Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Crockett Gillmore(FA),5,6,88,17.6,38,2,2,0,0,0,0,1,20.8,20.8,0.0%
2,Rob Gronkowski(TB),7,13,113,16.1,36,3,1,0,0,0,0,1,17.3,17.3,97.7%
3,Anthony Fasano(FA),5,7,84,16.8,33,1,1,0,0,0,0,1,14.4,14.4,0.1%
4,Tyler Eifert(FA),4,5,49,12.3,15,0,1,0,0,0,0,1,10.9,10.9,0.0%
5,Richard Rodgers(PHI),3,4,23,7.7,9,0,1,0,0,0,0,1,10.3,10.3,0.0%
6,Eric Ebron(FA),5,10,43,8.6,16,0,1,0,0,0,0,1,10.3,10.3,3.0%
7,Heath Miller(FA),2,2,15,7.5,13,0,1,0,0,0,0,1,9.5,9.5,0.0%
8,Kyle Rudolph(FA),5,7,30,6.0,11,0,1,0,0,0,0,1,9.0,9.0,0.3%
9,Larry Donnell(FA),4,6,28,7.0,10,0,1,0,0,0,0,1,8.8,8.8,0.0%
10,Jordan Reed(FA),6,6,82,13.7,29,2,0,0,0,0,0,1,8.2,8.2,19.0%
11,Charles Clay(FA),3,5,19,6.3,9,0,1,0,0,0,0,1,7.9,7.9,0.0%
12,Jake Stoneburner(FA),2,2,18,9.0,13,0,1,0,0,0,0,1,7.8,7.8,0.0%
13,Jacob Tamme(FA),4,6,77,19.3,41,1,0,0,0,0,0,1,7.7,7.7,0.0%
14,Virgil Green(FA),2,3,12,6.0,11,0,1,0,0,0,0,1,7.2,7.2,0.0%
15,Greg Olsen(FA),6,14,70,11.7,27,1,0,0,0,0,0,1,7.0,7.0,7.0%
16,Garrett Graham(FA),1,5,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.0%
17,Vernon Davis(FA),5,7,62,12.4,43,1,0,0,0,0,0,1,6.2,6.2,1.6%
18,Jordan Cameron(FA),3,4,62,20.7,26,1,0,0,0,0,0,1,6.2,6.2,0.1%
19,Travis Kelce(KC),4,5,58,14.5,29,1,0,0,0,0,0,1,5.8,5.8,100.0%
20,Jason Witten(FA),7,8,56,8.0,11,0,0,0,0,0,0,1,5.6,5.6,0.1%
21,James O'Shaughnessy(JAC),2,2,54,27.0,30,2,0,0,0,0,0,1,5.4,5.4,1.7%
22,Martellus Bennett(FA),4,6,48,12.0,21,2,0,0,0,0,0,1,4.8,4.8,23.0%
23,Ladarius Green(FA),5,6,47,9.4,12,0,0,0,0,0,0,1,4.7,4.7,0.0%
24,Jared Cook(LAC),5,7,47,9.4,14,0,0,0,0,0,0,1,4.7,4.7,50.2%
25,Chase Coffman(FA),4,6,42,10.5,16,0,0,0,0,0,0,1,4.2,4.2,0.0%
26,Luke Willson(FA),2,4,36,18.0,24,1,0,0,0,0,0,1,3.6,3.6,0.0%
27,Austin Seferian-Jenkins(FA),2,3,29,14.5,21,1,0,0,0,0,0,1,2.9,2.9,0.0%
28,Scott Chandler(FA),3,5,23,7.7,9,0,0,0,0,0,0,1,2.3,2.3,0.0%
29,Owen Daniels(FA),3,5,19,6.3,8,0,0,0,0,0,0,1,1.9,1.9,0.0%
30,C.J. Fiedorowicz(FA),1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.0%
31,Gary Barnidge(FA),1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.1%
32,Zach Ertz(ARI),3,7,17,5.7,9,0,0,0,0,0,0,1,1.7,1.7,85.8%
33,Mychal Rivera(FA),3,5,15,5.0,7,0,0,0,0,0,0,1,1.5,1.5,0.2%
34,Lance Kendricks(FA),1,2,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%
35,Michael Williams(FA),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%
36,Zach Miller(FA),2,2,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,0.0%
37,Craig Stevens(FA),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%
38,Benjamin Watson(FA),2,4,12,6.0,8,0,0,0,0,0,0,1,1.2,1.2,2.8%
39,Jimmy Graham(CHI),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.8%
40,Blake Bell(KC),1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.2%
41,Garrett Celek(FA),2,2,10,5.0,7,0,0,0,0,0,0,1,1.0,1.0,0.0%
42,Maxx Williams(ARI),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.4%
