player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Stephen Carlson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,10,2020,CLE,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
David Njoku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,10,2020,CLE,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Ryan Izzo,2.0,3.0,59.0,29.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,TE,11,2020,NE,HOU,False,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Jordan Thomas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,11,2020,NE,HOU,False,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
T.J. Hockenson,5.0,8.0,89.0,17.8,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.9,TE,12,2020,DET,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Jesse James,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TE,12,2020,DET,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Isaac Nauta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2020,DET,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Mo Alie-Cox,3.0,5.0,23.0,7.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,TE,13,2020,IND,HOU,False,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Jack Doyle,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,TE,13,2020,IND,HOU,False,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Trey Burton,1.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,TE,13,2020,IND,HOU,False,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Jimmy Graham,4.0,4.0,23.0,5.8,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.3,TE,14,2020,CHI,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Cole Kmet,4.0,7.0,41.0,10.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,TE,14,2020,CHI,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Demetrius Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,14,2020,CHI,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
J.P. Holtz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,14,2020,CHI,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Jack Doyle,2.0,2.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,TE,15,2020,IND,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Mo Alie-Cox,2.0,2.0,14.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,TE,15,2020,IND,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Trey Burton,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,TE,15,2020,IND,HOU,True,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Drew Sample,1.0,1.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.8,TE,16,2020,CIN,HOU,False,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Cethan Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2020,CIN,HOU,False,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Clark Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2020,CIN,HOU,False,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Mason Schreck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2020,CIN,HOU,False,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Anthony Firkser,2.0,2.0,18.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,TE,17,2020,TEN,HOU,False,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Jonnu Smith,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,TE,17,2020,TEN,HOU,False,377.0,541.0,69.7,4104.0,8.0,256.5,73.0,30.0,3.0,34.0,221.0,109.6,493.0,2564.0,5.2,160.3,94.0,24.0,4.0,3.0,377.0,4325.0,11.5,270.3,73.0,30.0,1.0,0.0,390.0,145.0,222.0,23.0,96.0,202.0,47.5,11.0,21.0,52.4,76.0,678.0
Jordan Akins,2.0,2.0,39.0,19.5,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.9,TE,1,2020,HOU,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Darren Fells,2.0,2.0,19.0,9.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,TE,1,2020,HOU,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Kahale Warring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2020,HOU,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Hunter Henry,6.0,8.0,83.0,13.8,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,TE,2,2020,LAC,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Virgil Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2020,LAC,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Stephen Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2020,LAC,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Nick Boyle,1.0,1.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.5,TE,3,2020,BAL,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Mark Andrews,3.0,8.0,22.0,7.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,TE,3,2020,BAL,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Ryan Izzo,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2020,NE,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Darren Waller,5.0,7.0,48.0,9.6,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.8,TE,5,2020,LV,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Jason Witten,2.0,2.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,TE,5,2020,LV,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Foster Moreau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,5,2020,LV,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Tyler Kroft,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,TE,6,2020,BUF,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Reggie Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,6,2020,BUF,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Lee Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,6,2020,BUF,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Albert Okwuegbunam,7.0,7.0,60.0,8.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,TE,7,2020,DEN,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Noah Fant,3.0,7.0,38.0,12.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,TE,7,2020,DEN,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Nick Vannett,2.0,3.0,25.0,12.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,TE,7,2020,DEN,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Trevon Wesco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2020,NYJ,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Ryan Griffin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2020,NYJ,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Daniel Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2020,NYJ,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Ian Thomas,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,TE,9,2020,CAR,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Colin Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2020,CAR,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Chris Manhertz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2020,CAR,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Darren Waller,7.0,7.0,88.0,12.6,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.8,TE,11,2020,LV,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Jason Witten,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.1,TE,11,2020,LV,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Foster Moreau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,11,2020,LV,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Rob Gronkowski,6.0,7.0,106.0,17.7,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.6,TE,12,2020,TB,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Cameron Brate,4.0,6.0,34.0,8.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,TE,12,2020,TB,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Antony Auclair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2020,TB,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Noah Fant,4.0,7.0,57.0,14.3,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7,TE,13,2020,DEN,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Nick Vannett,2.0,2.0,7.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,TE,13,2020,DEN,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Troy Fumagalli,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2020,DEN,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
