,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,D.K. Metcalf(SEA),12,15,161,13.4,46,0,2,0,0,0,0,1,28.1,28.1,98.9%
1,2,Davante Adams(GB),7,11,53,7.6,15,0,3,0,0,0,0,1,23.3,23.3,100.0%
2,3,Tyreek Hill(KC),4,6,98,24.5,41,0,2,0,0,0,0,1,21.8,21.8,100.0%
3,4,Robert Woods(LAR),7,8,85,12.1,26,0,1,2,9,1,0,1,21.4,21.4,29.9%
4,5,Corey Davis(NYJ),8,10,128,16.0,27,0,1,0,0,0,0,1,18.8,18.8,29.9%
5,6,Curtis Samuel(WAS),4,5,31,7.8,29,0,1,3,23,1,0,1,17.4,17.4,15.7%
6,7,Mike Williams(LAC),5,8,99,19.8,36,0,1,1,1,0,0,1,16.0,16.0,91.9%
7,8,Marvin Jones Jr.(JAC),3,7,39,13.0,25,0,2,0,0,0,0,1,15.9,15.9,55.4%
8,9,Mecole Hardman(KC),7,9,96,13.7,30,0,1,0,0,0,0,1,15.6,15.6,29.2%
9,10,Brandon Aiyuk(SF),8,10,91,11.4,33,0,1,0,0,0,0,1,15.1,15.1,88.8%
10,11,Allen Robinson II(CHI),6,7,87,14.5,28,0,1,0,0,0,0,1,14.7,14.7,53.7%
11,12,DaeSean Hamilton(DEN),4,5,82,20.5,40,0,1,0,0,0,0,1,14.2,14.2,0.0%
12,13,Travis Fulgham(DEN),6,7,78,13.0,32,0,1,0,0,0,0,1,13.8,13.8,0.0%
13,14,Julio Jones(TEN),7,10,137,19.6,28,0,0,0,0,0,0,1,13.7,13.7,60.7%
14,15,Tyler Boyd(CIN),6,7,67,11.2,18,0,1,2,9,0,0,1,13.6,13.6,71.3%
15,16,Darnell Mooney(CHI),5,6,69,13.8,50,0,1,0,0,0,0,1,12.9,12.9,76.3%
16,17,Keenan Allen(LAC),9,12,67,7.4,22,0,1,0,0,0,0,1,12.7,12.7,99.3%
17,18,Demarcus Robinson(KC),4,5,63,15.8,26,0,1,0,0,0,0,1,12.3,12.3,0.8%
18,19,Mike Evans(TB),5,7,55,11.0,20,0,1,0,0,0,0,1,11.5,11.5,97.8%
19,20,Marvin Hall(FA),4,7,113,28.3,73,0,0,0,0,0,0,1,11.3,11.3,0.0%
20,21,Cooper Kupp(LAR),11,20,110,10.0,22,0,0,0,0,0,0,1,11.0,11.0,100.0%
21,22,David Moore(FA),3,3,18,6.0,7,0,1,2,28,0,0,1,10.6,10.6,0.0%
22,23,Willie Snead IV(FA),5,7,106,21.2,34,0,0,0,0,0,0,1,10.6,10.6,0.1%
23,24,Jalen Reagor(PHI),3,6,16,5.3,8,0,1,1,6,0,0,1,10.2,10.2,13.3%
24,25,Golden Tate(FA),2,3,31,15.5,19,0,1,0,0,0,0,1,9.8,9.8,0.1%
25,26,Stefon Diggs(BUF),6,9,92,15.3,41,0,0,0,0,0,0,1,9.2,9.2,100.0%
26,27,Hunter Renfrow(LV),4,4,26,6.5,11,0,1,0,0,0,0,1,8.6,8.6,89.8%
27,28,Tee Higgins(CIN),6,9,78,13.0,24,0,0,2,6,0,0,1,8.4,8.4,95.2%
28,29,A.J. Brown(TEN),4,7,24,6.0,9,0,1,0,0,0,0,1,8.4,8.4,97.8%
29,30,Chase Claypool(PIT),5,9,42,8.4,10,0,1,0,0,0,1,1,8.2,8.2,85.4%
30,31,Kendrick Bourne(NE),8,10,81,10.1,20,0,0,0,0,0,0,1,8.1,8.1,23.7%
31,32,Miles Boykin(BAL),2,3,20,10.0,14,0,1,0,0,0,0,1,8.0,8.0,0.0%
32,33,Jakobi Meyers(NE),6,10,58,9.7,16,0,0,0,0,0,0,1,7.8,7.8,66.5%
33,34,Jakeem Grant Sr.(CHI),1,2,15,15.0,15,0,0,0,0,0,0,1,7.5,7.5,1.2%
34,35,Sterling Shepard(NYG),8,10,74,9.3,20,0,0,0,0,0,0,1,7.4,7.4,23.7%
35,36,Anthony Miller(PIT),8,11,73,9.1,16,0,0,0,0,0,0,1,7.3,7.3,0.3%
36,37,KJ Hamler(DEN),3,3,13,4.3,7,0,1,0,0,0,0,1,7.3,7.3,0.8%
37,38,Jerry Jeudy(DEN),4,10,73,18.3,43,0,0,0,0,0,0,1,7.3,7.3,65.4%
38,39,JuJu Smith-Schuster(PIT),7,8,67,9.6,24,0,0,0,0,0,0,1,6.7,6.7,18.5%
39,40,Auden Tate(CIN),7,7,65,9.3,15,0,0,0,0,0,0,1,6.5,6.5,0.1%
40,41,DeVante Parker(MIA),1,2,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,64.3%
41,42,Marquise Brown(BAL),1,2,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,92.8%
42,43,Michael Gallup(DAL),7,12,61,8.7,14,0,0,0,0,0,0,1,6.1,6.1,72.8%
43,44,Darius Slayton(NYG),5,9,56,11.2,14,0,0,0,0,0,0,1,5.6,5.6,4.3%
44,45,DJ Moore(CAR),2,6,55,27.5,42,0,0,0,0,0,0,1,5.5,5.5,95.7%
45,46,Danny Amendola(HOU),3,4,54,18.0,24,0,0,0,0,0,0,1,5.4,5.4,0.1%
46,47,Jarvis Landry(CLE),4,11,52,13.0,25,0,0,0,0,0,0,1,5.2,5.2,72.5%
47,48,Robby Anderson(CAR),5,8,48,9.6,27,0,0,0,0,0,0,1,4.8,4.8,42.2%
48,49,CeeDee Lamb(DAL),4,5,27,6.8,12,0,0,1,19,0,0,1,4.6,4.6,99.7%
49,50,Josh Reynolds(DET),4,9,44,11.0,15,0,0,0,0,0,0,1,4.4,4.4,6.9%
50,51,Zach Pascal(IND),3,6,44,14.7,20,0,0,0,0,0,0,1,4.4,4.4,3.5%
