,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Odell Beckham Jr.(LAR),5,8,81,16.2,37,0,2,2,73,1,0,1,33.4,33.4,90.8%
1,2,D.J. Chark Jr.(JAC),8,9,95,11.9,22,0,2,0,0,0,0,1,21.5,21.5,17.9%
2,3,Amari Cooper(DAL),12,16,134,11.2,20,0,1,0,0,0,0,1,21.4,21.4,97.7%
3,4,CeeDee Lamb(DAL),5,7,79,15.8,43,0,2,1,3,0,0,1,20.2,20.2,99.7%
4,5,Mike Evans(TB),7,8,122,17.4,48,0,1,0,0,0,0,1,18.2,18.2,97.8%
5,6,Adam Thielen(MIN),8,10,114,14.3,39,0,1,1,8,0,0,1,18.2,18.2,82.7%
6,7,Tre'Quan Smith(NO),4,4,54,13.5,20,0,2,0,0,0,0,1,17.4,17.4,7.5%
7,8,Tim Patrick(DEN),6,7,113,18.8,40,0,1,0,0,0,0,1,17.3,17.3,17.6%
8,9,Will Fuller V(MIA),6,7,108,18.0,43,0,1,0,0,0,0,1,16.8,16.8,22.8%
9,10,Allen Robinson II(CHI),7,10,101,14.4,27,0,1,0,0,0,0,1,16.1,16.1,53.7%
10,11,David Moore(FA),3,4,95,31.7,57,0,1,0,0,0,0,1,15.5,15.5,0.0%
11,12,Scotty Miller(TB),5,7,83,16.6,44,0,1,0,0,0,0,1,14.3,14.3,0.7%
12,13,Jalen Guyton(LAC),1,1,72,72.0,72,0,1,0,0,0,0,1,13.2,13.2,7.1%
13,14,Cooper Kupp(LAR),5,7,69,13.8,55,0,1,1,-2,0,0,1,12.7,12.7,100.0%
14,15,Tyreek Hill(KC),4,6,64,16.0,22,0,1,0,0,0,0,1,12.4,12.4,100.0%
15,16,Kenny Golladay(NYG),4,8,62,15.5,17,0,1,0,0,0,0,1,12.2,12.2,51.8%
16,17,Jerry Jeudy(DEN),2,4,61,30.5,48,0,1,0,0,0,0,1,12.1,12.1,65.4%
17,18,Terry McLaurin(WAS),10,14,118,11.8,39,0,0,0,0,0,0,1,11.8,11.8,97.0%
18,19,Travis Fulgham(DEN),2,3,57,28.5,42,0,1,0,0,0,0,1,11.7,11.7,0.0%
19,20,Brandon Aiyuk(SF),2,5,18,9.0,14,0,0,1,38,1,0,1,11.6,11.6,88.8%
20,21,Stefon Diggs(BUF),6,7,115,19.2,49,0,0,0,0,0,0,1,11.5,11.5,100.0%
21,22,Tyron Johnson(LV),1,1,53,53.0,53,0,1,0,0,0,0,1,11.3,11.3,0.0%
22,23,DeVante Parker(MIA),10,12,110,11.0,21,0,0,0,0,0,0,1,11.0,11.0,64.3%
23,24,D.K. Metcalf(SEA),4,6,106,26.5,37,0,0,0,0,0,0,1,10.6,10.6,98.9%
24,25,Nelson Agholor(NE),4,4,44,11.0,14,0,1,0,0,0,0,1,10.4,10.4,13.6%
25,26,Jamison Crowder(NYJ),7,10,104,14.9,35,0,0,0,0,0,0,1,10.4,10.4,23.6%
26,27,Jarvis Landry(CLE),5,6,48,9.6,11,0,0,0,0,0,0,1,10.3,10.3,72.5%
27,28,Justin Jefferson(MIN),4,5,103,25.8,29,0,0,0,0,0,0,1,10.3,10.3,99.9%
28,29,Kenny Stills(NO),2,4,39,19.5,24,0,1,0,0,0,0,1,9.9,9.9,0.1%
29,30,Robby Anderson(CAR),8,11,99,12.4,24,0,0,0,0,0,0,1,9.9,9.9,42.2%
30,31,Tyler Boyd(CIN),7,8,90,12.9,20,0,0,1,4,0,0,1,9.4,9.4,71.3%
31,32,Emmanuel Sanders(BUF),6,9,93,15.5,25,0,0,0,0,0,0,1,9.3,9.3,46.6%
32,33,Cole Beasley(BUF),3,4,32,10.7,14,0,1,0,0,0,0,1,9.2,9.2,63.2%
33,34,Laviska Shenault Jr.(JAC),5,6,86,17.2,28,0,0,1,5,0,0,1,9.1,9.1,34.3%
34,35,Tee Higgins(CIN),4,7,77,19.3,30,0,0,1,13,0,0,1,9.0,9.0,95.2%
35,36,Mecole Hardman(KC),4,4,27,6.8,10,0,1,0,0,0,0,1,8.7,8.7,29.2%
36,37,Marquise Brown(BAL),4,8,86,21.5,33,0,0,0,0,0,0,1,8.6,8.6,92.8%
37,38,Gabriel Davis(BUF),1,1,26,26.0,26,0,1,0,0,0,0,1,8.6,8.6,22.3%
38,39,Olamide Zaccheaus(ATL),8,9,86,10.8,16,0,0,0,0,0,0,1,8.6,8.6,0.8%
39,40,N'Keal Harry(NE),3,6,21,7.0,9,0,1,0,0,0,0,1,8.1,8.1,0.2%
40,41,Jeff Smith(NYJ),7,9,81,11.6,21,0,0,0,0,0,0,1,8.1,8.1,0.0%
41,42,Damiere Byrd(CHI),5,10,80,16.0,30,0,0,0,0,0,0,1,8.0,8.0,0.1%
42,43,Christian Kirk(ARI),3,5,19,6.3,8,0,1,0,0,0,0,1,7.9,7.9,79.5%
43,44,Keenan Allen(LAC),8,11,62,7.8,17,0,0,0,0,0,0,1,6.2,6.2,99.3%
44,45,Zach Pascal(IND),3,8,58,19.3,36,0,0,0,0,0,0,1,5.8,5.8,3.5%
45,46,Hunter Renfrow(LV),5,8,57,11.4,37,0,0,0,0,0,0,1,5.7,5.7,89.8%
46,47,Danny Amendola(HOU),2,3,57,28.5,50,0,0,0,0,0,0,1,5.7,5.7,0.1%
47,48,DJ Moore(CAR),4,6,49,12.3,23,0,0,0,0,0,0,1,4.9,4.9,95.7%
48,49,Darnell Mooney(CHI),5,9,52,10.4,33,0,0,1,-3,0,0,1,4.9,4.9,76.3%
49,50,Darius Slayton(NYG),3,7,48,16.0,33,0,0,0,0,0,0,1,4.8,4.8,4.3%
50,51,Isaiah Ford(MIA),4,10,48,12.0,17,0,0,0,0,0,0,1,4.8,4.8,0.0%
51,52,Curtis Samuel(WAS),3,4,51,17.0,24,0,0,2,-3,0,0,1,4.8,4.8,15.7%
52,53,Christian Blake(ATL),3,5,47,15.7,21,0,0,0,0,0,0,1,4.7,4.7,0.0%
53,54,Keelan Cole Sr.(NYJ),4,5,46,11.5,20,0,0,0,0,0,0,1,4.6,4.6,1.0%
54,55,Deebo Samuel(SF),3,3,35,11.7,17,0,0,1,10,0,0,1,4.5,4.5,98.8%
55,56,Marquez Valdes-Scantling(GB),4,8,45,11.3,17,0,0,0,0,0,0,1,4.5,4.5,36.0%
56,57,Chris Conley(HOU),3,4,44,14.7,33,0,0,0,0,0,0,1,4.4,4.4,0.4%
57,58,Noah Brown(DAL),4,4,43,10.8,18,0,0,0,0,0,0,1,4.3,4.3,0.1%
58,59,John Brown(FA),4,5,42,10.5,14,0,0,0,0,0,0,1,4.2,4.2,1.3%
59,60,DeAndre Hopkins(ARI),7,9,41,5.9,13,0,0,0,0,0,0,1,4.1,4.1,69.3%
60,61,Justin Watson(KC),4,6,40,10.0,15,0,0,0,0,0,0,1,4.0,4.0,0.0%
61,62,Tyler Lockett(SEA),2,4,39,19.5,30,0,0,0,0,0,0,1,3.9,3.9,97.5%
62,63,Greg Ward(PHI),4,7,38,9.5,20,0,0,0,0,0,0,1,3.8,3.8,0.1%
63,64,Robert Woods(LAR),6,7,36,6.0,15,0,0,1,2,0,0,1,3.8,3.8,29.9%
64,65,Randall Cobb(GB),2,5,36,18.0,23,0,0,0,0,0,0,1,3.6,3.6,7.6%
65,66,Jakeem Grant Sr.(CHI),3,5,36,12.0,18,0,0,0,0,0,0,1,3.6,3.6,1.2%
66,67,Julian Edelman(FA),3,6,35,11.7,19,0,0,0,0,0,0,1,3.5,3.5,13.1%
67,68,Preston Williams(MIA),1,3,15,15.0,15,0,0,0,0,0,0,1,3.5,3.5,0.1%
68,69,Damion Ratley(FA),3,4,34,11.3,17,0,0,0,0,0,0,1,3.4,3.4,0.0%
69,70,Cedrick Wilson Jr.(DAL),3,6,34,11.3,16,0,0,0,0,0,0,1,3.4,3.4,4.0%
70,71,Kendrick Bourne(NE),3,6,33,11.0,20,0,0,0,0,0,0,1,3.3,3.3,23.7%
71,72,Freddie Swain(SEA),2,3,32,16.0,23,0,0,0,0,0,0,1,3.2,3.2,0.7%
72,73,Julio Jones(TEN),4,4,32,8.0,19,0,0,0,0,0,0,1,3.2,3.2,60.7%
73,74,Zay Jones(LV),4,7,32,8.0,16,0,0,0,0,0,0,1,3.2,3.2,6.0%
74,75,Isaiah Wright(FA),4,5,20,5.0,11,0,0,1,9,0,0,1,2.9,2.9,0.0%
75,76,Dontrelle Inman(FA),4,5,29,7.3,13,0,0,0,0,0,0,1,2.9,2.9,0.0%
76,77,Isaiah McKenzie(BUF),1,1,18,18.0,18,0,0,2,11,0,0,1,2.9,2.9,5.5%
77,78,T.Y. Hilton(IND),3,5,29,9.7,13,0,0,0,0,0,0,1,2.9,2.9,16.8%
78,79,Michael Gallup(DAL),2,5,29,14.5,17,0,0,0,0,0,0,1,2.9,2.9,72.8%
79,80,Miles Boykin(BAL),2,4,28,14.0,15,0,0,0,0,0,0,1,2.8,2.8,0.0%
80,81,Marcus Johnson(TEN),1,1,27,27.0,27,0,0,0,0,0,0,1,2.7,2.7,0.6%
81,82,Josh Reynolds(DET),3,4,25,8.3,11,0,0,0,0,0,0,1,2.5,2.5,6.9%
82,83,Chris Hogan(FA),4,8,23,5.8,10,0,0,0,0,0,0,1,2.3,2.3,0.0%
83,84,Sammy Watkins(BAL),4,7,43,10.8,21,0,0,0,0,0,1,1,2.3,2.3,7.0%
84,85,John Hightower(PHI),2,2,22,11.0,13,0,0,0,0,0,0,1,2.2,2.2,0.0%
85,86,Darrius Shepherd(FA),2,3,21,10.5,19,0,0,0,0,0,0,1,2.1,2.1,0.0%
86,87,Russell Gage(ATL),2,3,22,11.0,13,0,0,1,-2,0,0,1,2.0,2.0,60.2%
87,88,Willie Snead IV(FA),2,2,20,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.1%
88,89,Golden Tate(FA),4,6,20,5.0,12,0,0,0,0,0,0,1,2.0,2.0,0.1%
89,90,Deonte Harty(NO),1,2,10,10.0,10,0,0,2,10,0,0,1,2.0,2.0,8.7%
90,91,Malik Taylor(GB),1,1,20,20.0,20,0,0,0,0,0,0,1,2.0,2.0,0.1%
91,92,Cam Sims(WAS),2,2,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7,0.1%
92,93,Anthony Miller(PIT),3,5,16,5.3,12,0,0,0,0,0,0,1,1.6,1.6,0.3%
93,94,Alex Erickson(CAR),1,1,9,9.0,9,0,0,1,7,0,0,1,1.6,1.6,0.0%
94,95,Marquez Callaway(NO),1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,28.6%
