,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Tyreek Hill(KC),3,7,79,26.3,44,0,1,1,32,1,0,1,23.1,23.1,100.0%
1,2,T.Y. Hilton(IND),5,7,86,17.2,41,0,2,0,0,0,0,1,20.6,20.6,16.8%
2,3,KJ Hamler(DEN),2,3,86,43.0,49,0,2,0,0,0,0,1,20.6,20.6,0.8%
3,4,Stefon Diggs(BUF),10,14,130,13.0,23,0,1,1,1,0,0,1,19.1,19.1,100.0%
4,5,Calvin Ridley(ATL),8,12,124,15.5,39,0,1,0,0,0,0,1,18.4,18.4,56.8%
5,6,Allen Robinson II(CHI),9,13,123,13.7,35,0,1,0,0,0,0,1,18.3,18.3,53.7%
6,7,Davante Adams(GB),7,10,115,16.4,56,0,1,0,0,0,0,1,17.5,17.5,100.0%
7,8,A.J. Brown(TEN),7,9,112,16.0,37,0,1,0,0,0,0,1,17.2,17.2,97.8%
8,9,Nelson Agholor(NE),5,9,100,20.0,36,0,1,0,0,0,0,1,16.0,16.0,13.6%
9,10,Marquez Valdes-Scantling(GB),6,6,85,14.2,21,0,1,0,0,0,0,1,14.5,14.5,36.0%
10,11,Russell Gage(ATL),5,7,82,16.4,35,0,0,0,0,0,0,1,13.8,13.8,60.2%
11,12,DeAndre Hopkins(ARI),9,11,136,15.1,41,0,0,0,0,0,0,1,13.6,13.6,69.3%
12,13,Rashard Higgins(CLE),6,10,68,11.3,21,0,1,0,0,0,0,1,12.8,12.8,0.7%
13,14,Keelan Cole Sr.(NYJ),7,12,67,9.6,22,0,1,0,0,0,0,1,12.7,12.7,1.0%
14,15,A.J. Green(ARI),6,7,62,10.3,16,0,1,0,0,0,0,1,12.2,12.2,51.8%
15,16,D.K. Metcalf(SEA),6,8,61,10.2,19,0,1,0,0,0,0,1,12.1,12.1,98.9%
16,17,Brandon Aiyuk(SF),10,16,119,11.9,19,0,0,0,0,0,0,1,11.9,11.9,88.8%
17,18,Tyron Johnson(LV),6,7,55,9.2,25,0,1,0,0,0,0,1,11.5,11.5,0.0%
18,19,JuJu Smith-Schuster(PIT),6,7,55,9.2,20,0,1,0,0,0,0,1,11.5,11.5,18.5%
19,20,Keenan Allen(LAC),9,11,52,5.8,10,0,1,0,0,0,0,1,11.2,11.2,99.3%
20,21,Amari Cooper(DAL),4,5,51,12.8,20,0,1,0,0,0,0,1,11.1,11.1,97.7%
21,22,Marquise Brown(BAL),2,6,50,25.0,44,0,1,0,0,0,0,1,11.0,11.0,92.8%
22,23,Scotty Miller(TB),1,2,48,48.0,48,0,1,0,0,0,0,1,10.8,10.8,0.7%
23,24,Emmanuel Sanders(BUF),3,5,48,16.0,37,0,1,0,0,0,0,1,10.8,10.8,46.6%
24,25,Robby Anderson(CAR),8,12,84,10.5,23,0,0,2,13,0,0,1,9.7,9.7,42.2%
25,26,Tim Patrick(DEN),3,5,36,12.0,32,0,1,0,0,0,0,1,9.6,9.6,17.6%
26,27,Donovan Peoples-Jones(CLE),3,5,74,24.7,37,0,0,0,0,0,0,1,9.4,9.4,14.3%
27,28,Cooper Kupp(LAR),5,5,33,6.6,20,0,1,0,0,0,0,1,9.3,9.3,100.0%
28,29,Curtis Samuel(WAS),7,9,68,9.7,19,0,0,2,22,0,0,1,9.0,9.0,15.7%
29,30,James Washington(PIT),3,6,29,9.7,19,0,1,0,0,0,0,1,8.9,8.9,1.5%
30,31,David Moore(FA),3,5,20,6.7,14,0,1,1,9,0,0,1,8.9,8.9,0.0%
31,32,Darnell Mooney(CHI),2,2,22,11.0,12,0,1,1,5,0,0,1,8.7,8.7,76.3%
32,33,Michael Thomas(NO),8,8,84,10.5,22,0,0,0,0,0,0,1,8.4,8.4,20.6%
33,34,Freddie Swain(SEA),2,3,22,11.0,19,0,1,0,0,0,0,1,8.2,8.2,0.7%
34,35,Mecole Hardman(KC),3,3,40,13.3,26,0,0,0,0,0,1,1,8.0,8.0,29.2%
35,36,Gabriel Davis(BUF),3,8,19,6.3,13,0,1,0,0,0,0,1,7.9,7.9,22.3%
36,37,Alshon Jeffery(FA),1,1,15,15.0,15,0,1,0,0,0,0,1,7.5,7.5,0.1%
37,38,Laquon Treadwell(JAC),1,1,9,9.0,9,0,1,0,0,0,0,1,6.9,6.9,2.5%
38,39,Mack Hollins(MIA),5,9,66,13.2,23,0,0,0,0,0,0,1,6.6,6.6,0.2%
39,40,Danny Amendola(HOU),6,7,66,11.0,16,0,0,0,0,0,0,1,6.6,6.6,0.1%
40,41,Jalen Reagor(PHI),2,4,46,23.0,39,0,0,1,19,0,0,1,6.5,6.5,13.3%
41,42,Keke Coutee(IND),3,3,24,8.0,11,0,1,0,0,0,1,1,6.4,6.4,0.0%
42,43,Kendrick Bourne(NE),3,7,42,14.0,16,0,0,0,0,0,0,1,6.2,6.2,23.7%
43,44,CeeDee Lamb(DAL),2,2,46,23.0,32,0,0,1,15,0,0,1,6.1,6.1,99.7%
44,45,Tre'Quan Smith(NO),3,6,60,20.0,31,0,0,0,0,0,0,1,6.0,6.0,7.5%
45,46,Diontae Spencer(DEN),0,0,0,0,0,0,0,0,0,0,0,1,6.0,6.0,0.1%
46,47,Justin Jefferson(MIN),4,8,39,9.8,17,0,0,0,0,0,0,1,5.9,5.9,99.9%
47,48,Jarvis Landry(CLE),6,9,52,8.7,12,0,0,0,0,0,0,1,5.7,5.7,72.5%
48,49,Mike Evans(TB),3,5,56,18.7,29,0,0,0,0,0,0,1,5.6,5.6,97.8%
49,50,Chad Hansen(ATL),7,7,56,8.0,15,0,0,0,0,0,0,1,5.6,5.6,0.0%
50,51,Sammy Watkins(BAL),2,3,52,26.0,37,0,0,0,0,0,0,1,5.2,5.2,7.0%
51,52,Pharoh Cooper(FA),3,3,52,17.3,32,0,0,0,0,0,0,1,5.2,5.2,0.1%
52,53,Tyler Lockett(SEA),5,5,52,10.4,17,0,0,0,0,0,0,1,5.2,5.2,97.5%
53,54,Laviska Shenault Jr.(JAC),6,11,49,8.2,22,0,0,1,2,0,0,1,5.1,5.1,34.3%
