,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Chase Claypool(PIT),7,11,110,15.7,35,0,3,3,6,1,0,1,35.6,35.6,85.4%
1,2,Mike Williams(LAC),5,8,109,21.8,64,0,2,0,0,0,0,1,22.9,22.9,91.9%
2,3,Brandin Cooks(HOU),8,12,161,20.1,36,0,1,0,0,0,0,1,22.1,22.1,92.7%
3,4,D.K. Metcalf(SEA),6,11,93,15.5,39,0,2,0,0,0,0,1,21.3,21.3,98.9%
4,5,Travis Fulgham(DEN),10,13,152,15.2,31,0,1,0,0,0,0,1,21.2,21.2,0.0%
5,6,Adam Thielen(MIN),9,13,80,8.9,14,0,2,1,3,0,0,1,20.3,20.3,82.7%
6,7,DeAndre Hopkins(ARI),6,7,131,21.8,45,0,1,0,0,0,0,1,19.1,19.1,69.3%
7,8,Henry Ruggs III(FA),2,3,118,59.0,72,0,1,0,0,0,0,1,17.8,17.8,10.9%
8,9,Jamison Crowder(NYJ),8,10,116,14.5,52,0,1,0,0,0,0,1,17.6,17.6,23.6%
9,10,Preston Williams(MIA),4,5,106,26.5,47,0,1,0,0,0,0,1,16.6,16.6,0.1%
10,11,Tyreek Hill(KC),3,6,78,26.0,37,0,0,3,15,1,0,1,15.3,15.3,100.0%
11,12,DJ Moore(CAR),4,5,93,23.3,57,0,1,0,0,0,0,1,15.3,15.3,95.7%
12,13,A.J. Brown(TEN),7,9,82,11.7,16,0,1,0,0,0,0,1,14.2,14.2,97.8%
13,14,Marquise Brown(BAL),6,10,77,12.8,30,0,1,1,1,0,0,1,13.8,13.8,92.8%
14,15,Calvin Ridley(ATL),8,10,136,17.0,26,0,0,0,0,0,0,1,13.6,13.6,56.8%
15,16,Robert Woods(LAR),4,5,71,17.8,56,0,1,0,0,0,0,1,13.1,13.1,29.9%
16,17,Darius Slayton(NYG),8,11,129,16.1,39,0,0,0,0,0,0,1,12.9,12.9,4.3%
17,18,Nelson Agholor(NE),2,2,67,33.5,59,0,1,0,0,0,0,1,12.7,12.7,13.6%
18,19,CeeDee Lamb(DAL),8,11,124,15.5,26,0,0,0,0,0,0,1,12.4,12.4,99.7%
19,20,Emmanuel Sanders(BUF),12,14,122,10.2,19,0,0,0,0,0,0,1,12.2,12.2,46.6%
20,21,Will Fuller V(MIA),4,8,58,14.5,19,0,1,0,0,0,0,1,11.8,11.8,22.8%
21,22,Robby Anderson(CAR),8,12,112,14.0,29,0,0,1,3,0,0,1,11.5,11.5,42.2%
22,23,DeVante Parker(MIA),2,3,50,25.0,28,0,1,0,0,0,0,1,11.0,11.0,64.3%
23,24,Stefon Diggs(BUF),10,16,106,10.6,19,0,0,0,0,0,0,1,10.6,10.6,100.0%
24,25,Mike Evans(TB),5,9,41,8.2,14,0,1,0,0,0,0,1,10.1,10.1,97.8%
25,26,Rashard Higgins(CLE),3,3,31,10.3,15,0,1,0,0,0,0,1,9.1,9.1,0.7%
26,27,Allen Robinson II(CHI),10,16,90,9.0,24,0,0,0,0,0,0,1,9.0,9.0,53.7%
27,28,Collin Johnson(NYG),3,4,30,10.0,19,0,1,0,0,0,0,1,9.0,9.0,0.1%
28,29,Kendrick Bourne(NE),2,4,30,15.0,19,0,1,0,0,0,0,1,9.0,9.0,23.7%
29,30,Keenan Allen(LAC),2,2,29,14.5,17,0,1,0,0,0,0,1,8.9,8.9,99.3%
