,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Travis Kelce(KC),8,10,136,17.0,32,0,1,0,0,0,0,1,19.6,19.6,100.0%
1,2,Mike Gesicki(MIA),5,6,65,13.0,29,0,2,0,0,0,0,1,18.5,18.5,87.6%
2,3,Irv Smith Jr.(MIN),4,4,63,15.8,25,0,1,0,0,0,0,1,12.3,12.3,7.3%
3,4,Foster Moreau(LV),1,2,47,47.0,47,0,1,0,0,0,0,1,10.7,10.7,23.7%
4,5,T.J. Hockenson(DET),6,11,43,7.2,16,0,1,0,0,0,0,1,10.3,10.3,57.4%
5,6,Jared Cook(LAC),3,4,37,12.3,20,0,1,0,0,0,0,1,9.7,9.7,50.2%
6,7,Robert Tonyan(GB),5,5,36,7.2,11,0,1,0,0,0,0,1,9.6,9.6,18.6%
7,8,Geoff Swaim(TEN),3,3,34,11.3,16,0,1,0,0,0,0,1,9.4,9.4,0.3%
8,9,Dan Arnold(JAC),2,4,27,13.5,20,0,1,0,0,0,0,1,8.7,8.7,6.7%
9,10,Will Dissly(SEA),2,2,23,11.5,13,0,1,0,0,0,0,1,8.3,8.3,0.2%
10,11,Jimmy Graham(CHI),4,4,23,5.8,12,0,1,0,0,0,0,1,8.3,8.3,0.8%
11,12,Nick Vannett(NO),4,4,20,5.0,8,0,1,0,0,0,0,1,8.0,8.0,0.1%
12,13,Mark Andrews(BAL),5,6,78,15.6,39,0,0,0,0,0,0,1,7.8,7.8,99.9%
13,14,Darren Waller(LV),7,10,75,10.7,29,0,0,0,0,0,0,1,7.5,7.5,92.6%
14,15,Rob Gronkowski(TB),1,2,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,97.7%
15,16,Troy Fumagalli(NE),4,5,53,13.3,29,0,0,0,0,0,0,1,5.3,5.3,0.0%
16,17,Eric Ebron(PIT),2,5,30,15.0,17,0,0,0,0,0,0,1,5.0,5.0,3.0%
17,18,David Njoku(CLE),3,4,45,15.0,20,0,0,0,0,0,0,1,4.5,4.5,12.9%
18,19,Jack Doyle(IND),3,3,44,14.7,28,0,0,0,0,0,0,1,4.4,4.4,2.2%
19,20,Logan Thomas(WAS),6,7,43,7.2,12,0,0,0,0,0,0,1,4.3,4.3,27.1%
20,21,Dallas Goedert(PHI),4,6,43,10.8,19,0,0,0,0,0,0,1,4.3,4.3,89.8%
21,22,Hunter Henry(NE),6,8,41,6.8,15,0,0,0,0,0,0,1,4.1,4.1,65.9%
22,23,Cole Kmet(CHI),4,7,41,10.3,16,0,0,0,0,0,0,1,4.1,4.1,33.3%
23,24,Tyler Conklin(MIN),5,5,40,8.0,15,0,0,0,0,0,0,1,4.0,4.0,40.5%
24,25,Dalton Schultz(DAL),3,3,34,11.3,15,0,0,0,0,0,0,1,3.4,3.4,89.9%
25,26,Tyler Higbee(LAR),2,2,34,17.0,25,0,0,0,0,0,0,1,3.4,3.4,77.4%
26,27,Adam Shaheen(MIA),2,3,26,13.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%
27,28,Jonnu Smith(NE),2,2,20,10.0,11,0,0,1,3,0,0,1,2.3,2.3,22.7%
28,29,Tyler Eifert(FA),2,2,22,11.0,18,0,0,0,0,0,0,1,2.2,2.2,0.0%
29,30,Drew Sample(CIN),3,4,21,7.0,9,0,0,0,0,0,0,1,2.1,2.1,0.1%
30,31,Jordan Akins(HOU),3,6,20,6.7,8,0,0,0,0,0,0,1,2.0,2.0,0.3%
31,32,Ian Thomas(CAR),3,4,20,6.7,8,0,0,0,0,0,0,1,2.0,2.0,0.1%
32,33,Ross Dwelley(SF),2,2,20,10.0,14,0,0,0,0,0,0,1,2.0,2.0,0.1%
33,34,Jacob Hollister(JAC),1,1,20,20.0,20,0,0,0,0,0,0,1,2.0,2.0,0.0%
34,35,Durham Smythe(MIA),2,3,19,9.5,10,0,0,0,0,0,0,1,1.9,1.9,0.1%
35,36,Evan Engram(NYG),2,4,18,9.0,14,0,0,0,0,0,0,1,1.8,1.8,28.5%
36,37,Harrison Bryant(CLE),3,6,18,6.0,9,0,0,0,0,0,0,1,1.8,1.8,0.2%
37,38,Maxx Williams(ARI),2,2,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7,0.4%
38,39,Colby Parkinson(SEA),2,2,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,0.0%
39,40,Darren Fells(FA),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%
40,41,James O'Shaughnessy(JAC),2,2,14,7.0,10,0,0,0,0,0,0,1,1.4,1.4,1.7%
41,42,Dawson Knox(BUF),4,7,34,8.5,16,0,0,0,0,0,1,1,1.4,1.4,87.2%
42,43,Jordan Reed(FA),2,5,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3,19.0%
43,44,Adam Trautman(NO),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,3.7%
44,45,Blake Bell(KC),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.2%
45,46,Chris Herndon IV(MIN),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.2%
46,47,Cameron Brate(TB),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,2.8%
47,48,Gerald Everett(SEA),1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,35.7%
48,49,Mo Alie-Cox(IND),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,2.2%
49,50,Zach Ertz(ARI),2,3,8,4.0,6,0,0,0,0,0,0,1,0.8,0.8,85.8%
50,51,Hayden Hurst(ATL),1,3,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.9%
51,52,Jaeden Graham(ATL),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
52,53,Marcedes Lewis(GB),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.2%
53,54,Kaden Smith(NYG),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
54,55,Anthony Firkser(TEN),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,3.7%
55,56,Eric Saubert(DEN),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
56,57,Josh Hill(FA),1,1,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,0.0%
57,58,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
58,59,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,60,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,61,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
61,62,Devin Asiasi(NE),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
62,63,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
63,64,Thaddeus Moss(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,65,Kyle Markway(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,66,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,67,Charlie Taumoepeau(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,68,Charlie Woerner(SF),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
68,69,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
69,70,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,71,Juwan Johnson(NO),1,1,11,11.0,11,0,0,0,0,0,0,1,0.0,0.0,1.9%
71,72,Sean McKeon(DAL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
72,73,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,74,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,75,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,76,Chris Myarick(CIN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
76,77,Pharaoh Brown(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
77,78,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
78,79,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
79,80,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,81,Tyler Mabry(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,82,Tyler Davis(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,83,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,84,Pat Freiermuth(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7%
84,85,Kyle Pitts(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4%
85,86,Brevin Jordan(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
86,87,Nakia Griffin-Stewart(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,88,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
88,89,Rashod Berry(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,90,Scotty Washington(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,91,Eli Wolf(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,92,Tommy Hudson(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,93,Rysen John(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,94,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,95,Ryan Becker(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,96,Farrod Green(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,97,Nick Bowers(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,98,Matt Sokol(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,99,Deon Yelder(ARI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
99,100,Codey McElroy(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
100,101,Nick Keizer(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
101,102,Hakeem Butler(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
102,103,Jordan Thomas(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
103,104,Marcus Baugh(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
104,105,Ethan Wolf(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
105,106,David Wells(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
106,107,Noah Fant(DEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,80.3%
107,108,Ryan Izzo(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
108,109,Dylan Cantrell(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
109,110,Tanner Hudson(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,111,Jordan Franks(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
111,112,Kevin Rader(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
112,113,Albert Okwuegbunam(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%
113,114,Jody Fortson(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
114,115,Carson Meier(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
115,116,Austin Fort(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
116,117,Donald Parham Jr.(LAC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%
117,118,Andrew Beck(DEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
118,119,Mitchell Fraboni(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
119,120,Stephen Carlson(CLE),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
