,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Tyler Higbee(LAR),5,5,54,10.8,28,0,3,0,0,0,0,1,23.4,23.4,77.4%
1,2,Jonnu Smith(NE),4,5,84,21.0,63,0,2,0,0,0,0,1,20.4,20.4,22.7%
2,3,Mike Gesicki(MIA),8,11,130,16.3,27,0,1,0,0,0,0,1,19.0,19.0,87.6%
3,4,Jordan Reed(FA),7,8,50,7.1,18,0,2,0,0,0,0,1,17.0,17.0,19.0%
4,5,Darren Waller(LV),12,16,105,8.8,18,0,1,0,0,0,0,1,16.5,16.5,92.6%
5,6,Travis Kelce(KC),9,14,90,10.0,20,0,1,0,0,0,0,1,15.0,15.0,100.0%
6,7,Noah Fant(DEN),4,5,57,14.3,22,0,1,0,0,0,0,1,13.7,13.7,80.3%
7,8,Hayden Hurst(ATL),5,8,72,14.4,42,0,1,0,0,0,0,1,13.2,13.2,0.9%
8,9,Dalton Schultz(DAL),9,10,88,9.8,18,0,1,0,0,0,1,1,12.8,12.8,89.9%
9,10,Mo Alie-Cox(IND),5,6,111,22.2,33,0,0,0,0,0,0,1,11.1,11.1,2.2%
10,11,C.J. Uzomah(CIN),4,6,42,10.5,23,0,1,0,0,0,0,1,10.2,10.2,20.8%
11,12,Tyler Eifert(FA),3,6,36,12.0,19,0,1,0,0,0,0,1,9.6,9.6,0.0%
12,13,Robert Tonyan(GB),2,3,25,12.5,14,0,1,0,0,0,0,1,8.5,8.5,18.6%
13,14,Hunter Henry(NE),6,8,83,13.8,22,0,0,0,0,0,0,1,8.3,8.3,65.9%
14,15,Darren Fells(FA),2,4,23,11.5,13,0,1,0,0,0,0,1,8.3,8.3,0.0%
15,16,Jared Cook(LAC),2,5,13,6.5,7,0,1,0,0,0,0,1,7.3,7.3,50.2%
16,17,Evan Engram(NYG),6,8,65,10.8,22,0,0,0,0,0,0,1,6.5,6.5,28.5%
17,18,T.J. Hockenson(DET),4,4,62,15.5,29,0,0,0,0,0,0,1,6.2,6.2,57.4%
18,19,Jordan Akins(HOU),7,7,55,7.9,12,0,0,0,0,0,0,1,5.5,5.5,0.3%
19,20,Anthony Firkser(TEN),4,4,45,11.3,16,0,0,0,0,0,0,1,4.5,4.5,3.7%
20,21,Drew Sample(CIN),7,9,45,6.4,10,0,0,0,0,0,0,1,4.5,4.5,0.1%
21,22,Eric Ebron(PIT),3,5,43,14.3,21,0,0,0,0,0,0,1,4.3,4.3,3.0%
22,23,Zach Ertz(ARI),5,7,42,8.4,12,0,0,0,0,0,0,1,4.2,4.2,85.8%
23,24,James O'Shaughnessy(JAC),4,4,40,10.0,13,0,0,0,0,0,0,1,4.0,4.0,1.7%
24,25,Blake Bell(KC),2,3,34,17.0,24,0,0,0,0,0,0,1,3.4,3.4,0.2%
25,26,Foster Moreau(LV),1,1,31,31.0,31,0,0,0,0,0,0,1,3.1,3.1,23.7%
26,27,Dallas Goedert(PHI),4,8,30,7.5,11,0,0,0,0,0,0,1,3.0,3.0,89.8%
27,28,Mark Andrews(BAL),1,3,29,29.0,29,0,0,0,0,0,0,1,2.9,2.9,99.9%
28,29,Dan Arnold(JAC),2,4,26,13.0,20,0,0,0,0,0,0,1,2.6,2.6,6.7%
29,30,Logan Thomas(WAS),4,9,26,6.5,10,0,0,0,0,0,0,1,2.6,2.6,27.1%
30,31,Austin Hooper(CLE),2,4,22,11.0,11,0,0,0,0,0,0,1,2.2,2.2,28.8%
31,32,Ryan Izzo(TEN),2,2,19,9.5,16,0,0,0,0,0,0,1,1.9,1.9,0.0%
32,33,Jimmy Graham(CHI),1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.8%
33,34,Adam Trautman(NO),1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,3.7%
34,35,Dawson Knox(BUF),1,3,36,36.0,36,0,0,0,0,0,1,1,1.6,1.6,87.2%
35,36,Josh Hill(FA),1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
36,37,Harrison Bryant(CLE),1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.2%
37,38,Cole Kmet(CHI),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,33.3%
38,39,O.J. Howard(TB),1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,1.2%
39,40,Nick Boyle(BAL),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.1%
40,41,Will Dissly(SEA),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.2%
41,42,Chris Manhertz(JAC),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
42,43,Ross Dwelley(SF),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.1%
43,44,Chris Herndon IV(MIN),1,4,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.2%
44,45,Adam Shaheen(MIA),1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
45,46,Marcedes Lewis(GB),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.2%
46,47,Jason Witten(FA),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.1%
47,48,Irv Smith Jr.(MIN),1,4,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,7.3%
48,49,Vance McDonald(FA),1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
49,50,Marcus Baugh(FA),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.0%
50,51,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
51,52,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
52,53,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,54,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,55,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,56,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
56,57,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,58,Mitchell Fraboni(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
