,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Darren Waller(LV),9,12,150,16.7,35,0,1,0,0,0,0,1,21.0,21.0,92.6%
1,2,Travis Kelce(KC),8,12,68,8.5,13,0,1,0,0,0,0,1,14.8,14.8,100.0%
2,3,Noah Fant(DEN),8,11,68,8.5,16,0,1,0,0,0,0,1,12.8,12.8,80.3%
3,4,Tyler Higbee(LAR),4,5,67,16.8,44,0,1,0,0,0,0,1,12.7,12.7,77.4%
4,5,Mark Andrews(BAL),5,5,66,13.2,27,0,1,0,0,0,0,1,12.6,12.6,99.9%
5,6,Hunter Henry(NE),5,7,65,13.0,19,0,1,0,0,0,0,1,12.5,12.5,65.9%
6,7,Tyler Conklin(MIN),3,4,57,19.0,30,0,1,0,0,0,0,1,11.7,11.7,40.5%
7,8,Logan Thomas(WAS),13,16,101,7.8,20,0,0,0,0,0,0,1,10.1,10.1,27.1%
8,9,Austin Hooper(CLE),5,6,41,8.2,17,0,1,0,0,0,0,1,10.1,10.1,28.8%
9,10,Dawson Knox(BUF),2,4,36,18.0,27,0,1,0,0,0,0,1,9.6,9.6,87.2%
10,11,Hayden Hurst(ATL),4,5,21,5.3,12,0,1,0,0,0,0,1,8.1,8.1,0.9%
11,12,Robert Tonyan(GB),3,3,18,6.0,10,0,1,0,0,0,0,1,7.8,7.8,18.6%
12,13,Jordan Reed(FA),2,5,18,9.0,13,0,1,0,0,0,0,1,7.8,7.8,19.0%
13,14,Jacob Hollister(JAC),2,2,17,8.5,10,0,1,0,0,0,0,1,7.7,7.7,0.0%
14,15,Dalton Schultz(DAL),2,2,14,7.0,12,0,1,0,0,0,0,1,7.4,7.4,89.9%
15,16,Zach Ertz(ARI),2,7,69,34.5,42,0,0,0,0,0,0,1,6.9,6.9,85.8%
16,17,Cameron Brate(TB),4,4,54,13.5,18,0,0,0,0,0,0,1,5.4,5.4,2.8%
17,18,Dan Arnold(JAC),3,5,54,18.0,23,0,0,0,0,0,0,1,5.4,5.4,6.7%
18,19,Jonnu Smith(NE),5,5,52,10.4,19,0,0,0,0,0,0,1,5.2,5.2,22.7%
19,20,Tyler Eifert(FA),3,4,51,17.0,28,0,0,0,0,0,0,1,5.1,5.1,0.0%
20,21,Jordan Akins(HOU),5,6,50,10.0,20,0,0,0,0,0,0,1,5.0,5.0,0.3%
21,22,Chris Herndon IV(MIN),3,4,48,16.0,22,0,0,0,0,0,0,1,4.8,4.8,0.2%
22,23,Evan Engram(NYG),4,7,46,11.5,24,0,0,0,0,0,0,1,4.6,4.6,28.5%
23,24,Hunter Bryant(DET),1,2,44,44.0,44,0,0,0,0,0,0,1,4.4,4.4,0.0%
24,25,Maxx Williams(ARI),1,1,42,42.0,42,0,0,0,0,0,0,1,4.2,4.2,0.4%
25,26,Durham Smythe(MIA),5,5,40,8.0,15,0,0,0,0,0,0,1,4.0,4.0,0.1%
26,27,Dallas Goedert(PHI),4,8,39,9.8,16,0,0,0,0,0,0,1,3.9,3.9,89.8%
27,28,Irv Smith Jr.(MIN),3,4,37,12.3,21,0,0,0,0,0,0,1,3.7,3.7,7.3%
28,29,Kahale Warring(JAC),2,2,32,16.0,23,0,0,0,0,0,0,1,3.2,3.2,0.0%
29,30,Jared Cook(LAC),2,5,29,14.5,21,0,0,0,0,0,0,1,2.9,2.9,50.2%
30,31,Ian Thomas(CAR),3,4,29,9.7,15,0,0,0,0,0,0,1,2.9,2.9,0.1%
31,32,Rob Gronkowski(TB),3,7,29,9.7,17,0,0,0,0,0,0,1,2.9,2.9,97.7%
32,33,Gerald Everett(SEA),2,5,28,14.0,15,0,0,0,0,0,0,1,2.8,2.8,35.7%
33,34,Ross Dwelley(SF),2,2,28,14.0,19,0,0,0,0,0,0,1,2.8,2.8,0.1%
34,35,Jimmy Graham(CHI),2,3,25,12.5,16,0,0,0,0,0,0,1,2.5,2.5,0.8%
35,36,Foster Moreau(LV),1,1,22,22.0,22,0,0,0,0,0,0,1,2.2,2.2,23.7%
36,37,David Njoku(CLE),1,1,22,22.0,22,0,0,0,0,0,0,1,2.2,2.2,12.9%
37,38,Luke Stocker(MIN),2,3,21,10.5,25,0,0,0,0,0,0,1,2.1,2.1,0.0%
38,39,Anthony Firkser(TEN),1,1,20,20.0,20,0,0,0,0,0,0,1,2.0,2.0,3.7%
39,40,Harrison Bryant(CLE),2,2,19,9.5,10,0,0,0,0,0,0,1,1.9,1.9,0.2%
40,41,Adam Shaheen(MIA),1,2,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%
41,42,Jack Doyle(IND),2,2,14,7.0,7,0,0,0,0,0,0,1,1.4,1.4,2.2%
42,43,Levine Toilolo(NYG),1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%
43,44,Mo Alie-Cox(IND),2,2,14,7.0,10,0,0,0,0,0,0,1,1.4,1.4,2.2%
44,45,Cole Kmet(CHI),2,2,12,6.0,7,0,0,0,0,0,0,1,1.2,1.2,33.3%
45,46,Blake Bell(KC),1,1,10,10.0,10,0,0,1,2,0,0,1,1.2,1.2,0.2%
46,47,Pharaoh Brown(HOU),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.1%
47,48,Jesse James(CHI),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
48,49,MyCole Pruitt(TEN),1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%
49,50,Trey Burton(FA),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
50,51,Deon Yelder(ARI),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
51,52,James O'Shaughnessy(JAC),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.7%
52,53,Drew Sample(CIN),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%
53,54,Darrell Daniels(ARI),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.0%
54,55,Dalton Keene(NE),1,2,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.0%
55,56,Devin Asiasi(NE),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
56,57,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
