,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Jimmy Graham(CHI),4,5,69,17.3,30,0,2,0,0,0,0,1,18.9,18.9,0.8%
1,2,Rob Gronkowski(TB),2,2,58,29.0,33,0,2,0,0,0,0,1,17.8,17.8,97.7%
2,3,Irv Smith Jr.(MIN),6,9,53,8.8,14,0,2,0,0,0,0,1,17.3,17.3,7.3%
3,4,Travis Kelce(KC),7,13,98,14.0,29,0,1,0,0,0,0,1,15.8,15.8,100.0%
4,5,Darren Waller(LV),5,6,112,22.4,33,0,0,0,0,0,0,1,11.2,11.2,92.6%
5,6,Hayden Hurst(ATL),5,6,47,9.4,17,0,1,0,0,0,0,1,10.7,10.7,0.9%
6,7,Eric Ebron(PIT),5,7,47,9.4,11,0,1,0,0,0,0,1,10.7,10.7,3.0%
7,8,Chris Herndon IV(MIN),4,4,34,8.5,11,0,1,0,0,0,0,1,9.4,9.4,0.2%
8,9,George Kittle(SF),4,5,92,23.0,27,0,0,0,0,0,0,1,9.2,9.2,99.7%
9,10,Lee Smith(FA),2,2,31,15.5,27,0,1,0,0,0,0,1,9.1,9.1,0.0%
10,11,Jonnu Smith(NE),3,7,30,10.0,12,0,1,0,0,0,0,1,9.0,9.0,22.7%
11,12,Jared Cook(LAC),3,4,82,27.3,44,0,0,0,0,0,0,1,8.2,8.2,50.2%
12,13,Darren Fells(FA),1,2,22,22.0,22,0,1,0,0,0,0,1,8.2,8.2,0.0%
13,14,Jacob Hollister(JAC),2,6,17,8.5,13,0,1,0,0,0,0,1,7.7,7.7,0.0%
14,15,Mark Andrews(BAL),6,10,76,12.7,25,0,0,0,0,0,0,1,7.6,7.6,99.9%
15,16,Austin Hooper(CLE),7,15,71,10.1,28,0,0,0,0,0,0,1,7.1,7.1,28.8%
16,17,Evan Engram(NYG),7,10,65,9.3,15,0,0,1,5,0,0,1,7.0,7.0,28.5%
17,18,Drew Sample(CIN),1,1,8,8.0,8,0,1,0,0,0,0,1,6.8,6.8,0.1%
18,19,Noah Fant(DEN),6,9,65,10.8,19,0,0,0,0,0,0,1,6.5,6.5,80.3%
19,20,Logan Thomas(WAS),7,12,63,9.0,19,0,0,1,0,0,0,1,6.3,6.3,27.1%
20,21,Mike Gesicki(MIA),4,7,54,13.5,31,0,0,0,0,0,0,1,5.4,5.4,87.6%
21,22,Dawson Knox(BUF),3,4,51,17.0,24,0,0,0,0,0,0,1,5.1,5.1,87.2%
22,23,Jack Doyle(IND),4,6,50,12.5,18,0,0,0,0,0,0,1,5.0,5.0,2.2%
23,24,Stephen Anderson(LAC),4,6,48,12.0,23,0,0,0,0,0,0,1,4.8,4.8,0.2%
24,25,Donald Parham Jr.(LAC),2,3,47,23.5,26,0,0,0,0,0,0,1,4.7,4.7,0.7%
25,26,Adam Trautman(NO),2,2,45,22.5,41,0,0,0,0,0,0,1,4.5,4.5,3.7%
26,27,Jordan Akins(HOU),4,4,39,9.8,15,0,0,0,0,0,0,1,3.9,3.9,0.3%
27,28,Dallas Goedert(PHI),3,3,38,12.7,23,0,0,0,0,0,0,1,3.8,3.8,89.8%
