,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Trey Burton(FA),4,5,58,14.5,20,0,1,1,1,1,0,1,17.9,17.9,0.0%
1,2,Anthony Firkser(TEN),8,9,113,14.1,45,0,1,0,0,0,0,1,17.3,17.3,3.7%
2,3,George Kittle(SF),7,10,109,15.6,44,0,1,0,0,0,0,1,16.9,16.9,99.7%
3,4,Travis Kelce(KC),5,7,65,13.0,20,0,2,0,0,0,1,1,16.5,16.5,100.0%
4,5,Darren Fells(FA),6,7,85,14.2,35,0,1,0,0,0,0,1,14.5,14.5,0.0%
5,6,Rob Gronkowski(TB),5,8,78,15.6,31,0,1,0,0,0,0,1,13.8,13.8,97.7%
6,7,Hayden Hurst(ATL),4,4,57,14.3,35,0,1,0,0,0,0,1,11.7,11.7,0.9%
7,8,Adam Shaheen(MIA),3,3,51,17.0,43,0,1,0,0,0,0,1,11.1,11.1,0.0%
8,9,Logan Thomas(WAS),3,4,42,14.0,29,0,1,0,0,0,0,1,10.2,10.2,27.1%
9,10,Nick Boyle(BAL),3,3,33,11.0,17,0,1,0,0,0,0,1,9.3,9.3,0.1%
10,11,Cole Kmet(CHI),2,2,20,10.0,11,0,1,0,0,0,0,1,8.0,8.0,33.3%
11,12,T.J. Hockenson(DET),2,5,17,8.5,16,0,1,0,0,0,0,1,7.7,7.7,57.4%
12,13,Irv Smith Jr.(MIN),4,5,55,13.8,36,0,0,0,0,0,0,1,7.5,7.5,7.3%
13,14,Jack Doyle(IND),3,3,29,9.7,17,0,1,0,0,0,1,1,6.9,6.9,2.2%
14,15,Durham Smythe(MIA),1,2,4,4.0,4,0,1,0,0,0,0,1,6.4,6.4,0.1%
15,16,Jason Croom(PHI),1,1,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,0.0%
16,17,Tyler Higbee(LAR),3,4,56,18.7,31,0,0,0,0,0,0,1,5.6,5.6,77.4%
17,18,Austin Hooper(CLE),5,6,52,10.4,36,0,0,0,0,0,0,1,5.2,5.2,28.8%
18,19,Kyle Rudolph(NYG),3,4,47,15.7,19,0,0,0,0,0,0,1,4.7,4.7,0.3%
19,20,Albert Okwuegbunam(DEN),2,6,45,22.5,27,0,0,0,0,0,0,1,4.5,4.5,1.0%
20,21,Dalton Schultz(DAL),4,5,35,8.8,13,0,0,0,0,0,0,1,3.5,3.5,89.9%
21,22,Jimmy Graham(CHI),5,8,34,6.8,10,0,0,0,0,0,0,1,3.4,3.4,0.8%
22,23,Zach Ertz(ARI),4,10,33,8.3,11,0,0,0,0,0,0,1,3.3,3.3,85.8%
23,24,Richard Rodgers(PHI),3,3,31,10.3,16,0,0,0,0,0,0,1,3.1,3.1,0.0%
24,25,Evan Engram(NYG),2,3,30,15.0,21,0,0,0,0,0,0,1,3.0,3.0,28.5%
25,26,Pharaoh Brown(HOU),2,2,28,14.0,22,0,0,0,0,0,0,1,2.8,2.8,0.1%
26,27,Gerald Everett(SEA),3,4,27,9.0,17,0,0,0,0,0,0,1,2.7,2.7,35.7%
27,28,Robert Tonyan(GB),3,4,25,8.3,11,0,0,0,0,0,0,1,2.5,2.5,18.6%
28,29,Mark Andrews(BAL),2,4,21,10.5,11,0,0,0,0,0,0,1,2.1,2.1,99.9%
29,30,Ryan Izzo(TEN),3,3,38,12.7,16,0,0,0,0,0,1,1,1.8,1.8,0.0%
30,31,Ryan Griffin(NYJ),2,3,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7,0.6%
31,32,Kaden Smith(NYG),3,3,15,5.0,9,0,0,0,0,0,0,1,1.5,1.5,0.0%
32,33,Jonnu Smith(NE),1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,22.7%
33,34,Harrison Bryant(CLE),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.2%
34,35,Geoff Swaim(TEN),2,3,10,5.0,8,0,0,0,0,0,0,1,1.0,1.0,0.3%
35,36,Ian Thomas(CAR),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.1%
36,37,Eric Ebron(PIT),2,4,9,4.5,7,0,0,0,0,0,0,1,0.9,0.9,3.0%
37,38,Nick Vannett(NO),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.1%
38,39,Tyler Kroft(NYJ),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.2%
39,40,David Njoku(CLE),1,3,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,12.9%
40,41,Chris Manhertz(JAC),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
41,42,Jesse James(CHI),1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
42,43,Cameron Brate(TB),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,2.8%
43,44,Nick Keizer(FA),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.0%
44,45,Darrell Daniels(ARI),1,1,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,0.0%
45,46,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
46,47,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
47,48,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
48,49,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
49,50,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
50,51,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,52,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,53,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
53,54,Matt Sokol(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,55,Mitchell Fraboni(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,56,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,57,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,58,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,59,Chris Myarick(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,60,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
60,61,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,62,Ryan Becker(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,63,Farrod Green(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,64,Nick Bowers(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,65,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,66,Brevin Jordan(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
66,67,Pat Freiermuth(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7%
67,68,Kyle Pitts(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4%
68,69,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
69,70,Sean McKeon(DAL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
70,71,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
71,72,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,73,Thaddeus Moss(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,74,Kyle Markway(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,75,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,76,Charlie Taumoepeau(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,77,Charlie Woerner(SF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
77,78,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
