Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Nick Foles(CHI),30,48,62.5,428,8.9,3,1,4,5,41,0,0,1,33.2,33.2,0.7%
2,Alex Smith(FA),17,20,85.0,287,14.4,5,0,2,4,17,0,1,1,31.2,31.2,5.0%
3,Ryan Fitzpatrick(WAS),36,58,62.1,402,6.9,4,2,3,3,22,0,0,1,30.3,30.3,6.1%
4,Ryan Tannehill(TEN),25,37,67.6,312,8.4,3,0,4,1,-1,0,0,1,24.4,24.4,62.7%
5,Kirk Cousins(MIN),29,45,64.4,381,8.5,3,2,1,0,0,0,1,1,21.2,21.2,70.7%
6,Tom Brady(FA),34,55,61.8,364,6.6,2,1,1,0,0,0,0,1,20.6,20.6,99.1%
7,Drew Brees(FA),39,56,69.6,393,7.0,1,2,4,2,8,1,1,1,20.5,20.5,35.7%
8,Andy Dalton(CHI),25,44,56.8,230,5.2,2,0,1,4,20,0,0,1,19.2,19.2,1.6%
9,Cam Newton(CAR),16,24,66.7,273,11.4,1,0,2,7,12,0,0,1,16.1,16.1,20.3%
10,Chad Henne(KC),21,36,58.3,237,6.6,2,2,5,4,22,0,0,1,15.7,15.7,0.1%
11,Russell Wilson(DEN),18,27,66.7,206,7.6,1,1,4,8,50,0,0,1,15.2,15.2,90.4%
12,Mike Glennon(NYG),18,34,52.9,179,5.3,2,1,4,0,0,0,0,1,13.2,13.2,0.8%
13,Geno Smith(SEA),15,28,53.6,167,6.0,1,1,4,6,44,0,0,1,13.1,13.1,0.6%
14,Joe Flacco(NYJ),20,38,52.6,222,5.8,0,0,1,2,13,0,0,1,10.2,10.2,0.3%
15,Ben Roethlisberger(FA),20,25,80.0,191,7.6,1,1,1,0,0,0,0,1,9.6,9.6,23.8%
16,Matt Ryan(ATL),29,38,76.3,210,5.5,1,1,3,1,-1,0,1,1,8.3,8.3,36.3%
17,Matthew Stafford(LAR),18,34,52.9,235,6.9,1,3,1,2,9,0,0,1,8.3,8.3,97.2%
18,Case Keenum(CLE),18,34,52.9,168,4.9,0,2,4,1,2,0,0,1,2.9,2.9,0.9%
19,Chase Daniel(LAC),3,5,60.0,31,6.2,0,0,0,1,-1,0,0,1,1.1,1.1,0.1%
20,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
21,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
22,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
23,Aaron Rodgers(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4%
24,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
25,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
26,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
27,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
28,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
29,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
30,Chris Streveler(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
31,Easton Stick(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
32,Will Grier(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
33,Brett Rypien(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
34,Drew Lock(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
35,Trace McSorley(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
36,Eric Dungey(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
37,Jake Browning(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
38,Gardner Minshew II(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%
39,Kyler Murray(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3%
40,Jarrett Stidham(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
41,Justin Herbert(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8%
42,Daniel Jones(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6%
43,Dwayne Haskins(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
44,David Blough(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
45,Alex McGough(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
46,Tim Boyle(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
47,Kurt Benkert(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
48,Kyle Allen(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
49,John Wolford(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
50,John Lovett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,Steven Montez(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,Jake Luton(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,James Morgan(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,Brian Lewerke(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,Trevor Lawrence(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9%
56,Justin Fields(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0%
57,Bryce Perkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,Kellen Mond(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
59,Shane Buechele(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,Joe Burrow(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3%
61,Tua Tagovailoa(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2%
62,Jacob Eason(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
63,Jake Fromm(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
