Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Drew Brees(FA),29,46,63.0,342,7.4,3,1,4,6,21,1,0,1,31.8,31.8,35.7%
2,Cam Newton(CAR),15,27,55.6,223,8.3,3,1,1,7,45,1,0,1,29.4,29.4,20.3%
3,Geno Smith(SEA),16,29,55.2,331,11.4,2,2,0,4,14,1,0,1,24.6,24.6,0.6%
4,Matthew Stafford(LAR),25,42,59.5,385,9.2,2,1,1,1,2,0,0,1,21.6,21.6,97.2%
5,Russell Wilson(DEN),14,21,66.7,202,9.6,4,1,2,2,14,0,1,1,21.5,21.5,90.4%
6,Brian Hoyer(NE),30,54,55.6,321,5.9,3,3,3,1,-2,0,0,1,18.6,18.6,0.0%
7,Ben Roethlisberger(FA),26,41,63.4,406,9.9,2,2,3,2,7,0,2,1,16.9,16.9,23.8%
8,Tom Brady(FA),25,36,69.4,225,6.3,2,1,3,5,5,0,0,1,15.5,15.5,99.1%
9,Matt Ryan(ATL),23,38,60.5,231,6.1,2,1,0,0,0,0,0,1,15.2,15.2,36.3%
10,Ryan Tannehill(TEN),24,35,68.6,236,6.7,2,1,5,2,7,0,1,1,14.1,14.1,62.7%
11,Alex Smith(FA),22,35,62.9,273,7.8,0,0,5,11,32,0,0,1,14.1,14.1,5.0%
12,Andy Dalton(CHI),20,28,71.4,235,8.4,2,1,4,4,3,0,1,1,13.7,13.7,1.6%
13,Robert Griffin III(FA),32,50,64.0,326,6.5,0,1,2,6,37,0,1,1,12.7,12.7,0.6%
14,Aaron Rodgers(GB),26,43,60.5,244,5.7,1,2,4,3,24,0,0,1,12.2,12.2,97.4%
15,Joe Flacco(NYJ),16,24,66.7,171,7.1,0,0,2,0,0,0,0,1,6.8,6.8,0.3%
16,Chad Henne(KC),18,38,47.4,235,6.2,0,2,3,2,5,0,0,1,5.9,5.9,0.1%
17,Matt Schaub(FA),25,35,71.4,194,5.5,0,1,3,0,0,0,0,1,5.8,5.8,0.0%
18,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
19,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
20,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
21,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
22,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
23,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
