rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Cody Parkey,5.0,6.0,83.3,50.0,0.0,1.0,3.0,0.0,1.0,4.0,4.0,1.0,21.0,21.0,0.4,FA,K,12,2014
2.0,Stephen Hauschka,4.0,5.0,80.0,52.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,0.0,FA,K,12,2014
3.0,Justin Tucker,2.0,2.0,100.0,55.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,12.0,12.0,98.0,BAL,K,12,2014
4.0,Matt Prater,3.0,4.0,75.0,49.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,11.0,11.0,52.8,ARI,K,12,2014
5.0,Stephen Gostkowski,2.0,2.0,100.0,43.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,11.0,11.0,0.1,FA,K,12,2014
6.0,Mike Nugent,2.0,2.0,100.0,49.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,9.0,9.0,1.0,FA,K,12,2014
7.0,Cairo Santos,2.0,2.0,100.0,25.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,8.0,8.0,2.1,CHI,K,12,2014
8.0,Kai Forbath,2.0,2.0,100.0,46.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,3.0,LAR,K,12,2014
9.0,Dan Bailey,1.0,1.0,100.0,38.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,0.0,FA,K,12,2014
10.0,Mason Crosby,1.0,1.0,100.0,48.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,7.0,7.0,40.7,GB,K,12,2014
11.0,Randy Bullock,2.0,2.0,100.0,36.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,10.8,TEN,K,12,2014
12.0,Brandon McManus,1.0,2.0,50.0,38.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,44.3,DEN,K,12,2014
13.0,Greg Zuerlein,1.0,2.0,50.0,22.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,74.2,DAL,K,12,2014
14.0,Ryan Succop,1.0,1.0,100.0,20.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,57.4,TB,K,12,2014
15.0,Nick Folk,1.0,1.0,100.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,81.8,NE,K,12,2014
16.0,Robbie Gould,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,22.5,SF,K,12,2014
17.0,Greg Joseph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,MIN,K,12,2014
18.0,Daniel Carlson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3,LV,K,12,2014
19.0,Jason Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,MIA,K,12,2014
