rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Nick Folk,4,4,100.0,43,0,2,0,2,0,1,1,1,15.0,15.0,81.8,NE,K,3,2014
2,Cody Parkey,3,3,100.0,51,0,0,2,0,1,4,4,1,15.0,15.0,0.4,FA,K,3,2014
3,Kai Forbath,2,3,66.7,49,0,0,0,2,0,4,4,1,12.0,12.0,3.0,LAR,K,3,2014
4,Justin Tucker,3,3,100.0,38,0,1,2,0,0,2,2,1,11.0,11.0,98.0,BAL,K,3,2014
5,Dan Bailey,2,2,100.0,40,0,1,0,1,0,4,4,1,11.0,11.0,0.0,FA,K,3,2014
6,Robbie Gould,2,2,100.0,45,0,1,0,1,0,3,3,1,10.0,10.0,22.5,SF,K,3,2014
7,Stephen Gostkowski,3,3,100.0,36,0,2,1,0,0,1,1,1,10.0,10.0,0.1,FA,K,3,2014
8,Graham Gano,2,2,100.0,40,0,0,0,2,0,1,1,1,9.0,9.0,31.4,NYG,K,3,2014
9,Stephen Hauschka,2,3,66.7,28,0,2,0,0,0,2,2,1,8.0,8.0,0.0,FA,K,3,2014
10,Mike Nugent,1,1,100.0,29,0,1,0,0,0,4,4,1,7.0,7.0,1.0,FA,K,3,2014
11,Greg Zuerlein,1,1,100.0,28,0,1,0,0,0,4,4,1,7.0,7.0,74.2,DAL,K,3,2014
12,Randy Bullock,1,1,100.0,27,0,1,0,0,0,2,2,1,5.0,5.0,10.8,TEN,K,3,2014
13,Brandon McManus,1,1,100.0,24,0,1,0,0,0,1,1,1,4.0,4.0,44.3,DEN,K,3,2014
14,Cairo Santos,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,2.1,CHI,K,3,2014
15,Mason Crosby,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,40.7,GB,K,3,2014
16,Ryan Succop,0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,57.4,TB,K,3,2014
17,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,3,2014
18,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,3,2014
19,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,3,2014
20,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,3,2014
21,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,3,2014
