rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Justin Tucker,4,4,100.0,33,0,2,2,0,0,3,3,1,15.0,15.0,98.0,BAL,K,13,2014
2,Cody Parkey,4,4,100.0,31,0,3,1,0,0,3,3,1,15.0,15.0,0.4,FA,K,13,2014
3,Mason Crosby,4,5,80.0,35,0,1,3,0,0,2,2,1,14.0,14.0,40.7,GB,K,13,2014
4,Stephen Hauschka,4,4,100.0,46,0,1,2,1,0,1,1,1,14.0,14.0,0.0,FA,K,13,2014
5,Matt Prater,2,2,100.0,46,0,0,0,2,0,4,4,1,12.0,12.0,52.8,ARI,K,13,2014
6,Greg Zuerlein,1,1,100.0,38,0,0,1,0,0,7,7,1,10.0,10.0,74.2,DAL,K,13,2014
7,Nick Folk,2,4,50.0,45,0,0,0,2,0,1,1,1,9.0,9.0,81.8,NE,K,13,2014
8,Kai Forbath,2,2,100.0,29,0,2,0,0,0,3,3,1,9.0,9.0,3.0,LAR,K,13,2014
9,Randy Bullock,1,2,50.0,37,0,0,1,0,0,6,6,1,9.0,9.0,10.8,TEN,K,13,2014
10,Graham Gano,2,2,100.0,35,0,0,2,0,0,1,1,1,7.0,7.0,31.4,NYG,K,13,2014
11,Robbie Gould,1,1,100.0,35,0,0,1,0,0,2,2,1,5.0,5.0,22.5,SF,K,13,2014
12,Cairo Santos,1,1,100.0,39,0,0,1,0,0,1,1,1,4.0,4.0,2.1,CHI,K,13,2014
13,Dan Bailey,1,1,100.0,28,0,1,0,0,0,1,1,1,4.0,4.0,0.0,FA,K,13,2014
14,Stephen Gostkowski,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.1,FA,K,13,2014
15,Ryan Succop,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,57.4,TB,K,13,2014
16,Mike Nugent,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.0,FA,K,13,2014
17,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,13,2014
18,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,13,2014
19,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,13,2014
20,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,13,2014
21,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,13,2014
22,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,13,2014
23,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,13,2014
24,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,13,2014
25,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,13,2014
26,Adam Vinatieri,0,0,0.0,0,0,0,0,0,0,7,7,1,0.0,0.0,0.2,FA,K,13,2014
27,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,13,2014
