rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
50,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,17,2014
51,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,17,2014
52,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,17,2014
53,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,17,2014
54,Jordan Gay,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,17,2014
55,Shayne Graham,0,0,0.0,0,0,0,0,0,0,3,3,1,0.0,0.0,0.0,FA,K,17,2014
56,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,17,2014
57,Phil Dawson,2,2,100.0,53,0,0,1,0,1,2,2,1,0.0,0.0,0.1,FA,K,17,2014
58,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,17,2014
59,Robbie Gould,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,SF,K,17,2014
60,Sebastian Janikowski,0,0,0.0,0,0,0,0,0,0,2,2,1,0.0,0.0,20.0,FA,K,17,2014
61,Shaun Suisham,2,2,100.0,29,0,2,0,0,0,3,3,1,0.0,0.0,0.0,FA,K,17,2014
62,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,17,2014
63,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,17,2014
64,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,17,2014
65,Jay Feely,3,4,75.0,48,0,1,1,1,0,0,0,1,0.0,0.0,0.0,FA,K,17,2014
66,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,17,2014
67,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,17,2014
68,Connor Barth,4,4,100.0,49,0,1,2,1,0,5,5,1,0.0,0.0,0.0,FA,K,17,2014
69,Dan Carpenter,1,1,100.0,48,0,0,0,1,0,2,2,1,0.0,0.0,0.2,FA,K,17,2014
70,Garrett Hartley,1,1,100.0,38,0,0,1,0,0,1,1,1,0.0,0.0,0.0,FA,K,17,2014
71,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,17,2014
72,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,17,2014
73,Josh Brown,4,4,100.0,53,0,1,2,0,1,2,2,1,0.0,0.0,0.0,FA,K,17,2014
74,Josh Scobee,1,2,50.0,53,0,0,0,0,1,2,2,1,0.0,0.0,0.0,FA,K,17,2014
75,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,17,2014
76,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,17,2014
77,Matt Bryant,1,1,100.0,21,0,1,0,0,0,0,0,1,0.0,0.0,1.1,FA,K,17,2014
78,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,17,2014
79,Caleb Sturgis,1,2,50.0,37,0,0,1,0,0,3,3,1,0.0,0.0,0.0,FA,K,17,2014
80,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.5,LAC,K,17,2014
81,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,17,2014
82,Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,44.3,DEN,K,17,2014
83,Patrick Murray,2,2,100.0,39,0,1,1,0,0,2,2,1,0.0,0.0,1.0,FA,K,17,2014
84,Chandler Catanzaro,1,1,100.0,36,0,0,1,0,0,2,2,1,0.0,0.0,0.0,FA,K,17,2014
85,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,17,2014
86,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,17,2014
87,Nick Novak,0,1,0.0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.1,FA,K,17,2014
88,Blair Walsh,2,2,100.0,44,0,0,1,1,0,1,1,1,0.0,0.0,0.1,FA,K,17,2014
89,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,17,2014
90,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,17,2014
91,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,17,2014
92,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,17,2014
93,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,17,2014
