rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Randy Bullock,3,3,100.0,55,0,0,0,1,2,2,2,1,16.0,16.0,10.8,TEN,K,4,2014
2,Cairo Santos,2,2,100.0,31,0,1,1,0,0,5,5,1,11.0,11.0,2.1,CHI,K,4,2014
3,Dan Bailey,1,1,100.0,51,0,0,0,0,1,5,5,1,10.0,10.0,0.0,FA,K,4,2014
4,Mason Crosby,1,2,50.0,53,0,0,0,0,1,5,5,1,10.0,10.0,40.7,GB,K,4,2014
5,Justin Tucker,1,2,50.0,30,0,0,1,0,0,5,5,1,8.0,8.0,98.0,BAL,K,4,2014
6,Nick Folk,1,1,100.0,27,0,1,0,0,0,2,2,1,5.0,5.0,81.8,NE,K,4,2014
7,Robbie Gould,1,1,100.0,23,0,1,0,0,0,2,2,1,5.0,5.0,22.5,SF,K,4,2014
8,Ryan Succop,1,1,100.0,36,0,0,1,0,0,2,2,1,5.0,5.0,57.4,TB,K,4,2014
9,Graham Gano,1,1,100.0,37,0,0,1,0,0,1,1,1,4.0,4.0,31.4,NYG,K,4,2014
10,Cody Parkey,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.4,FA,K,4,2014
11,Stephen Gostkowski,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.1,FA,K,4,2014
12,Kai Forbath,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,3.0,LAR,K,4,2014
13,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,4,2014
14,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,4,2014
15,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,4,2014
16,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,4,2014
17,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,4,2014
18,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,4,2014
19,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,4,2014
20,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,4,2014
21,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,4,2014
