rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Randy Bullock,6,6,100.0,39,0,2,4,0,0,1,1,1,19.0,19.0,10.8,TEN,K,16,2014
2,Mike Nugent,3,3,100.0,49,0,1,1,1,0,4,4,1,14.0,14.0,1.0,FA,K,16,2014
3,Cairo Santos,4,4,100.0,43,0,2,1,1,0,0,0,1,13.0,13.0,2.1,CHI,K,16,2014
4,Greg Zuerlein,2,2,100.0,51,0,1,0,0,1,3,3,1,11.0,11.0,74.2,DAL,K,16,2014
5,Nick Folk,3,4,75.0,37,0,2,1,0,0,1,1,1,10.0,10.0,81.8,NE,K,16,2014
6,Mason Crosby,2,3,66.7,42,0,1,0,1,0,2,2,1,9.0,9.0,40.7,GB,K,16,2014
7,Kai Forbath,2,2,100.0,26,0,2,0,0,0,3,3,1,9.0,9.0,3.0,LAR,K,16,2014
8,Ryan Succop,2,2,100.0,50,0,1,0,0,1,1,1,1,9.0,9.0,57.4,TB,K,16,2014
9,Matt Prater,2,3,66.7,39,0,0,2,0,0,2,2,1,8.0,8.0,52.8,ARI,K,16,2014
10,Cody Parkey,1,3,33.3,22,0,1,0,0,0,3,3,1,6.0,6.0,0.4,FA,K,16,2014
11,Dan Bailey,0,1,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,0.0,FA,K,16,2014
12,Stephen Gostkowski,1,1,100.0,24,0,1,0,0,0,2,2,1,5.0,5.0,0.1,FA,K,16,2014
13,Graham Gano,1,2,50.0,23,0,1,0,0,0,2,2,1,5.0,5.0,31.4,NYG,K,16,2014
14,Stephen Hauschka,0,3,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,0.0,FA,K,16,2014
15,Justin Tucker,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,98.0,BAL,K,16,2014
16,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,16,2014
17,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,16,2014
18,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,16,2014
19,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,16,2014
20,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,16,2014
21,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,16,2014
22,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,16,2014
23,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,16,2014
24,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,16,2014
25,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,16,2014
