Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Derek Carrier,TE,OAK,1,21,21,32,0,19,10,19,2.2,10.5
Case Keenum,QB,WAS,1,45,45,100,0,0,27,27,3.1,6.9
Cole Beasley,WR,BUF,1,30,30,55,0,20,10,20,7.6,25.3
Travis Kelce,TE,KC,1,55,55,87,0,15,11,15,4.4,8.0
Marquise Goodwin,WR,SF,1,7,7,11,0,14,0,14,0.0,0.0
DeAndre Hopkins,WR,HOU,1,63,63,100,0,19,14,19,16.6,26.3
Robert Woods,WR,LAR,1,58,58,76,2,12,10,14,8.6,14.8
Kenny Stills,WR,HOU,1,59,59,94,0,8,7,8,10.5,17.8
Cordarrelle Patterson,RB,CHI,1,15,15,23,7,20,20,27,8.3,55.3
Keenan Allen,WR,LAC,1,59,59,94,0,19,7,19,6.1,10.3
Tavon Austin,WR,DAL,1,13,13,19,8,8,8,15,8.0,61.5
Giovani Bernard,RB,CIN,1,33,33,46,12,9,18,21,0.4,1.2
Le'Veon Bell,RB,NYJ,1,56,56,93,27,7,29,34,7.6,13.6
Kenjon Barner,RB,ATL,1,4,4,7,0,25,0,25,0.0,0.0
Mike Glennon,QB,OAK,1,7,7,11,0,0,43,43,5.4,77.1
Zach Ertz,TE,PHI,1,48,48,80,0,13,4,13,3.8,7.9
Tyler Eifert,TE,CIN,1,33,33,46,0,6,6,6,1.0,3.0
Levine Toilolo,TE,SF,1,10,10,16,0,10,10,10,0.2,2.0
Luke Willson,TE,SEA,1,34,34,48,0,3,0,3,0.0,0.0
Latavius Murray,RB,NO,1,64,64,83,42,9,50,52,27.0,42.2
Ryan Griffin,TE,NYJ,1,50,50,83,0,4,2,4,0.1,0.2
Zach Line,RB,NO,1,27,27,35,4,11,7,15,1.5,5.6
Jack Doyle,TE,IND,1,56,56,77,0,9,5,9,2.1,3.8
Patrick DiMarco,RB,BUF,1,9,9,16,11,11,22,22,3.1,34.4
Teddy Bridgewater,QB,NO,1,74,74,96,5,0,57,57,19.9,26.9
Blake Bortles,QB,LAR,1,3,3,4,0,0,0,0,0.0,0.0
Derek Carr,QB,OAK,1,59,59,89,3,0,51,51,16.7,28.3
Logan Thomas,TE,DET,1,12,12,16,0,0,0,0,0.0,0.0
Carlos Hyde,RB,HOU,1,25,25,40,48,4,48,52,3.5,14.0
Devonta Freeman,RB,ATL,1,31,31,55,23,10,29,32,2.5,8.1
Brandin Cooks,WR,LAR,1,59,59,78,0,12,7,12,5.9,10.0
Jordan Matthews,WR,SF,1,3,3,5,0,0,0,0,0.0,0.0
Allen Robinson II,WR,CHI,1,62,62,97,0,26,16,26,14.7,23.7
Paul Richardson Jr.,WR,WAS,1,35,35,78,0,3,0,3,0.0,0.0
Eric Ebron,TE,IND,1,32,32,44,0,16,13,16,13.0,40.6
Trey Burton,TE,CHI,1,42,42,66,0,10,5,10,1.1,2.6
James White,RB,NE,1,44,44,54,11,18,27,30,5.9,13.4
Cody Latimer,WR,NYG,1,23,23,33,0,22,17,22,3.3,14.3
Jimmy Garoppolo,QB,SF,1,64,64,100,6,0,39,39,7.0,10.9
John Brown,WR,BUF,1,52,52,95,0,12,10,12,14.3,27.5
Damien Williams,RB,KC,1,17,17,27,53,18,65,71,0.6,3.5
Albert Wilson,WR,MIA,1,16,16,22,0,13,6,13,2.2,13.8
Taylor Gabriel,WR,CHI,1,37,37,58,0,5,3,5,0.6,1.6
Willie Snead IV,WR,BAL,1,37,37,64,3,3,3,5,0.2,0.5
Allen Hurns,WR,MIA,1,26,26,36,0,12,12,12,5.3,20.4
Bennie Fowler III,WR,NYG,1,27,27,39,0,19,15,19,3.5,13.0
Keith Smith,RB,ATL,1,10,10,18,0,10,0,10,0.0,0.0
Adam Thielen,WR,MIN,1,9,9,12,0,22,11,22,8.5,94.4
Josh Hill,TE,NO,1,51,51,66,0,6,6,6,10.3,20.2
Darren Fells,TE,HOU,1,41,41,65,0,5,5,5,2.7,6.6
Diontae Spencer,WR,DEN,1,1,1,1,0,100,100,100,0.5,50.0
Seth Roberts,WR,BAL,1,19,19,33,0,21,5,21,0.9,4.7
Amari Cooper,WR,DAL,1,56,56,81,0,9,9,9,10.6,18.9
DeVante Parker,WR,MIA,1,61,61,84,0,16,8,16,11.5,18.9
Melvin Gordon III,RB,LAC,1,33,33,52,48,9,55,58,6.9,20.9
Todd Gurley II,RB,LAR,1,46,46,61,39,2,41,41,11.4,24.8
Maxx Williams,TE,ARI,1,31,31,48,0,3,3,3,0.5,1.6
Ameer Abdullah,RB,MIN,1,1,1,1,0,0,0,0,0.0,0.0
Tevin Coleman,RB,SF,1,42,42,66,48,5,52,52,6.1,14.5
Duke Johnson Jr.,RB,HOU,1,38,38,60,18,13,24,32,5.6,14.7
David Johnson,RB,ARI,1,3,3,5,33,0,33,33,0.2,6.7
Nick O'Leary,TE,MIA,1,19,19,26,0,0,0,0,0.0,0.0
Jesse James,TE,DET,1,27,27,36,0,15,4,15,0.7,2.6
Tyler Kroft,TE,BUF,1,24,24,44,0,0,0,0,0.0,0.0
Nick Boyle,TE,BAL,1,39,39,67,0,3,3,3,2.0,5.1
MyCole Pruitt,TE,TEN,1,30,30,48,0,0,0,0,0.0,0.0
Blake Bell,TE,KC,1,29,29,46,0,3,0,3,0.0,0.0
Nelson Agholor,WR,PHI,1,56,56,93,0,5,4,5,2.4,4.3
Justin Hardy,WR,ATL,1,10,10,18,0,20,20,20,1.9,19.0
Tyler Lockett,WR,SEA,1,70,70,99,1,10,9,11,11.8,16.9
Jamison Crowder,WR,NYJ,1,47,47,78,0,11,9,11,2.6,5.5
Ty Montgomery,RB,NYJ,1,7,7,12,29,14,29,43,0.9,12.9
Phillip Dorsett II,WR,NE,1,72,72,88,0,6,4,6,10.6,14.7
Stefon Diggs,WR,MIN,1,59,59,80,0,14,12,14,14.3,24.2
Jake Kumerow,WR,GB,1,41,41,71,0,5,5,5,11.4,27.8
C.J. Uzomah,TE,CIN,1,30,30,42,0,0,0,0,0.0,0.0
Darren Waller,TE,OAK,1,61,61,92,0,13,11,13,24.6,40.3
Chris Conley,WR,JAC,1,56,56,70,0,13,5,13,10.3,18.4
Michael Burton,RB,WAS,1,6,6,13,0,0,0,0,0.0,0.0
Damiere Byrd,WR,ARI,1,52,52,81,0,4,2,4,0.4,0.8
Eric Tomlinson,TE,NE,1,38,38,46,0,3,3,3,0.1,0.3
Darius Jennings,WR,TEN,1,7,7,11,0,0,0,0,0.0,0.0
Daniel Brown,TE,NYJ,1,3,3,5,0,0,0,0,0.0,0.0
Adam Humphries,WR,TEN,1,31,31,50,0,13,13,13,4.0,12.9
Laquon Treadwell,WR,MIN,1,10,10,14,0,0,0,0,0.0,0.0
Ezekiel Elliott,RB,DAL,1,55,55,80,40,13,51,53,20.7,37.6
Jared Goff,QB,LAR,1,72,72,95,4,0,56,56,25.0,34.7
Derrick Henry,RB,TEN,1,46,46,74,48,2,50,50,16.8,36.5
Carson Wentz,QB,PHI,1,60,60,100,7,0,50,50,7.8,13.0
Michael Thomas,WR,NO,1,72,72,94,0,15,13,15,13.1,18.2
Tyler Boyd,WR,CIN,1,69,69,97,0,20,7,20,3.5,5.1
Pharoh Cooper,WR,ARI,1,23,23,36,0,17,17,17,2.9,12.6
Hunter Henry,TE,LAC,1,58,58,92,0,14,10,14,9.7,16.7
Austin Hooper,TE,ATL,1,50,50,89,0,10,8,10,10.6,21.2
Jordan Howard,RB,PHI,1,23,23,38,48,9,57,57,5.6,24.3
Tajae Sharpe,WR,TEN,1,23,23,37,0,13,9,13,7.9,34.3
Dak Prescott,QB,DAL,1,69,69,100,7,0,46,46,21.6,31.3
C.J. Prosise,RB,SEA,1,6,6,8,17,0,17,17,1.7,28.3
Tyler Higbee,TE,LAR,1,49,49,64,0,2,2,2,0.8,1.6
William Fuller V,WR,HOU,1,3,3,5,0,33,33,33,0.6,20.0
Kenyan Drake,RB,MIA,1,29,29,40,21,14,31,34,5.8,20.0
Jacoby Brissett,QB,IND,1,73,73,100,7,0,60,60,27.6,37.8
Chris Moore,WR,BAL,1,33,33,57,0,3,3,3,0.3,0.9
Tyler Ervin,RB,JAC,1,1,1,1,0,0,0,0,0.0,0.0
Demarcus Robinson,WR,KC,1,49,49,78,0,10,6,10,3.1,6.3
Seth DeValve,TE,JAC,1,47,47,59,0,4,0,4,0.0,0.0
Wendell Smallwood,RB,WAS,1,16,16,36,31,6,38,38,4.1,25.6
Jakeem Grant Sr.,WR,MIA,1,7,7,10,0,0,0,0,0.0,0.0
Robby Anderson,WR,NYJ,1,55,55,92,0,15,2,15,1.0,1.8
Cody Core,WR,NYG,1,1,1,1,0,0,0,0,0.0,0.0
Alex Erickson,WR,CIN,1,66,66,93,3,21,15,24,13.5,20.5
Andy Janovich,RB,DEN,1,13,13,19,0,8,8,8,2.2,16.9
Derek Watt,RB,LAC,1,5,5,8,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,53,53,84,0,9,6,9,13.4,25.3
DeAndre Washington,RB,OAK,1,14,14,21,43,7,50,50,4.1,29.3
Dwayne Washington,RB,NO,1,1,1,1,0,100,100,100,0.6,60.0
Trevor Davis,WR,OAK,1,50,50,76,0,4,4,4,2.6,5.2
Geronimo Allison,WR,GB,1,32,32,55,0,16,13,16,3.3,10.3
Danny Vitale,RB,GB,1,17,17,29,0,12,12,12,4.3,25.3
J.P. Holtz,TE,CHI,1,7,7,11,0,0,0,0,0.0,0.0
Chester Rogers,WR,IND,1,39,39,53,0,5,5,5,2.4,6.2
Marvin Hall,WR,DET,1,14,14,19,0,14,7,14,4.7,33.6
Jalen Richard,RB,OAK,1,15,15,23,13,7,20,20,0.7,4.7
C.J. Ham,RB,MIN,1,39,39,53,3,3,5,5,7.4,19.0
J.D. McKissic,RB,DET,1,18,18,24,28,17,39,44,6.0,33.3
Elijhaa Penny,RB,NYG,1,6,6,9,0,0,0,0,0.0,0.0
Duke Williams,WR,BUF,1,29,29,53,0,3,3,3,2.3,7.9
Dalvin Cook,RB,MIN,1,51,51,69,49,4,51,53,26.9,52.7
Mike Williams,WR,LAC,1,60,60,95,0,10,7,10,4.7,7.8
Leonard Fournette,RB,JAC,1,72,72,90,40,3,43,43,14.5,20.1
Mitchell Trubisky,QB,CHI,1,64,64,100,0,0,84,84,20.0,31.3
Corey Davis,WR,TEN,1,46,46,74,0,15,13,15,14.0,30.4
Deshaun Watson,QB,HOU,1,63,63,100,5,0,59,59,17.5,27.8
Evan Engram,TE,NYG,1,58,58,83,0,9,2,9,0.6,1.0
Patrick Mahomes II,QB,KC,1,20,20,32,5,0,60,60,7.2,36.0
Joe Mixon,RB,CIN,1,38,38,54,26,5,29,32,6.4,16.8
Wayne Gallman Jr.,RB,NYG,1,10,10,14,0,0,0,0,0.0,0.0
Jamaal Williams,RB,GB,1,23,23,40,13,22,30,35,9.1,39.6
Isaiah Ford,WR,MIA,1,4,4,5,0,25,0,25,0.0,0.0
Cooper Kupp,WR,LAR,1,47,47,62,0,17,13,17,5.0,10.6
Dede Westbrook,WR,JAC,1,53,53,66,4,17,15,21,11.7,22.1
Josh Reynolds,WR,LAR,1,18,18,24,0,6,0,6,0.0,0.0
Marlon Mack,RB,IND,1,51,51,70,35,6,41,41,5.6,11.0
Brian Hill,RB,ATL,1,17,17,30,29,12,41,41,2.5,14.7
Tarik Cohen,RB,CHI,1,35,35,55,9,34,34,43,2.9,8.3
Adam Shaheen,TE,CHI,1,21,21,33,0,10,10,10,4.4,21.0
Gerald Everett,TE,LAR,1,55,55,72,0,18,7,18,11.0,20.0
Jonnu Smith,TE,TEN,1,51,51,82,0,6,6,6,6.4,12.5
Jeremy Sprinkle,TE,WAS,1,35,35,78,0,6,6,6,1.3,3.7
Austin Ekeler,RB,LAC,1,37,37,59,14,22,32,35,18.5,50.0
Kenny Golladay,WR,DET,1,61,61,81,0,3,2,3,2.1,3.4
Mack Hollins,WR,PHI,1,30,30,50,0,3,0,3,0.0,0.0
George Kittle,TE,SF,1,61,61,95,3,8,8,11,3.8,6.2
Jacob Hollister,TE,SEA,1,37,37,52,0,16,8,16,2.0,5.4
Austin Carr,WR,NO,1,42,42,55,0,5,0,5,0.0,0.0
Mo Alie-Cox,TE,IND,1,29,29,40,0,0,0,0,0.0,0.0
Darrell Daniels,TE,ARI,1,7,7,11,0,0,0,0,0.0,0.0
Isaiah McKenzie,WR,BUF,1,21,21,38,0,14,10,14,1.1,5.2
Blake Jarwin,TE,DAL,1,33,33,48,0,3,3,3,6.1,18.5
Aaron Jones,RB,GB,1,33,33,57,36,12,48,48,14.3,43.3
Johnny Mundt,TE,LAR,1,16,16,21,0,6,0,6,0.0,0.0
Chris Carson,RB,SEA,1,63,63,89,33,8,38,41,7.4,11.7
David Moore,WR,SEA,1,29,29,41,0,10,3,10,1.4,4.8
Anthony Firkser,TE,TEN,1,15,15,24,0,7,7,7,2.7,18.0
C.J. Board,WR,JAC,1,10,10,13,0,0,0,0,0.0,0.0
Keelan Cole Sr.,WR,JAC,1,19,19,24,0,11,5,11,6.2,32.6
Evan Baylis,TE,GB,1,8,8,14,0,0,0,0,0.0,0.0
Andre Patton,WR,LAC,1,20,20,32,0,0,0,0,0.0,0.0
Zach Pascal,WR,IND,1,34,34,47,0,21,21,24,22.6,66.5
Matt Breida,RB,SF,1,17,17,27,47,6,53,53,3.6,21.2
Kendrick Bourne,WR,SF,1,57,57,89,0,7,5,7,6.9,12.1
Taysom Hill,QB,NO,1,13,13,17,15,15,23,31,8.5,65.4
Dan Arnold,TE,NO,1,19,19,25,0,5,0,5,0.0,0.0
Patrick Ricard,RB,BAL,1,15,15,26,0,0,0,0,0.0,0.0
Fred Brown,WR,DEN,1,6,6,9,0,0,0,0,0.0,0.0
Lamar Jackson,QB,BAL,1,58,58,100,24,0,59,59,23.3,40.2
Sam Darnold,QB,NYJ,1,60,60,100,3,0,57,57,-2.7,-4.5
Saquon Barkley,RB,NYG,1,60,60,86,30,8,35,38,14.0,23.3
Royce Freeman,RB,DEN,1,42,42,62,24,12,33,36,12.7,30.2
Kerryon Johnson,RB,DET,1,11,11,15,45,9,45,55,2.3,20.9
Ito Smith,RB,ATL,1,3,3,5,33,0,33,33,0.7,23.3
Kalen Ballage,RB,MIA,1,5,5,7,60,0,60,60,6.7,134.0
Courtland Sutton,WR,DEN,1,64,64,94,0,13,9,13,8.7,13.6
Anthony Miller,WR,CHI,1,48,48,75,2,19,13,21,4.3,9.0
Marcell Ateman,WR,OAK,1,23,23,35,0,4,4,4,3.6,15.7
Calvin Ridley,WR,ATL,1,36,36,64,0,17,11,17,3.0,8.3
Michael Gallup,WR,DAL,1,59,59,86,0,7,5,7,3.4,5.8
Deon Cain,WR,IND,1,30,30,41,0,0,0,0,0.0,0.0
Dante Pettis,WR,SF,1,59,59,92,0,3,0,3,0.0,0.0
Trey Quinn,WR,WAS,1,26,26,58,0,12,8,12,3.0,11.5
Mark Andrews,TE,BAL,1,33,33,57,0,24,6,24,3.9,11.8
Dallas Goedert,TE,PHI,1,35,35,58,0,11,11,11,10.9,31.1
Mike Gesicki,TE,MIA,1,32,32,44,0,13,13,13,4.1,12.8
Hayden Hurst,TE,BAL,1,26,26,45,0,8,4,8,1.0,3.8
Braxton Berrios,WR,NYJ,1,10,10,17,0,10,10,10,-1.9,-19.0
D.J. Chark Jr.,WR,JAC,1,62,62,78,2,8,6,10,7.3,11.8
Nyheim Hines,RB,IND,1,9,9,12,11,22,22,33,1.6,17.8
Josh Allen,QB,BUF,1,55,55,100,7,0,55,55,21.3,38.7
Allen Lazard,WR,GB,1,49,49,84,0,8,6,8,4.2,8.6
Richie James Jr.,WR,SF,1,32,32,50,0,3,3,3,4.0,12.5
John Kelly,RB,LAR,1,3,3,4,100,0,100,100,0.9,30.0
Auden Tate,WR,CIN,1,63,63,89,0,10,5,10,6.5,10.3
Rashaad Penny,RB,SEA,1,2,2,3,0,0,0,0,0.0,0.0
Sony Michel,RB,NE,1,31,31,38,61,6,65,68,21.4,69.0
Dalton Schultz,TE,DAL,1,15,15,22,0,0,0,0,0.0,0.0
Javon Wims,WR,CHI,1,22,22,34,0,5,5,5,6.6,30.0
Jordan Akins,TE,HOU,1,40,40,63,0,5,5,5,1.7,4.3
DaeSean Hamilton,WR,DEN,1,44,44,65,0,11,5,11,0.4,0.9
Keke Coutee,WR,HOU,1,44,44,70,2,11,9,14,8.9,20.2
Chase Edmonds,RB,ARI,1,60,60,94,45,7,48,52,33.0,55.0
Jordan Wilkins,RB,IND,1,14,14,19,14,7,21,21,1.5,10.7
Phillip Lindsay,RB,DEN,1,27,27,40,41,4,44,44,3.2,11.9
Durham Smythe,TE,MIA,1,37,37,51,0,3,0,3,0.0,0.0
Darrel Williams,RB,KC,1,18,18,29,11,11,22,22,0.6,3.3
Noah Fant,TE,DEN,1,48,48,71,0,10,2,10,0.7,1.5
Marquez Valdes-Scantling,WR,GB,1,20,20,34,0,15,10,15,19.3,96.5
Nick Bawden,RB,DET,1,7,7,9,0,0,0,0,0.0,0.0
Tyler Conklin,TE,MIN,1,27,27,36,0,0,0,0,0.0,0.0
Russell Gage,WR,ATL,1,11,11,20,0,18,9,18,-0.7,-6.4
Boston Scott,RB,PHI,1,8,8,13,88,13,100,100,3.7,46.3
Gus Edwards,RB,BAL,1,21,21,36,38,0,38,38,3.5,16.7
Vyncint Smith,WR,NYJ,1,16,16,27,0,6,0,6,0.0,0.0
Byron Pringle,WR,KC,1,14,14,22,0,0,0,0,0.0,0.0
Tim Boyle,QB,GB,1,6,6,10,50,0,50,50,-0.3,-5.0
Deon Yelder,TE,KC,1,1,1,2,0,0,0,0,0.0,0.0
Ross Dwelley,TE,SF,1,24,24,38,0,13,4,13,0.2,0.8
Trent Sherfield,WR,ARI,1,53,53,83,0,2,2,2,0.4,0.8
Jeff Wilson Jr.,RB,SF,1,8,8,13,63,0,63,63,2.0,25.0
Jaeden Graham,TE,ATL,1,1,1,2,0,0,0,0,0.0,0.0
Malik Turner,WR,SEA,1,11,11,15,0,9,9,9,2.4,21.8
A.J. Brown,WR,TEN,1,39,39,63,3,21,18,23,6.2,15.9
D.K. Metcalf,WR,SEA,1,54,54,76,0,17,7,17,3.3,6.1
Kelvin Harmon,WR,WAS,1,7,7,16,0,0,0,0,0.0,0.0
Damien Harris,RB,NE,1,5,5,6,80,0,80,80,1.2,24.0
Daniel Jones,QB,NYG,1,70,70,100,6,0,56,56,11.4,16.3
J.J. Arcega-Whiteside,WR,PHI,1,12,12,20,0,0,0,0,0.0,0.0
David Montgomery,RB,CHI,1,30,30,47,7,7,13,13,-0.1,-0.3
Justice Hill,RB,BAL,1,4,4,7,0,0,0,0,0.0,0.0
Josh Jacobs,RB,OAK,1,37,37,56,57,8,65,65,13.4,36.2
Devin Singletary,RB,BUF,1,21,21,38,33,0,33,33,2.6,12.4
Miles Sanders,RB,PHI,1,32,32,53,19,9,28,28,3.2,10.0
T.J. Hockenson,TE,DET,1,51,51,68,0,10,6,10,3.2,6.3
Hunter Renfrow,WR,OAK,1,30,30,45,0,10,7,10,1.4,4.7
Foster Moreau,TE,OAK,1,32,32,48,0,9,6,9,8.4,26.3
Ty Johnson,RB,DET,1,49,49,65,20,8,29,29,5.7,11.6
Andy Isabella,WR,ARI,1,10,10,16,0,20,20,20,0.8,8.0
Dexter Williams,RB,GB,1,6,6,10,50,0,50,50,0.2,3.3
Terry McLaurin,WR,WAS,1,44,44,98,0,5,2,5,1.1,2.5
Josh Oliver,TE,JAC,1,25,25,31,0,0,0,0,0.0,0.0
Ryquell Armstead,RB,JAC,1,7,7,9,43,14,43,57,0.3,4.3
Keelan Doss,WR,OAK,1,29,29,44,0,17,10,17,5.4,18.6
Drew Sample,TE,CIN,1,12,12,17,0,8,8,8,0.3,2.5
Gardner Minshew II,QB,JAC,1,80,80,100,11,0,51,51,21.0,26.3
Trevon Wesco,TE,NYJ,1,6,6,10,0,0,0,0,0.0,0.0
Alec Ingold,RB,OAK,1,16,16,24,0,0,0,0,0.0,0.0
Mecole Hardman,WR,KC,1,29,29,46,0,10,7,10,8.8,30.3
Darrell Henderson Jr.,RB,LAR,1,26,26,34,42,4,46,46,3.9,15.0
Lil'Jordan Humphrey,WR,NO,1,6,6,8,0,0,0,0,0.0,0.0
Jakobi Meyers,WR,NE,1,42,42,51,0,12,12,12,4.7,11.2
Kyler Murray,QB,ARI,1,64,64,100,16,0,48,48,7.0,10.9
Jarrett Stidham,QB,NE,1,5,5,6,40,0,40,40,-0.2,-4.0
Irv Smith Jr.,TE,MIN,1,41,41,55,0,15,12,15,6.0,14.6
Preston Williams,WR,MIA,1,65,65,89,0,12,9,12,6.2,9.5
KeeSean Johnson,WR,ARI,1,5,5,8,0,40,20,40,0.6,12.0
Alexander Mattison,RB,MIN,1,21,21,28,33,0,33,33,1.8,8.6
Dawson Knox,TE,BUF,1,29,29,53,0,17,7,17,2.2,7.6
Miles Boykin,WR,BAL,1,31,31,53,0,6,6,6,5.5,17.7
Ashton Dulin,WR,IND,1,2,2,3,0,0,0,0,0.0,0.0
Chandler Cox,RB,MIA,1,18,18,25,0,0,0,0,0.0,0.0
Tony Pollard,RB,DAL,1,19,19,28,42,0,42,42,2.8,14.7
Darius Slayton,WR,NYG,1,68,68,97,0,3,3,3,2.8,4.1
Bisi Johnson,WR,MIN,1,52,52,70,0,15,8,15,10.0,19.2
Andrew Beck,TE,DEN,1,9,9,13,0,11,0,11,0.0,0.0
Hale Hentges,TE,WAS,1,20,20,44,0,0,0,0,0.0,0.0
Deonte Harty,WR,NO,1,8,8,10,0,0,0,0,0.0,0.0
Steven Sims Jr.,WR,WAS,1,6,6,13,17,50,67,67,0.5,8.3
Darrius Shepherd,WR,GB,1,3,3,5,0,0,0,0,0.0,0.0
Damion Willis,WR,CIN,1,6,6,8,0,0,0,0,0.0,0.0
Gunner Olszewski,WR,NE,1,15,15,18,0,7,0,7,0.0,0.0
