Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Anthony Sherman,RB,KC,1,3,3,4,0,0,0,0,0.0,0.0
Dion Lewis,RB,TEN,1,42,42,53,7,2,10,10,2.0,4.8
Lee Smith,TE,BUF,1,40,40,52,0,3,0,3,0.0,0.0
Virgil Green,TE,LAC,1,27,27,36,0,0,0,0,0.0,0.0
Kirk Cousins,QB,MIN,1,60,60,97,7,0,42,42,12.6,21.0
Russell Wilson,QB,SEA,1,83,83,99,8,0,69,69,41.3,49.8
Mohamed Sanu Sr.,WR,ATL,1,49,49,82,2,12,14,14,7.7,15.7
T.Y. Hilton,WR,IND,1,35,35,52,0,29,23,29,12.5,35.7
Travis Benjamin,WR,LAC,1,42,42,57,0,12,5,12,0.5,1.2
Marvin Jones Jr.,WR,DET,1,50,50,82,0,18,12,18,16.1,32.2
Rhett Ellison,TE,NYG,1,22,22,35,0,5,5,5,0.3,1.4
Brandon Bolden,RB,NE,1,21,21,28,10,14,19,24,1.9,9.0
Derek Carrier,TE,OAK,1,10,10,17,0,0,0,0,0.0,0.0
Case Keenum,QB,WAS,1,77,77,100,3,0,58,58,14.6,19.0
Josh Gordon,WR,NE,1,67,67,88,1,16,10,18,8.4,12.5
Cole Beasley,WR,BUF,1,45,45,58,0,22,18,22,6.8,15.1
Chris Hogan,WR,CAR,1,17,17,28,0,12,6,12,0.6,3.5
Travis Kelce,TE,KC,1,63,63,89,0,13,11,13,8.9,14.1
Marquise Goodwin,WR,SF,1,53,53,67,0,4,4,4,4.1,7.7
Russell Shepard,WR,NYG,1,26,26,42,0,19,4,19,0.6,2.3
DeAndre Hopkins,WR,HOU,1,57,57,97,0,12,11,12,6.7,11.8
Robert Woods,WR,LAR,1,62,62,97,3,13,8,16,5.8,9.4
Kenny Stills,WR,HOU,1,32,32,54,0,19,13,19,8.9,27.8
Cordarrelle Patterson,RB,CHI,1,9,9,14,44,11,56,56,2.0,22.2
Keenan Allen,WR,LAC,1,67,67,91,1,25,21,27,30.6,45.7
Giovani Bernard,RB,CIN,1,25,25,40,12,8,20,20,1.2,4.8
Le'Veon Bell,RB,NYJ,1,50,50,100,36,8,44,44,6.3,12.6
Chris Thompson,RB,WAS,1,40,40,52,18,13,28,30,10.8,27.0
Rex Burkhead,RB,NE,1,56,56,74,20,13,30,32,12.9,23.0
Kenjon Barner,RB,ATL,1,3,3,5,0,33,33,33,0.4,13.3
Zach Ertz,TE,PHI,1,74,74,100,0,9,5,9,6.4,8.6
Tyler Eifert,TE,CIN,1,28,28,45,0,4,4,4,1.8,6.4
Levine Toilolo,TE,SF,1,10,10,13,0,0,0,0,0.0,0.0
Vance McDonald,TE,PIT,1,15,15,28,0,13,7,13,1.0,6.7
Kyle Juszczyk,RB,SF,1,50,50,63,0,6,6,6,5.1,10.2
Latavius Murray,RB,NO,1,12,12,21,17,0,17,17,0.2,1.7
Ryan Griffin,TE,NYJ,1,46,46,92,0,2,2,2,0.5,1.1
Demetrius Harris,TE,CLE,1,61,61,90,0,3,2,3,6.2,10.2
Zach Line,RB,NO,1,11,11,20,9,0,9,9,0.0,0.0
Jack Doyle,TE,IND,1,46,46,69,0,9,9,9,4.6,10.0
Patrick DiMarco,RB,BUF,1,9,9,12,0,0,0,0,0.0,0.0
Teddy Bridgewater,QB,NO,1,55,55,98,5,0,55,55,16.3,29.6
Derek Carr,QB,OAK,1,59,59,100,2,0,59,59,16.7,28.3
Logan Thomas,TE,DET,1,17,17,28,0,6,6,6,1.5,8.8
Carlos Hyde,RB,HOU,1,31,31,53,32,0,32,32,7.9,25.5
Devonta Freeman,RB,ATL,1,54,54,90,30,7,35,37,9.5,17.6
Sammy Watkins,WR,KC,1,65,65,92,0,12,8,12,6.4,9.8
Mike Evans,WR,TB,1,67,67,88,0,22,12,22,37.0,55.2
Brandin Cooks,WR,LAR,1,57,57,89,2,21,16,23,12.0,21.1
Davante Adams,WR,GB,1,49,49,91,0,8,8,8,5.6,11.4
Allen Robinson II,WR,CHI,1,56,56,86,0,13,11,13,6.0,10.7
Odell Beckham Jr.,WR,CLE,1,67,67,99,0,13,9,13,5.6,8.4
Jarvis Landry,WR,CLE,1,67,67,99,0,13,4,13,6.2,9.3
Paul Richardson Jr.,WR,WAS,1,65,65,84,0,14,12,14,14.3,22.0
Eric Ebron,TE,IND,1,35,35,52,0,11,9,11,4.7,13.4
Trey Burton,TE,CHI,1,38,38,58,0,11,11,11,2.0,5.3
Jimmy Garoppolo,QB,SF,1,79,79,100,8,0,48,48,11.4,14.4
John Brown,WR,BUF,1,68,68,88,1,7,7,9,5.5,8.1
Taylor Gabriel,WR,CHI,1,46,46,71,2,15,15,17,26.2,57.0
Willie Snead IV,WR,BAL,1,58,58,71,0,9,5,9,4.7,8.1
Allen Hurns,WR,MIA,1,5,5,7,0,40,20,40,0.6,12.0
Bennie Fowler III,WR,NYG,1,38,38,61,0,8,3,8,0.5,1.3
Dontrelle Inman,WR,LAC,1,24,24,32,0,13,4,13,2.3,9.6
Keith Smith,RB,ATL,1,11,11,18,0,0,0,0,0.0,0.0
Adam Thielen,WR,MIN,1,54,54,87,2,9,7,11,17.6,32.6
Cameron Brate,TE,TB,1,31,31,41,0,6,6,6,0.7,2.3
Josh Hill,TE,NO,1,33,33,59,0,6,3,6,0.4,1.2
Darren Fells,TE,HOU,1,38,38,64,0,16,13,16,10.9,28.7
Seth Roberts,WR,BAL,1,51,51,62,0,4,4,4,3.7,7.3
Marcus Mariota,QB,TEN,1,79,79,100,8,0,58,58,15.6,19.7
Jameis Winston,QB,TB,1,75,75,99,5,0,55,55,26.5,35.3
Amari Cooper,WR,DAL,1,61,61,85,0,11,10,11,20.8,34.1
DeVante Parker,WR,MIA,1,67,67,96,0,9,4,9,5.6,8.4
Todd Gurley II,RB,LAR,1,47,47,73,30,2,30,32,4.3,9.1
Maxx Williams,TE,ARI,1,13,13,17,0,0,0,0,0.0,0.0
Ameer Abdullah,RB,MIN,1,1,1,2,0,100,0,100,0.0,0.0
Sean Mannion,QB,MIN,1,2,2,3,100,0,100,100,-0.2,-10.0
Duke Johnson Jr.,RB,HOU,1,28,28,47,7,11,14,18,2.4,8.6
T.J. Yeldon,RB,BUF,1,29,29,38,28,10,34,38,2.9,10.0
Mike Davis,RB,CHI,1,1,1,2,100,0,100,100,0.2,20.0
David Johnson,RB,ARI,1,65,65,87,17,14,26,31,12.5,19.2
Malcolm Brown,RB,LAR,1,17,17,27,18,6,18,24,0.7,4.1
Nick O'Leary,TE,MIA,1,27,27,39,0,4,4,4,1.9,7.0
Jesse James,TE,DET,1,35,35,57,0,3,3,3,1.3,3.7
Nick Boyle,TE,BAL,1,43,43,52,0,12,9,12,5.8,13.5
MyCole Pruitt,TE,TEN,1,26,26,33,0,0,0,0,0.0,0.0
Blake Bell,TE,KC,1,31,31,44,0,3,3,3,0.1,0.3
Nelson Agholor,WR,PHI,1,73,73,99,0,16,11,16,15.0,20.5
Justin Hardy,WR,ATL,1,5,5,8,0,20,20,20,0.6,12.0
Tyler Lockett,WR,SEA,1,81,81,96,0,17,14,17,21.4,26.4
Devin Smith,WR,DAL,1,66,66,92,0,8,3,8,3.9,5.9
Breshad Perriman,WR,TB,1,51,51,67,2,4,4,6,1.9,3.7
Jamison Crowder,WR,NYJ,1,45,45,90,0,11,4,11,2.5,5.6
Ty Montgomery,RB,NYJ,1,8,8,16,25,13,25,38,0.1,1.3
Phillip Dorsett II,WR,NE,1,70,70,92,3,10,11,13,12.5,17.9
Stefon Diggs,WR,MIN,1,44,44,71,0,7,7,7,1.5,3.4
Chris Manhertz,TE,CAR,1,30,30,50,0,0,0,0,0.0,0.0
C.J. Uzomah,TE,CIN,1,28,28,45,0,4,0,4,0.0,0.0
DeAndre Carter,WR,HOU,1,1,1,2,0,0,0,0,0.0,0.0
Darren Waller,TE,OAK,1,53,53,90,2,26,26,28,14.1,26.6
James O'Shaughnessy,TE,JAC,1,42,42,78,0,7,5,7,7.8,18.6
Chris Conley,WR,JAC,1,38,38,70,0,8,5,8,3.0,7.9
Geoff Swaim,TE,JAC,1,21,21,39,0,10,5,10,0.8,3.8
Damiere Byrd,WR,ARI,1,72,72,96,0,6,3,6,0.9,1.3
J.J. Nelson,WR,OAK,1,46,46,78,0,11,9,11,9.6,20.9
Tyrell Williams,WR,OAK,1,57,57,97,0,5,5,5,8.9,15.6
Raheem Mostert,RB,SF,1,24,24,30,50,4,50,54,5.9,24.6
Eric Tomlinson,TE,NYG,1,1,1,2,0,0,0,0,0.0,0.0
Darius Jennings,WR,TEN,1,6,6,8,0,33,0,33,0.0,0.0
Daniel Brown,TE,NYJ,1,9,9,18,0,0,0,0,0.0,0.0
Adam Humphries,WR,TEN,1,54,54,68,0,17,11,17,9.3,17.2
Ezekiel Elliott,RB,DAL,1,48,48,67,40,6,44,46,13.9,29.0
Jared Goff,QB,LAR,1,64,64,100,6,0,66,66,16.1,25.2
Derrick Henry,RB,TEN,1,37,37,47,46,5,49,51,10.6,28.6
Carson Wentz,QB,PHI,1,74,74,100,5,0,54,54,21.7,29.3
Michael Thomas,WR,NO,1,49,49,88,0,14,10,14,11.4,23.3
Tyler Boyd,WR,CIN,1,54,54,87,0,20,11,20,6.8,12.6
Sterling Shepard,WR,NYG,1,59,59,95,3,15,15,19,20.1,34.1
Austin Hooper,TE,ATL,1,53,53,88,0,13,11,13,18.6,35.1
Jordan Howard,RB,PHI,1,24,24,32,46,4,46,50,9.7,40.4
Tajae Sharpe,WR,TEN,1,39,39,49,0,8,5,8,7.0,17.9
Dak Prescott,QB,DAL,1,72,72,100,3,0,47,47,23.5,32.6
C.J. Prosise,RB,SEA,1,45,45,54,9,11,20,20,4.3,9.6
William Fuller V,WR,HOU,1,57,57,97,0,12,9,12,5.1,8.9
Kenyan Drake,RB,MIA,1,46,46,66,26,13,33,39,5.2,11.3
Jacoby Brissett,QB,IND,1,67,67,100,4,0,60,60,20.8,31.0
Nick Vannett,TE,SEA,1,26,26,31,0,8,4,8,0.9,3.5
Chris Moore,WR,BAL,1,12,12,15,0,0,0,0,0.0,0.0
Tyler Ervin,RB,JAC,1,1,1,2,0,0,0,0,0.0,0.0
Demarcus Robinson,WR,KC,1,62,62,87,0,6,5,6,10.3,16.6
Seth DeValve,TE,JAC,1,12,12,22,0,0,0,0,0.0,0.0
Wendell Smallwood,RB,WAS,1,1,1,1,0,0,0,0,0.0,0.0
Jakeem Grant Sr.,WR,MIA,1,44,44,63,2,16,11,18,3.1,7.0
Robby Anderson,WR,NYJ,1,50,50,100,0,10,6,10,1.1,2.2
Cody Core,WR,NYG,1,4,4,6,0,0,0,0,0.0,0.0
Alex Erickson,WR,CIN,1,7,7,11,0,14,14,14,1.3,18.6
Derek Watt,RB,LAC,1,8,8,11,13,0,13,13,-0.1,-1.3
Johnny Holton,WR,PIT,1,5,5,9,20,0,20,20,0.9,18.0
DeAndre Washington,RB,OAK,1,9,9,15,67,0,67,67,2.2,24.4
Ben Braunecker,TE,CHI,1,3,3,5,0,0,0,0,0.0,0.0
Geronimo Allison,WR,GB,1,26,26,48,0,12,4,12,-0.1,-0.4
Danny Vitale,RB,GB,1,18,18,33,0,6,6,6,2.7,15.0
Peyton Barber,RB,TB,1,26,26,34,50,8,58,58,5.5,21.2
J.P. Holtz,TE,CHI,1,13,13,20,0,0,0,0,0.0,0.0
Chester Rogers,WR,IND,1,27,27,40,0,0,0,0,0.0,0.0
Alex Ellis,TE,PHI,1,1,1,1,0,0,0,0,0.0,0.0
Marvin Hall,WR,DET,1,10,10,16,0,0,0,0,0.0,0.0
Jalen Richard,RB,OAK,1,29,29,49,7,10,17,17,2.9,10.0
C.J. Ham,RB,MIN,1,25,25,40,0,8,4,8,0.0,0.0
J.D. McKissic,RB,DET,1,6,6,10,17,0,17,17,4.4,73.3
Elijhaa Penny,RB,NYG,1,3,3,5,0,0,0,0,0.0,0.0
Dalvin Cook,RB,MIN,1,37,37,60,43,14,54,57,20.3,54.9
Mike Williams,WR,LAC,1,69,69,93,0,10,4,10,4.5,6.5
Leonard Fournette,RB,JAC,1,54,54,100,28,15,39,43,9.2,17.0
O.J. Howard,TE,TB,1,56,56,74,0,7,5,7,6.6,11.8
Mitchell Trubisky,QB,CHI,1,63,63,97,2,0,51,51,20.4,32.4
Corey Davis,WR,TEN,1,58,58,73,0,7,5,7,4.4,7.6
John Ross,WR,CIN,1,60,60,97,0,10,3,10,0.2,0.3
Christian McCaffrey,RB,CAR,1,56,56,93,43,7,48,50,24.8,44.3
Deshaun Watson,QB,HOU,1,59,59,100,12,0,69,69,25.8,43.7
Chris Godwin,WR,TB,1,73,73,96,0,7,4,7,4.0,5.5
Evan Engram,TE,NYG,1,54,54,87,0,15,11,15,17.3,32.0
Patrick Mahomes II,QB,KC,1,68,68,96,6,0,60,60,27.9,41.0
Joe Mixon,RB,CIN,1,35,35,56,43,6,49,49,15.4,44.0
Alvin Kamara,RB,NO,1,49,49,88,33,20,51,53,28.1,57.3
Wayne Gallman Jr.,RB,NYG,1,39,39,63,13,3,13,15,1.3,3.3
Jamaal Williams,RB,GB,1,33,33,61,36,6,42,42,8.6,26.1
Taywan Taylor,WR,CLE,1,2,2,3,0,0,0,0,0.0,0.0
JuJu Smith-Schuster,WR,PIT,1,53,53,100,0,13,6,13,14.1,26.6
Zay Jones,WR,BUF,1,39,39,51,0,8,5,8,3.3,8.5
Cooper Kupp,WR,LAR,1,63,63,98,0,19,17,19,22.1,35.1
Curtis Samuel,WR,CAR,1,47,47,78,0,15,11,15,11.3,24.0
Dede Westbrook,WR,JAC,1,43,43,80,2,21,14,23,5.0,11.6
Josh Reynolds,WR,LAR,1,16,16,25,0,13,0,13,0.0,0.0
Marlon Mack,RB,IND,1,41,41,61,39,7,44,46,14.8,36.1
James Conner,RB,PIT,1,36,36,68,36,11,47,47,3.7,10.3
Tarik Cohen,RB,CHI,1,32,32,49,13,13,19,25,2.4,7.5
Adam Shaheen,TE,CHI,1,22,22,34,0,5,5,5,0.7,3.2
Gerald Everett,TE,LAR,1,56,56,88,0,4,4,4,1.5,2.7
Jonnu Smith,TE,TEN,1,40,40,51,0,8,5,8,2.0,5.0
Jeremy Sprinkle,TE,WAS,1,38,38,49,0,11,5,11,1.9,5.0
T.J. Logan,RB,TB,1,1,1,1,0,0,0,0,0.0,0.0
Austin Ekeler,RB,LAC,1,48,48,65,19,15,33,33,8.1,16.9
Kenny Golladay,WR,DET,1,49,49,80,0,16,4,16,1.7,3.5
Mack Hollins,WR,PHI,1,73,73,99,0,10,5,10,6.2,8.5
George Kittle,TE,SF,1,79,79,100,0,10,8,10,5.7,7.2
Antony Auclair,TE,TB,1,20,20,26,0,5,0,5,0.0,0.0
Robert Tonyan,TE,GB,1,15,15,28,0,20,7,20,0.4,2.7
Austin Carr,WR,NO,1,25,25,45,0,0,0,0,0.0,0.0
Mo Alie-Cox,TE,IND,1,25,25,37,0,8,8,8,2.5,10.0
Isaiah McKenzie,WR,BUF,1,19,19,25,16,5,21,21,1.9,10.0
Blake Jarwin,TE,DAL,1,35,35,49,0,9,3,9,0.3,0.9
Aaron Jones,RB,GB,1,21,21,39,48,5,52,52,14.3,68.1
Alex Armah Jr.,RB,CAR,1,18,18,30,6,6,11,11,0.6,3.3
Ricky Seals-Jones,TE,CLE,1,6,6,9,0,33,17,33,1.4,23.3
Johnny Mundt,TE,LAR,1,2,2,3,0,0,0,0,0.0,0.0
Chris Carson,RB,SEA,1,37,37,44,41,3,43,43,3.0,8.1
David Moore,WR,SEA,1,20,20,24,0,10,5,10,2.9,14.5
Anthony Firkser,TE,TEN,1,3,3,4,0,0,0,0,0.0,0.0
Keelan Cole Sr.,WR,JAC,1,5,5,9,0,0,0,0,0.0,0.0
Evan Baylis,TE,GB,1,1,1,2,0,0,0,0,0.0,0.0
Dare Ogunbowale,RB,TB,1,18,18,24,0,17,17,17,2.3,12.8
Sean Culkin,TE,LAC,1,43,43,58,0,2,0,2,0.0,0.0
Pharaoh Brown,TE,CLE,1,16,16,24,0,0,0,0,0.0,0.0
Zach Pascal,WR,IND,1,30,30,45,0,10,7,10,11.3,37.7
Matt Breida,RB,SF,1,32,32,41,44,9,50,53,8.8,27.5
Kendrick Bourne,WR,SF,1,22,22,28,0,9,5,9,2.2,10.0
Taysom Hill,QB,NO,1,4,4,7,25,25,50,50,1.0,25.0
Greg Ward,WR,PHI,1,2,2,3,0,0,0,0,0.0,0.0
Patrick Ricard,RB,BAL,1,11,11,13,0,0,0,0,0.0,0.0
Lamar Jackson,QB,BAL,1,82,82,100,10,0,62,62,21.3,26.0
Mason Rudolph,QB,PIT,1,53,53,100,8,0,58,58,15.5,29.2
Josh Rosen,QB,MIA,1,65,65,93,5,0,65,65,9.3,14.3
Baker Mayfield,QB,CLE,1,68,68,100,1,0,54,54,10.7,15.7
Saquon Barkley,RB,NYG,1,23,23,37,35,22,52,57,3.7,16.1
Ronald Jones II,RB,TB,1,23,23,30,61,4,65,65,12.1,52.6
Royce Freeman,RB,DEN,1,36,36,49,42,14,53,56,7.3,20.3
Nick Chubb,RB,CLE,1,67,67,99,34,10,40,45,13.1,19.6
Kerryon Johnson,RB,DET,1,47,47,77,43,2,45,45,10.3,21.9
Ito Smith,RB,ATL,1,3,3,5,33,0,33,33,0.0,0.0
Kalen Ballage,RB,MIA,1,23,23,33,35,13,39,48,2.7,11.7
Courtland Sutton,WR,DEN,1,65,65,89,0,11,8,11,8.7,13.4
James Washington,WR,PIT,1,49,49,92,0,10,4,10,1.4,2.9
Anthony Miller,WR,CHI,1,32,32,49,0,9,3,9,1.5,4.7
Calvin Ridley,WR,ATL,1,45,45,75,0,2,2,2,0.6,1.3
Cedrick Wilson Jr.,WR,DAL,1,14,14,19,0,7,0,7,0.0,0.0
Deon Cain,WR,IND,1,37,37,55,0,8,3,8,1.0,2.7
Dante Pettis,WR,SF,1,33,33,42,0,15,12,15,8.0,24.2
DJ Moore,WR,CAR,1,45,45,75,2,4,4,7,12.4,27.6
Trey Quinn,WR,WAS,1,57,57,74,0,12,9,12,3.0,5.3
Christian Kirk,WR,ARI,1,69,69,92,0,17,14,17,5.9,8.6
Mark Andrews,TE,BAL,1,43,43,52,0,16,7,16,1.5,3.5
Dallas Goedert,TE,PHI,1,9,9,12,0,11,0,11,0.0,0.0
Jaylen Samuels,RB,PIT,1,14,14,26,0,0,0,0,0.0,0.0
Mike Gesicki,TE,MIA,1,30,30,43,0,10,10,10,0.9,3.0
Troy Fumagalli,TE,DEN,1,8,8,11,0,0,0,0,0.0,0.0
Hayden Hurst,TE,BAL,1,22,22,27,0,23,9,23,1.4,6.4
Braxton Berrios,WR,NYJ,1,30,30,60,0,20,7,20,2.9,9.7
D.J. Chark Jr.,WR,JAC,1,38,38,70,0,13,11,13,13.6,35.8
Nyheim Hines,RB,IND,1,18,18,27,11,22,28,33,2.9,16.1
Josh Allen,QB,BUF,1,76,76,99,12,0,59,59,19.3,25.4
Justin Jackson,RB,LAC,1,28,28,38,18,14,32,32,3.0,10.7
Allen Lazard,WR,GB,1,5,5,9,0,0,0,0,0.0,0.0
Richie James Jr.,WR,SF,1,28,28,35,0,7,7,7,0.2,0.7
Auden Tate,WR,CIN,1,53,53,85,0,19,11,19,6.8,12.8
Sony Michel,RB,NE,1,17,17,22,53,6,53,59,7.1,41.8
Dalton Schultz,TE,DAL,1,14,14,19,0,0,0,0,0.0,0.0
Ian Thomas,TE,CAR,1,5,5,8,0,0,0,0,0.0,0.0
Javon Wims,WR,CHI,1,17,17,26,0,6,6,6,0.8,4.7
Jordan Akins,TE,HOU,1,27,27,46,0,19,11,19,19.3,71.5
Robert Foster,WR,BUF,1,18,18,23,0,6,0,6,0.0,0.0
DaeSean Hamilton,WR,DEN,1,42,42,58,0,0,0,0,0.0,0.0
Keke Coutee,WR,HOU,1,16,16,27,0,0,0,0,0.0,0.0
Chase Edmonds,RB,ARI,1,9,9,12,33,22,44,56,2.5,27.8
Jordan Wilkins,RB,IND,1,9,9,13,33,0,33,33,-0.2,-2.2
Phillip Lindsay,RB,DEN,1,41,41,56,51,12,61,63,25.0,61.0
Durham Smythe,TE,MIA,1,39,39,56,0,3,0,3,0.0,0.0
Darrel Williams,RB,KC,1,37,37,52,24,14,38,38,10.9,29.5
Noah Fant,TE,DEN,1,46,46,63,0,7,7,7,1.7,3.7
Marquez Valdes-Scantling,WR,GB,1,47,47,87,0,21,13,21,15.9,33.8
Ryan Izzo,TE,NE,1,51,51,67,0,2,2,2,4.1,8.0
Damion Ratley,WR,CLE,1,53,53,78,0,9,6,9,2.6,4.9
Nick Bawden,RB,DET,1,19,19,31,0,5,5,5,1.0,5.3
Tyler Conklin,TE,MIN,1,14,14,23,0,0,0,0,0.0,0.0
Justin Watson,WR,TB,1,1,1,1,0,0,0,0,0.0,0.0
Russell Gage,WR,ATL,1,9,9,15,0,0,0,0,0.0,0.0
Buddy Howell,RB,HOU,1,1,1,2,0,0,0,0,0.0,0.0
Gus Edwards,RB,BAL,1,22,22,27,32,9,41,41,6.8,30.9
Byron Pringle,WR,KC,1,2,2,3,0,50,50,50,0.7,35.0
Mike Boone,RB,MIN,1,5,5,8,60,0,60,60,2.8,56.0
Reggie Bonnafon,RB,CAR,1,4,4,7,50,0,50,50,0.5,12.5
Kyle Allen,QB,CAR,1,60,60,100,5,0,48,48,24.3,40.5
Deon Yelder,TE,KC,1,2,2,3,0,0,0,0,0.0,0.0
Ross Dwelley,TE,SF,1,2,2,3,0,0,0,0,0.0,0.0
Trent Sherfield,WR,ARI,1,3,3,4,0,33,0,33,0.0,0.0
Jeff Wilson Jr.,RB,SF,1,21,21,27,38,5,38,43,13.8,65.7
Dontrell Hilliard,RB,CLE,1,1,1,1,0,0,0,0,0.0,0.0
Will Dissly,TE,SEA,1,45,45,54,0,16,13,16,12.2,27.1
Chad Beebe,WR,MIN,1,13,13,21,0,0,0,0,0.0,0.0
Malik Turner,WR,SEA,1,17,17,20,0,18,12,18,1.9,11.2
A.J. Brown,WR,TEN,1,39,39,49,0,13,3,13,0.4,1.0
D.K. Metcalf,WR,SEA,1,70,70,83,0,9,3,9,6.7,9.6
Marquise Brown,WR,BAL,1,61,61,74,0,15,3,15,4.9,8.0
Kelvin Harmon,WR,WAS,1,10,10,13,0,0,0,0,0.0,0.0
Daniel Jones,QB,NYG,1,62,62,100,6,0,65,65,34.2,55.2
J.J. Arcega-Whiteside,WR,PHI,1,53,53,72,0,6,2,6,1.0,1.9
David Montgomery,RB,CHI,1,41,41,63,32,7,39,39,8.1,19.8
Deebo Samuel,WR,SF,1,41,41,52,0,10,7,10,4.4,10.7
Justice Hill,RB,BAL,1,10,10,12,10,30,10,40,0.1,1.0
Josh Jacobs,RB,OAK,1,25,25,42,40,8,40,48,4.4,17.6
Miles Sanders,RB,PHI,1,25,25,34,52,16,60,68,10.6,42.4
T.J. Hockenson,TE,DET,1,39,39,64,0,10,3,10,0.1,0.3
Tommy Sweeney,TE,BUF,1,22,22,29,0,14,5,14,0.3,1.4
Hunter Renfrow,WR,OAK,1,33,33,56,0,12,9,12,2.8,8.5
Foster Moreau,TE,OAK,1,23,23,39,0,9,4,9,0.1,0.4
Ty Johnson,RB,DET,1,11,11,18,36,18,45,55,0.5,4.5
Andy Isabella,WR,ARI,1,1,1,1,0,0,0,0,0.0,0.0
Parris Campbell,WR,IND,1,30,30,45,0,10,10,10,2.4,8.0
Terry McLaurin,WR,WAS,1,69,69,90,0,12,9,12,13.0,18.8
Keelan Doss,WR,OAK,1,2,2,3,0,0,0,0,0.0,0.0
Drew Sample,TE,CIN,1,10,10,16,0,0,0,0,0.0,0.0
Gardner Minshew II,QB,JAC,1,54,54,100,7,0,63,63,18.0,33.3
Trevon Wesco,TE,NYJ,1,11,11,22,0,0,0,0,0.0,0.0
Alec Ingold,RB,OAK,1,7,7,12,0,0,0,0,0.0,0.0
Mecole Hardman,WR,KC,1,43,43,61,2,12,7,14,16.4,38.1
Lil'Jordan Humphrey,WR,NO,1,6,6,11,0,0,0,0,0.0,0.0
Jakobi Meyers,WR,NE,1,48,48,63,0,6,4,6,3.8,7.9
Kyler Murray,QB,ARI,1,75,75,100,11,0,68,68,19.8,26.4
Jarrett Stidham,QB,NE,1,4,4,5,0,0,75,75,-0.4,-10.0
Benny Snell Jr.,RB,PIT,1,3,3,6,100,0,100,100,0.6,20.0
Irv Smith Jr.,TE,MIN,1,31,31,50,0,10,10,10,6.0,19.4
Preston Williams,WR,MIA,1,67,67,96,0,18,6,18,6.8,10.1
Diontae Johnson,WR,PIT,1,42,42,79,2,14,10,17,11.8,28.1
KeeSean Johnson,WR,ARI,1,36,36,48,0,11,8,11,1.3,3.6
Darwin Thompson,RB,KC,1,5,5,7,60,0,60,60,0.8,16.0
Alexander Mattison,RB,MIN,1,19,19,31,63,0,63,63,11.8,62.1
Dawson Knox,TE,BUF,1,44,44,57,2,9,9,11,13.6,30.9
Miles Boykin,WR,BAL,1,27,27,33,0,4,0,4,0.0,0.0
