,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
330,Gardner Minshew II,QB,JAC,1,62,62,100,11,0,61,61,14.8,23.9
331,Trevon Wesco,TE,NYJ,1,18,18,30,0,6,6,6,3.2,17.8
332,Alec Ingold,RB,OAK,1,24,24,38,0,0,0,0,0.0,0.0
333,Mecole Hardman,WR,KC,1,23,23,35,0,0,0,0,0.0,0.0
334,Darrell Henderson Jr.,RB,LAR,1,2,2,3,100,0,100,100,0.7,35.0
335,Jakobi Meyers,WR,NE,1,14,14,19,0,21,21,21,2.5,17.9
336,Kyler Murray,QB,ARI,1,37,37,54,16,0,65,65,12.7,34.3
337,Isaac Nauta,TE,DET,1,7,7,14,0,0,0,0,0.0,0.0
338,Benny Snell Jr.,RB,PIT,1,9,9,13,78,0,78,78,1.4,15.6
339,Irv Smith Jr.,TE,MIN,1,33,33,60,0,9,6,9,0.4,1.2
340,Diontae Johnson,WR,PIT,1,56,56,84,0,16,14,16,14.1,25.2
341,Travis Homer,RB,SEA,1,28,28,49,18,29,39,46,4.2,15.0
342,Darwin Thompson,RB,KC,1,6,6,9,83,0,83,83,1.4,23.3
343,Stanley Morgan Jr.,WR,CIN,1,15,15,17,0,0,0,0,0.0,0.0
344,Kerrith Whyte Jr.,RB,PIT,1,7,7,10,86,0,86,86,2.2,31.4
345,Dawson Knox,TE,BUF,1,40,40,73,0,10,3,10,3.3,8.3
346,Miles Boykin,WR,BAL,1,27,27,36,0,4,4,4,0.8,3.0
347,Ashton Dulin,WR,IND,1,6,6,9,0,0,0,0,0.0,0.0
348,Tony Pollard,RB,DAL,1,4,4,6,50,0,50,50,-2.0,-50.0
349,Darius Slayton,WR,NYG,1,21,21,30,0,10,0,10,0.0,0.0
350,Bisi Johnson,WR,MIN,1,24,24,44,0,8,4,8,0.6,2.5
351,Andrew Beck,TE,DEN,1,33,33,46,3,3,9,9,0.6,1.8
352,David Blough,QB,DET,1,50,50,100,0,0,48,48,8.7,17.4
353,Stephen Carlson,TE,CLE,1,19,19,32,0,5,5,5,0.7,3.7
354,Hale Hentges,TE,WAS,1,29,29,41,0,7,7,7,8.8,30.3
355,Khari Blasingame,RB,TEN,1,4,4,6,0,25,0,25,0.0,0.0
356,Olamide Zaccheaus,WR,ATL,1,15,15,20,0,0,0,0,0.0,0.0
357,Deonte Harty,WR,NO,1,13,13,19,0,8,8,8,0.0,0.0
358,Jason Moore Jr.,WR,LAC,1,4,4,7,0,0,0,0,0.0,0.0
359,Jalen Guyton,WR,LAC,1,4,4,7,0,0,0,0,0.0,0.0
360,Steven Sims Jr.,WR,WAS,1,54,54,77,4,19,15,22,19.3,35.7
361,Ventell Bryant,WR,DAL,1,2,2,3,0,0,0,0,0.0,0.0
362,Devlin Hodges,QB,PIT,1,34,34,51,3,0,53,53,1.4,4.1
363,D'Ernest Johnson,RB,CLE,1,2,2,3,0,0,0,0,0.0,0.0
