player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,50.0,50.0,100.0,2.0,0.0,72.0,72.0,12.9,25.8,9,2019
Adrian Peterson,RB,WAS,1.0,35.0,35.0,70.0,51.0,3.0,54.0,54.0,13.0,37.1,9,2019
Benjamin Watson,TE,NE,1.0,67.0,67.0,100.0,0.0,7.0,6.0,7.0,2.8,4.2,9,2019
Brian Hoyer,QB,IND,1.0,55.0,55.0,79.0,2.0,0.0,49.0,49.0,16.3,29.6,9,2019
Danny Amendola,WR,DET,1.0,42.0,42.0,61.0,0.0,12.0,7.0,12.0,2.9,6.9,9,2019
Darren Sproles,RB,PHI,1.0,10.0,10.0,12.0,20.0,20.0,30.0,40.0,1.0,10.0,9,2019
DeSean Jackson,WR,PHI,1.0,4.0,4.0,5.0,0.0,25.0,25.0,25.0,0.5,12.5,9,2019
Frank Gore,RB,BUF,1.0,21.0,21.0,34.0,52.0,0.0,52.0,52.0,1.5,7.1,9,2019
Greg Olsen,TE,CAR,1.0,65.0,65.0,90.0,0.0,9.0,5.0,9.0,4.0,6.2,9,2019
Jason Witten,TE,DAL,1.0,55.0,55.0,80.0,0.0,16.0,15.0,16.0,5.8,10.5,9,2019
Julian Edelman,WR,NE,1.0,67.0,67.0,100.0,0.0,16.0,15.0,16.0,6.9,10.3,9,2019
Larry Fitzgerald,WR,ARI,1.0,53.0,53.0,95.0,0.0,8.0,8.0,8.0,3.8,7.2,9,2019
LeSean McCoy,RB,KC,1.0,6.0,6.0,10.0,50.0,17.0,67.0,67.0,0.9,15.0,9,2019
Marcedes Lewis,TE,GB,1.0,17.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2019
Matt Moore,QB,KC,1.0,59.0,59.0,100.0,0.0,0.0,59.0,59.0,15.0,25.4,9,2019
Matthew Stafford,QB,DET,1.0,69.0,69.0,100.0,4.0,0.0,64.0,64.0,25.8,37.4,9,2019
Philip Rivers,QB,LAC,1.0,71.0,71.0,99.0,4.0,0.0,44.0,44.0,11.8,16.6,9,2019
Ryan Fitzpatrick,QB,MIA,1.0,69.0,69.0,100.0,7.0,0.0,59.0,59.0,23.7,34.3,9,2019
Tom Brady,QB,NE,1.0,67.0,67.0,100.0,0.0,0.0,69.0,69.0,14.4,21.5,9,2019
Golden Tate,WR,NYG,1.0,67.0,67.0,94.0,1.0,9.0,10.0,10.0,5.8,8.7,9,2019
Andre Roberts,WR,BUF,1.0,18.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2019
Emmanuel Sanders,WR,SF,1.0,66.0,66.0,93.0,0.0,14.0,11.0,14.0,17.2,26.1,9,2019
Jimmy Graham,TE,GB,1.0,32.0,32.0,64.0,0.0,13.0,13.0,13.0,1.7,5.3,9,2019
Mark Ingram II,RB,BAL,1.0,28.0,28.0,42.0,54.0,11.0,61.0,64.0,12.4,44.3,9,2019
Randall Cobb,WR,DAL,1.0,52.0,52.0,75.0,2.0,15.0,13.0,17.0,1.5,2.9,9,2019
Kyle Rudolph,TE,MIN,1.0,54.0,54.0,77.0,0.0,9.0,6.0,9.0,8.3,15.4,9,2019
Lance Kendricks,TE,LAC,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2019
Anthony Sherman,RB,KC,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2019
Dion Lewis,RB,TEN,1.0,34.0,34.0,47.0,12.0,15.0,26.0,26.0,3.3,9.7,9,2019
Lee Smith,TE,BUF,1.0,19.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2019
Virgil Green,TE,LAC,1.0,24.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2019
Ryan Tannehill,QB,TEN,1.0,72.0,72.0,100.0,6.0,0.0,60.0,60.0,25.0,34.7,9,2019
Kirk Cousins,QB,MIN,1.0,70.0,70.0,100.0,1.0,0.0,56.0,56.0,21.3,30.4,9,2019
Russell Wilson,QB,SEA,1.0,74.0,74.0,100.0,1.0,0.0,59.0,59.0,39.2,53.0,9,2019
Alshon Jeffery,WR,PHI,1.0,66.0,66.0,79.0,0.0,12.0,6.0,12.0,3.6,5.5,9,2019
Mohamed Sanu Sr.,WR,NE,1.0,67.0,67.0,100.0,0.0,21.0,15.0,21.0,14.1,21.0,9,2019
Marvin Jones Jr.,WR,DET,1.0,61.0,61.0,88.0,0.0,16.0,13.0,16.0,18.6,30.5,9,2019
Rhett Ellison,TE,NYG,1.0,36.0,36.0,51.0,0.0,14.0,6.0,14.0,1.7,4.7,9,2019
Alfred Morris,RB,ARI,1.0,3.0,3.0,5.0,33.0,0.0,33.0,33.0,0.4,13.3,9,2019
Derek Carrier,TE,OAK,1.0,10.0,10.0,14.0,10.0,0.0,10.0,10.0,2.7,27.0,9,2019
Cole Beasley,WR,BUF,1.0,28.0,28.0,45.0,0.0,7.0,7.0,7.0,7.3,26.1,9,2019
Travis Kelce,TE,KC,1.0,57.0,57.0,97.0,0.0,16.0,12.0,16.0,6.2,10.9,9,2019
DeAndre Hopkins,WR,HOU,1.0,68.0,68.0,100.0,1.0,16.0,13.0,18.0,11.4,16.8,9,2019
Kenny Stills,WR,HOU,1.0,58.0,58.0,85.0,0.0,7.0,7.0,7.0,5.2,9.0,9,2019
Cordarrelle Patterson,RB,CHI,1.0,8.0,8.0,18.0,0.0,13.0,13.0,13.0,0.5,6.3,9,2019
Keenan Allen,WR,LAC,1.0,62.0,62.0,86.0,0.0,6.0,5.0,6.0,4.0,6.5,9,2019
