Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Jake Kumerow,WR,GB,1,21,21,32,0,10,10,10,2.3,11.0
C.J. Uzomah,TE,CIN,1,41,41,56,0,0,0,0,0.0,0.0
Darren Waller,TE,OAK,1,56,56,97,0,9,5,9,4.0,7.1
Tyrell Williams,WR,OAK,1,49,49,84,0,10,6,10,2.5,5.1
Raheem Mostert,RB,SF,1,18,18,22,33,6,39,39,3.5,19.4
DeAndrew White,WR,CAR,1,2,2,3,0,0,0,0,0.0,0.0
Daniel Brown,TE,NYJ,1,11,11,16,0,0,0,0,0.0,0.0
Adam Humphries,WR,TEN,1,32,32,64,0,3,3,3,8.3,25.9
Laquon Treadwell,WR,MIN,1,12,12,17,0,8,8,8,1.0,8.3
Ezekiel Elliott,RB,DAL,1,70,70,97,29,4,31,33,6.3,9.0
Jared Goff,QB,LAR,1,74,74,99,1,0,57,57,5.7,7.7
Derrick Henry,RB,TEN,1,36,36,72,64,6,69,69,31.1,86.4
Michael Thomas,WR,NO,1,63,63,95,0,22,21,22,15.2,24.1
Tyler Boyd,WR,CIN,1,64,64,88,0,13,9,13,6.2,9.7
Paul Perkins,RB,DET,1,15,15,18,47,7,53,53,1.8,12.0
Pharoh Cooper,WR,ARI,1,18,18,27,0,28,11,28,2.9,16.1
Hunter Henry,TE,LAC,1,61,61,81,0,11,7,11,9.0,14.8
Austin Hooper,TE,ATL,1,55,55,72,0,9,7,9,7.7,14.0
Rashard Higgins,WR,CLE,1,33,33,48,0,3,3,3,6.7,20.3
Tajae Sharpe,WR,TEN,1,40,40,80,0,3,3,3,2.0,5.0
Dak Prescott,QB,DAL,1,71,71,99,0,0,65,65,26.9,37.9
Jonathan Williams,RB,IND,1,7,7,10,29,0,29,29,0.1,1.4
Jeff Driskel,QB,DET,1,82,82,100,6,1,63,63,18.1,22.1
Tyler Higbee,TE,LAR,1,25,25,33,0,16,12,16,2.2,8.8
Kenyan Drake,RB,ARI,1,43,43,64,23,16,37,40,4.1,9.5
Nick Vannett,TE,PIT,1,33,33,45,0,3,3,3,0.8,2.4
Demarcus Robinson,WR,KC,1,55,55,66,0,9,7,9,5.6,10.2
Jakeem Grant Sr.,WR,MIA,1,15,15,23,0,13,13,13,1.5,10.0
Robby Anderson,WR,NYJ,1,54,54,79,0,6,2,6,1.1,2.0
Cody Core,WR,NYG,1,4,4,6,0,0,0,0,0.0,0.0
Alex Erickson,WR,CIN,1,36,36,49,3,6,3,8,1.3,3.6
Derek Watt,RB,LAC,1,3,3,4,33,33,33,67,0.1,3.3
Tyreek Hill,WR,KC,1,69,69,83,1,28,17,29,22.0,31.9
Johnny Holton,WR,PIT,1,21,21,29,0,0,0,0,0.0,0.0
DeAndre Washington,RB,OAK,1,6,6,10,17,33,50,50,1.9,31.7
Marcus Johnson,WR,IND,1,55,55,80,0,5,2,5,0.9,1.6
Ben Braunecker,TE,CHI,1,13,13,23,0,8,8,8,7.8,60.0
Geronimo Allison,WR,GB,1,40,40,62,0,8,8,8,0.6,1.5
Danny Vitale,RB,GB,1,12,12,18,0,8,0,8,0.0,0.0
Mike Thomas,WR,LAR,1,3,3,4,0,0,0,0,0.0,0.0
Peyton Barber,RB,TB,1,22,22,27,50,5,55,55,10.7,48.6
J.P. Holtz,TE,CHI,1,19,19,34,0,0,0,0,0.0,0.0
Chester Rogers,WR,IND,1,34,34,49,0,12,6,12,3.1,9.1
Kalif Raymond,WR,TEN,1,10,10,20,0,10,10,10,5.2,52.0
Marvin Hall,WR,DET,1,11,11,13,0,0,0,0,0.0,0.0
Jalen Richard,RB,OAK,1,23,23,40,9,17,26,26,4.3,18.7
C.J. Ham,RB,MIN,1,26,26,36,4,0,4,4,-0.1,-0.4
J.D. McKissic,RB,DET,1,57,57,70,18,12,28,30,5.5,9.6
Elijhaa Penny,RB,NYG,1,10,10,14,0,0,0,0,0.0,0.0
Dalvin Cook,RB,MIN,1,56,56,78,46,13,59,59,24.3,43.4
Mike Williams,WR,LAC,1,71,71,95,0,4,3,4,5.5,7.7
O.J. Howard,TE,TB,1,82,82,99,0,9,5,9,10.7,13.0
Mitchell Trubisky,QB,CHI,1,56,56,100,5,0,46,46,19.7,35.2
Christian McCaffrey,RB,CAR,1,72,72,100,28,10,36,38,20.1,27.9
Chris Godwin,WR,TB,1,77,77,93,0,16,8,16,7.4,9.6
Patrick Mahomes II,QB,KC,1,82,82,99,0,0,61,61,29.8,36.3
Joe Mixon,RB,CIN,1,55,55,75,55,5,58,60,15.1,27.5
Alvin Kamara,RB,NO,1,52,52,79,8,19,23,27,7.4,14.2
Wayne Gallman Jr.,RB,NYG,1,12,12,17,8,17,17,25,0.5,4.2
Jamaal Williams,RB,GB,1,32,32,49,41,3,41,44,6.3,19.7
Kareem Hunt,RB,CLE,1,38,38,55,11,24,29,34,7.4,19.5
JuJu Smith-Schuster,WR,PIT,1,55,55,75,0,9,5,9,4.4,8.0
Zay Jones,WR,OAK,1,39,39,67,0,8,3,8,1.0,2.6
Cooper Kupp,WR,LAR,1,69,69,92,0,6,0,6,0.0,0.0
Curtis Samuel,WR,CAR,1,60,60,83,0,13,7,13,9.5,15.8
Josh Reynolds,WR,LAR,1,71,71,95,0,7,4,7,4.9,6.9
Marlon Mack,RB,IND,1,32,32,46,59,3,63,63,8.2,25.6
Brian Hill,RB,ATL,1,38,38,50,53,5,55,58,13.1,34.5
Tarik Cohen,RB,CHI,1,29,29,52,10,14,24,24,9.7,33.4
Gerald Everett,TE,LAR,1,52,52,69,0,23,15,23,6.8,13.1
Jonnu Smith,TE,TEN,1,39,39,78,0,15,10,15,3.0,7.7
T.J. Logan,RB,TB,1,4,4,5,25,25,25,50,0.6,15.0
Austin Ekeler,RB,LAC,1,34,34,45,18,6,24,24,10.8,31.8
Kenny Golladay,WR,DET,1,77,77,94,0,12,4,12,11.7,15.2
Krishawn Hogan,WR,NO,1,10,10,15,0,0,0,0,0.0,0.0
Jacob Hollister,TE,SEA,1,57,57,78,0,18,14,18,12.2,21.4
Cethan Carter,TE,CIN,1,4,4,5,0,0,0,0,0.0,0.0
Mo Alie-Cox,TE,IND,1,22,22,32,0,5,0,5,0.0,0.0
Darrell Daniels,TE,ARI,1,1,1,1,0,0,0,0,0.0,0.0
Isaiah McKenzie,WR,BUF,1,37,37,54,0,11,5,11,1.9,5.1
Ryan Switzer,WR,PIT,1,4,4,5,0,0,0,0,0.0,0.0
Blake Jarwin,TE,DAL,1,23,23,32,0,17,13,17,3.5,15.2
Aaron Jones,RB,GB,1,32,32,49,41,0,41,41,27.3,85.3
Alex Armah Jr.,RB,CAR,1,11,11,15,0,0,0,0,0.0,0.0
Johnny Mundt,TE,LAR,1,5,5,7,0,20,20,20,0.9,18.0
Chris Carson,RB,SEA,1,70,70,96,36,6,40,41,16.1,23.0
David Moore,WR,SEA,1,20,20,27,0,5,0,5,0.0,0.0
Anthony Firkser,TE,TEN,1,13,13,26,0,31,23,31,9.6,73.8
Dare Ogunbowale,RB,TB,1,22,22,27,0,14,14,14,2.4,10.9
Andre Patton,WR,LAC,1,61,61,81,0,7,0,7,0.0,0.0
Pharaoh Brown,TE,CLE,1,16,16,23,0,0,0,0,0.0,0.0
Zach Pascal,WR,IND,1,68,68,99,0,10,3,10,2.6,3.8
Matt Breida,RB,SF,1,24,24,29,42,8,50,50,2.5,10.4
Kendrick Bourne,WR,SF,1,58,58,71,0,14,7,14,12.2,21.0
Taysom Hill,QB,NO,1,7,7,11,14,14,43,43,2.1,30.0
Patrick Ricard,RB,BAL,1,18,18,39,0,0,0,0,0.0,0.0
Trey Edmunds,RB,PIT,1,21,21,29,19,14,29,33,1.5,7.1
Lamar Jackson,QB,BAL,1,35,35,76,20,0,69,69,33.4,95.4
Mason Rudolph,QB,PIT,1,73,73,100,3,0,55,55,13.6,18.6
Josh Rosen,QB,MIA,1,3,3,5,0,0,0,0,0.0,0.0
Sam Darnold,QB,NYJ,1,65,65,96,5,0,51,51,21.7,33.4
Baker Mayfield,QB,CLE,1,69,69,100,3,0,58,58,17.6,25.5
Saquon Barkley,RB,NYG,1,57,57,81,23,9,32,32,3.1,5.4
Ronald Jones II,RB,TB,1,38,38,46,29,21,50,50,14.6,38.4
Nick Chubb,RB,CLE,1,56,56,81,36,7,39,43,12.1,21.6
Kalen Ballage,RB,MIA,1,53,53,82,38,8,45,45,4.5,8.5
Myles Gaskin,RB,MIA,1,5,5,8,0,20,20,20,0.0,0.0
James Washington,WR,PIT,1,37,37,51,0,19,16,19,13.0,35.1
Anthony Miller,WR,CHI,1,32,32,57,0,6,3,6,0.7,2.2
Marcell Ateman,WR,OAK,1,7,7,12,0,0,0,0,0.0,0.0
Calvin Ridley,WR,ATL,1,68,68,89,1,7,6,9,4.7,6.9
Michael Gallup,WR,DAL,1,62,62,86,0,16,6,16,13.6,21.9
Tre'Quan Smith,WR,NO,1,55,55,83,0,4,2,4,1.3,2.4
Dante Pettis,WR,SF,1,30,30,37,0,10,0,10,0.0,0.0
DJ Moore,WR,CAR,1,72,72,100,0,15,13,15,12.0,16.7
Christian Kirk,WR,ARI,1,64,64,96,0,16,9,16,31.8,49.7
Mark Andrews,TE,BAL,1,23,23,50,0,35,26,35,17.3,75.2
Jaylen Samuels,RB,PIT,1,40,40,55,35,18,43,53,4.0,10.0
Mike Gesicki,TE,MIA,1,39,39,60,0,15,8,15,0.8,2.1
Hayden Hurst,TE,BAL,1,26,26,57,0,8,8,8,2.0,7.7
Braxton Berrios,WR,NYJ,1,2,2,3,0,0,0,0,0.0,0.0
Nyheim Hines,RB,IND,1,29,29,42,10,24,24,34,4.4,15.2
Josh Allen,QB,BUF,1,68,68,100,9,0,69,69,25.4,37.4
Allen Lazard,WR,GB,1,30,30,46,0,20,10,20,2.7,9.0
Auden Tate,WR,CIN,1,73,73,100,0,8,4,8,3.6,4.9
Rashaad Penny,RB,SEA,1,3,3,4,67,0,67,67,-1.8,-60.0
Dalton Schultz,TE,DAL,1,2,2,3,0,0,0,0,0.0,0.0
Ian Thomas,TE,CAR,1,4,4,6,0,0,0,0,0.0,0.0
Javon Wims,WR,CHI,1,5,5,9,0,0,0,0,0.0,0.0
Robert Foster,WR,BUF,1,15,15,22,0,7,7,7,2.0,13.3
Jordan Wilkins,RB,IND,1,7,7,10,43,0,43,43,2.0,28.6
Durham Smythe,TE,MIA,1,31,31,48,0,0,0,0,0.0,0.0
Darrel Williams,RB,KC,1,17,17,20,12,6,18,18,1.5,8.8
Marquez Valdes-Scantling,WR,GB,1,11,11,17,0,9,0,9,0.0,0.0
Chris Herndon IV,TE,NYJ,1,18,18,26,0,11,6,11,0.7,3.9
Damion Ratley,WR,CLE,1,1,1,1,0,0,0,0,0.0,0.0
Nick Bawden,RB,DET,1,11,11,13,0,9,9,9,0.3,2.7
Tyler Conklin,TE,MIN,1,31,31,43,0,3,0,3,0.0,0.0
Justin Watson,WR,TB,1,2,2,2,0,0,0,0,0.0,0.0
Russell Gage,WR,ATL,1,47,47,62,0,11,9,11,2.3,4.9
Gus Edwards,RB,BAL,1,11,11,24,36,0,36,36,1.7,15.5
Vyncint Smith,WR,NYJ,1,17,17,25,0,6,0,6,0.0,0.0
Byron Pringle,WR,KC,1,3,3,4,0,0,0,0,0.0,0.0
Tanner Hudson,TE,TB,1,3,3,4,0,0,0,0,0.0,0.0
Christian Blake,WR,ATL,1,15,15,20,0,13,13,13,1.5,10.0
Kyle Allen,QB,CAR,1,72,72,100,4,0,64,64,14.5,20.1
Deon Yelder,TE,KC,1,4,4,5,0,25,25,25,0.7,17.5
Ross Dwelley,TE,SF,1,75,75,91,0,9,4,9,2.4,3.2
Trent Sherfield,WR,ARI,1,6,6,9,0,33,0,33,0.0,0.0
Dontrell Hilliard,RB,CLE,1,8,8,12,0,0,0,0,0.0,0.0
Jaeden Graham,TE,ATL,1,7,7,9,0,0,0,0,0.0,0.0
KhaDarel Hodge,WR,CLE,1,7,7,10,0,0,0,0,0.0,0.0
Malik Turner,WR,SEA,1,35,35,48,0,6,6,6,3.5,10.0
A.J. Brown,WR,TEN,1,47,47,94,0,9,2,9,1.7,3.6
D.K. Metcalf,WR,SEA,1,71,71,97,0,14,8,14,5.0,7.0
Marquise Brown,WR,BAL,1,18,18,39,0,22,22,22,14.0,77.8
Daniel Jones,QB,NYG,1,69,69,99,4,0,62,62,30.3,43.9
David Montgomery,RB,CHI,1,34,34,61,50,0,50,50,6.0,17.6
Deebo Samuel,WR,SF,1,69,69,84,0,16,12,16,11.2,16.2
Ryan Finley,QB,CIN,1,73,73,100,7,0,48,48,9.9,13.6
Justice Hill,RB,BAL,1,12,12,26,25,0,25,25,1.1,9.2
Josh Jacobs,RB,OAK,1,30,30,52,53,17,63,70,16.1,53.7
Devin Singletary,RB,BUF,1,46,46,68,17,13,24,30,5.0,10.9
T.J. Hockenson,TE,DET,1,47,47,57,0,13,6,13,4.7,10.0
Kaden Smith,TE,NYG,1,40,40,57,0,3,3,3,0.1,0.3
Patrick Laird,RB,MIA,1,7,7,11,29,29,57,57,1.9,27.1
Hunter Renfrow,WR,OAK,1,31,31,53,0,16,13,16,4.2,13.5
Foster Moreau,TE,OAK,1,26,26,45,0,0,0,0,0.0,0.0
Ty Johnson,RB,DET,1,12,12,15,42,8,50,50,1.9,15.8
Andy Isabella,WR,ARI,1,26,26,39,0,12,12,12,7.8,30.0
Davion Davis,WR,MIN,1,1,1,1,0,0,0,0,0.0,0.0
Drew Sample,TE,CIN,1,8,8,11,0,13,13,13,0.3,3.8
Trevon Wesco,TE,NYJ,1,18,18,26,6,6,11,11,1.7,9.4
Alec Ingold,RB,OAK,1,12,12,21,8,8,17,17,7.2,60.0
Mecole Hardman,WR,KC,1,18,18,22,0,6,6,6,12.3,68.3
Darrell Henderson Jr.,RB,LAR,1,8,8,11,50,0,50,50,0.4,5.0
Kyler Murray,QB,ARI,1,67,67,100,4,0,70,70,27.8,41.5
Irv Smith Jr.,TE,MIN,1,52,52,72,0,12,10,12,3.4,6.5
Jace Sternberger,TE,GB,1,14,14,22,0,0,0,0,0.0,0.0
Diontae Johnson,WR,PIT,1,53,53,73,0,11,8,11,6.4,12.1
KeeSean Johnson,WR,ARI,1,34,34,51,0,12,0,12,0.0,0.0
Darwin Thompson,RB,KC,1,5,5,6,20,20,40,40,0.7,14.0
Alexander Mattison,RB,MIN,1,12,12,17,67,8,75,75,5.4,45.0
Stanley Morgan Jr.,WR,CIN,1,38,38,52,0,11,3,11,0.9,2.4
Dawson Knox,TE,BUF,1,40,40,59,0,15,10,15,5.5,13.8
Miles Boykin,WR,BAL,1,21,21,46,0,0,0,0,0.0,0.0
Ashton Dulin,WR,IND,1,3,3,4,0,0,0,0,0.0,0.0
Chandler Cox,RB,MIA,1,8,8,12,0,0,0,0,0.0,0.0
Tony Pollard,RB,DAL,1,3,3,4,33,0,33,33,-0.4,-13.3
Darius Slayton,WR,NYG,1,65,65,93,0,23,15,23,24.1,37.1
Bisi Johnson,WR,MIN,1,52,52,72,0,8,4,8,2.5,4.8
Scotty Miller,WR,TB,1,11,11,13,0,27,18,27,3.3,30.0
Stephen Carlson,TE,CLE,1,18,18,26,0,0,0,0,0.0,0.0
Olamide Zaccheaus,WR,ATL,1,6,6,8,0,0,0,0,0.0,0.0
Deonte Harty,WR,NO,1,2,2,3,0,0,0,0,0.0,0.0
Jason Moore Jr.,WR,LAC,1,6,6,8,0,17,0,17,0.0,0.0
Tony Brooks-James,RB,PIT,1,10,10,14,60,0,60,60,1.1,11.0
D'Ernest Johnson,RB,CLE,1,1,1,1,0,0,0,0,0.0,0.0
