Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Le'Veon Bell,RB,NYJ,1,36,36,57,33,14,47,47,10.8,30.0
Rex Burkhead,RB,NE,1,14,14,21,14,36,29,50,1.7,12.1
Kenjon Barner,RB,ATL,1,13,13,15,0,15,15,15,0.8,6.2
Mike Glennon,QB,OAK,1,16,16,28,13,0,56,56,-1.2,-7.5
Zach Ertz,TE,PHI,1,64,64,86,0,22,19,22,15.1,23.6
Tyler Eifert,TE,CIN,1,22,22,39,0,5,5,5,0.7,3.2
Vance McDonald,TE,PIT,1,61,61,85,0,2,2,2,0.1,0.2
Kyle Juszczyk,RB,SF,1,23,23,47,0,0,0,0,0.0,0.0
Latavius Murray,RB,NO,1,24,24,38,29,0,29,29,12.4,51.7
Ryan Griffin,TE,NYJ,1,55,55,87,0,5,5,5,7.3,13.3
Demetrius Harris,TE,CLE,1,50,50,67,0,4,4,4,2.0,4.0
Jack Doyle,TE,IND,1,46,46,68,0,9,7,9,2.8,6.1
Patrick DiMarco,RB,BUF,1,4,4,5,0,0,0,0,0.0,0.0
Derek Carr,QB,OAK,1,42,42,72,2,0,67,67,5.2,12.4
Logan Thomas,TE,DET,1,27,27,36,0,7,7,7,8.4,31.1
Carlos Hyde,RB,HOU,1,29,29,49,55,0,55,55,6.7,23.1
Mike Evans,WR,TB,1,59,59,91,0,14,7,14,5.0,8.5
Brandin Cooks,WR,LAR,1,40,40,77,3,10,8,13,3.3,8.3
Davante Adams,WR,GB,1,59,59,75,0,20,12,20,12.3,20.8
Jordan Matthews,WR,PHI,1,72,72,97,0,8,4,8,2.7,3.8
Donte Moncrief,WR,CAR,1,13,13,17,0,0,0,0,0.0,0.0
Allen Robinson II,WR,CHI,1,66,66,89,0,15,9,15,19.1,28.9
Odell Beckham Jr.,WR,CLE,1,74,74,99,0,11,8,11,14.4,19.5
Jarvis Landry,WR,CLE,1,70,70,93,0,19,14,19,26.8,38.3
Paul Richardson Jr.,WR,WAS,1,14,14,24,0,14,7,14,0.6,4.3
Eric Ebron,TE,IND,1,29,29,43,0,17,14,17,4.4,15.2
James White,RB,NE,1,21,21,31,10,14,14,24,-0.1,-0.5
Cody Latimer,WR,NYG,1,9,9,15,0,11,11,11,0.7,7.8
Jimmy Garoppolo,QB,SF,1,48,48,98,4,0,46,46,18.2,37.9
John Brown,WR,BUF,1,69,69,93,0,6,3,6,9.9,14.3
Garrett Gilbert,QB,CLE,1,1,1,1,100,0,100,100,-0.1,-10.0
Albert Wilson,WR,MIA,1,30,30,48,3,23,23,27,3.7,12.3
Taylor Gabriel,WR,CHI,1,39,39,53,0,8,3,8,1.9,4.9
Willie Snead IV,WR,BAL,1,47,47,61,0,6,4,6,13.4,28.5
Allen Hurns,WR,MIA,1,57,57,90,0,12,7,12,10.2,17.9
Keith Smith,RB,ATL,1,11,11,13,0,0,0,0,0.0,0.0
Cameron Brate,TE,TB,1,21,21,32,0,5,0,5,0.0,0.0
Josh Hill,TE,NO,1,30,30,47,0,3,3,3,1.2,4.0
Darren Fells,TE,HOU,1,52,52,88,0,4,2,4,2.4,4.6
Diontae Spencer,WR,DEN,1,5,5,10,0,20,20,20,0.0,0.0
Seth Roberts,WR,BAL,1,34,34,44,0,12,9,12,3.9,11.5
Jameis Winston,QB,TB,1,64,64,98,13,0,56,56,26.3,41.1
Amari Cooper,WR,DAL,1,51,51,81,0,4,0,4,0.0,0.0
DeVante Parker,WR,MIA,1,63,63,100,0,17,10,17,9.1,14.4
Todd Gurley II,RB,LAR,1,50,50,96,12,6,18,18,1.9,3.8
Tevin Coleman,RB,SF,1,29,29,59,38,14,45,52,10.9,37.6
Duke Johnson Jr.,RB,HOU,1,29,29,49,17,3,21,21,3.0,10.3
Jay Ajayi,RB,PHI,1,8,8,11,75,0,75,75,1.6,20.0
Malcolm Brown,RB,LAR,1,2,2,4,50,0,50,50,0.0,0.0
Nick O'Leary,TE,JAC,1,45,45,53,0,9,9,9,3.6,8.0
Jesse James,TE,DET,1,32,32,43,0,3,3,3,0.7,2.2
Tyler Kroft,TE,BUF,1,22,22,30,0,5,5,5,1.4,6.4
Nick Boyle,TE,BAL,1,49,49,64,0,2,2,2,0.7,1.4
MyCole Pruitt,TE,TEN,1,27,27,48,0,4,4,4,2.0,7.4
Justin Hardy,WR,ATL,1,15,15,18,0,0,0,0,0.0,0.0
Tyler Lockett,WR,SEA,1,52,52,84,0,4,2,4,3.8,7.3
Breshad Perriman,WR,TB,1,25,25,38,0,4,4,4,4.4,17.6
Jamison Crowder,WR,NYJ,1,41,41,65,0,10,5,10,1.8,4.4
Ty Montgomery,RB,NYJ,1,12,12,19,42,17,50,58,2.3,19.2
Chris Manhertz,TE,CAR,1,35,35,47,0,0,0,0,0.0,0.0
Jake Kumerow,WR,GB,1,22,22,28,0,5,0,5,0.0,0.0
C.J. Uzomah,TE,CIN,1,35,35,61,0,3,0,3,0.0,0.0
Darren Waller,TE,OAK,1,52,52,90,0,12,6,12,4.1,7.9
Chris Conley,WR,JAC,1,64,64,75,0,14,6,14,4.9,7.7
Michael Burton,RB,WAS,1,2,2,3,0,0,0,0,0.0,0.0
Matt LaCosse,TE,NE,1,34,34,50,0,3,3,3,0.5,1.5
Tyrell Williams,WR,OAK,1,44,44,76,0,14,5,14,1.8,4.1
Raheem Mostert,RB,SF,1,14,14,29,43,21,50,64,12.7,90.7
Daniel Brown,TE,NYJ,1,22,22,35,0,0,0,0,0.0,0.0
Adam Humphries,WR,TEN,1,12,12,21,0,25,25,25,2.0,16.7
Ezekiel Elliott,RB,DAL,1,55,55,87,38,7,45,45,12.6,22.9
Jared Goff,QB,LAR,1,52,52,100,2,0,73,73,6.4,12.3
Derrick Henry,RB,TEN,1,40,40,71,48,3,50,50,27.5,68.8
Carson Wentz,QB,PHI,1,74,74,100,7,0,68,68,10.9,14.7
Michael Thomas,WR,NO,1,55,55,86,0,20,18,20,16.1,29.3
Tyler Boyd,WR,CIN,1,57,57,100,0,16,9,16,14.1,24.7
Devontae Booker,RB,DEN,1,3,3,6,0,0,0,0,0.0,0.0
Sterling Shepard,WR,NYG,1,57,57,92,2,16,11,18,3.7,6.5
Rashard Higgins,WR,CLE,1,24,24,32,0,4,0,4,0.0,0.0
Tajae Sharpe,WR,TEN,1,9,9,16,0,0,0,0,0.0,0.0
Dak Prescott,QB,DAL,1,63,63,100,2,0,54,54,7.9,12.5
Jonathan Williams,RB,IND,1,45,45,66,58,7,64,64,18.1,40.2
Jeff Driskel,QB,DET,1,74,74,100,12,0,57,57,15.6,21.1
Tyler Higbee,TE,LAR,1,36,36,69,0,17,14,17,2.0,5.6
William Fuller V,WR,HOU,1,52,52,88,0,21,13,21,14.0,26.9
Jacoby Brissett,QB,IND,1,67,67,99,6,0,43,43,13.2,19.7
Nick Vannett,TE,PIT,1,34,34,47,0,0,0,0,0.0,0.0
Wendell Smallwood,RB,WAS,1,16,16,28,0,6,6,6,0.3,1.9
Jakeem Grant Sr.,WR,MIA,1,3,3,5,0,33,0,33,0.0,0.0
Robby Anderson,WR,NYJ,1,52,52,83,0,10,8,10,14.6,28.1
Alex Erickson,WR,CIN,1,46,46,81,0,17,4,17,4.3,9.3
Brandon Allen,QB,DEN,1,49,49,100,4,0,55,55,3.1,6.3
Johnny Holton,WR,PIT,1,16,16,22,0,0,0,0,0.0,0.0
DeAndre Washington,RB,OAK,1,12,12,21,50,8,58,58,1.9,15.8
Marcus Johnson,WR,IND,1,42,42,62,0,2,0,2,0.0,0.0
Ben Braunecker,TE,CHI,1,53,53,72,0,8,4,8,0.9,1.7
Trevor Davis,WR,OAK,1,17,17,29,0,12,0,12,0.0,0.0
Geronimo Allison,WR,GB,1,54,54,68,0,7,6,7,0.9,1.7
Danny Vitale,RB,GB,1,9,9,11,0,11,11,11,0.3,3.3
Peyton Barber,RB,TB,1,15,15,23,73,7,73,80,3.2,21.3
J.P. Holtz,TE,CHI,1,30,30,41,0,0,0,0,0.0,0.0
Chester Rogers,WR,IND,1,41,41,60,0,2,2,2,1.2,2.9
Tevin Jones,WR,PIT,1,38,38,53,0,8,3,8,0.9,2.4
Kalif Raymond,WR,TEN,1,10,10,18,10,10,20,20,0.9,9.0
Marvin Hall,WR,DET,1,9,9,12,0,22,11,22,2.1,23.3
Jalen Richard,RB,OAK,1,23,23,40,9,30,35,39,5.1,22.2
J.D. McKissic,RB,DET,1,11,11,15,9,18,27,27,2.0,18.2
Elijhaa Penny,RB,NYG,1,3,3,5,0,0,0,0,0.0,0.0
Leonard Fournette,RB,JAC,1,81,81,95,30,15,41,44,27.9,34.4
O.J. Howard,TE,TB,1,50,50,77,0,4,2,4,1.0,2.0
Mitchell Trubisky,QB,CHI,1,73,73,99,10,0,66,66,20.9,28.6
Corey Davis,WR,TEN,1,39,39,70,0,8,5,8,2.9,7.4
Christian McCaffrey,RB,CAR,1,74,74,99,30,12,42,42,25.3,34.2
Deshaun Watson,QB,HOU,1,58,58,98,5,0,57,57,19.9,34.3
Chris Godwin,WR,TB,1,56,56,86,0,14,13,14,30.4,54.3
Joe Mixon,RB,CIN,1,39,39,68,46,0,46,46,7.9,20.3
Alvin Kamara,RB,NO,1,43,43,67,26,21,47,47,10.2,23.7
Wayne Gallman Jr.,RB,NYG,1,2,2,3,50,0,50,50,0.1,5.0
Jamaal Williams,RB,GB,1,38,38,48,29,21,47,50,8.0,21.1
Kareem Hunt,RB,CLE,1,42,42,56,19,7,24,26,10.6,25.2
Zay Jones,WR,OAK,1,52,52,90,0,4,4,4,0.5,1.0
Cooper Kupp,WR,LAR,1,51,51,98,0,20,12,20,3.5,6.9
Curtis Samuel,WR,CAR,1,62,62,83,6,6,8,13,4.9,7.9
Dede Westbrook,WR,JAC,1,73,73,86,0,12,11,12,6.9,9.5
Josh Reynolds,WR,LAR,1,30,30,58,0,7,7,7,0.8,2.7
Brian Hill,RB,ATL,1,50,50,59,18,8,24,26,2.7,5.4
Tarik Cohen,RB,CHI,1,39,39,53,15,23,33,38,5.4,13.8
Gerald Everett,TE,LAR,1,17,17,33,0,12,12,12,2.3,13.5
Jonnu Smith,TE,TEN,1,50,50,89,2,0,2,2,0.4,0.8
Jeremy Sprinkle,TE,WAS,1,49,49,84,0,4,2,4,0.4,0.8
T.J. Logan,RB,TB,1,7,7,11,14,0,14,14,0.2,2.9
Kenny Golladay,WR,DET,1,68,68,92,0,6,6,6,6.1,9.0
Mack Hollins,WR,PHI,1,3,3,4,0,0,0,0,0.0,0.0
Krishawn Hogan,WR,NO,1,14,14,22,0,0,0,0,0.0,0.0
George Kittle,TE,SF,1,38,38,78,0,16,16,16,18.9,49.7
Robert Tonyan,TE,GB,1,26,26,33,0,8,8,8,0.8,3.1
Jacob Hollister,TE,SEA,1,42,42,68,0,10,5,10,2.2,5.2
Tim Patrick,WR,DEN,1,32,32,65,0,9,3,9,0.3,0.9
Mo Alie-Cox,TE,IND,1,21,21,31,0,0,0,0,0.0,0.0
Isaiah McKenzie,WR,BUF,1,55,55,74,2,5,5,7,0.8,1.5
Blake Jarwin,TE,DAL,1,29,29,46,0,14,10,14,1.7,5.9
Aaron Jones,RB,GB,1,41,41,52,32,2,32,34,3.8,9.3
Alex Armah Jr.,RB,CAR,1,13,13,17,8,0,8,8,0.0,0.0
Ricky Seals-Jones,TE,CLE,1,18,18,24,0,6,0,6,0.0,0.0
Chris Carson,RB,SEA,1,31,31,50,26,13,39,39,5.7,18.4
David Moore,WR,SEA,1,17,17,27,6,12,12,18,3.5,20.6
Anthony Firkser,TE,TEN,1,16,16,29,0,0,0,0,0.0,0.0
Keelan Cole Sr.,WR,JAC,1,30,30,35,0,7,7,7,1.8,6.0
Dare Ogunbowale,RB,TB,1,13,13,20,8,8,8,15,1.2,9.2
Zach Pascal,WR,IND,1,59,59,87,0,2,0,2,0.0,0.0
Kendrick Bourne,WR,SF,1,24,24,49,0,8,8,8,2.7,11.3
Tyrone Swoopes,TE,SEA,1,18,18,29,0,0,0,0,0.0,0.0
Taysom Hill,QB,NO,1,7,7,11,0,14,14,14,0.0,0.0
Greg Ward,WR,PHI,1,36,36,49,0,19,17,19,4.0,11.1
Patrick Ricard,RB,BAL,1,30,30,39,0,0,0,0,0.0,0.0
Trey Edmunds,RB,PIT,1,12,12,17,17,0,17,17,0.7,5.8
Lamar Jackson,QB,BAL,1,61,61,79,13,0,46,46,36.3,59.5
Mason Rudolph,QB,PIT,1,39,39,54,10,0,51,51,2.8,7.2
Sam Darnold,QB,NYJ,1,59,59,94,7,0,56,56,28.2,47.8
Baker Mayfield,QB,CLE,1,74,74,99,3,0,49,49,24.6,33.2
Saquon Barkley,RB,NYG,1,58,58,94,29,5,33,34,6.0,10.3
Derrius Guice,RB,WAS,1,24,24,41,42,8,46,50,3.8,15.8
Ronald Jones II,RB,TB,1,32,32,49,38,9,47,47,12.7,39.7
Royce Freeman,RB,DEN,1,27,27,55,7,7,15,15,2.9,10.7
Nick Chubb,RB,CLE,1,43,43,57,49,7,56,56,22.4,52.1
Josh Adams,RB,NYJ,1,5,5,8,80,0,80,80,0.6,12.0
Kalen Ballage,RB,MIA,1,24,24,38,29,4,33,33,2.6,10.8
Myles Gaskin,RB,MIA,1,16,16,25,25,6,31,31,1.7,10.6
Courtland Sutton,WR,DEN,1,49,49,100,0,16,2,16,2.7,5.5
James Washington,WR,PIT,1,56,56,78,0,13,5,13,15.8,28.2
Anthony Miller,WR,CHI,1,39,39,53,0,23,15,23,7.7,19.7
Marcell Ateman,WR,OAK,1,8,8,14,0,13,0,13,0.0,0.0
Calvin Ridley,WR,ATL,1,72,72,85,1,19,10,21,16.0,22.2
Michael Gallup,WR,DAL,1,62,62,98,0,10,6,10,5.5,8.9
Tre'Quan Smith,WR,NO,1,45,45,70,0,7,2,7,7.3,16.2
Deon Cain,WR,PIT,1,10,10,14,0,10,10,10,3.5,35.0
Dante Pettis,WR,SF,1,7,7,14,0,0,0,0,0.0,0.0
DJ Moore,WR,CAR,1,61,61,81,2,15,11,16,25.4,41.6
Trey Quinn,WR,WAS,1,22,22,38,0,5,0,5,0.0,0.0
Mark Andrews,TE,BAL,1,31,31,40,0,10,6,10,4.5,14.5
Dallas Goedert,TE,PHI,1,65,65,88,0,12,11,12,1.2,1.8
Jaylen Samuels,RB,PIT,1,21,21,29,10,14,24,24,3.2,15.2
Mike Gesicki,TE,MIA,1,57,57,90,0,12,5,12,8.8,15.4
Troy Fumagalli,TE,DEN,1,10,10,20,0,0,0,0,0.0,0.0
Hayden Hurst,TE,BAL,1,34,34,44,0,3,0,3,0.0,0.0
Braxton Berrios,WR,NYJ,1,3,3,5,0,33,33,33,6.9,230.0
D.J. Chark Jr.,WR,JAC,1,82,82,96,0,7,6,7,5.8,7.1
Nyheim Hines,RB,IND,1,22,22,32,41,14,50,55,6.1,27.7
Josh Allen,QB,BUF,1,74,74,100,12,0,46,46,20.0,27.0
Bo Scarbrough,RB,DET,1,37,37,50,49,3,49,51,7.8,21.1
Allen Lazard,WR,GB,1,52,52,66,2,4,4,6,2.8,5.4
Richie James Jr.,WR,SF,1,13,13,27,8,0,8,8,0.0,0.0
Auden Tate,WR,CIN,1,49,49,86,0,6,2,6,1.0,2.0
Rashaad Penny,RB,SEA,1,30,30,48,47,3,47,50,18.9,63.0
Sony Michel,RB,NE,1,35,35,51,57,0,57,57,8.5,24.3
Dalton Schultz,TE,DAL,1,7,7,11,0,0,0,0,0.0,0.0
Ian Thomas,TE,CAR,1,2,2,3,0,100,50,100,0.4,20.0
Javon Wims,WR,CHI,1,34,34,46,0,6,0,6,0.0,0.0
Jordan Thomas,TE,HOU,1,7,7,12,0,0,0,0,0.0,0.0
Jordan Akins,TE,HOU,1,27,27,46,0,15,11,15,2.6,9.6
Robert Foster,WR,BUF,1,10,10,14,10,10,20,20,4.6,46.0
DaeSean Hamilton,WR,DEN,1,32,32,65,0,3,0,3,0.0,0.0
Jordan Wilkins,RB,IND,1,1,1,1,0,0,0,0,0.0,0.0
Phillip Lindsay,RB,DEN,1,27,27,55,48,11,52,59,6.8,25.2
Durham Smythe,TE,MIA,1,39,39,62,0,5,0,5,0.0,0.0
Noah Fant,TE,DEN,1,36,36,73,0,14,8,14,1.4,3.9
Marquez Valdes-Scantling,WR,GB,1,29,29,37,0,10,3,10,0.7,2.4
Damion Ratley,WR,CLE,1,1,1,1,0,0,0,0,0.0,0.0
Justin Watson,WR,TB,1,4,4,6,0,0,0,0,0.0,0.0
Russell Gage,WR,ATL,1,62,62,73,0,16,13,16,7.6,12.3
Boston Scott,RB,PHI,1,3,3,4,0,0,0,0,0.0,0.0
Gus Edwards,RB,BAL,1,32,32,42,44,0,44,44,5.5,17.2
Vyncint Smith,WR,NYJ,1,17,17,27,0,6,6,6,2.2,12.9
Tim Boyle,QB,GB,1,12,12,15,0,0,33,33,0.6,5.0
Tanner Hudson,TE,TB,1,6,6,9,0,0,0,0,0.0,0.0
Christian Blake,WR,ATL,1,37,37,44,0,24,5,24,1.6,4.3
Kyle Allen,QB,CAR,1,74,74,99,1,0,50,50,23.1,31.2
Ross Dwelley,TE,SF,1,5,5,10,0,0,0,0,0.0,0.0
Jeff Wilson Jr.,RB,SF,1,5,5,10,40,20,40,60,2.7,54.0
Dontrell Hilliard,RB,CLE,1,3,3,4,0,0,0,0,0.0,0.0
Jaeden Graham,TE,ATL,1,56,56,66,0,4,2,4,5.3,9.5
KhaDarel Hodge,WR,CLE,1,9,9,12,0,11,0,11,0.0,0.0
Malik Turner,WR,SEA,1,16,16,26,0,13,6,13,9.3,58.1
Dwayne Haskins,QB,WAS,1,57,57,98,5,0,56,56,6.0,10.5
A.J. Brown,WR,TEN,1,37,37,66,0,14,11,14,19.5,52.7
D.K. Metcalf,WR,SEA,1,53,53,85,0,11,6,11,3.5,6.6
N'Keal Harry,WR,NE,1,55,55,81,0,7,2,7,7.0,12.7
Marquise Brown,WR,BAL,1,48,48,62,0,15,10,15,16.2,33.8
Kelvin Harmon,WR,WAS,1,38,38,66,0,16,8,16,4.3,11.3
Daniel Jones,QB,NYG,1,60,60,97,3,0,63,63,14.7,24.5
J.J. Arcega-Whiteside,WR,PHI,1,53,53,72,0,9,4,9,4.3,8.1
David Montgomery,RB,CHI,1,47,47,64,28,6,32,34,3.1,6.6
Deebo Samuel,WR,SF,1,35,35,71,0,6,6,6,11.0,31.4
Ryan Finley,QB,CIN,1,57,57,100,4,0,49,49,10.5,18.4
Justice Hill,RB,BAL,1,18,18,23,44,0,44,44,2.7,15.0
Josh Jacobs,RB,OAK,1,23,23,40,43,4,48,48,3.6,15.7
Devin Singletary,RB,BUF,1,52,52,70,40,4,42,44,11.4,21.9
Miles Sanders,RB,PHI,1,63,63,85,19,8,24,27,8.6,13.7
T.J. Hockenson,TE,DET,1,33,33,45,0,6,0,6,0.0,0.0
Kaden Smith,TE,NYG,1,59,59,95,0,10,8,10,7.7,13.1
Patrick Laird,RB,MIA,1,23,23,37,13,4,13,17,2.0,8.7
Hunter Renfrow,WR,OAK,1,24,24,41,0,21,13,21,3.1,12.9
Foster Moreau,TE,OAK,1,19,19,33,0,5,5,5,0.3,1.6
Ty Johnson,RB,DET,1,27,27,36,15,7,22,22,2.1,7.8
Terry McLaurin,WR,WAS,1,57,57,98,0,21,9,21,7.2,12.6
Qadree Ollison,RB,ATL,1,22,22,26,36,5,41,41,8.7,39.5
Jesper Horsted,TE,CHI,1,4,4,5,0,25,25,25,0.4,10.0
Ryquell Armstead,RB,JAC,1,4,4,5,0,25,0,25,0.0,0.0
Trevon Wesco,TE,NYJ,1,13,13,21,0,0,0,0,0.0,0.0
Alec Ingold,RB,OAK,1,9,9,16,11,0,11,11,0.0,0.0
Jakobi Meyers,WR,NE,1,52,52,76,0,17,8,17,7.4,14.2
Isaac Nauta,TE,DET,1,9,9,12,0,0,0,0,0.0,0.0
Benny Snell Jr.,RB,PIT,1,35,35,49,60,3,63,63,10.3,29.4
Diontae Johnson,WR,PIT,1,48,48,67,0,13,6,13,2.9,6.0
Stanley Morgan Jr.,WR,CIN,1,11,11,19,0,0,0,0,0.0,0.0
Kerrith Whyte Jr.,RB,PIT,1,7,7,10,86,0,86,86,4.3,61.4
Dawson Knox,TE,BUF,1,58,58,78,0,3,3,3,1.1,1.9
Miles Boykin,WR,BAL,1,37,37,48,0,5,5,5,5.4,14.6
Chandler Cox,RB,MIA,1,3,3,5,0,0,0,0,0.0,0.0
Tony Pollard,RB,DAL,1,12,12,19,33,33,58,67,2.8,23.3
Darius Slayton,WR,NYG,1,51,51,82,0,14,8,14,6.7,13.1
Scotty Miller,WR,TB,1,18,18,28,6,6,11,11,0.6,3.3
Andrew Beck,TE,DEN,1,8,8,16,0,13,13,13,1.8,22.5
Stephen Carlson,TE,CLE,1,36,36,48,0,3,3,3,0.8,2.2
Hale Hentges,TE,WAS,1,14,14,24,0,0,0,0,0.0,0.0
Khari Blasingame,RB,TEN,1,15,15,27,0,0,0,0,0.0,0.0
Olamide Zaccheaus,WR,ATL,1,7,7,8,0,0,0,0,0.0,0.0
Steven Sims Jr.,WR,WAS,1,23,23,40,0,9,4,13,6.0,26.1
Charles Jones,TE,JAC,1,2,2,2,0,0,0,0,0.0,0.0
Damion Willis,WR,CIN,1,1,1,2,0,0,0,0,0.0,0.0
Devlin Hodges,QB,PIT,1,33,33,46,9,0,42,42,8.8,26.7
