rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
52.0,Chris Conley,2.0,4.0,43.0,21.5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,0.4,WR,1,2017,KC
53.0,Dez Bryant,2.0,9.0,43.0,21.5,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,2.6,WR,1,2017,DAL
54.0,John Brown,4.0,9.0,32.0,8.0,12.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,4.2,4.2,1.3,WR,1,2017,ARI
55.0,Allen Hurns,3.0,4.0,42.0,14.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,4.2,0.0,WR,1,2017,JAC
56.0,T.Y. Hilton,3.0,7.0,57.0,19.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.7,3.7,16.8,WR,1,2017,IND
57.0,Albert Wilson,5.0,5.0,37.0,7.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.7,0.8,WR,1,2017,KC
58.0,Taylor Gabriel,3.0,4.0,36.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,0.1,WR,1,2017,ATL
59.0,Kendall Wright,3.0,4.0,34.0,11.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,0.0,WR,1,2017,CHI
60.0,Cole Beasley,3.0,5.0,32.0,10.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,63.2,WR,1,2017,DAL
61.0,Ricardo Louis,2.0,3.0,32.0,16.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,0.0,WR,1,2017,CLE
63.0,Brice Butler,1.0,3.0,30.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,WR,1,2017,DAL
64.0,Torrey Smith,1.0,3.0,30.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,WR,1,2017,PHI
65.0,Josh Bellamy,3.0,4.0,27.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.0,WR,1,2017,CHI
66.0,Emmanuel Sanders,3.0,6.0,26.0,8.7,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,46.6,WR,1,2017,DEN
67.0,Kelvin Benjamin,1.0,5.0,25.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.1,WR,1,2017,CAR
68.0,Chris Hogan,1.0,5.0,8.0,8.0,8.0,0.0,0.0,3.0,17.0,0.0,0.0,1.0,2.5,2.5,0.0,WR,1,2017,NE
69.0,Brandon LaFell,3.0,5.0,24.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.0,WR,1,2017,CIN
70.0,Robby Anderson,4.0,8.0,22.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,42.2,WR,1,2017,NYJ
71.0,Zay Jones,1.0,4.0,21.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,6.0,WR,1,2017,BUF
72.0,Marquise Goodwin,3.0,6.0,21.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,0.3,WR,1,2017,SF
73.0,Jarius Wright,1.0,2.0,21.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,0.0,WR,1,2017,MIN
74.0,Devin Funchess,2.0,2.0,20.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,WR,1,2017,CAR
76.0,Deonte Thompson,1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,WR,1,2017,CHI
77.0,Taywan Taylor,2.0,2.0,14.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.0,WR,1,2017,TEN
78.0,Martavis Bryant,2.0,6.0,14.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.0,WR,1,2017,PIT
79.0,Brandon Coleman,2.0,3.0,13.0,6.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.0,WR,1,2017,NO
80.0,Kenny Britt,1.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.0,WR,1,2017,CLE
81.0,Arrelious Benn,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.0,WR,1,2017,JAC
82.0,Brian Quick,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.0,WR,1,2017,WAS
83.0,Tyler Boyd,1.0,4.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,71.3,WR,1,2017,CIN
84.0,Eli Rogers,2.0,4.0,11.0,5.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.0,WR,1,2017,PIT
85.0,Brandon Marshall,1.0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.6,WR,1,2017,NYG
86.0,ArDarius Stewart,2.0,5.0,10.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,WR,1,2017,NYJ
87.0,Eric Decker,3.0,8.0,10.0,3.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,WR,1,2017,TEN
88.0,Trent Taylor,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,WR,1,2017,SF
89.0,Tyler Lockett,1.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,97.5,WR,1,2017,SEA
90.0,Mike Wallace,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,WR,1,2017,BAL
91.0,Aldrick Robinson,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0,WR,1,2017,SF
92.0,Laquon Treadwell,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,2.5,WR,1,2017,MIN
93.0,Cordarrelle Patterson,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.7,0.7,95.1,WR,1,2017,LV
94.0,Kevin White,2.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.0,WR,1,2017,CHI
95.0,Breshad Perriman,1.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2.5,WR,1,2017,BAL
96.0,Kamar Aiken,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.0,WR,1,2017,IND
97.0,De'Anthony Thomas,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.2,0.2,0.0,WR,1,2017,KC
98.0,Michael Campanaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.2,0.2,0.0,WR,1,2017,BAL
99.0,Matt Hazel,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.0,WR,1,2017,IND
377.0,Kalif Raymond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3,WR,1,2017,NYJ
449.0,Tavon Austin,1.0,1.0,7.0,7.0,7.0,0.0,0.0,2.0,11.0,0.0,1.0,1.0,-0.2,-0.2,0.1,WR,1,2017,LAR
450.0,Jamison Crowder,3.0,7.0,14.0,4.7,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6,-0.6,23.6,WR,1,2017,WAS
1.0,Michael Crabtree,6.0,6.0,80.0,13.3,26.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,26.0,26.0,0.0,WR,2,2017,LV
2.0,Jermaine Kearse,4.0,5.0,64.0,16.0,34.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,18.4,18.4,0.0,WR,2,2017,NYJ
3.0,Emmanuel Sanders,6.0,8.0,62.0,10.3,25.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,18.2,18.2,46.6,WR,2,2017,DEN
5.0,Davante Adams,8.0,10.0,99.0,12.4,33.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.9,15.9,100.0,WR,2,2017,GB
6.0,Martavis Bryant,3.0,4.0,91.0,30.3,51.0,2.0,1.0,1.0,7.0,0.0,0.0,1.0,15.8,15.8,0.0,WR,2,2017,PIT
7.0,Mike Evans,7.0,9.0,93.0,13.3,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.3,15.3,97.8,WR,2,2017,TB
8.0,Alshon Jeffery,7.0,13.0,92.0,13.1,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.2,15.2,0.1,WR,2,2017,PHI
9.0,Brandon Coleman,4.0,6.0,82.0,20.5,42.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,14.2,14.2,0.0,WR,2,2017,NO
10.0,Allen Hurns,6.0,7.0,82.0,13.7,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.2,14.2,0.0,WR,2,2017,JAC
11.0,Chris Hogan,5.0,6.0,78.0,15.6,27.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.8,13.8,0.0,WR,2,2017,NE
12.0,Cordarrelle Patterson,1.0,1.0,6.0,6.0,6.0,0.0,0.0,3.0,57.0,1.0,0.0,1.0,12.3,12.3,95.1,WR,2,2017,LV
13.0,Dez Bryant,7.0,16.0,59.0,8.4,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.9,11.9,2.6,WR,2,2017,DAL
14.0,Deonte Thompson,4.0,5.0,57.0,14.3,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.7,11.7,0.0,WR,2,2017,CHI
15.0,Julio Jones,5.0,9.0,108.0,21.6,34.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.8,10.8,60.7,WR,2,2017,ATL
16.0,Keenan Allen,9.0,10.0,100.0,11.1,24.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,99.3,WR,2,2017,LAC
17.0,Rashard Higgins,7.0,11.0,95.0,13.6,35.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,9.9,9.9,0.7,WR,2,2017,CLE
18.0,Kenny Stills,2.0,5.0,37.0,18.5,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.7,9.7,0.1,WR,2,2017,MIA
19.0,Jeremy Maclin,4.0,5.0,31.0,7.8,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.1,9.1,0.0,WR,2,2017,BAL
20.0,Michael Thomas,5.0,10.0,89.0,17.8,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.9,8.9,20.6,WR,2,2017,NO
23.0,DeVante Parker,4.0,9.0,85.0,21.3,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,64.3,WR,2,2017,MIA
25.0,Kelvin Benjamin,6.0,8.0,77.0,12.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.7,7.7,0.1,WR,2,2017,CAR
26.0,Marqise Lee,7.0,12.0,76.0,10.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,7.6,0.0,WR,2,2017,JAC
27.0,JuJu Smith-Schuster,3.0,4.0,16.0,5.3,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.6,7.6,18.5,WR,2,2017,PIT
29.0,DeAndre Hopkins,7.0,13.0,73.0,10.4,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,69.3,WR,2,2017,HOU
30.0,Jaron Brown,4.0,11.0,73.0,18.3,22.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,0.0,WR,2,2017,ARI
31.0,Ryan Grant,1.0,2.0,11.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,0.0,WR,2,2017,WAS
32.0,Jarvis Landry,13.0,15.0,78.0,6.0,18.0,0.0,0.0,1.0,-7.0,0.0,0.0,1.0,7.1,7.1,72.5,WR,2,2017,MIA
33.0,Demaryius Thomas,6.0,8.0,71.0,11.8,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,0.1,WR,2,2017,DEN
34.0,Randall Cobb,6.0,9.0,60.0,10.0,18.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,7.0,7.0,7.6,WR,2,2017,GB
35.0,Kendall Wright,7.0,10.0,69.0,9.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,6.9,0.0,WR,2,2017,CHI
36.0,Nelson Agholor,1.0,3.0,9.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.9,6.9,13.6,WR,2,2017,PHI
37.0,Devin Funchess,4.0,6.0,68.0,17.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,0.0,WR,2,2017,CAR
38.0,A.J. Green,5.0,8.0,67.0,13.4,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7,6.7,51.8,WR,2,2017,CIN
39.0,Torrey Smith,4.0,8.0,66.0,16.5,24.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,6.6,0.0,WR,2,2017,PHI
40.0,Tyler Lockett,6.0,9.0,64.0,10.7,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4,6.4,97.5,WR,2,2017,SEA
41.0,Alex Erickson,4.0,6.0,62.0,15.5,37.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,6.4,6.4,0.0,WR,2,2017,CIN
42.0,Antonio Brown,5.0,11.0,62.0,12.4,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2,6.2,84.1,WR,2,2017,PIT
43.0,Taywan Taylor,1.0,1.0,42.0,42.0,42.0,1.0,0.0,2.0,16.0,0.0,0.0,1.0,5.8,5.8,0.0,WR,2,2017,TEN
44.0,Chris Conley,4.0,4.0,55.0,13.8,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.4,WR,2,2017,KC
45.0,Tyrell Williams,4.0,4.0,54.0,13.5,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,4.8,WR,2,2017,LAC
46.0,Josh Bellamy,4.0,7.0,51.0,12.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1,5.1,0.0,WR,2,2017,CHI
47.0,Tyreek Hill,4.0,6.0,43.0,10.8,18.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,4.9,4.9,100.0,WR,2,2017,KC
48.0,T.Y. Hilton,4.0,6.0,49.0,12.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.9,16.8,WR,2,2017,IND
49.0,Jamison Crowder,4.0,5.0,47.0,11.8,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,4.7,23.6,WR,2,2017,WAS
50.0,Doug Baldwin,6.0,9.0,44.0,7.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,4.4,0.0,WR,2,2017,SEA
51.0,Eli Rogers,4.0,7.0,43.0,10.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,0.0,WR,2,2017,PIT
52.0,Rishard Matthews,3.0,5.0,43.0,14.3,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,0.0,WR,2,2017,TEN
53.0,Brandin Cooks,2.0,4.0,37.0,18.5,22.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,4.3,4.3,92.7,WR,2,2017,NE
54.0,DeSean Jackson,3.0,7.0,39.0,13.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,4.4,WR,2,2017,TB
56.0,Laquon Treadwell,3.0,6.0,33.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,2.5,WR,2,2017,MIN
57.0,Cole Beasley,4.0,8.0,33.0,8.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,63.2,WR,2,2017,DAL
58.0,Cooper Kupp,3.0,6.0,33.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,100.0,WR,2,2017,LAR
59.0,Amari Cooper,4.0,5.0,33.0,8.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,97.7,WR,2,2017,LV
60.0,Eric Decker,3.0,5.0,32.0,10.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,0.6,WR,2,2017,TEN
61.0,Mack Hollins,3.0,3.0,32.0,10.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,0.2,WR,2,2017,PHI
62.0,Stefon Diggs,2.0,6.0,27.0,13.5,21.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,3.1,3.1,100.0,WR,2,2017,MIN
63.0,Kamar Aiken,3.0,9.0,31.0,10.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,0.0,WR,2,2017,IND
65.0,Brandon LaFell,4.0,7.0,30.0,7.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,WR,2,2017,CIN
66.0,Jordan Matthews,3.0,3.0,30.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,WR,2,2017,BUF
67.0,Sammy Watkins,2.0,2.0,30.0,15.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,WR,2,2017,LAR
68.0,Sterling Shepard,2.0,4.0,23.0,11.5,12.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,3.0,3.0,23.7,WR,2,2017,NYG
69.0,Brittan Golden,1.0,2.0,29.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,0.0,WR,2,2017,ARI
70.0,Josh Reynolds,1.0,1.0,28.0,28.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,6.9,WR,2,2017,LAR
71.0,Robby Anderson,2.0,4.0,28.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,42.2,WR,2,2017,NYJ
73.0,Ricardo Louis,2.0,2.0,27.0,13.5,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.0,WR,2,2017,CLE
74.0,Albert Wilson,2.0,3.0,22.0,11.0,12.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.6,2.6,0.8,WR,2,2017,KC
75.0,Pierre Garcon,3.0,5.0,26.0,8.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.0,WR,2,2017,SF
76.0,Marquise Goodwin,3.0,6.0,26.0,8.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.3,WR,2,2017,SF
77.0,Golden Tate,4.0,4.0,25.0,6.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.1,WR,2,2017,DET
78.0,Adam Thielen,5.0,6.0,44.0,8.8,24.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.4,2.4,82.7,WR,2,2017,MIN
