,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
19,20,Saquon Barkley(NYG),13,38,2.9,9,0,0,9,10,73,8.1,0,0,1,11.1,11.1,97.6%
20,21,Alex Collins(SEA),11,49,4.5,15,0,1,2,2,14,7.0,0,1,1,10.3,10.3,18.8%
21,22,Devontae Booker(NYG),9,78,8.7,26,1,0,4,4,23,5.8,0,0,1,10.1,10.1,23.3%
22,23,David Johnson(HOU),16,59,3.7,13,0,0,4,4,41,10.3,0,0,1,10.0,10.0,35.4%
23,24,LeSean McCoy(FA),12,13,1.1,12,0,0,6,8,82,13.7,0,0,1,9.5,9.5,2.0%
24,25,Mark Ingram II(NO),13,63,4.8,11,0,0,3,3,29,9.7,0,0,1,9.2,9.2,39.1%
25,26,Kerryon Johnson(FA),8,22,2.8,7,0,0,6,8,69,11.5,0,0,1,9.1,9.1,0.1%
26,27,T.J. Yeldon(FA),2,7,3.5,4,0,0,7,9,83,11.9,0,0,1,9.0,9.0,0.0%
27,28,Nyheim Hines(IND),11,78,7.1,15,0,0,2,2,7,3.5,0,0,1,8.5,8.5,44.8%
28,29,Javorius Allen(FA),0,0,0,0,0,0,3,5,18,6.0,1,0,1,7.8,7.8,0.1%
29,30,Nick Chubb(CLE),18,65,3.6,20,1,0,2,3,10,5.0,0,0,1,7.5,7.5,99.8%
30,31,Jamaal Williams(DET),4,9,2.3,5,0,1,0,1,0,0,0,0,1,6.9,6.9,58.2%
31,32,Doug Martin(FA),13,72,5.5,29,1,0,2,2,17,8.5,0,1,1,6.9,6.9,0.0%
32,33,Josh Adams(NO),9,61,6.8,21,1,0,1,1,6,6.0,0,0,1,6.7,6.7,0.0%
33,34,Jalen Richard(LV),2,14,7.0,13,0,0,8,8,50,6.3,0,0,1,6.4,6.4,0.7%
34,35,Frank Gore(FA),12,53,4.4,9,0,0,1,2,5,5.0,0,0,1,5.8,5.8,12.2%
35,36,Chris Ivory(FA),6,34,5.7,13,0,0,1,2,11,11.0,0,0,1,4.5,4.5,0.0%
36,37,Matt Breida(BUF),16,42,2.6,10,0,0,0,0,0,0,0,0,1,4.2,4.2,8.2%
37,38,Alfred Blue(FA),15,42,2.8,12,0,0,0,0,0,0,0,0,1,4.2,4.2,0.0%
38,39,Isaiah Crowell(FA),13,25,1.9,7,0,0,1,1,13,13.0,0,0,1,3.8,3.8,0.1%
39,40,Mike Davis(ATL),10,33,3.3,6,0,0,1,1,2,2.0,0,0,1,3.5,3.5,49.7%
40,41,Jacquizz Rodgers(FA),1,4,4.0,4,0,0,4,4,25,6.3,0,0,1,2.9,2.9,0.0%
41,42,Alfred Morris(NYG),6,28,4.7,26,1,0,0,0,0,0,0,0,1,2.8,2.8,0.0%
42,43,LeGarrette Blount(FA),3,3,1.0,2,0,0,1,1,23,23.0,0,0,1,2.6,2.6,0.1%
43,44,Dontrell Hilliard(TEN),0,0,0,0,0,0,1,1,24,24.0,0,0,1,2.4,2.4,27.5%
44,45,Trenton Cannon(SF),6,10,1.7,4,0,0,3,4,12,4.0,0,0,1,2.2,2.2,0.1%
45,46,Chris Thompson(FA),3,13,4.3,10,0,0,2,3,9,4.5,0,0,1,2.2,2.2,0.0%
46,47,Chase Edmonds(ARI),2,9,4.5,5,0,0,1,2,12,12.0,0,0,1,2.1,2.1,85.1%
47,48,C.J. Anderson(FA),5,20,4.0,7,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0%
48,49,Gus Edwards(BAL),2,12,6.0,8,0,0,1,1,7,7.0,0,0,1,1.9,1.9,9.6%
49,50,Raheem Mostert(SF),2,18,9.0,14,0,0,0,1,0,0,0,0,1,1.8,1.8,13.0%
50,51,Mark Walton(FA),2,7,3.5,4,0,0,1,1,10,10.0,0,0,1,1.7,1.7,2.0%
51,52,Duke Johnson Jr.(MIA),2,0,0.0,3,0,0,2,3,16,8.0,0,0,1,1.6,1.6,7.4%
52,53,Jordan Wilkins(FA),2,14,7.0,9,0,0,0,0,0,0,0,0,1,1.4,1.4,0.0%
53,54,Roc Thomas(FA),1,-1,-1.0,0,0,0,1,1,15,15.0,0,0,1,1.4,1.4,0.0%
54,55,Carlos Hyde(JAC),6,11,1.8,7,0,0,0,2,0,0,0,0,1,1.1,1.1,6.9%
55,56,Mike Boone(DEN),3,11,3.7,7,0,0,0,0,0,0,0,0,1,1.1,1.1,1.5%
56,57,Anthony Sherman(FA),0,0,0,0,0,0,1,1,10,10.0,0,0,1,1.0,1.0,0.0%
57,58,Kyle Juszczyk(SF),2,10,5.0,6,0,0,0,1,0,0,0,0,1,1.0,1.0,1.0%
58,59,Keith Smith(ATL),0,0,0,0,0,0,1,1,8,8.0,0,0,1,0.8,0.8,0.0%
59,60,Malcolm Brown(MIA),1,7,7.0,7,0,0,0,0,0,0,0,0,1,0.7,0.7,3.6%
60,61,James Develin(FA),0,0,0,0,0,0,1,2,7,7.0,0,0,1,0.7,0.7,0.0%
61,62,Kalen Ballage(PIT),1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.1%
62,63,Corey Clement(DAL),4,6,1.5,5,0,0,1,1,-1,-1.0,0,0,1,0.5,0.5,0.8%
63,64,DeAndre Washington(FA),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,11.0%
64,65,Kenjon Barner(TB),2,4,2.0,2,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
65,66,Tyler Ervin(FA),0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.0%
66,67,C.J. Ham(MIN),2,1,0.5,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1%
67,68,Tre Madden(FA),2,1,0.5,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1%
68,69,Ronald Jones II(TB),2,-3,-1.5,1,0,0,1,1,4,4.0,0,0,1,0.1,0.1,83.5%
69,70,Raymond Calais(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,71,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
71,72,Antonio Gibson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.9%
72,73,Scottie Phillips(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,74,JaMycal Hasty(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%
74,75,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,76,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,77,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
77,78,Jason Huntley(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
78,79,Rico Dowdle(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
79,80,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
80,81,James Robinson(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3%
81,82,Ty'Son Williams(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2%
82,83,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,84,Eno Benjamin(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%
84,85,AJ Dillon(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.4%
85,86,Ke'Shawn Vaughn(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
86,87,La'Mical Perine(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
87,88,Clyde Edwards-Helaire(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8%
88,89,Kylin Hill(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
89,90,Najee Harris(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
90,91,Caleb Huntley(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,92,Cam Akers(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8%
92,93,Zack Moss(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8%
93,94,J.K. Dobbins(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3%
94,95,Travis Etienne Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
95,96,Jonathan Taylor(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%
96,97,D'Andre Swift(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2%
97,98,Derrick Gore(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0%
98,99,Anthony McFarland Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
99,100,DeeJay Dallas(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3%
100,101,Darius Anderson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
101,102,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
102,103,Darius Bradwell(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
103,104,Tony Jones Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9%
104,105,Michael Warren II(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
105,106,Salvon Ahmed(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
106,107,Joshua Kelley(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%
107,108,J.J. Taylor(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
108,109,Tavien Feaster(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
109,110,Javon Leake(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,111,Trey Sermon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9%
111,112,Darrynton Evans(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
112,113,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
113,114,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
114,115,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
115,116,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
116,117,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
117,118,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
118,119,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
119,120,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
120,121,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
121,122,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
122,123,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
123,124,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
124,125,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
125,126,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
126,127,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
127,128,D'Ernest Johnson(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7%
128,129,Reggie Bonnafon(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
129,130,Ryan Nall(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
130,131,Jeff Wilson Jr.(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1%
131,132,Johnny Stanton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
132,133,John Kelly(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
133,134,Jason Cabinda(DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
134,135,Godwin Igwebuike(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4%
135,136,Sony Michel(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4%
136,137,Rashaad Penny(SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,78.9%
137,138,Justin Jackson(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5%
138,139,Bo Scarbrough(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
139,140,Buddy Howell(LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
140,141,Boston Scott(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7%
141,142,Nick Bawden(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
142,143,David Williams(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
143,144,Darrel Williams(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6%
144,145,Jakob Johnson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
145,146,Tony Pollard(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3%
146,147,Cullen Gillaspia(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
147,148,Sutton Smith(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
148,149,Devine Ozigbo(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
149,150,Alexander Mattison(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0%
150,151,Andrew Beck(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
151,152,Mike Weber(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
152,153,Craig Reynolds(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7%
153,154,Austin Walter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
154,155,Khari Blasingame(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
155,156,Darwin Thompson(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
156,157,Damarea Crockett(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
157,158,Dalyn Dawkins(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
158,159,Patrick Laird(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
159,160,Elijah Holyfield(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
160,161,Miles Sanders(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0%
161,162,Devin Singletary(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1%
162,163,Josh Jacobs(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0%
163,164,Justice Hill(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
164,165,David Montgomery(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7%
165,166,Damien Harris(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8%
166,167,Travis Homer(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
167,168,Trevon Wesco(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
168,169,Benny Snell Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
169,170,Trayveon Williams(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
170,171,Jordan Scarlett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
171,172,Darrell Henderson Jr.(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0%
172,173,Alec Ingold(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
173,174,Ty Johnson(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8%
174,175,Ryquell Armstead(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
175,176,Aca'Cedric Ware(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
176,177,Qadree Ollison(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
177,178,Dexter Williams(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
178,179,Chris Evans(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
179,180,Elijah Mitchell(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.5%
180,181,Khalil Herbert(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4%
181,182,Javian Hawkins(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
182,183,Javonte Williams(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.7%
183,184,Michael Carter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.1%
184,185,Rhamondre Stevenson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4%
185,186,Adam Prentice(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
186,187,Josh Johnson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
187,188,Tre Harbison III(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
188,189,Gerrid Doaks(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
189,190,A.J. Rose Jr.(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
190,191,JaQuan Hardy(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
191,192,Tory Carter(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
192,193,Kenneth Gainwell(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8%
193,194,Gary Brightwell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
194,195,Mason Stokke(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
195,196,Spencer Brown(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
196,197,Kene Nwangwu(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%
197,198,Jake Funk(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
198,199,Nick Ralston(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
199,200,Nate McCrary(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
200,201,Jaylen Samuels(ARI),4,17,4.3,7,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
201,202,Shane Bannon(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
202,203,Taiwan Jones(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
203,204,Jay Finley(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
204,205,Nick Bellore(SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
205,206,Isaac Odim(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
206,207,Chad Spann(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
207,208,Garrett Mills(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
208,209,Andre Anderson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
209,210,Jamize Olawale(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
210,211,Spencer Ware(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
211,212,Cordarrelle Patterson(ATL),10,38,3.8,22,1,0,0,0,0,0,0,0,1,0.0,0.0,95.1%
212,213,Brandon Bolden(NE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,10.7%
213,214,Kenny Irons(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
214,215,Anthony Alridge(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
215,216,Dantrell Savage(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
216,217,Chad Simpson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
217,218,Samkon Gado(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
218,219,Xavier Omon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
219,220,Mike Bell(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
220,221,Matt Lawrence(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
221,222,Marcus Mason(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
222,223,Marcus Mailei(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
223,224,Madison Hedgecock(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
224,225,Giovani Bernard(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4%
225,226,Derek Watt(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
226,227,Dwayne Washington(NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
227,228,Andy Janovich(CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
228,229,C.J. Prosise(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
229,230,J.P. Holtz(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
230,231,Jonathan Williams(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
231,232,Derrick Henry(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0%
232,233,Ezekiel Elliott(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7%
233,234,Dare Ogunbowale(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1%
234,235,Taquan Mizzell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
235,236,Patrick Ricard(BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
236,237,Myles Gaskin(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2%
237,238,Ito Smith(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
238,239,Royce Freeman(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2%
239,240,Trey Edmunds(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
240,241,Brandin Bryant(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
241,242,D'Onta Foreman(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5%
242,243,Leonard Fournette(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.8%
243,244,Dalvin Cook(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%
244,245,Elijhaa Penny(NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
245,246,J.D. McKissic(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9%
246,247,Samaje Perine(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2%
247,248,Brian Hill(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
248,249,Alex Armah Jr.(WAS),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
249,250,De'Angelo Henderson Sr.(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
250,251,Austin Ekeler(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
251,252,T.J. Logan(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
252,253,Willie Carter(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
253,254,Damien Williams(CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.4%
254,255,Jerick McKinnon(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
255,256,Tim Flanders(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
256,257,Devonta Freeman(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2%
