,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Kareem Hunt(CLE),15,86,5.7,21,1,1,5,6,55,11.0,2,0,1,32.1,32.1,82.1%
1,2,Marlon Mack(IND),19,126,6.6,23,2,1,2,3,33,16.5,1,0,1,29.9,29.9,1.6%
2,3,Todd Gurley II(FA),15,63,4.2,18,0,2,4,5,23,5.8,1,0,1,26.6,26.6,0.4%
3,4,James White(NE),11,40,3.6,8,0,0,8,10,57,7.1,2,0,1,21.7,21.7,7.9%
4,5,Latavius Murray(BAL),15,69,4.6,38,1,2,2,2,14,7.0,0,0,1,20.3,20.3,22.2%
5,6,Kerryon Johnson(FA),19,158,8.3,71,2,0,2,3,21,10.5,0,0,1,17.9,17.9,0.1%
6,7,Saquon Barkley(NYG),14,43,3.1,15,0,1,9,10,51,5.7,0,0,1,17.4,17.4,97.6%
7,8,Lamar Miller(FA),22,100,4.5,16,0,1,1,3,-1,-1.0,0,0,1,15.9,15.9,0.0%
8,9,Phillip Lindsay(MIA),14,90,6.4,28,2,1,1,1,6,6.0,0,0,1,15.6,15.6,9.0%
9,10,Dion Lewis(FA),13,91,7.0,36,1,0,6,6,64,10.7,0,0,1,15.5,15.5,2.0%
10,11,Kenyan Drake(LV),6,72,12.0,54,1,1,4,8,15,3.8,0,0,1,14.7,14.7,29.4%
11,12,Tarik Cohen(CHI),6,14,2.3,5,0,0,8,13,69,8.6,1,0,1,14.3,14.3,3.0%
12,13,Tevin Coleman(NYJ),11,50,4.5,30,1,1,2,2,32,16.0,0,0,1,14.2,14.2,18.5%
13,14,Nick Chubb(CLE),18,80,4.4,21,1,1,0,2,0,0,0,0,1,14.0,14.0,99.8%
14,15,Alvin Kamara(NO),17,64,3.8,12,0,1,2,2,11,5.5,0,0,1,13.5,13.5,100.0%
15,16,T.J. Yeldon(FA),12,28,2.3,6,0,0,5,7,40,8.0,1,0,1,12.8,12.8,0.0%
16,17,Derrick Henry(TEN),12,33,2.8,7,0,1,2,2,32,16.0,0,0,1,12.5,12.5,78.0%
17,18,Kapri Bibbs(FA),2,13,6.5,13,0,0,4,5,43,10.8,1,0,1,11.6,11.6,0.1%
18,19,LeGarrette Blount(FA),10,50,5.0,13,0,1,0,0,0,0,0,0,1,11.0,11.0,0.1%
19,20,Jordan Howard(PHI),12,39,3.3,6,0,1,1,1,9,9.0,0,0,1,10.8,10.8,18.7%
20,21,Adrian Peterson(SEA),24,99,4.1,23,2,0,1,2,8,8.0,0,0,1,10.7,10.7,4.9%
21,22,Chris Ivory(FA),16,81,5.1,21,2,0,3,6,25,8.3,0,0,1,10.6,10.6,0.0%
22,23,Royce Freeman(HOU),13,37,2.8,9,0,1,0,0,0,0,0,0,1,9.7,9.7,5.2%
23,24,Spencer Ware(FA),8,59,7.4,34,1,0,3,3,30,10.0,0,0,1,8.9,8.9,0.0%
24,25,Ronald Jones II(TB),6,13,2.2,9,0,1,1,1,15,15.0,0,0,1,8.8,8.8,83.5%
25,26,Christian McCaffrey(CAR),7,29,4.1,15,0,0,6,6,51,8.5,0,0,1,8.0,8.0,47.2%
26,27,Raheem Mostert(SF),7,59,8.4,16,0,0,4,4,19,4.8,0,0,1,7.8,7.8,13.0%
27,28,Trenton Cannon(SF),2,4,2.0,6,0,0,4,5,69,17.3,0,0,1,7.3,7.3,0.1%
28,29,Malcolm Brown(MIA),13,65,5.0,10,0,0,1,1,6,6.0,0,0,1,7.1,7.1,3.6%
29,30,Marcus Murphy(FA),4,53,13.3,30,1,0,5,6,17,3.4,0,0,1,7.0,7.0,0.0%
30,31,David Johnson(HOU),14,39,2.8,10,0,0,3,3,31,10.3,0,0,1,7.0,7.0,35.4%
31,32,Austin Ekeler(LAC),12,42,3.5,11,0,0,5,7,26,5.2,0,0,1,6.8,6.8,99.9%
32,33,Jordan Wilkins(FA),6,46,7.7,18,0,0,1,1,8,8.0,0,0,1,5.4,5.4,0.0%
33,34,Joe Mixon(CIN),13,50,3.8,20,1,0,3,5,1,0.3,0,0,1,5.1,5.1,98.1%
34,35,Isaiah Crowell(FA),11,29,2.6,10,0,0,1,3,21,21.0,0,0,1,5.0,5.0,0.1%
35,36,Alex Collins(SEA),11,38,3.5,9,0,0,3,4,10,3.3,0,0,1,4.8,4.8,18.8%
36,37,Ito Smith(DAL),7,16,2.3,6,0,0,2,2,29,14.5,0,0,1,4.5,4.5,0.0%
37,38,Nyheim Hines(IND),5,47,9.4,18,0,0,1,2,-5,-5.0,0,0,1,4.2,4.2,44.8%
38,39,Mark Ingram II(NO),12,32,2.7,8,0,0,2,2,10,5.0,0,0,1,4.2,4.2,39.1%
39,40,Ezekiel Elliott(DAL),15,33,2.2,6,0,0,2,6,9,4.5,0,0,1,4.2,4.2,99.7%
40,41,Wendell Smallwood(FA),9,32,3.6,10,0,0,2,2,5,2.5,0,0,1,3.7,3.7,0.0%
41,42,Kenjon Barner(TB),10,36,3.6,7,0,0,0,0,0,0,0,0,1,3.6,3.6,0.0%
42,43,Frank Gore(FA),10,29,2.9,6,0,0,1,1,4,4.0,0,0,1,3.3,3.3,12.2%
43,44,Peyton Barber(LV),11,30,2.7,12,0,0,0,2,0,0,0,0,1,3.0,3.0,1.2%
44,45,Alfred Blue(FA),8,28,3.5,7,0,0,0,0,0,0,0,0,1,2.8,2.8,0.0%
45,46,Bilal Powell(FA),5,20,4.0,11,0,0,1,1,5,5.0,0,0,1,2.5,2.5,0.0%
46,47,Alfred Morris(NYG),9,25,2.8,6,0,0,0,1,0,0,0,0,1,2.5,2.5,0.0%
47,48,Javorius Allen(FA),3,3,1.0,2,0,0,3,3,21,7.0,0,0,1,2.4,2.4,0.1%
48,49,Roc Thomas(FA),1,23,23.0,23,1,0,0,0,0,0,0,0,1,2.3,2.3,0.0%
49,50,Corey Clement(DAL),8,6,0.8,4,0,0,2,2,16,8.0,0,0,1,2.2,2.2,0.8%
50,51,Chase Edmonds(ARI),5,9,1.8,6,0,0,3,3,12,4.0,0,0,1,2.1,2.1,85.1%
51,52,Jacquizz Rodgers(FA),3,8,2.7,3,0,0,1,1,11,11.0,0,0,1,1.9,1.9,0.0%
52,53,Tyler Ervin(FA),0,0,0,0,0,0,1,1,19,19.0,0,0,1,1.9,1.9,0.0%
53,54,Duke Johnson Jr.(MIA),1,-4,-4.0,0,0,0,4,4,23,5.8,0,0,1,1.9,1.9,7.4%
54,55,Josh Adams(NO),4,17,4.3,9,0,0,0,0,0,0,0,0,1,1.7,1.7,0.0%
55,56,Sony Michel(LAR),4,22,5.5,18,0,0,1,1,13,13.0,0,1,1,1.5,1.5,89.4%
56,57,Justin Jackson(LAC),2,3,1.5,2,0,0,1,1,11,11.0,0,0,1,1.4,1.4,42.5%
57,58,Ameer Abdullah(CAR),1,1,1.0,1,0,0,1,1,12,12.0,0,0,1,1.3,1.3,10.4%
58,59,Kyle Juszczyk(SF),1,-5,-5.0,0,0,0,2,3,18,9.0,0,0,1,1.3,1.3,1.0%
59,60,Mark Walton(FA),4,10,2.5,3,0,0,0,0,0,0,0,0,1,1.0,1.0,2.0%
60,61,Ricky Ortiz(FA),0,0,0,0,0,0,2,2,7,3.5,0,0,1,0.7,0.7,0.0%
61,62,Tommy Bohanon(FA),0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,0.0%
62,63,Jamaal Charles(FA),1,2,2.0,2,0,0,1,1,2,2.0,0,0,1,0.4,0.4,0.1%
63,64,Mike Boone(DEN),4,4,1.0,9,0,0,0,1,0,0,0,0,1,0.4,0.4,1.5%
64,65,Samaje Perine(CIN),2,2,1.0,7,0,0,0,0,0,0,0,0,1,0.2,0.2,15.2%
65,66,David Williams(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
