,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
29,30,Chris Carson(SEA),16,69,4.3,15,0,0,3,3,10,3.3,0,0,1,7.9,7.9,31.7%
30,31,Dare Ogunbowale(JAC),14,71,5.1,25,0,0,3,5,7,2.3,0,0,1,7.8,7.8,31.1%
31,32,Darrel Williams(KC),10,46,4.6,11,0,0,4,6,27,6.8,0,0,1,7.3,7.3,79.6%
32,33,Antonio Gibson(WAS),10,61,6.1,22,0,0,3,4,8,2.7,0,0,1,6.9,6.9,95.9%
33,34,Sony Michel(LAR),10,69,6.9,29,0,0,0,0,0,0,0,0,1,6.9,6.9,89.4%
34,35,Ke'Shawn Vaughn(TB),15,62,4.1,14,0,0,1,2,7,7.0,0,0,1,6.9,6.9,7.8%
35,36,Josh Jacobs(LV),13,69,5.3,15,0,0,0,2,0,0,0,0,1,6.9,6.9,98.0%
36,37,Nyheim Hines(IND),8,44,5.5,11,0,0,4,4,20,5.0,0,0,1,6.4,6.4,44.8%
37,38,Mike Boone(DEN),1,4,4.0,4,0,1,0,0,0,0,0,0,1,6.4,6.4,1.5%
38,39,Darrell Henderson Jr.(LAR),12,62,5.2,23,0,0,0,0,0,0,0,0,1,6.2,6.2,76.0%
39,40,Brian Hill(SF),7,36,5.1,17,0,0,3,3,25,8.3,0,0,1,6.1,6.1,0.1%
40,41,Frank Gore(FA),14,48,3.4,7,0,0,1,1,5,5.0,0,0,1,5.3,5.3,12.2%
41,42,Wayne Gallman Jr.(MIN),6,27,4.5,9,0,0,2,2,26,13.0,0,0,1,5.3,5.3,1.0%
42,43,Devin Singletary(BUF),10,36,3.6,11,0,0,2,2,16,8.0,0,0,1,5.2,5.2,89.1%
43,44,Ito Smith(DAL),10,46,4.6,14,0,0,1,1,5,5.0,0,0,1,5.1,5.1,0.0%
44,45,Todd Gurley II(FA),4,16,4.0,6,0,0,3,3,34,11.3,0,0,1,5.0,5.0,0.4%
45,46,D'Andre Swift(DET),10,45,4.5,14,0,0,4,5,25,6.3,0,1,1,5.0,5.0,97.2%
46,47,La'Mical Perine(NYJ),9,30,3.3,9,0,0,1,2,14,14.0,0,0,1,4.4,4.4,0.2%
47,48,Le'Veon Bell(FA),7,30,4.3,11,0,0,1,3,9,9.0,0,0,1,3.9,3.9,5.4%
48,49,J.J. Taylor(NE),6,38,6.3,28,0,0,0,0,0,0,0,0,1,3.8,3.8,0.7%
49,50,Rodney Smith(FA),7,23,3.3,7,0,0,2,2,15,7.5,0,0,1,3.8,3.8,0.1%
50,51,James White(NE),4,14,3.5,8,0,0,3,3,23,7.7,0,0,1,3.7,3.7,7.9%
51,52,Malcolm Brown(MIA),7,27,3.9,12,0,0,1,3,8,8.0,0,0,1,3.5,3.5,3.6%
52,53,Jerick McKinnon(KC),1,4,4.0,4,0,0,3,4,28,9.3,0,0,1,3.2,3.2,0.8%
53,54,Kalen Ballage(PIT),4,14,3.5,5,0,0,2,3,12,6.0,0,0,1,2.6,2.6,0.1%
54,55,Carlos Hyde(JAC),2,8,4.0,6,0,0,1,1,18,18.0,0,0,1,2.6,2.6,6.9%
55,56,Jalen Richard(LV),2,19,9.5,18,0,0,1,1,4,4.0,0,0,1,2.3,2.3,0.7%
56,57,Royce Freeman(HOU),2,16,8.0,10,0,0,2,2,7,3.5,0,0,1,2.3,2.3,5.2%
57,58,Tony Pollard(DAL),9,12,1.3,7,0,0,1,2,8,8.0,0,0,1,2.0,2.0,75.3%
58,59,Devontae Booker(NYG),6,11,1.8,3,0,0,2,2,8,4.0,0,0,1,1.9,1.9,23.3%
59,60,Kerryon Johnson(FA),0,0,0,0,0,0,2,2,17,8.5,0,0,1,1.7,1.7,0.1%
60,61,Boston Scott(PHI),2,17,8.5,12,0,0,0,0,0,0,0,0,1,1.7,1.7,27.7%
61,62,LeVante Bellamy(FA),3,11,3.7,8,0,0,1,1,5,5.0,0,0,1,1.6,1.6,0.0%
62,63,Dion Lewis(FA),1,15,15.0,15,0,0,0,0,0,0,0,0,1,1.5,1.5,2.0%
63,64,Michael Burton(KC),2,10,5.0,7,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.1%
64,65,Keith Smith(ATL),0,0,0,0,0,0,2,2,14,7.0,0,0,1,1.4,1.4,0.0%
65,66,Alfred Morris(NYG),3,4,1.3,2,0,0,1,1,9,9.0,0,0,1,1.3,1.3,0.0%
66,67,Ty Johnson(NYJ),2,13,6.5,7,0,0,0,0,0,0,0,0,1,1.3,1.3,15.8%
67,68,Ameer Abdullah(CAR),1,13,13.0,13,0,0,0,1,0,0,0,0,1,1.3,1.3,10.4%
68,69,Peyton Barber(LV),1,10,10.0,10,0,0,0,0,0,0,0,0,1,1.0,1.0,1.2%
69,70,Adrian Peterson(SEA),4,10,2.5,9,0,0,0,0,0,0,0,0,1,1.0,1.0,4.9%
70,71,Rashaad Penny(SEA),3,9,3.0,6,0,0,0,0,0,0,0,0,1,0.9,0.9,78.9%
71,72,Chase Edmonds(ARI),0,0,0,0,0,0,2,3,8,4.0,0,0,1,0.8,0.8,85.1%
72,73,Jordan Howard(PHI),3,8,2.7,5,0,0,0,0,0,0,0,0,1,0.8,0.8,18.7%
73,74,Craig Reynolds(DET),1,4,4.0,4,0,0,1,1,3,3.0,0,0,1,0.7,0.7,12.7%
74,75,Trayveon Williams(CIN),2,6,3.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,0.1%
75,76,Jeremy McNichols(FA),0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,7.6%
76,77,LeSean McCoy(FA),0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,2.0%
77,78,Justin Jackson(LAC),2,4,2.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,42.5%
78,79,Devine Ozigbo(NE),1,1,1.0,1,0,0,1,1,3,3.0,0,0,1,0.4,0.4,0.0%
79,80,Darrynton Evans(TEN),1,3,3.0,3,0,0,0,2,0,0,0,0,1,0.3,0.3,0.9%
80,81,Alex Armah Jr.(WAS),1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
81,82,Tevin Coleman(NYJ),2,3,1.5,3,0,0,1,1,0,0.0,0,0,1,0.3,0.3,18.5%
82,83,Salvon Ahmed(MIA),6,2,0.3,5,0,0,1,1,1,1.0,0,0,1,0.3,0.3,1.6%
83,84,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,85,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
85,86,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
86,87,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
87,88,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
88,89,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,90,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
90,91,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,92,Malcolm Perry(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
92,93,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,94,Jason Cabinda(DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
94,95,Raymond Calais(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,96,Scottie Phillips(HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
96,97,James Robinson(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3%
97,98,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
98,99,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
99,100,JaMycal Hasty(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%
100,101,Ty'Son Williams(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2%
101,102,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
102,103,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
103,104,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
104,105,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
105,106,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
106,107,Jason Huntley(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
107,108,Rico Dowdle(DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
108,109,John Kelly(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
109,110,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,111,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
111,112,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
112,113,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
113,114,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
114,115,Godwin Igwebuike(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4%
115,116,DeeJay Dallas(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3%
116,117,Justice Hill(BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
117,118,Elijah Holyfield(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
118,119,Patrick Laird(MIA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
119,120,Damien Harris(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8%
120,121,Ryquell Armstead(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
121,122,Jordan Scarlett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
122,123,Alec Ingold(LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
123,124,Trevon Wesco(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
124,125,Aca'Cedric Ware(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
125,126,Qadree Ollison(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
126,127,Dexter Williams(CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
127,128,Dalyn Dawkins(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
128,129,Jaylen Samuels(ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
129,130,Benny Snell Jr.(PIT),6,0,0.0,2,0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%
130,131,Ryan Nall(CHI),2,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
131,132,Reggie Bonnafon(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
132,133,Johnny Stanton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
133,134,Dontrell Hilliard(TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,27.5%
134,135,Travis Homer(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
135,136,Najee Harris(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
136,137,Anthony McFarland Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
137,138,Eno Benjamin(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%
138,139,Trenton Cannon(SF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
139,140,Bo Scarbrough(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
140,141,Kylin Hill(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
141,142,Cam Akers(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8%
142,143,Josh Adams(NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
143,144,Travis Etienne Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
144,145,Nick Bawden(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
145,146,Derrick Gore(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0%
146,147,D'Ernest Johnson(CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,18.7%
147,148,Caleb Huntley(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
148,149,Michael Warren II(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
149,150,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
150,151,Xavier Jones(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%
151,152,Darius Bradwell(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
152,153,Tony Jones Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9%
153,154,Jordan Wilkins(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
154,155,Phillip Lindsay(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0%
155,156,Trey Sermon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9%
156,157,Darius Anderson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
157,158,Joshua Kelley(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%
158,159,Tavien Feaster(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
159,160,Javon Leake(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
160,161,Damarea Crockett(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
161,162,Buddy Howell(LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
162,163,Jakob Johnson(NE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
163,164,Sutton Smith(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
164,165,Cullen Gillaspia(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
165,166,Alexander Mattison(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0%
166,167,Darwin Thompson(KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
167,168,Mike Weber(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
168,169,Austin Walter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
169,170,Andrew Beck(DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
170,171,Khari Blasingame(TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
171,172,Clyde Edwards-Helaire(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8%
172,173,Elijah Mitchell(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.5%
173,174,Chris Evans(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
174,175,Khalil Herbert(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4%
175,176,Javian Hawkins(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
176,177,Javonte Williams(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.7%
177,178,Michael Carter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.1%
178,179,Rhamondre Stevenson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4%
179,180,Jake Funk(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
180,181,Kene Nwangwu(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%
181,182,Nick Ralston(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
182,183,Nate McCrary(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
183,184,Josh Johnson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
184,185,Adam Prentice(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
185,186,Tre Harbison III(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
186,187,A.J. Rose Jr.(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
187,188,Spencer Brown(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
188,189,JaQuan Hardy(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
189,190,Tory Carter(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
190,191,Kenneth Gainwell(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8%
191,192,Gary Brightwell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
192,193,Gerrid Doaks(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
193,194,Mason Stokke(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
194,195,Ronald Jones II(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5%
195,196,Taiwan Jones(BUF),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
196,197,Bruce Miller(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
197,198,Anthony Sherman(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
198,199,Shane Bannon(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
199,200,Nick Bellore(SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
200,201,Isaac Odim(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
201,202,Chad Spann(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
202,203,Jay Finley(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
203,204,Mark Ingram II(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1%
204,205,Garrett Mills(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
205,206,Andre Anderson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
206,207,Jamize Olawale(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
207,208,Cordarrelle Patterson(ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,95.1%
208,209,Brandon Bolden(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7%
209,210,Anthony Alridge(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
210,211,Dantrell Savage(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
211,212,Chad Simpson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
212,213,Kenny Irons(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
213,214,Samkon Gado(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
214,215,Xavier Omon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
215,216,Mike Bell(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
216,217,Matt Lawrence(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
217,218,Marcus Mason(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
218,219,Marcus Mailei(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
219,220,Madison Hedgecock(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
220,221,Derek Watt(PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
221,222,Andy Janovich(CLE),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.1%
222,223,D.J. Foster(FA),1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
223,224,Jonathan Williams(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
224,225,Dwayne Washington(NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
225,226,Alex Collins(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8%
226,227,J.P. Holtz(CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
227,228,Raheem Mostert(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0%
228,229,Taquan Mizzell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
229,230,Saquon Barkley(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6%
230,231,Trey Edmunds(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
231,232,Patrick Ricard(BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
232,233,Matt Breida(BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,8.2%
233,234,Brandin Bryant(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
234,235,Elijhaa Penny(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
235,236,C.J. Ham(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
236,237,Christian McCaffrey(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2%
237,238,D'Onta Foreman(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5%
238,239,Tarik Cohen(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0%
239,240,Corey Clement(DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%
240,241,Marlon Mack(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
241,242,Jamaal Williams(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2%
242,243,Joe Mixon(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.1%
243,244,Willie Carter(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
244,245,Devonta Freeman(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2%
245,246,Tim Flanders(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
246,247,Damien Williams(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4%
247,248,Kenjon Barner(TB),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
248,249,Rex Burkhead(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5%
249,250,Carlin Isles(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
250,251,Duke Johnson Jr.(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4%
251,252,Brennan Clay(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
252,253,Ty Montgomery(NO),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.6%
