,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
0,1,David Montgomery(CHI),32,146,4.6,19,0,2,1,2,16,16.0,0,0,1,28.2,28.2,98.7%
1,2,Tony Pollard(DAL),12,69,5.8,40,0,2,6,9,63,10.5,0,0,1,25.2,25.2,75.3%
2,3,Derrick Henry(TEN),24,147,6.1,33,0,1,2,2,5,2.5,0,0,1,23.2,23.2,78.0%
3,4,Dalvin Cook(MIN),24,132,5.5,20,0,1,5,5,27,5.4,0,0,1,21.9,21.9,100.0%
4,5,Aaron Jones(GB),20,145,7.3,46,0,1,3,4,13,4.3,0,0,1,21.8,21.8,98.9%
5,6,Giovani Bernard(TB),25,83,3.3,11,0,1,1,1,14,14.0,1,0,1,21.7,21.7,5.4%
6,7,Salvon Ahmed(MIA),23,122,5.3,31,0,1,1,3,5,5.0,0,0,1,20.7,20.7,1.6%
7,8,Melvin Gordon III(DEN),11,61,5.5,14,0,2,4,4,20,5.0,0,0,1,20.1,20.1,87.8%
8,9,Leonard Fournette(TB),14,49,3.5,17,0,2,3,5,16,5.3,0,0,1,18.5,18.5,74.8%
9,10,D'Andre Swift(DET),15,67,4.5,11,0,2,4,5,15,3.8,0,1,1,18.2,18.2,97.2%
10,11,Josh Jacobs(LV),26,76,2.9,20,0,1,3,3,38,12.7,0,0,1,17.4,17.4,98.0%
11,12,J.D. McKissic(WAS),13,51,3.9,11,0,0,9,10,56,6.2,1,0,1,16.7,16.7,32.9%
12,13,Benny Snell Jr.(PIT),18,84,4.7,29,0,1,3,4,23,7.7,0,0,1,16.7,16.7,0.9%
13,14,Jonathan Taylor(IND),16,83,5.2,14,0,1,4,5,12,3.0,0,0,1,15.5,15.5,100.0%
14,15,Alvin Kamara(NO),11,54,4.9,11,0,0,3,6,40,13.3,1,0,1,15.4,15.4,100.0%
15,16,Devin Singletary(BUF),8,68,8.5,51,0,1,3,3,16,5.3,0,0,1,14.4,14.4,89.1%
16,17,J.K. Dobbins(BAL),14,64,4.6,11,0,1,1,1,17,17.0,0,0,1,14.1,14.1,10.3%
17,18,Le'Veon Bell(FA),15,62,4.1,12,0,1,1,1,14,14.0,0,0,1,13.6,13.6,5.4%
18,19,David Johnson(HOU),8,27,3.4,8,0,0,11,11,106,9.6,0,0,1,13.3,13.3,35.4%
19,20,Nick Chubb(CLE),15,50,3.3,15,0,1,2,2,16,8.0,0,0,1,12.6,12.6,99.8%
20,21,Chase Edmonds(ARI),11,47,4.3,16,0,0,3,5,19,6.3,1,0,1,12.6,12.6,85.1%
21,22,Frank Gore(FA),23,59,2.6,8,0,1,1,1,6,6.0,0,0,1,12.5,12.5,12.2%
22,23,Carlos Hyde(JAC),2,55,27.5,50,0,1,2,3,8,4.0,0,0,1,12.3,12.3,6.9%
23,24,Jeff Wilson Jr.(SF),16,60,3.8,12,0,1,0,4,0,0,0,0,1,12.0,12.0,56.1%
24,25,Darrynton Evans(TEN),8,30,3.8,9,0,0,2,2,27,13.5,1,0,1,11.7,11.7,0.9%
25,26,Ty Johnson(NYJ),3,16,5.3,7,0,0,6,6,39,6.5,1,0,1,11.5,11.5,15.8%
26,27,James Robinson(JAC),16,35,2.2,11,0,0,3,3,18,6.0,1,0,1,11.3,11.3,76.3%
27,28,Miles Sanders(PHI),17,64,3.8,10,0,0,1,2,26,26.0,0,0,1,9.0,9.0,77.0%
28,29,Latavius Murray(BAL),4,3,0.8,3,0,0,2,3,26,13.0,1,0,1,8.9,8.9,22.2%
29,30,Matt Breida(BUF),12,86,7.2,24,0,0,0,0,0,0,0,0,1,8.6,8.6,8.2%
30,31,Clyde Edwards-Helaire(KC),14,79,5.6,16,0,0,1,2,4,4.0,0,0,1,8.3,8.3,86.8%
31,32,Sony Michel(LAR),10,74,7.4,17,0,0,1,1,8,8.0,0,0,1,8.2,8.2,89.4%
32,33,Zack Moss(BUF),13,81,6.2,26,0,0,0,0,0,0,0,0,1,8.1,8.1,36.8%
33,34,Austin Ekeler(LAC),13,60,4.6,27,0,0,4,4,19,4.8,0,0,1,7.9,7.9,99.9%
34,35,Gus Edwards(BAL),9,42,4.7,7,0,0,2,2,36,18.0,0,0,1,7.8,7.8,9.6%
35,36,Kalen Ballage(PIT),8,11,1.4,9,0,1,0,0,0,0,0,0,1,7.1,7.1,0.1%
36,37,Chris Carson(SEA),15,63,4.2,13,0,0,2,3,6,3.0,0,0,1,6.9,6.9,31.7%
37,38,Raheem Mostert(SF),14,68,4.9,17,0,0,0,0,0,0,0,0,1,6.8,6.8,13.0%
38,39,Peyton Barber(LV),4,5,1.3,4,0,1,0,1,0,0,0,0,1,6.5,6.5,1.2%
39,40,Cam Akers(LAR),15,63,4.2,11,0,0,1,3,-1,-1.0,0,0,1,6.2,6.2,13.8%
40,41,Mike Davis(ATL),14,59,4.2,12,0,0,2,2,2,1.0,0,0,1,6.1,6.1,49.7%
41,42,James White(NE),2,3,1.5,4,0,0,4,4,52,13.0,0,0,1,5.5,5.5,7.9%
42,43,Nyheim Hines(IND),5,43,8.6,23,0,0,2,3,11,5.5,0,0,1,5.4,5.4,44.8%
43,44,Rodney Smith(FA),4,23,5.8,12,0,0,3,4,24,8.0,0,0,1,4.7,4.7,0.1%
44,45,Phillip Lindsay(MIA),11,38,3.5,10,0,0,3,3,7,2.3,0,0,1,4.5,4.5,9.0%
45,46,Kenyan Drake(LV),10,26,2.6,8,0,0,2,2,14,7.0,0,0,1,4.0,4.0,29.4%
46,47,Alfred Morris(NYG),7,39,5.6,14,0,0,0,0,0,0,0,0,1,3.9,3.9,0.0%
47,48,Ito Smith(DAL),6,24,4.0,7,0,0,2,3,9,4.5,0,0,1,3.3,3.3,0.0%
48,49,Patrick Laird(MIA),2,20,10.0,12,0,0,2,2,12,6.0,0,0,1,3.2,3.2,0.0%
49,50,LeSean McCoy(FA),0,0,0,0,0,0,3,3,32,10.7,0,0,1,3.2,3.2,2.0%
50,51,Keith Smith(ATL),0,0,0,0,0,0,3,3,32,10.7,0,0,1,3.2,3.2,0.0%
51,52,Wayne Gallman Jr.(MIN),9,29,3.2,9,0,0,0,0,0,0,0,0,1,2.9,2.9,1.0%
52,53,Kyle Juszczyk(SF),2,4,2.0,3,0,0,1,2,25,25.0,0,0,1,2.9,2.9,1.0%
53,54,Kareem Hunt(CLE),7,21,3.0,14,0,0,3,3,7,2.3,0,0,1,2.8,2.8,82.1%
54,55,Dare Ogunbowale(JAC),2,17,8.5,17,0,0,1,1,8,8.0,0,0,1,2.5,2.5,31.1%
55,56,D'Ernest Johnson(CLE),4,24,6.0,21,0,0,0,0,0,0,0,0,1,2.4,2.4,18.7%
56,57,Adrian Peterson(SEA),6,23,3.8,8,0,0,0,0,0,0,0,0,1,2.3,2.3,4.9%
57,58,Jerick McKinnon(KC),0,0,0,0,0,0,2,2,22,11.0,0,0,1,2.2,2.2,0.8%
58,59,Buddy Howell(LAR),5,22,4.4,7,0,0,0,0,0,0,0,0,1,2.2,2.2,0.0%
59,60,Jamaal Williams(DET),1,6,6.0,6,0,0,2,2,14,7.0,0,0,1,2.0,2.0,58.2%
60,61,AJ Dillon(GB),1,18,18.0,18,0,0,0,0,0,0,0,0,1,1.8,1.8,87.4%
61,62,Dion Lewis(FA),1,4,4.0,4,0,0,2,2,14,7.0,0,0,1,1.8,1.8,2.0%
62,63,Scottie Phillips(HOU),2,9,4.5,5,0,0,1,1,7,7.0,0,0,1,1.6,1.6,0.0%
63,64,Jaylen Samuels(ARI),1,4,4.0,4,0,0,1,1,12,12.0,0,0,1,1.6,1.6,0.1%
64,65,Alexander Mattison(MIN),1,1,1.0,1,0,0,1,1,14,14.0,0,0,1,1.5,1.5,75.0%
65,66,Todd Gurley II(FA),1,-1,-1.0,0,0,0,2,2,15,7.5,0,0,1,1.4,1.4,0.4%
66,67,Anthony McFarland Jr.(PIT),1,5,5.0,5,0,0,1,1,9,9.0,0,0,1,1.4,1.4,0.2%
67,68,Samaje Perine(CIN),4,14,3.5,8,0,0,0,0,0,0,0,0,1,1.4,1.4,15.2%
68,69,Devontae Booker(NYG),3,12,4.0,7,0,0,0,0,0,0,0,0,1,1.2,1.2,23.3%
69,70,Elijhaa Penny(NYG),1,2,2.0,2,0,0,1,1,9,9.0,0,0,1,1.1,1.1,0.1%
70,71,Rico Dowdle(DAL),4,11,2.8,5,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%
71,72,Tevin Coleman(NYJ),3,11,3.7,6,0,0,0,0,0,0,0,0,1,1.1,1.1,18.5%
72,73,Malcolm Brown(MIA),1,4,4.0,4,0,0,1,1,6,6.0,0,0,1,1.0,1.0,3.6%
73,74,Patrick Ricard(BAL),0,0,0,0,0,0,2,3,10,5.0,0,0,1,1.0,1.0,0.1%
74,75,Alex Armah Jr.(WAS),0,0,0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,0.0%
75,76,Michael Burton(KC),0,0,0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,0.1%
76,77,Joshua Kelley(LAC),2,8,4.0,5,0,0,0,0,0,0,0,0,1,0.8,0.8,1.1%
77,78,Justice Hill(BAL),0,0,0,0,0,0,1,1,8,8.0,0,0,1,0.8,0.8,0.1%
78,79,Trayveon Williams(CIN),2,8,4.0,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.1%
79,80,Brian Hill(SF),5,-2,-0.4,3,0,0,2,2,9,4.5,0,0,1,0.7,0.7,0.1%
80,81,Jalen Richard(LV),0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,0.7%
81,82,Boston Scott(PHI),0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,27.7%
82,83,Rashaad Penny(SEA),2,6,3.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,78.9%
83,84,Darrel Williams(KC),3,5,1.7,3,0,0,0,0,0,0,0,0,1,0.5,0.5,79.6%
84,85,Jeremy McNichols(FA),0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,7.6%
85,86,Ke'Shawn Vaughn(TB),2,4,2.0,3,0,0,0,1,0,0,0,0,1,0.4,0.4,7.8%
86,87,Devine Ozigbo(NE),0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.0%
87,88,Royce Freeman(HOU),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,5.2%
88,89,Darrell Henderson Jr.(LAR),1,-2,-2.0,0,0,0,1,1,5,5.0,0,0,1,0.3,0.3,76.0%
89,90,J.J. Taylor(NE),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.7%
90,91,Alec Ingold(LV),1,2,2.0,2,0,0,0,1,0,0,0,0,1,0.2,0.2,0.1%
91,92,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
92,93,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
93,94,Gabe Nabers(LAC),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
94,95,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,96,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,97,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
97,98,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,99,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
99,100,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
100,101,Jason Huntley(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
101,102,Ty'Son Williams(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2%
102,103,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
103,104,Malcolm Perry(FA),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
104,105,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
105,106,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
106,107,JaMycal Hasty(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%
107,108,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
108,109,Antonio Gibson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.9%
109,110,Raymond Calais(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,111,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
111,112,Myles Gaskin(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2%
112,113,Josh Adams(NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
113,114,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
114,115,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
115,116,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
116,117,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
117,118,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
