rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
211.0,Shonn Greene,5.0,18.0,3.6,8.0,0.0,0.0,1.0,2.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,1,2010,NYJ
213.0,Ryan Grant,8.0,45.0,5.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,GB
214.0,Ronnie Brown,13.0,65.0,5.0,17.0,0.0,1.0,2.0,3.0,20.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,MIA
215.0,Tashard Choice,5.0,18.0,3.6,8.0,0.0,0.0,2.0,2.0,-2.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,1,2010,DAL
216.0,Reggie Bush,2.0,14.0,7.0,8.0,0.0,0.0,5.0,6.0,33.0,6.6,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,NO
217.0,Ray Rice,21.0,43.0,2.0,7.0,0.0,0.0,2.0,4.0,19.0,9.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,BAL
218.0,Rashard Mendenhall,22.0,120.0,5.5,50.0,0.0,1.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,PIT
219.0,Rashad Jennings,4.0,26.0,6.5,15.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,JAC
220.0,Pierre Thomas,19.0,71.0,3.7,11.0,0.0,1.0,3.0,3.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,NO
221.0,Peyton Hillis,9.0,41.0,4.6,12.0,0.0,1.0,4.0,5.0,24.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,1,2010,CLE
222.0,Steven Jackson,22.0,81.0,3.7,18.0,0.0,0.0,4.0,8.0,6.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,LAR
224.0,Ryan Mathews,20.0,78.0,3.9,15.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,1,2010,LAC
225.0,Jahvid Best,14.0,20.0,1.4,8.0,0.0,2.0,5.0,6.0,16.0,3.2,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,DET
226.0,C.J. Spiller,7.0,6.0,0.9,6.0,0.0,0.0,4.0,5.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2010,BUF
228.0,Willis McGahee,6.0,-2.0,-0.3,1.0,0.0,1.0,1.0,1.0,-6.0,-6.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,1,2010,BAL
231.0,Tim Hightower,13.0,54.0,4.2,20.0,0.0,1.0,4.0,4.0,40.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,RB,1,2010,ARI
234.0,Leon Washington,6.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,SEA
235.0,Le'Ron McClain,4.0,6.0,1.5,3.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,BAL
238.0,LaRod Stephens-Howling,7.0,49.0,7.0,21.0,0.0,0.0,3.0,4.0,16.0,5.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,ARI
243.0,Mike Tolbert,2.0,26.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,LAC
244.0,Mike Goodson,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,31.0,10.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,CAR
246.0,Michael Robinson,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,SEA
247.0,Maurice Jones-Drew,23.0,98.0,4.3,18.0,0.0,0.0,3.0,3.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2010,JAC
249.0,Matt Forte,17.0,50.0,2.9,17.0,0.0,0.0,7.0,7.0,151.0,21.6,2.0,1.0,1.0,0.0,0.0,19.1,RB,1,2010,CHI
250.0,Marshawn Lynch,3.0,13.0,4.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,RB,1,2010,BUF
1.0,LeSean McCoy,16.0,120.0,7.5,46.0,0.0,3.0,4.0,4.0,8.0,2.0,0.0,0.0,1.0,30.8,30.8,2.0,RB,2,2010,PHI
2.0,Frank Gore,20.0,112.0,5.6,20.0,0.0,1.0,7.0,9.0,56.0,8.0,1.0,0.0,1.0,28.8,28.8,12.2,RB,2,2010,SF
3.0,Adrian Peterson,28.0,145.0,5.2,23.0,0.0,1.0,5.0,8.0,41.0,8.2,0.0,0.0,1.0,24.6,24.6,4.9,RB,2,2010,MIN
162.0,Keiland Williams,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,15.0,3.8,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,WAS
163.0,Isaac Redman,4.0,8.0,2.0,6.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,PIT
164.0,Chris Gronkowski,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,13.0,4.3,1.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,DAL
165.0,Spencer Larsen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,DEN
175.0,Jalen Parmele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,BAL
176.0,Jacob Hester,3.0,7.0,2.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,LAC
178.0,Heath Evans,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,NO
179.0,Greg Jones,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,JAC
180.0,Fred Jackson,9.0,39.0,4.3,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,BUF
181.0,Felix Jones,7.0,7.0,1.0,4.0,0.0,0.0,2.0,3.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,DAL
182.0,Donald Brown,16.0,69.0,4.3,11.0,0.0,1.0,1.0,1.0,19.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,IND
183.0,Jamaal Charles,11.0,49.0,4.5,20.0,0.0,0.0,1.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2010,KC
185.0,Justin Forsett,8.0,44.0,5.5,19.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,SEA
186.0,Jason Snelling,24.0,129.0,5.4,30.0,0.0,2.0,5.0,5.0,57.0,11.4,1.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,ATL
187.0,Jonathan Stewart,8.0,43.0,5.4,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,CAR
188.0,John Kuhn,9.0,36.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,GB
189.0,Jerome Harrison,16.0,33.0,2.1,8.0,0.0,0.0,3.0,3.0,35.0,11.7,0.0,1.0,1.0,0.0,0.0,0.0,RB,2,2010,CLE
191.0,DeAngelo Williams,17.0,54.0,3.2,11.0,0.0,0.0,3.0,3.0,20.0,6.7,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2010,CAR
192.0,Knowshon Moreno,24.0,51.0,2.1,9.0,0.0,1.0,4.0,4.0,67.0,16.8,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,DEN
193.0,Brandon Jacobs,4.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,NYG
194.0,Brandon Jackson,11.0,29.0,2.6,6.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,GB
195.0,Bernard Scott,5.0,17.0,3.4,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,CIN
196.0,BenJarvus Green-Ellis,10.0,19.0,1.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,NE
197.0,Arian Foster,19.0,69.0,3.6,11.0,0.0,0.0,3.0,4.0,69.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,HOU
199.0,Ahmad Bradshaw,17.0,89.0,5.2,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,NYG
200.0,Darren Sproles,5.0,37.0,7.4,34.0,0.0,0.0,4.0,4.0,63.0,15.8,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2010,LAC
201.0,Darren McFadden,30.0,145.0,4.8,30.0,0.0,0.0,2.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,RB,2,2010,LV
204.0,Cedric Benson,23.0,78.0,3.4,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,CIN
206.0,Chris Johnson,16.0,34.0,2.1,11.0,0.0,0.0,5.0,6.0,19.0,3.8,0.0,1.0,1.0,0.0,0.0,0.6,RB,2,2010,TEN
208.0,Anthony Dixon,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,SF
210.0,Shonn Greene,15.0,52.0,3.5,8.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,NYJ
212.0,Ronnie Brown,13.0,80.0,6.2,51.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,2,2010,MIA
213.0,Tashard Choice,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,DAL
214.0,Reggie Bush,5.0,4.0,0.8,4.0,0.0,0.0,4.0,5.0,30.0,7.5,1.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,NO
215.0,Ray Rice,16.0,87.0,5.4,30.0,0.0,0.0,4.0,6.0,30.0,7.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,BAL
216.0,Rashard Mendenhall,23.0,69.0,3.0,20.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,PIT
217.0,Rashad Jennings,9.0,38.0,4.2,10.0,0.0,0.0,4.0,5.0,50.0,12.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,JAC
218.0,Quinn Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,GB
219.0,Pierre Thomas,18.0,46.0,2.6,7.0,0.0,0.0,8.0,8.0,57.0,7.1,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,NO
220.0,Peyton Hillis,8.0,35.0,4.4,12.0,0.0,1.0,3.0,3.0,26.0,8.7,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,CLE
221.0,Steven Jackson,19.0,75.0,3.9,23.0,0.0,0.0,4.0,5.0,50.0,12.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,LAR
222.0,Toby Gerhart,4.0,10.0,2.5,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,MIN
224.0,Ryan Mathews,5.0,26.0,5.2,15.0,0.0,0.0,2.0,2.0,29.0,14.5,0.0,1.0,1.0,0.0,0.0,0.0,RB,2,2010,LAC
225.0,Jahvid Best,17.0,78.0,4.6,33.0,0.0,2.0,9.0,14.0,154.0,17.1,1.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,DET
226.0,C.J. Spiller,1.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,23.0,5.8,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2010,BUF
228.0,Willis McGahee,3.0,10.0,3.3,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,BAL
229.0,Vonta Leach,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,20.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,HOU
230.0,Tony Fiammetta,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,CAR
231.0,Tim Hightower,11.0,115.0,10.5,80.0,0.0,1.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,ARI
233.0,Leon Washington,4.0,17.0,4.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,SEA
234.0,Le'Ron McClain,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,BAL
235.0,Marcel Reece,3.0,9.0,3.0,5.0,0.0,0.0,2.0,3.0,21.0,10.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,LV
237.0,LaRod Stephens-Howling,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,8.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,ARI
242.0,Mike Tolbert,16.0,82.0,5.1,29.0,0.0,2.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,LAC
243.0,Mike Goodson,5.0,20.0,4.0,9.0,0.0,0.0,2.0,3.0,33.0,16.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,CAR
245.0,Michael Robinson,1.0,15.0,15.0,15.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2010,SEA
246.0,Maurice Jones-Drew,12.0,31.0,2.6,7.0,0.0,0.0,1.0,1.0,17.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,2,2010,JAC
248.0,Matt Forte,10.0,29.0,2.9,13.0,0.0,0.0,5.0,6.0,37.0,7.4,1.0,0.0,1.0,0.0,0.0,19.1,RB,2,2010,CHI
249.0,Marshawn Lynch,17.0,64.0,3.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,RB,2,2010,BUF
1.0,Adrian Peterson,23.0,160.0,7.0,80.0,0.0,2.0,5.0,7.0,30.0,6.0,0.0,0.0,1.0,31.0,31.0,4.9,RB,3,2010,MIN
2.0,Frank Gore,15.0,43.0,2.9,6.0,0.0,0.0,9.0,13.0,102.0,11.3,0.0,0.0,1.0,14.5,14.5,12.2,RB,3,2010,SF
3.0,LeSean McCoy,11.0,54.0,4.9,18.0,0.0,0.0,2.0,4.0,7.0,3.5,0.0,0.0,1.0,6.1,6.1,2.0,RB,3,2010,PHI
162.0,Keiland Williams,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,WAS
164.0,Isaac Redman,5.0,31.0,6.2,16.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,PIT
166.0,Chris Ivory,7.0,13.0,1.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,3,2010,NO
168.0,Ryan Torain,7.0,46.0,6.6,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,WAS
169.0,LeGarrette Blount,6.0,27.0,4.5,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,3,2010,TB
180.0,Jacob Hester,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,LAC
181.0,Jackie Battle,4.0,9.0,2.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,KC
184.0,Fred Jackson,4.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,BUF
185.0,Felix Jones,7.0,43.0,6.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,DAL
186.0,Donald Brown,7.0,12.0,1.7,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,IND
187.0,Jamaal Charles,12.0,97.0,8.1,24.0,0.0,0.0,3.0,3.0,57.0,19.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,3,2010,KC
189.0,Justin Forsett,17.0,63.0,3.7,28.0,0.0,0.0,3.0,4.0,31.0,10.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,SEA
190.0,Jason Snelling,14.0,62.0,4.4,17.0,0.0,0.0,1.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,ATL
191.0,Jonathan Stewart,8.0,13.0,1.6,7.0,0.0,1.0,2.0,2.0,18.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,3,2010,CAR
192.0,John Kuhn,6.0,31.0,5.2,18.0,0.0,0.0,2.0,2.0,20.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,GB
193.0,Jerome Felton,2.0,5.0,2.5,3.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,DET
194.0,DeAngelo Williams,10.0,64.0,6.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,3,2010,CAR
196.0,Brandon Jacobs,4.0,17.0,4.3,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,NYG
197.0,Brandon Jackson,7.0,12.0,1.7,11.0,0.0,0.0,4.0,4.0,27.0,6.8,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,GB
198.0,Bernard Scott,2.0,15.0,7.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,CIN
199.0,BenJarvus Green-Ellis,16.0,98.0,6.1,22.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,NE
200.0,Arian Foster,17.0,106.0,6.2,26.0,0.0,0.0,4.0,5.0,20.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,3,2010,HOU
202.0,Ahmad Bradshaw,15.0,88.0,5.9,22.0,0.0,1.0,5.0,5.0,30.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,3,2010,NYG
203.0,Darren Sproles,1.0,16.0,16.0,16.0,0.0,0.0,1.0,4.0,10.0,10.0,0.0,1.0,1.0,0.0,0.0,0.1,RB,3,2010,LAC
204.0,Darren McFadden,25.0,105.0,4.2,33.0,0.0,1.0,2.0,3.0,17.0,8.5,0.0,0.0,1.0,0.0,0.0,7.0,RB,3,2010,LV
207.0,Danny Woodhead,3.0,42.0,14.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.6,RB,3,2010,NE
208.0,Cedric Benson,27.0,81.0,3.0,11.0,0.0,1.0,2.0,3.0,9.0,4.5,1.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,CIN
210.0,Chris Johnson,32.0,125.0,3.9,42.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,RB,3,2010,TEN
214.0,Shonn Greene,10.0,36.0,3.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,NYJ
216.0,Ronnie Brown,11.0,54.0,4.9,17.0,0.0,0.0,2.0,2.0,-1.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,MIA
217.0,Tashard Choice,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,DAL
218.0,Ray Rice,15.0,80.0,5.3,25.0,0.0,0.0,4.0,5.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,BAL
219.0,Rashard Mendenhall,19.0,143.0,7.5,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,PIT
220.0,Rashad Jennings,3.0,19.0,6.3,13.0,0.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2010,JAC
