Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Tyreek Hill(KC),7,10,117,16.7,38,2,2,1,20,0,0,1,25.7,25.7,100.0%
2,Allen Robinson II(CHI),6,8,133,22.2,36,4,2,0,0,0,0,1,25.3,25.3,53.7%
3,Odell Beckham Jr.(LAR),4,11,73,18.3,30,2,2,0,0,0,0,1,19.3,19.3,90.8%
4,Michael Thomas(NO),8,8,70,8.8,17,0,2,0,0,0,0,1,19.0,19.0,20.6%
5,Corey Davis(NYJ),7,10,125,17.9,27,4,1,0,0,0,0,1,18.5,18.5,29.9%
6,Anthony Miller(PIT),5,6,122,24.4,55,2,1,0,0,0,0,1,18.2,18.2,0.3%
7,Davante Adams(GB),4,7,57,14.3,25,1,2,0,0,0,0,1,17.7,17.7,100.0%
8,Brandin Cooks(HOU),10,12,100,10.0,17,0,0,1,9,1,0,1,16.9,16.9,92.7%
9,Julio Jones(TEN),7,11,107,15.3,30,3,1,0,0,0,0,1,16.7,16.7,60.7%
10,JuJu Smith-Schuster(FA),3,5,90,30.0,75,1,1,1,13,0,0,1,16.3,16.3,18.5%
11,Donte Moncrief(FA),3,4,98,32.7,80,1,1,0,0,0,0,1,15.8,15.8,0.0%
12,Antonio Brown(FA),6,6,96,16.0,53,2,1,0,0,0,0,1,15.6,15.6,84.1%
13,Zay Jones(LV),8,11,93,11.6,33,1,1,0,0,0,0,1,15.3,15.3,6.0%
14,Tyler Lockett(SEA),5,6,67,13.4,29,2,1,1,18,0,0,1,14.5,14.5,97.5%
15,Kenny Golladay(NYG),6,13,78,13.0,25,1,1,0,0,0,0,1,13.8,13.8,51.8%
16,Keenan Allen(LAC),6,9,57,9.5,18,0,1,0,0,0,0,1,11.7,11.7,99.3%
17,Robert Woods(LAR),4,5,89,22.3,35,2,0,3,17,0,0,1,10.6,10.6,29.9%
18,Julian Edelman(FA),9,12,104,11.6,30,2,0,0,0,0,0,1,10.6,10.6,13.1%
19,Josh Doctson(FA),4,4,46,11.5,15,0,1,0,0,0,0,1,10.6,10.6,0.0%
20,Robert Foster(DAL),3,4,105,35.0,47,2,0,0,0,0,0,1,10.5,10.5,0.0%
21,Chris Godwin(TB),7,7,103,14.7,20,1,0,0,0,0,0,1,10.3,10.3,67.1%
22,John Ross(NYG),2,6,39,19.5,37,1,1,0,0,0,0,1,9.9,9.9,0.1%
23,Sterling Shepard(NYG),2,3,9,4.5,6,0,1,1,27,0,0,1,9.6,9.6,23.7%
24,Rashard Higgins(CLE),1,1,28,28.0,28,1,1,0,0,0,0,1,8.8,8.8,0.7%
25,Nelson Agholor(NE),5,7,83,16.6,51,1,0,0,0,0,0,1,8.3,8.3,13.6%
26,Josh Gordon(KC),4,12,81,20.3,44,2,0,0,0,0,0,1,8.1,8.1,1.8%
27,T.Y. Hilton(IND),3,7,77,25.7,35,2,0,0,0,0,0,1,7.7,7.7,16.8%
28,Amari Cooper(DAL),6,10,75,12.5,24,1,0,0,0,0,0,1,7.5,7.5,97.7%
29,Danny Amendola(HOU),7,10,72,10.3,39,1,0,0,0,0,0,1,7.2,7.2,0.1%
30,Marquise Goodwin(CHI),4,5,69,17.3,26,1,0,0,0,0,0,1,6.9,6.9,0.3%
31,DeSean Jackson(LV),5,8,67,13.4,24,1,0,0,0,0,0,1,6.7,6.7,4.4%
32,Tyler Boyd(CIN),3,4,65,21.7,36,2,0,0,0,0,0,1,6.5,6.5,71.3%
33,Maurice Harris(FA),5,5,52,10.4,20,1,0,1,4,0,0,1,5.6,5.6,0.0%
34,Marvin Jones Jr.(JAC),3,7,55,18.3,32,1,0,0,0,0,0,1,5.5,5.5,55.4%
35,Adam Humphries(WAS),2,3,53,26.5,29,2,0,0,0,0,0,1,5.3,5.3,0.8%
36,Mike Evans(TB),3,6,51,17.0,23,1,0,0,0,0,0,1,5.1,5.1,97.8%
37,Larry Fitzgerald(FA),6,10,50,8.3,15,0,0,0,0,0,0,1,5.0,5.0,0.3%
38,Alshon Jeffery(FA),4,8,48,12.0,17,0,0,0,0,0,0,1,4.8,4.8,0.1%
39,Brandon LaFell(FA),4,6,47,11.8,15,0,0,0,0,0,0,1,4.7,4.7,0.0%
40,Isaiah McKenzie(BUF),1,1,14,14.0,14,0,0,3,32,0,0,1,4.6,4.6,5.5%
41,Tyrell Williams(FA),4,6,46,11.5,31,1,0,0,0,0,0,1,4.6,4.6,4.8%
42,Keith Kirkwood(FA),2,2,45,22.5,42,1,0,0,0,0,0,1,4.5,4.5,0.0%
43,Marquez Valdes-Scantling(GB),6,7,44,7.3,11,0,0,0,0,0,0,1,4.4,4.4,36.0%
44,Dede Westbrook(MIN),5,10,30,6.0,11,0,0,2,13,0,0,1,4.3,4.3,0.1%
45,DeVante Parker(MIA),5,11,43,8.6,14,0,0,0,0,0,0,1,4.3,4.3,64.3%
46,Dontrelle Inman(FA),4,4,41,10.3,16,0,0,0,0,0,0,1,4.1,4.1,0.0%
47,Allen Hurns(MIA),2,2,40,20.0,23,1,0,0,0,0,0,1,4.0,4.0,0.0%
48,Calvin Ridley(ATL),3,5,37,12.3,31,1,0,1,3,0,0,1,4.0,4.0,56.8%
49,Jordan Matthews(SF),3,3,40,13.3,18,0,0,0,0,0,0,1,4.0,4.0,0.0%
50,Cooper Kupp(LAR),5,8,39,7.8,25,1,0,0,0,0,0,1,3.9,3.9,100.0%
51,Antonio Callaway(FA),2,2,39,19.5,25,1,0,0,0,0,0,1,3.9,3.9,0.0%
52,Doug Baldwin(FA),5,5,39,7.8,15,0,0,0,0,0,0,1,3.9,3.9,0.0%
53,Seth Roberts(FA),3,3,39,13.0,15,0,0,0,0,0,0,1,3.9,3.9,0.0%
54,Cole Beasley(BUF),4,5,37,9.3,21,1,0,0,0,0,0,1,3.7,3.7,63.2%
55,Cameron Batson(TEN),2,3,36,18.0,26,1,0,0,0,0,0,1,3.6,3.6,0.0%
56,Leonte Carroo(FA),1,1,20,20.0,20,1,0,1,14,0,0,1,3.4,3.4,0.0%
57,Michael Gallup(DAL),2,3,34,17.0,25,1,0,0,0,0,0,1,3.4,3.4,72.8%
58,Breshad Perriman(TB),2,2,33,16.5,17,0,0,0,0,0,0,1,3.3,3.3,2.5%
59,Kendrick Bourne(NE),4,7,33,8.3,13,0,0,0,0,0,0,1,3.3,3.3,23.7%
60,Devin Funchess(FA),3,5,32,10.7,15,0,0,0,0,0,0,1,3.2,3.2,0.0%
61,Ryan Switzer(CLE),2,2,31,15.5,18,0,0,0,0,0,0,1,3.1,3.1,0.0%
62,Demarcus Robinson(KC),3,4,30,10.0,17,0,0,0,0,0,0,1,3.0,3.0,0.8%
63,Mohamed Sanu Sr.(SF),6,8,47,7.8,11,0,0,0,0,0,1,1,2.7,2.7,0.1%
64,Kenny Stills(NO),2,3,26,13.0,18,0,0,0,0,0,0,1,2.6,2.6,0.1%
65,DJ Moore(CAR),4,5,20,5.0,11,0,0,1,5,0,0,1,2.5,2.5,95.7%
66,Jarvis Landry(CLE),2,5,22,11.0,12,0,0,0,0,0,0,1,2.2,2.2,72.5%
67,Jarius Wright(FA),3,3,22,7.3,9,0,0,0,0,0,0,1,2.2,2.2,0.0%
68,Chris Conley(HOU),1,2,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.4%
69,Andre Holmes(FA),1,1,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.0%
70,Austin Carr(FA),2,2,20,10.0,12,0,0,0,0,0,0,1,2.0,2.0,0.0%
71,Golden Tate(FA),2,4,19,9.5,7,0,0,0,0,0,0,1,1.9,1.9,0.1%
72,Martavis Bryant(FA),3,3,17,5.7,8,0,0,1,2,0,0,1,1.9,1.9,0.0%
73,Phillip Dorsett II(HOU),2,2,18,9.0,11,0,0,0,0,0,0,1,1.8,1.8,0.0%
74,Quincy Enunwa(FA),4,8,18,4.5,7,0,0,0,0,0,0,1,1.8,1.8,0.0%
75,Cody Core(MIA),2,2,17,8.5,11,0,0,0,0,0,0,1,1.7,1.7,0.0%
76,David Moore(FA),1,3,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
77,Jermaine Kearse(FA),2,5,16,8.0,8,0,0,0,0,0,0,1,1.6,1.6,0.0%
78,Michael Floyd(FA),2,3,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,0.0%
79,Dante Pettis(NYG),4,6,12,3.0,8,0,0,0,0,0,0,1,1.2,1.2,0.1%
80,TJ Jones(FA),1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%
81,Marvin Hall(FA),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%
82,Trent Taylor(CIN),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%
83,Corey Coleman(FA),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
84,Charone Peake(FA),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
85,Cordarrelle Patterson(ATL),0,0,0,0,0,0,0,4,11,0,0,1,1.1,1.1,95.1%
86,Darrius Heyward-Bey(FA),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
87,Christian Kirk(ARI),2,6,8,4.0,6,0,0,0,0,0,0,1,0.8,0.8,79.5%
88,Darius Jennings(DET),1,1,0,0.0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%
89,Justin Hardy(FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
90,Ryan Grant(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
91,Brandon Powell(LAR),1,3,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
92,Equanimeous St. Brown(GB),2,3,3,1.5,2,0,0,0,0,0,0,1,0.3,0.3,0.1%
93,CeeDee Lamb(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7%
94,Steven Sims Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
96,Quartney Davis(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,Tarik Black(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,Tyler Vaughns(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
99,Jauan Jennings(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
100,Marquez Callaway(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6%
101,D.J. Montgomery(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
102,Easop Winston Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
103,Van Jefferson(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1%
104,Joe Reed(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
105,Lynn Bowden Jr.(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
106,Deonte Harty(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7%
107,Malik Henry(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
108,Tyrie Cleveland(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
109,Alex Bachman(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,Nsimba Webster(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
111,Trishton Jackson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
112,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
113,Jason Moore Jr.(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
114,Jalen Guyton(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1%
