Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Antonio Brown(FA),14,19,185,13.2,28,3,2,0,0,0,0,1,30.5,30.5,84.1%
2,Robert Woods(LAR),6,7,89,14.8,39,1,1,2,15,1,0,1,22.4,22.4,29.9%
3,Robby Anderson(CAR),9,13,140,15.6,33,2,1,0,0,0,0,1,20.0,20.0,42.2%
4,Doug Baldwin(FA),7,12,126,18.0,29,2,1,0,0,0,0,1,18.6,18.6,0.0%
5,Nelson Agholor(NE),5,7,116,23.2,83,1,1,0,0,0,0,1,17.6,17.6,13.6%
6,Mohamed Sanu Sr.(SF),5,8,81,16.2,44,1,1,2,29,0,0,1,17.0,17.0,0.1%
7,Michael Thomas(NO),11,13,109,9.9,28,2,1,0,0,0,0,1,16.9,16.9,20.6%
8,Mike Evans(TB),6,10,90,15.0,38,1,1,0,0,0,0,1,15.0,15.0,97.8%
9,Calvin Ridley(ATL),3,5,90,30.0,75,1,1,0,0,0,0,1,15.0,15.0,56.8%
10,T.Y. Hilton(IND),7,8,138,19.7,55,3,0,0,0,0,0,1,13.8,13.8,16.8%
11,Davante Adams(GB),11,18,71,6.5,16,0,1,0,0,0,0,1,13.1,13.1,100.0%
12,Julian Edelman(FA),6,10,70,11.7,32,1,1,0,0,0,0,1,13.0,13.0,13.1%
13,Jake Kumerow(BUF),3,3,68,22.7,49,1,1,0,0,0,0,1,12.8,12.8,0.1%
14,Zay Jones(LV),5,9,67,13.4,31,1,1,0,0,0,0,1,12.7,12.7,6.0%
15,Courtland Sutton(DEN),6,10,65,10.8,20,1,1,0,0,0,0,1,12.5,12.5,67.5%
16,Rashard Higgins(CLE),6,7,60,10.0,17,0,1,0,0,0,0,1,12.0,12.0,0.7%
17,Chester Rogers(TEN),7,7,54,7.7,15,0,1,0,0,0,0,1,11.4,11.4,0.6%
18,Michael Gallup(DAL),3,4,53,17.7,31,1,1,0,0,0,0,1,11.3,11.3,72.8%
19,Sterling Shepard(NYG),6,7,113,18.8,55,2,0,1,-3,0,0,1,11.0,11.0,23.7%
20,Larry Fitzgerald(FA),6,9,53,8.8,18,0,0,0,0,0,0,1,10.6,10.6,0.3%
21,Dontrelle Inman(FA),4,5,46,11.5,29,1,1,0,0,0,0,1,10.6,10.6,0.0%
22,DeAndre Hopkins(ARI),9,12,104,11.6,18,0,0,0,0,0,0,1,10.4,10.4,69.3%
23,DaeSean Hamilton(FA),6,9,40,6.7,15,0,1,0,0,0,0,1,10.0,10.0,0.0%
24,Tyler Lockett(SEA),4,5,99,24.8,45,2,0,0,0,0,0,1,9.9,9.9,97.5%
25,Vyncint Smith(TB),1,1,35,35.0,35,1,1,0,0,0,0,1,9.5,9.5,0.0%
26,JuJu Smith-Schuster(FA),11,15,115,10.5,23,2,0,0,0,0,1,1,9.5,9.5,18.5%
27,Equanimeous St. Brown(GB),5,5,94,18.8,34,2,0,0,0,0,0,1,9.4,9.4,0.1%
28,Tyreek Hill(KC),4,9,74,18.5,32,1,0,2,17,0,0,1,9.1,9.1,100.0%
29,Anthony Miller(PIT),3,3,24,8.0,12,0,1,1,4,0,0,1,8.8,8.8,0.3%
30,Julio Jones(TEN),4,5,28,7.0,11,0,1,0,0,0,0,1,8.8,8.8,60.7%
31,Adam Thielen(MIN),5,6,80,16.0,40,1,0,1,3,0,0,1,8.3,8.3,82.7%
32,Alshon Jeffery(FA),3,5,82,27.3,52,1,0,0,0,0,0,1,8.2,8.2,0.1%
33,Adam Humphries(WAS),10,12,79,7.9,16,0,0,0,0,0,0,1,7.9,7.9,0.8%
34,Jamison Crowder(NYJ),5,7,78,15.6,30,1,0,0,0,0,0,1,7.8,7.8,23.6%
35,Jarvis Landry(CLE),4,8,47,11.8,19,0,0,1,6,0,0,1,7.8,7.8,72.5%
36,Demarcus Robinson(KC),2,3,17,8.5,11,0,1,0,0,0,0,1,7.7,7.7,0.8%
37,Breshad Perriman(TB),2,4,76,38.0,63,1,0,0,0,0,0,1,7.6,7.6,2.5%
38,Marquez Valdes-Scantling(GB),5,9,75,15.0,42,1,0,0,0,0,0,1,7.5,7.5,36.0%
39,Jordy Nelson(FA),7,10,75,10.7,16,0,0,0,0,0,0,1,7.5,7.5,0.1%
40,Ted Ginn Jr.(FA),5,8,74,14.8,25,1,0,0,0,0,0,1,7.4,7.4,0.0%
41,Allen Robinson II(CHI),6,8,85,14.2,43,1,0,1,9,0,1,1,7.4,7.4,53.7%
42,Kendrick Bourne(NE),4,5,73,18.3,25,2,0,0,0,0,0,1,7.3,7.3,23.7%
43,Stefon Diggs(BUF),2,6,10,5.0,8,0,1,0,0,0,0,1,7.0,7.0,100.0%
44,John Ross(NYG),1,5,3,3.0,3,0,1,1,7,0,0,1,7.0,7.0,0.1%
45,Cordarrelle Patterson(ATL),1,2,3,3.0,3,0,0,4,66,0,0,1,6.9,6.9,95.1%
46,Michael Floyd(FA),1,3,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.0%
47,Taywan Taylor(FA),3,3,64,21.3,35,1,0,0,0,0,0,1,6.4,6.4,0.0%
48,Brandin Cooks(HOU),3,3,35,11.7,18,0,0,3,27,0,0,1,6.2,6.2,92.7%
49,Trent Sherfield(SF),6,6,62,10.3,15,0,0,0,0,0,0,1,6.2,6.2,0.1%
50,DeAndre Carter(WAS),6,7,61,10.2,24,1,0,0,0,0,0,1,6.1,6.1,1.8%
51,Keenan Allen(LAC),5,8,58,11.6,17,0,0,0,0,0,0,1,5.8,5.8,99.3%
52,Kenny Golladay(NYG),6,15,58,9.7,21,1,0,0,0,0,0,1,5.8,5.8,51.8%
