,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
156,Kenyan Drake,RB,MIA,1,1,1,1,0,0,0,0,0.0,0.0
157,Jacoby Brissett,QB,IND,1,58,58,100,7,0,71,71,14.0,24.1
158,Chris Moore,WR,BAL,1,34,34,47,0,21,9,21,4.4,12.9
159,Demarcus Robinson,WR,KC,1,49,49,91,0,10,2,10,1.6,3.3
160,Seth DeValve,TE,CLE,1,36,36,54,0,8,6,8,6.9,19.2
161,Jakeem Grant Sr.,WR,MIA,1,6,6,9,0,17,17,17,0.4,6.7
162,Robby Anderson,WR,NYJ,1,58,58,76,0,21,7,21,7.6,13.1
163,Stephen Anderson,TE,HOU,1,22,22,33,0,9,9,9,1.7,7.7
164,Andy Janovich,RB,DEN,1,7,7,9,0,14,0,14,0.0,0.0
165,Derek Watt,RB,LAC,1,12,12,18,0,0,0,0,0.0,0.0
166,Kevin Hogan,QB,CLE,1,67,67,100,7,0,63,63,7.2,10.7
167,Tyreek Hill,WR,KC,1,42,42,78,2,17,14,19,2.5,6.0
168,Johnny Holton,WR,OAK,1,3,3,5,0,0,0,0,0.0,0.0
169,DeAndre Washington,RB,OAK,1,5,5,9,60,20,80,80,0.2,4.0
170,Marcus Johnson,WR,PHI,1,6,6,10,0,17,17,17,1.6,26.7
171,Jerell Adams,TE,NYG,1,11,11,20,0,9,9,9,0.6,5.5
172,Geronimo Allison,WR,GB,1,8,8,12,0,25,13,25,0.7,8.8
173,Danny Vitale,RB,CLE,1,11,11,16,0,9,9,9,0.7,6.4
174,Mike Thomas,WR,LAR,1,2,2,3,0,0,0,0,0.0,0.0
175,Chester Rogers,WR,IND,1,7,7,12,0,0,0,0,0.0,0.0
176,Marvin Hall,WR,ATL,1,12,12,21,0,17,8,17,10.0,83.3
177,Jalen Richard,RB,OAK,1,17,17,29,12,24,29,35,2.6,15.3
178,C.J. Ham,RB,MIN,1,6,6,8,0,0,0,0,0.0,0.0
179,Elijhaa Penny,RB,ARI,1,4,4,6,0,0,0,0,0.0,0.0
180,Mike Williams,WR,LAC,1,11,11,17,0,9,9,9,1.5,13.6
181,Leonard Fournette,RB,JAC,1,41,41,59,51,5,56,56,19.8,48.3
182,O.J. Howard,TE,TB,1,45,45,64,0,7,2,7,1.5,3.3
183,Mitchell Trubisky,QB,CHI,1,80,80,100,5,0,25,25,9.7,12.1
184,Christian McCaffrey,RB,CAR,1,61,61,74,7,23,23,30,12.4,20.3
185,Deshaun Watson,QB,HOU,1,66,66,100,9,0,53,53,23.3,35.3
186,David Njoku,TE,CLE,1,26,26,39,0,19,8,19,0.0,0.0
187,Chris Godwin,WR,TB,1,14,14,20,0,7,7,7,0.9,6.4
188,D'Onta Foreman,RB,HOU,1,23,23,35,52,0,52,52,5.9,25.7
189,Evan Engram,TE,NYG,1,38,38,70,0,18,13,18,14.2,37.4
190,C.J. Beathard,QB,SF,1,54,54,75,2,0,69,69,13.2,24.4
191,Alvin Kamara,RB,NO,1,31,31,44,32,10,42,42,8.7,28.1
192,Wayne Gallman Jr.,RB,NYG,1,15,15,28,60,20,73,80,3.2,21.3
193,Samaje Perine,RB,WAS,1,25,25,34,36,12,48,48,10.7,42.8
194,Kareem Hunt,RB,KC,1,42,42,78,21,14,33,36,11.0,26.2
195,Taywan Taylor,WR,TEN,1,30,30,43,0,13,7,13,12.1,40.3
196,JuJu Smith-Schuster,WR,PIT,1,43,43,67,0,7,7,7,3.2,7.4
197,Chad Hansen,WR,NYJ,1,11,11,14,0,0,0,0,0.0,0.0
198,Cooper Kupp,WR,LAR,1,35,35,60,0,9,6,9,3.5,10.0
199,Curtis Samuel,WR,CAR,1,23,23,28,4,0,4,4,0.8,3.5
200,Josh Reynolds,WR,LAR,1,6,6,10,0,0,0,0,0.0,0.0
201,Marlon Mack,RB,IND,1,14,14,24,14,14,14,29,1.8,12.9
202,Corey Clement,RB,PHI,1,10,10,16,20,0,20,20,0.2,2.0
203,James Conner,RB,PIT,1,5,5,8,40,0,40,40,1.4,28.0
204,Tarik Cohen,RB,CHI,1,26,26,33,54,12,62,69,7.4,28.5
205,Elijah McGuire,RB,NYJ,1,25,25,33,40,0,40,40,2.2,8.8
206,Adam Shaheen,TE,CHI,1,19,19,24,0,0,0,0,0.0,0.0
207,Gerald Everett,TE,LAR,1,18,18,31,0,17,6,17,6.4,35.6
208,Jonnu Smith,TE,TEN,1,43,43,61,0,2,2,2,1.0,2.3
209,Austin Ekeler,RB,LAC,1,7,7,11,14,29,29,43,0.9,12.9
210,Mack Hollins,WR,PHI,1,9,9,15,0,22,22,22,3.8,42.2
211,George Kittle,TE,SF,1,66,66,92,0,12,6,12,4.6,7.0
212,Trent Taylor,WR,SF,1,44,44,61,0,11,5,11,1.1,2.5
213,Jacob Hollister,TE,NE,1,1,1,1,0,0,0,0,0.0,0.0
214,Darrell Daniels,TE,IND,1,6,6,10,0,0,0,0,0.0,0.0
215,Isaiah McKenzie,WR,DEN,1,12,12,15,0,17,8,17,0.0,0.0
216,Tanner Gentry,WR,CHI,1,76,76,95,0,1,0,1,0.0,0.0
217,Aaron Jones,RB,GB,1,43,43,65,30,9,33,40,4.2,9.8
218,Eric Saubert,TE,ATL,1,1,1,2,0,0,0,0,0.0,0.0
219,Alex Armah Jr.,RB,CAR,1,2,2,2,0,0,0,0,0.0,0.0
220,Keelan Cole Sr.,WR,JAC,1,41,41,59,0,5,2,5,0.7,1.7
221,Marcus Kemp,WR,KC,1,8,8,15,0,0,0,0,0.0,0.0
222,Matt Breida,RB,SF,1,17,17,24,24,24,35,47,3.6,21.2
223,Victor Bolden Jr.,WR,SF,1,3,3,4,0,0,0,0,0.0,0.0
224,Patrick Ricard,RB,BAL,1,23,23,32,0,0,0,0,0.0,0.0
