,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
25,Ted Ginn Jr.,WR,NO,1,34,34,59,3,9,9,12,11.9,35.0
26,Tom Brady,QB,NE,1,64,64,100,2,0,56,56,35.7,55.8
27,Vernon Davis,TE,WAS,1,56,56,82,0,9,9,9,11.8,21.1
28,Dez Bryant,WR,DAL,1,41,41,87,0,5,5,5,7.2,17.6
29,Golden Tate,WR,DET,1,63,63,90,0,17,11,17,11.8,18.7
30,Andre Roberts,WR,ATL,1,1,1,1,0,100,100,100,1.2,120.0
31,Emmanuel Sanders,WR,DEN,1,62,62,89,0,24,11,24,7.5,12.1
32,Jimmy Graham,TE,SEA,1,48,48,66,0,23,15,23,7.2,15.0
33,Rob Gronkowski,TE,NE,1,64,64,100,0,16,13,16,14.9,23.3
34,Antonio Brown,WR,PIT,1,64,64,100,0,22,16,22,17.0,26.6
35,Logan Paulsen,TE,SF,1,27,27,34,0,0,0,0,0.0,0.0
36,A.J. Green,WR,CIN,1,56,56,92,0,23,18,23,17.1,30.5
37,Julio Jones,WR,ATL,1,58,58,85,0,21,12,21,9.1,15.7
38,Cam Newton,QB,CAR,1,50,50,85,6,0,58,58,8.3,16.6
39,Mark Ingram II,RB,NO,1,29,29,50,48,14,55,62,8.6,29.7
40,Kyle Rudolph,TE,MIN,1,68,68,92,0,3,1,3,0.4,0.6
41,Andy Dalton,QB,CIN,1,61,61,100,3,0,48,48,16.3,26.7
42,Lance Kendricks,TE,GB,1,19,19,27,0,16,11,16,11.2,58.9
43,Luke Stocker,TE,TB,1,6,6,11,0,0,0,0,0.0,0.0
44,Anthony Sherman,RB,KC,1,9,9,17,0,11,11,11,1.1,12.2
45,Dion Lewis,RB,NE,1,12,12,19,17,25,42,42,1.7,14.2
46,Lee Smith,TE,OAK,1,12,12,24,0,0,0,0,0.0,0.0
47,Tyrod Taylor,QB,BUF,1,65,65,100,12,0,52,52,17.8,27.4
48,Virgil Green,TE,DEN,1,37,37,53,0,8,8,8,1.8,4.9
49,Kirk Cousins,QB,WAS,1,68,68,100,1,0,46,46,26.8,39.4
50,Russell Wilson,QB,SEA,1,73,73,100,10,0,77,77,33.5,45.9
51,Lamar Miller,RB,HOU,1,50,50,70,28,2,30,30,6.3,12.6
52,Alshon Jeffery,WR,PHI,1,67,67,88,0,12,6,12,5.6,8.4
53,Mohamed Sanu Sr.,WR,ATL,1,57,57,84,0,11,7,11,8.8,15.4
54,T.Y. Hilton,WR,IND,1,64,64,97,0,14,11,14,21.3,33.3
55,Travis Benjamin,WR,LAC,1,44,44,60,2,18,14,20,11.4,25.9
56,Marvin Jones Jr.,WR,DET,1,68,68,97,0,9,4,9,2.4,3.5
57,Rhett Ellison,TE,NYG,1,21,21,30,0,0,0,0,0.0,0.0
58,Derek Carrier,TE,LAR,1,24,24,37,0,4,4,4,1.7,7.1
59,Case Keenum,QB,MIN,1,74,74,100,8,0,53,53,28.6,38.6
60,Cole Beasley,WR,DAL,1,25,25,53,0,4,4,4,0.4,1.6
61,Chris Hogan,WR,NE,1,58,58,91,0,10,7,10,18.8,32.4
62,Garrett Celek,TE,SF,1,35,35,44,0,6,3,6,6.1,17.4
63,Jermaine Kearse,WR,NYJ,1,45,45,71,0,7,7,7,4.2,9.3
64,Josh Bellamy,WR,CHI,1,19,19,29,0,0,0,0,0.0,0.0
65,Travis Kelce,TE,KC,1,53,53,100,0,2,2,2,0.1,0.2
66,Marquise Goodwin,WR,SF,1,57,57,72,0,9,4,9,6.2,10.9
67,Russell Shepard,WR,CAR,1,38,38,64,0,3,0,3,0.0,0.0
68,DeAndre Hopkins,WR,HOU,1,71,71,100,0,11,10,11,7.6,10.7
69,Robert Woods,WR,LAR,1,60,60,92,0,12,10,12,10.8,18.0
70,Kenny Stills,WR,MIA,1,62,62,98,0,16,6,16,5.1,8.2
71,Cordarrelle Patterson,RB,OAK,1,26,26,51,8,8,12,15,1.2,4.6
72,Keenan Allen,WR,LAC,1,61,61,84,0,15,8,15,6.1,10.0
73,Tavon Austin,WR,LAR,1,15,15,23,20,0,20,20,-0.6,-4.0
74,Giovani Bernard,RB,CIN,1,13,13,21,23,15,38,38,9.9,76.2
75,Le'Veon Bell,RB,PIT,1,62,62,97,24,11,34,35,15.8,25.5
76,Theo Riddick,RB,DET,1,34,34,49,0,26,12,26,3.8,11.2
77,Chris Thompson,RB,WAS,1,28,28,41,29,25,50,54,24.8,88.6
78,Mike Glennon,QB,CHI,1,65,65,100,5,0,38,38,6.4,9.8
79,Zach Ertz,TE,PHI,1,75,75,99,0,13,11,13,9.5,12.7
80,Levine Toilolo,TE,ATL,1,35,35,51,0,0,0,0,0.0,0.0
81,Vance McDonald,TE,PIT,1,16,16,25,0,0,0,0,0.0,0.0
82,Kyle Juszczyk,RB,SF,1,25,25,32,0,4,4,4,3.4,13.6
83,Luke Willson,TE,SEA,1,25,25,34,0,16,12,16,11.3,45.2
84,Latavius Murray,RB,MIN,1,8,8,11,25,0,25,25,0.5,6.3
85,Ryan Griffin,TE,HOU,1,61,61,86,0,10,8,10,12.1,19.8
86,Demetrius Harris,TE,KC,1,22,22,42,0,0,0,0,0.0,0.0
87,James Develin,RB,NE,1,15,15,23,0,0,0,0,0.0,0.0
88,Jack Doyle,TE,IND,1,66,66,100,0,8,3,8,-0.4,-0.6
89,Patrick DiMarco,RB,BUF,1,15,15,23,0,0,0,0,0.0,0.0
90,Blake Bortles,QB,JAC,1,64,64,88,5,0,53,53,27.6,43.1
91,Derek Carr,QB,OAK,1,51,51,100,4,0,65,65,5.2,10.2
92,Logan Thomas,TE,BUF,1,11,11,17,0,0,0,0,0.0,0.0
93,Carlos Hyde,RB,SF,1,58,58,73,43,7,48,50,21.4,36.9
94,Devonta Freeman,RB,ATL,1,41,41,60,51,7,59,59,19.8,48.3
95,Sammy Watkins,WR,LAR,1,42,42,65,0,17,14,17,22.6,53.8
96,Mike Evans,WR,TB,1,47,47,89,0,26,15,26,6.7,14.3
97,Brandin Cooks,WR,NE,1,57,57,89,0,12,9,12,27.1,47.5
98,Davante Adams,WR,GB,1,67,67,96,0,9,4,9,6.0,9.0
99,Jordan Matthews,WR,BUF,1,50,50,77,0,10,6,10,6.1,12.2
100,Donte Moncrief,WR,IND,1,58,58,88,0,5,3,5,4.4,7.6
101,Odell Beckham Jr.,WR,NYG,1,55,55,79,0,24,16,24,19.9,36.2
102,Jarvis Landry,WR,MIA,1,60,60,95,0,18,10,18,4.8,8.0
103,Paul Richardson Jr.,WR,SEA,1,62,62,85,0,11,3,11,9.0,14.5
104,Eric Ebron,TE,DET,1,45,45,64,0,16,4,16,0.9,2.0
105,Trey Burton,TE,PHI,1,19,19,25,0,16,11,16,0.7,3.7
106,James White,RB,NE,1,31,31,48,16,3,19,19,2.8,9.0
107,Cody Latimer,WR,DEN,1,11,11,16,0,9,0,9,0.0,0.0
108,Jerick McKinnon,RB,MIN,1,14,14,19,14,14,29,29,0.4,2.9
109,Richard Rodgers,TE,GB,1,10,10,14,0,0,0,0,0.0,0.0
110,Ryan Grant,WR,WAS,1,34,34,50,0,12,9,12,3.1,9.1
111,Damien Williams,RB,MIA,1,10,10,16,20,10,30,30,1.1,11.0
112,Albert Wilson,WR,KC,1,27,27,51,4,15,15,19,7.4,27.4
113,Taylor Gabriel,WR,ATL,1,36,36,53,0,17,14,17,13.9,38.6
114,Allen Hurns,WR,JAC,1,44,44,60,0,7,7,7,8.0,18.2
115,Bennie Fowler III,WR,DEN,1,48,48,69,0,15,8,15,5.5,11.5
116,Dontrelle Inman,WR,LAC,1,14,14,19,0,7,7,7,0.2,1.4
117,Keith Smith,RB,DAL,1,5,5,11,0,0,0,0,0.0,0.0
118,Adam Thielen,WR,MIN,1,63,63,85,0,13,8,13,9.8,15.6
119,Cameron Brate,TE,TB,1,26,26,49,0,15,15,15,9.3,35.8
120,Roosevelt Nix,RB,PIT,1,4,4,6,0,0,0,0,0.0,0.0
121,Josh Hill,TE,NO,1,37,37,64,0,3,3,3,0.3,0.8
122,Darren Fells,TE,DET,1,29,29,41,0,3,3,3,0.8,2.8
123,Seth Roberts,WR,OAK,1,45,45,88,0,11,9,11,0.0,0.0
124,Marcus Mariota,QB,TEN,1,72,72,99,10,0,54,54,19.7,27.4
125,Jameis Winston,QB,TB,1,53,53,100,2,0,77,77,15.5,29.2
126,Amari Cooper,WR,OAK,1,44,44,86,0,11,2,11,0.6,1.4
127,DeVante Parker,WR,MIA,1,58,58,92,0,17,14,17,13.6,23.4
128,Melvin Gordon III,RB,LAC,1,33,33,45,52,6,52,58,13.9,42.1
129,Todd Gurley II,RB,LAR,1,61,61,94,46,11,54,57,32.9,53.9
130,Devin Funchess,WR,CAR,1,50,50,85,0,20,8,20,5.8,11.6
131,Ameer Abdullah,RB,DET,1,29,29,41,48,10,59,59,8.6,29.7
132,Tevin Coleman,RB,ATL,1,28,28,41,21,18,32,39,8.9,31.8
133,Duke Johnson Jr.,RB,CLE,1,40,40,52,5,18,20,23,16.4,41.0
134,Jay Ajayi,RB,MIA,1,33,33,52,33,9,39,42,2.5,7.6
135,Clive Walford,TE,OAK,1,4,4,8,0,25,25,25,-0.1,-2.5
136,Nick O'Leary,TE,BUF,1,34,34,52,0,3,3,3,3.1,9.1
137,Jesse James,TE,PIT,1,46,46,72,0,9,4,9,1.9,4.1
138,Tyler Kroft,TE,CIN,1,60,60,98,0,7,5,7,2.8,4.7
139,Nick Boyle,TE,BAL,1,40,40,69,0,5,5,5,1.4,3.5
140,Blake Bell,TE,MIN,1,10,10,14,0,0,0,0,0.0,0.0
141,Nelson Agholor,WR,PHI,1,45,45,59,0,7,4,7,2.0,4.4
142,Justin Hardy,WR,ATL,1,15,15,22,0,0,0,0,0.0,0.0
143,Tyler Lockett,WR,SEA,1,66,66,90,0,5,3,5,3.0,4.5
144,Breshad Perriman,WR,BAL,1,35,35,60,0,3,0,3,0.0,0.0
145,Jamison Crowder,WR,WAS,1,48,48,71,0,13,13,13,3.2,6.7
146,Ty Montgomery,RB,GB,1,66,66,94,18,18,30,36,5.0,7.6
147,Phillip Dorsett II,WR,NE,1,7,7,11,0,0,0,0,0.0,0.0
148,Stefon Diggs,WR,MIN,1,52,52,70,0,21,15,21,29.3,56.3
149,Chris Manhertz,TE,CAR,1,15,15,25,0,0,0,0,0.0,0.0
150,C.J. Uzomah,TE,CIN,1,17,17,28,0,0,0,0,0.0,0.0
151,Trevor Siemian,QB,DEN,1,70,70,100,4,0,61,61,7.6,10.9
152,James O'Shaughnessy,TE,JAC,1,22,22,30,0,5,5,5,1.2,5.5
153,Chris Conley,WR,KC,1,43,43,81,0,2,0,2,0.0,0.0
154,Geoff Swaim,TE,DAL,1,7,7,15,0,0,0,0,0.0,0.0
155,Michael Burton,RB,CHI,1,14,14,22,0,7,0,7,0.0,0.0
156,Damiere Byrd,WR,CAR,1,13,13,22,0,8,0,8,0.0,0.0
157,J.J. Nelson,WR,ARI,1,52,52,63,0,6,0,6,0.0,0.0
158,Tyrell Williams,WR,LAC,1,71,71,97,0,10,3,10,1.5,2.1
159,Raheem Mostert,RB,SF,1,8,8,10,50,0,50,50,-0.9,-11.3
160,Rod Smith,RB,DAL,1,3,3,6,0,0,0,0,0.0,0.0
161,Adam Humphries,WR,TB,1,39,39,74,0,26,15,26,6.8,17.4
162,Ross Travis,TE,KC,1,4,4,8,0,0,0,0,0.0,0.0
163,Laquon Treadwell,WR,MIN,1,31,31,42,0,3,3,3,0.2,0.6
164,Ezekiel Elliott,RB,DAL,1,43,43,91,51,9,58,60,15.4,35.8
165,Jared Goff,QB,LAR,1,65,65,100,2,0,45,45,23.6,36.3
166,Josh Doctson,WR,WAS,1,36,36,53,0,6,3,6,11.2,31.1
167,Derrick Henry,RB,TEN,1,30,30,41,43,3,47,47,6.4,21.3
168,Carson Wentz,QB,PHI,1,76,76,100,8,0,49,49,13.2,17.4
169,Michael Thomas,WR,NO,1,46,46,79,0,17,15,17,14.7,32.0
170,Alex Collins,RB,BAL,1,10,10,17,90,0,90,90,8.2,82.0
171,Tyler Boyd,WR,CIN,1,30,30,49,0,3,3,3,1.1,3.7
172,Paul Perkins,RB,NYG,1,35,35,50,26,6,31,31,3.0,8.6
173,Pharoh Cooper,WR,LAR,1,9,9,14,0,11,11,11,-1.6,-17.8
174,Hunter Henry,TE,LAC,1,41,41,56,0,0,0,0,0.0,0.0
175,Sterling Shepard,WR,NYG,1,69,69,99,0,14,10,14,19.3,28.0
176,Austin Hooper,TE,ATL,1,49,49,72,0,4,2,4,0.9,1.8
177,Jordan Howard,RB,CHI,1,41,41,63,56,12,68,68,26.4,64.4
178,Rashard Higgins,WR,CLE,1,52,52,68,0,12,4,12,1.0,1.9
179,Dak Prescott,QB,DAL,1,47,47,100,6,0,45,45,22.9,48.7
180,C.J. Prosise,RB,SEA,1,27,27,37,15,19,26,33,7.4,27.4
181,Tyler Higbee,TE,LAR,1,59,59,91,0,5,2,5,0.4,0.7
182,Kenyan Drake,RB,MIA,1,20,20,32,5,10,10,15,0.2,1.0
183,Jacoby Brissett,QB,IND,1,66,66,100,8,0,44,44,27.8,42.1
184,Nick Vannett,TE,SEA,1,6,6,8,0,0,0,0,0.0,0.0
185,Chris Moore,WR,BAL,1,7,7,12,0,14,0,14,0.0,0.0
186,Tyler Ervin,RB,HOU,1,8,8,11,13,13,25,25,0.8,10.0
187,Demarcus Robinson,WR,KC,1,9,9,17,0,22,22,22,0.9,10.0
188,Seth DeValve,TE,CLE,1,43,43,56,0,12,5,12,2.9,6.7
189,Wendell Smallwood,RB,PHI,1,43,43,57,28,5,30,33,8.0,18.6
190,Jakeem Grant Sr.,WR,MIA,1,3,3,5,0,33,33,33,1.2,40.0
191,Robby Anderson,WR,NYJ,1,49,49,78,0,12,6,12,15.5,31.6
192,Cody Core,WR,CIN,1,5,5,8,0,0,0,0,0.0,0.0
193,Alex Erickson,WR,CIN,1,13,13,21,0,0,0,0,0.0,0.0
194,Stephen Anderson,TE,HOU,1,31,31,44,0,10,3,10,1.4,4.5
195,Andy Janovich,RB,DEN,1,8,8,11,13,0,13,13,0.2,2.5
196,Derek Watt,RB,LAC,1,12,12,16,0,0,0,0,0.0,0.0
197,Tyreek Hill,WR,KC,1,39,39,74,8,21,21,28,15.0,38.5
198,Johnny Holton,WR,OAK,1,7,7,14,0,0,0,0,0.0,0.0
199,DeAndre Washington,RB,OAK,1,16,16,31,6,38,38,44,2.4,15.0
200,Marcus Johnson,WR,PHI,1,7,7,9,0,0,0,0,0.0,0.0
201,Geronimo Allison,WR,GB,1,47,47,67,0,17,13,17,12.2,26.0
202,Danny Vitale,RB,CLE,1,10,10,13,0,0,0,0,0.0,0.0
203,Jalen Richard,RB,OAK,1,6,6,12,33,17,50,50,0.8,13.3
204,C.J. Ham,RB,MIN,1,22,22,30,0,5,5,5,1.2,5.5
205,Tommylee Lewis,WR,NO,1,16,16,28,6,19,25,25,2.3,14.4
206,Elijhaa Penny,RB,ARI,1,2,2,2,0,0,0,0,0.0,0.0
207,Dalvin Cook,RB,MIN,1,54,54,73,50,9,59,59,22.9,42.4
208,Leonard Fournette,RB,JAC,1,37,37,51,46,11,54,57,14.0,37.8
209,O.J. Howard,TE,TB,1,34,34,64,0,3,3,3,1.2,3.5
210,DeShone Kizer,QB,CLE,1,77,77,100,9,0,70,70,22.1,28.7
211,Christian McCaffrey,RB,CAR,1,41,41,69,10,27,32,37,11.7,28.5
212,Deshaun Watson,QB,HOU,1,71,71,100,11,0,58,58,20.1,28.3
213,David Njoku,TE,CLE,1,30,30,39,0,13,7,13,7.2,24.0
214,Chris Godwin,WR,TB,1,11,11,21,0,27,27,27,4.4,40.0
215,D'Onta Foreman,RB,HOU,1,17,17,24,47,18,59,65,9.0,52.9
216,Evan Engram,TE,NYG,1,57,57,81,0,12,9,12,4.5,7.9
217,Joe Mixon,RB,CIN,1,34,34,56,53,9,62,62,10.1,29.7
218,Alvin Kamara,RB,NO,1,17,17,29,12,29,29,41,10.2,60.0
219,Samaje Perine,RB,WAS,1,30,30,44,63,3,67,67,3.5,11.7
220,Jamaal Williams,RB,GB,1,4,4,6,25,0,25,25,0.6,15.0
221,Kareem Hunt,RB,KC,1,37,37,70,46,3,49,49,24.3,65.7
222,Taywan Taylor,WR,TEN,1,26,26,36,4,12,12,15,1.5,5.8
223,JuJu Smith-Schuster,WR,PIT,1,51,51,80,0,12,4,12,3.9,7.6
224,Zay Jones,WR,BUF,1,55,55,85,0,4,0,4,0.0,0.0
225,Cooper Kupp,WR,LAR,1,38,38,58,0,5,5,5,1.7,4.5
226,Curtis Samuel,WR,CAR,1,36,36,61,3,14,8,17,3.6,10.0
227,Amara Darboh,WR,SEA,1,11,11,15,0,9,0,9,0.0,0.0
228,Josh Reynolds,WR,LAR,1,6,6,9,0,0,0,0,0.0,0.0
229,Noah Brown,WR,DAL,1,8,8,17,0,13,13,13,1.3,16.3
230,Corey Clement,RB,PHI,1,7,7,9,86,0,86,86,8.2,117.1
231,Tarik Cohen,RB,CHI,1,28,28,43,43,14,57,57,10.2,36.4
232,Elijah McGuire,RB,NYJ,1,12,12,19,58,0,58,58,1.4,11.7
233,Adam Shaheen,TE,CHI,1,15,15,23,0,7,7,7,6.2,41.3
234,Gerald Everett,TE,LAR,1,11,11,17,0,0,0,0,0.0,0.0
235,Jonnu Smith,TE,TEN,1,48,48,66,0,4,2,4,8.4,17.5
236,Jeremy Sprinkle,TE,WAS,1,7,7,10,0,0,0,0,0.0,0.0
237,Austin Ekeler,RB,LAC,1,6,6,8,0,17,17,17,0.6,10.0
238,Kenny Golladay,WR,DET,1,45,45,64,0,11,4,11,2.5,5.6
239,Mack Hollins,WR,PHI,1,8,8,11,0,0,0,0,0.0,0.0
240,George Kittle,TE,SF,1,37,37,47,0,8,3,8,0.8,2.2
241,Trent Taylor,WR,SF,1,37,37,47,0,11,8,11,9.2,24.9
242,Jacob Hollister,TE,NE,1,7,7,11,0,14,14,14,1.9,27.1
243,Cethan Carter,TE,CIN,1,2,2,3,0,0,0,0,0.0,0.0
244,Darrell Daniels,TE,IND,1,17,17,26,0,6,6,6,0.6,3.5
245,Isaiah McKenzie,WR,DEN,1,9,9,13,11,0,11,11,0.4,4.4
246,Ryan Switzer,WR,DAL,1,2,2,4,50,0,50,50,0.3,15.0
247,Eric Saubert,TE,ATL,1,1,1,1,0,0,0,0,0.0,0.0
248,Chad Williams,WR,ARI,1,13,13,16,0,8,8,8,0.8,6.2
249,Chris Carson,RB,SEA,1,41,41,56,27,5,32,32,11.2,27.3
250,Keelan Cole Sr.,WR,JAC,1,37,37,51,0,11,3,11,1.3,3.5
251,Matt Breida,RB,SF,1,16,16,20,19,25,38,44,2.9,18.1
252,Victor Bolden Jr.,WR,SF,1,1,1,1,0,0,0,0,0.0,0.0
253,Patrick Ricard,RB,BAL,1,11,11,19,0,0,0,0,0.0,0.0
