,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
133,Malcolm Brown,RB,LAR,1,3,3,6,33,0,33,33,0.5,16.7
134,Clive Walford,TE,OAK,1,8,8,13,0,50,25,50,1.3,16.3
135,Nick O'Leary,TE,BUF,1,32,32,48,0,3,3,3,0.9,2.8
136,Jesse James,TE,PIT,1,71,71,80,0,17,14,17,9.7,13.7
137,Tyler Kroft,TE,CIN,1,45,45,83,0,2,0,2,0.0,0.0
138,Nick Boyle,TE,BAL,1,41,41,64,0,2,2,2,0.1,0.2
139,MyCole Pruitt,TE,HOU,1,13,13,19,0,0,0,0,0.0,0.0
140,Blake Bell,TE,MIN,1,31,31,42,0,6,6,6,2.7,8.7
141,Nelson Agholor,WR,PHI,1,78,78,85,0,14,10,14,6.4,8.2
142,Justin Hardy,WR,ATL,1,22,22,30,0,0,0,0,0.0,0.0
143,Tyler Lockett,WR,SEA,1,39,39,63,3,13,13,15,16.0,41.0
144,Jamison Crowder,WR,WAS,1,41,41,82,0,15,7,15,3.4,8.3
145,Stefon Diggs,WR,MIN,1,70,70,95,0,14,9,14,6.4,9.1
146,Chris Manhertz,TE,CAR,1,21,21,32,0,5,5,5,0.6,2.9
147,C.J. Uzomah,TE,CIN,1,14,14,26,0,7,0,7,0.0,0.0
148,Trevor Siemian,QB,DEN,1,70,70,100,4,0,49,49,13.3,19.0
149,James O'Shaughnessy,TE,JAC,1,16,16,24,0,6,0,6,0.0,0.0
150,Geoff Swaim,TE,DAL,1,22,22,35,0,0,0,0,0.0,0.0
151,Michael Burton,RB,CHI,1,19,19,25,5,0,5,5,0.0,0.0
152,Damiere Byrd,WR,CAR,1,38,38,58,0,13,13,13,3.7,9.7
153,J.J. Nelson,WR,ARI,1,40,40,62,0,8,5,8,2.6,6.5
154,Tyrell Williams,WR,LAC,1,51,51,71,0,8,8,8,19.2,37.6
155,Eric Tomlinson,TE,NYJ,1,17,17,34,0,0,0,0,0.0,0.0
156,DeAndrew White,WR,HOU,1,48,48,72,0,13,2,13,2.4,5.0
157,Rod Smith,RB,DAL,1,29,29,46,21,17,38,38,28.0,96.6
158,Daniel Brown,TE,CHI,1,19,19,25,0,11,11,11,0.9,4.7
159,Adam Humphries,WR,TB,1,38,38,54,0,8,8,8,2.5,6.6
160,Ross Travis,TE,IND,1,7,7,10,0,29,0,29,0.0,0.0
161,Laquon Treadwell,WR,MIN,1,32,32,43,0,13,6,13,2.3,7.2
162,Jared Goff,QB,LAR,1,48,48,100,4,0,58,58,14.2,29.6
163,Corey Coleman,WR,CLE,1,39,39,67,0,15,13,15,12.2,31.3
164,Josh Doctson,WR,WAS,1,46,46,92,0,13,7,13,3.4,7.4
165,Derrick Henry,RB,TEN,1,13,13,22,62,0,62,62,8.0,61.5
166,Carson Wentz,QB,PHI,1,69,69,75,4,0,64,64,27.2,39.4
167,Michael Thomas,WR,NO,1,45,45,87,0,31,22,31,17.7,39.3
168,Alex Collins,RB,BAL,1,29,29,45,62,7,69,69,22.6,77.9
169,Tyler Boyd,WR,CIN,1,30,30,56,0,13,3,13,1.5,5.0
170,Devontae Booker,RB,DEN,1,27,27,39,33,7,41,41,3.4,12.6
171,Pharoh Cooper,WR,LAR,1,7,7,15,0,29,14,29,0.1,1.4
172,Hunter Henry,TE,LAC,1,42,42,58,0,14,10,14,11.0,26.2
173,Sterling Shepard,WR,NYG,1,77,77,96,1,4,4,5,0.7,0.9
174,Austin Hooper,TE,ATL,1,50,50,68,0,8,4,8,2.3,4.6
175,Jordan Howard,RB,CHI,1,44,44,58,52,5,55,57,27.5,62.5
176,Rashard Higgins,WR,CLE,1,28,28,48,0,4,0,4,0.0,0.0
177,Dak Prescott,QB,DAL,1,63,63,100,10,0,57,57,26.6,42.2
178,Tyler Higbee,TE,LAR,1,35,35,73,0,0,0,0,0.0,0.0
179,Will Fuller V,WR,HOU,1,67,67,100,0,7,4,7,2.6,3.9
180,Kenyan Drake,RB,MIA,1,66,66,90,38,9,45,47,19.3,29.2
181,Jacoby Brissett,QB,IND,1,71,71,100,4,0,35,35,7.8,11.0
182,Nick Vannett,TE,SEA,1,13,13,21,0,8,0,8,0.0,0.0
183,Chris Moore,WR,BAL,1,24,24,38,0,13,13,13,10.8,45.0
184,Demarcus Robinson,WR,KC,1,44,44,59,0,0,0,0,0.0,0.0
185,Seth DeValve,TE,CLE,1,25,25,43,0,12,8,12,1.6,6.4
186,Jakeem Grant Sr.,WR,MIA,1,9,9,12,0,44,22,44,10.2,113.3
187,Robby Anderson,WR,NYJ,1,34,34,68,0,18,9,18,2.7,7.9
188,D.J. Foster,RB,ARI,1,21,21,32,10,10,19,19,1.3,6.2
189,Alex Erickson,WR,CIN,1,3,3,6,0,33,33,33,0.9,30.0
190,Stephen Anderson,TE,HOU,1,48,48,72,0,13,4,13,1.6,3.3
191,Andy Janovich,RB,DEN,1,12,12,17,8,0,8,8,6.1,50.8
192,Derek Watt,RB,LAC,1,10,10,14,10,0,10,10,0.2,2.0
193,Tyreek Hill,WR,KC,1,69,69,92,0,9,6,9,7.5,10.9
194,Johnny Holton,WR,OAK,1,28,28,46,0,14,7,14,-0.2,-0.7
195,DeAndre Washington,RB,OAK,1,14,14,23,29,14,36,43,1.9,13.6
196,Jerell Adams,TE,NYG,1,5,5,6,0,0,0,0,0.0,0.0
197,Trevor Davis,WR,GB,1,3,3,4,0,33,0,33,0.0,0.0
198,Geronimo Allison,WR,GB,1,19,19,25,0,21,21,21,2.9,15.3
199,Danny Vitale,RB,CLE,1,17,17,29,0,6,6,6,0.1,0.6
200,Mike Thomas,WR,LAR,1,5,5,10,0,20,20,20,0.6,12.0
201,Peyton Barber,RB,TB,1,31,31,44,39,3,42,42,6.3,20.3
202,Chester Rogers,WR,IND,1,66,66,93,0,6,3,6,0.6,0.9
203,Kalif Raymond,WR,NYG,1,8,8,10,0,0,0,0,0.0,0.0
204,Marvin Hall,WR,ATL,1,10,10,14,0,10,0,10,0.0,0.0
205,Jaydon Mickens,WR,JAC,1,1,1,2,0,0,0,0,0.0,0.0
206,Jalen Richard,RB,OAK,1,15,15,25,0,0,0,0,0.0,0.0
207,C.J. Ham,RB,MIN,1,8,8,11,0,13,13,13,0.9,11.3
208,J.D. McKissic,RB,SEA,1,31,31,50,10,16,26,26,3.5,11.3
209,Tommylee Lewis,WR,NO,1,6,6,12,0,33,33,33,9.0,150.0
210,Elijhaa Penny,RB,ARI,1,8,8,12,25,13,38,38,2.9,36.3
211,Mike Williams,WR,LAC,1,35,35,49,0,9,3,9,0.3,0.9
212,Leonard Fournette,RB,JAC,1,50,50,76,48,12,56,60,17.9,35.8
213,O.J. Howard,TE,TB,1,56,56,79,0,11,7,11,9.4,16.8
214,Mitchell Trubisky,QB,CHI,1,76,76,100,3,0,45,45,21.3,28.0
215,Corey Davis,WR,TEN,1,46,46,77,0,13,7,13,2.9,6.3
216,DeShone Kizer,QB,CLE,1,58,58,100,3,0,52,52,17.3,29.8
217,Christian McCaffrey,RB,CAR,1,43,43,66,19,9,26,28,5.3,12.3
218,David Njoku,TE,CLE,1,34,34,59,0,6,3,6,0.3,0.9
219,Chris Godwin,WR,TB,1,40,40,56,0,15,13,15,6.8,17.0
220,Evan Engram,TE,NYG,1,63,63,79,0,11,6,11,5.4,8.6
221,Nathan Peterman,QB,BUF,1,40,40,60,10,0,35,35,7.3,18.3
222,Alvin Kamara,RB,NO,1,6,6,12,17,50,67,67,2.7,45.0
223,Wayne Gallman Jr.,RB,NYG,1,37,37,46,32,24,51,57,9.9,26.8
224,Samaje Perine,RB,WAS,1,40,40,80,43,10,53,53,5.2,13.0
225,Jamaal Williams,RB,GB,1,50,50,66,30,14,44,44,23.8,47.6
226,Kareem Hunt,RB,KC,1,51,51,68,49,6,55,55,19.8,38.8
227,Taywan Taylor,WR,TEN,1,6,6,10,0,17,0,17,0.0,0.0
228,Chad Hansen,WR,NYJ,1,35,35,70,0,0,0,0,0.0,0.0
229,Zay Jones,WR,BUF,1,41,41,61,0,0,0,0,0.0,0.0
230,Cooper Kupp,WR,LAR,1,45,45,94,0,16,11,16,17.8,39.6
231,Amara Darboh,WR,SEA,1,4,4,6,0,0,0,0,0.0,0.0
232,Dede Westbrook,WR,JAC,1,50,50,76,0,16,10,16,14.1,28.2
233,Josh Reynolds,WR,LAR,1,26,26,54,0,8,8,8,1.7,6.5
234,Noah Brown,WR,DAL,1,24,24,38,0,8,0,8,0.0,0.0
235,Marlon Mack,RB,IND,1,17,17,24,41,18,53,59,4.4,25.9
236,Corey Clement,RB,PHI,1,27,27,29,22,11,26,33,5.2,19.3
237,James Conner,RB,PIT,1,7,7,8,29,0,29,29,0.6,8.6
238,Brian Hill,RB,CIN,1,7,7,13,29,14,43,43,1.0,14.3
239,Tarik Cohen,RB,CHI,1,37,37,49,32,5,38,38,8.5,23.0
240,Elijah McGuire,RB,NYJ,1,1,1,2,100,0,100,100,-0.3,-30.0
241,Adam Shaheen,TE,CHI,1,32,32,42,0,16,13,16,10.4,32.5
242,Gerald Everett,TE,LAR,1,12,12,25,0,8,8,8,0.6,5.0
243,Jonnu Smith,TE,TEN,1,28,28,47,0,0,0,0,0.0,0.0
244,Jeremy Sprinkle,TE,WAS,1,2,2,4,0,0,0,0,0.0,0.0
245,Austin Ekeler,RB,LAC,1,18,18,25,22,17,22,39,4.9,27.2
246,Kenny Golladay,WR,DET,1,58,58,85,2,7,7,9,2.6,4.5
247,Mack Hollins,WR,PHI,1,38,38,41,0,5,0,5,0.0,0.0
248,George Kittle,TE,SF,1,20,20,27,0,10,10,10,1.0,5.0
249,Antony Auclair,TE,TB,1,11,11,15,0,0,0,0,0.0,0.0
250,Trent Taylor,WR,SF,1,31,31,42,0,10,6,10,1.1,3.5
251,Jacob Hollister,TE,NE,1,2,2,3,0,0,0,0,0.0,0.0
252,Josh Malone,WR,CIN,1,26,26,48,0,4,0,4,0.0,0.0
253,Ryan Switzer,WR,DAL,1,2,2,3,0,0,0,0,0.0,0.0
254,Aaron Jones,RB,GB,1,8,8,11,50,0,50,50,-0.2,-2.5
255,Chad Williams,WR,ARI,1,14,14,22,7,0,7,7,3.3,23.6
256,Ricky Seals-Jones,TE,ARI,1,18,18,28,0,17,6,17,2.0,11.1
257,JoJo Natson,WR,NYJ,1,1,1,2,0,0,0,0,0.0,0.0
258,Keelan Cole Sr.,WR,JAC,1,40,40,61,0,8,8,8,15.9,39.8
259,Matt Breida,RB,SF,1,32,32,44,38,0,38,38,2.7,8.4
260,Kendrick Bourne,WR,SF,1,31,31,42,0,6,6,6,2.9,9.4
261,Patrick Ricard,RB,BAL,1,15,15,23,0,7,7,7,0.0,0.0
