,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
30,Emmanuel Sanders,WR,DEN,1,53,53,78,0,11,6,11,2.6,4.9
31,Jimmy Graham,TE,SEA,1,40,40,82,0,20,8,20,0.8,2.0
32,Rob Gronkowski,TE,NE,1,78,78,96,0,8,3,8,3.3,4.2
33,Antonio Brown,WR,PIT,1,51,51,85,0,22,22,22,18.2,35.7
34,Logan Paulsen,TE,SF,1,3,3,5,0,0,0,0,0.0,0.0
35,A.J. Green,WR,CIN,1,55,55,90,0,18,9,18,7.4,13.5
36,Julio Jones,WR,ATL,1,48,48,81,0,10,8,10,6.6,13.8
37,Cam Newton,QB,CAR,1,67,67,100,9,0,46,46,13.1,19.6
38,Mark Ingram II,RB,NO,1,26,26,42,23,19,42,42,7.1,27.3
39,Randall Cobb,WR,GB,1,63,63,77,0,21,14,21,8.5,13.5
40,Kyle Rudolph,TE,MIN,1,55,55,85,0,5,5,5,8.6,15.6
41,Andy Dalton,QB,CIN,1,61,61,100,2,0,52,52,-3.0,-4.9
42,Lance Kendricks,TE,GB,1,21,21,26,0,19,10,19,1.8,8.6
43,Anthony Sherman,RB,KC,1,12,12,18,0,0,0,0,0.0,0.0
44,Dion Lewis,RB,NE,1,6,6,7,33,0,33,33,0.9,15.0
45,Lee Smith,TE,OAK,1,29,29,44,0,0,0,0,0.0,0.0
46,Tyrod Taylor,QB,BUF,1,77,77,100,10,0,47,47,18.8,24.4
47,Virgil Green,TE,DEN,1,44,44,65,0,2,2,2,4.4,10.0
48,Kirk Cousins,QB,WAS,1,63,63,100,6,0,70,70,10.6,16.8
49,Russell Wilson,QB,SEA,1,49,49,100,4,0,59,59,8.3,16.9
50,Lamar Miller,RB,HOU,1,64,64,81,27,3,30,30,9.6,15.0
51,Alshon Jeffery,WR,PHI,1,61,61,88,0,11,5,11,5.8,9.5
52,Mohamed Sanu Sr.,WR,ATL,1,48,48,81,0,19,13,19,4.7,9.8
53,T.Y. Hilton,WR,IND,1,44,44,88,0,16,7,16,3.7,8.4
54,Travis Benjamin,WR,LAC,1,39,39,67,0,10,8,10,10.3,26.4
55,Marvin Jones Jr.,WR,DET,1,68,68,94,0,3,3,3,9.7,14.3
56,Rhett Ellison,TE,NYG,1,19,19,33,0,5,5,5,0.9,4.7
57,Alfred Morris,RB,DAL,1,8,8,11,50,0,50,50,0.1,1.3
58,Derek Carrier,TE,LAR,1,13,13,20,0,15,8,15,1.2,9.2
59,Cole Beasley,WR,DAL,1,52,52,70,0,10,6,10,3.2,6.2
60,Chris Hogan,WR,NE,1,73,73,90,4,7,5,11,2.5,3.4
61,Garrett Celek,TE,SF,1,14,14,25,0,0,0,0,0.0,0.0
62,Jermaine Kearse,WR,NYJ,1,55,55,95,0,16,13,16,5.9,10.7
63,Josh Bellamy,WR,CHI,1,33,33,49,0,12,9,12,2.7,8.2
64,Travis Kelce,TE,KC,1,67,67,99,1,10,9,12,4.4,6.6
65,Marquise Goodwin,WR,SF,1,50,50,88,0,12,6,12,2.1,4.2
66,Russell Shepard,WR,CAR,1,20,20,30,0,10,10,10,11.3,56.5
67,DeAndre Hopkins,WR,HOU,1,79,79,100,0,20,9,20,11.5,14.6
68,Robert Woods,WR,LAR,1,43,43,66,0,12,7,12,5.3,12.3
69,Cordarrelle Patterson,RB,OAK,1,23,23,35,4,4,9,9,0.7,3.0
70,Keenan Allen,WR,LAC,1,52,52,90,0,19,10,19,9.5,18.3
71,Tavon Austin,WR,LAR,1,7,7,11,29,14,43,43,-0.2,-2.9
72,Giovani Bernard,RB,CIN,1,29,29,48,24,7,28,31,7.9,27.2
73,Le'Veon Bell,RB,PIT,1,43,43,72,23,14,30,37,4.7,10.9
74,Theo Riddick,RB,DET,1,22,22,31,5,32,32,36,8.6,39.1
75,Chris Thompson,RB,WAS,1,30,30,48,10,17,23,27,11.6,38.7
76,Rex Burkhead,RB,NE,1,10,10,12,30,30,40,60,2.3,23.0
77,Mike Glennon,QB,CHI,1,67,67,100,0,0,60,60,12.5,18.7
78,Zach Ertz,TE,PHI,1,60,60,87,0,13,13,13,9.3,15.5
79,Jordan Reed,TE,WAS,1,55,55,87,0,15,9,15,3.6,6.5
80,Tyler Eifert,TE,CIN,1,54,54,89,0,2,2,2,0.4,0.7
81,Levine Toilolo,TE,ATL,1,29,29,49,0,3,0,3,0.0,0.0
82,Vance McDonald,TE,PIT,1,18,18,30,0,6,0,6,0.0,0.0
83,Kyle Juszczyk,RB,SF,1,19,19,33,5,21,16,26,1.7,8.9
84,Luke Willson,TE,SEA,1,17,17,35,0,6,0,6,0.0,0.0
85,Latavius Murray,RB,MIN,1,3,3,5,67,0,67,67,0.6,20.0
86,Ryan Griffin,TE,HOU,1,10,10,13,0,10,0,10,0.0,0.0
87,Demetrius Harris,TE,KC,1,25,25,37,0,8,8,8,7.5,30.0
88,James Develin,RB,NE,1,19,19,23,0,0,0,0,0.0,0.0
89,Jack Doyle,TE,IND,1,46,46,92,0,7,4,7,4.1,8.9
90,Patrick DiMarco,RB,BUF,1,20,20,26,0,5,5,5,0.5,2.5
91,Blake Bortles,QB,JAC,1,64,64,100,5,0,38,38,10.3,16.1
92,Derek Carr,QB,OAK,1,66,66,100,3,0,52,52,18.7,28.3
93,Logan Thomas,TE,BUF,1,6,6,8,0,0,0,0,0.0,0.0
94,Carlos Hyde,RB,SF,1,44,44,77,20,14,34,34,7.7,17.5
95,Devonta Freeman,RB,ATL,1,36,36,61,33,6,39,39,9.9,27.5
96,Sammy Watkins,WR,LAR,1,38,38,58,0,13,13,13,5.8,15.3
97,Brandin Cooks,WR,NE,1,67,67,83,0,10,4,10,8.8,13.1
98,Davante Adams,WR,GB,1,67,67,82,0,10,4,10,4.7,7.0
99,Jordan Matthews,WR,BUF,1,67,67,87,0,4,3,4,6.1,9.1
100,Donte Moncrief,WR,IND,1,45,45,90,0,9,2,9,5.0,11.1
101,Allen Robinson II,WR,JAC,1,3,3,5,0,33,33,33,1.7,56.7
102,Paul Richardson Jr.,WR,SEA,1,41,41,84,0,17,10,17,5.9,14.4
103,Eric Ebron,TE,DET,1,51,51,71,0,6,4,6,0.9,1.8
104,Trey Burton,TE,PHI,1,14,14,20,0,0,0,0,0.0,0.0
105,James White,RB,NE,1,43,43,53,23,12,30,35,6.8,15.8
106,Cody Latimer,WR,DEN,1,11,11,16,0,0,0,0,0.0,0.0
107,Jerick McKinnon,RB,MIN,1,11,11,17,27,27,55,55,3.7,33.6
108,John Brown,WR,ARI,1,63,63,84,2,14,8,16,4.2,6.7
109,Richard Rodgers,TE,GB,1,5,5,6,0,0,0,0,0.0,0.0
110,Ryan Grant,WR,WAS,1,37,37,59,0,16,11,16,6.1,16.5
111,Albert Wilson,WR,KC,1,39,39,57,0,13,13,13,3.7,9.5
112,Taylor Gabriel,WR,ATL,1,31,31,53,0,13,10,13,3.6,11.6
113,Allen Hurns,WR,JAC,1,51,51,80,0,8,6,8,4.2,8.2
114,Bennie Fowler III,WR,DEN,1,38,38,56,0,11,8,11,14.1,37.1
115,Keith Smith,RB,DAL,1,2,2,3,0,0,0,0,0.0,0.0
116,Adam Thielen,WR,MIN,1,65,65,100,0,15,14,15,15.7,24.2
117,Roosevelt Nix,RB,PIT,1,10,10,17,0,0,0,0,0.0,0.0
118,Josh Hill,TE,NO,1,25,25,40,0,0,0,0,0.0,0.0
119,Darren Fells,TE,DET,1,33,33,46,0,0,0,0,0.0,0.0
120,Seth Roberts,WR,OAK,1,55,55,83,0,2,2,2,7.9,14.4
121,Marcus Mariota,QB,TEN,1,64,64,100,5,0,69,69,18.8,29.4
122,Amari Cooper,WR,OAK,1,61,61,92,0,21,8,21,12.2,20.0
123,Kevin White,WR,CHI,1,47,47,70,0,9,4,9,0.6,1.3
124,Melvin Gordon III,RB,LAC,1,44,44,76,41,14,52,55,13.9,31.6
125,Todd Gurley II,RB,LAR,1,48,48,74,40,13,50,52,15.6,32.5
126,Devin Funchess,WR,CAR,1,45,45,67,0,4,4,4,2.0,4.4
127,Maxx Williams,TE,BAL,1,17,17,26,0,6,6,6,0.5,2.9
128,Ameer Abdullah,RB,DET,1,35,35,49,43,11,51,54,4.1,11.7
129,Tevin Coleman,RB,ATL,1,24,24,41,33,25,50,58,5.8,24.2
130,Sean Mannion,QB,LAR,1,5,5,8,60,0,80,80,-0.2,-4.0
131,Duke Johnson Jr.,RB,CLE,1,50,50,76,0,10,4,10,2.0,4.0
132,David Johnson,RB,ARI,1,46,46,61,24,20,37,43,7.1,15.4
133,Malcolm Brown,RB,LAR,1,11,11,17,64,0,64,64,7.6,69.1
134,Clive Walford,TE,OAK,1,5,5,8,0,0,0,0,0.0,0.0
135,Nick O'Leary,TE,BUF,1,43,43,56,0,5,2,5,2.2,5.1
136,Jesse James,TE,PIT,1,54,54,90,0,15,11,15,16.1,29.8
137,Tyler Kroft,TE,CIN,1,12,12,20,0,8,8,8,0.5,4.2
138,Nick Boyle,TE,BAL,1,45,45,68,0,2,2,2,1.4,3.1
139,Blake Bell,TE,MIN,1,2,2,3,0,0,0,0,0.0,0.0
140,Nelson Agholor,WR,PHI,1,41,41,59,0,20,15,20,14.6,35.6
141,Justin Hardy,WR,ATL,1,15,15,25,0,0,0,0,0.0,0.0
142,Tyler Lockett,WR,SEA,1,26,26,53,0,12,4,12,0.8,3.1
143,Breshad Perriman,WR,BAL,1,42,42,64,0,10,2,10,0.5,1.2
144,Jamison Crowder,WR,WAS,1,49,49,78,0,14,6,14,-0.6,-1.2
145,Ty Montgomery,RB,GB,1,74,74,90,26,5,31,31,15.3,20.7
146,Phillip Dorsett II,WR,NE,1,18,18,22,0,6,0,6,0.0,0.0
147,Stefon Diggs,WR,MIN,1,58,58,89,2,14,14,16,20.7,35.7
148,Chris Manhertz,TE,CAR,1,12,12,18,0,0,0,0,0.0,0.0
149,Trevor Siemian,QB,DEN,1,68,68,100,9,0,50,50,22.7,33.4
150,James O'Shaughnessy,TE,JAC,1,1,1,2,0,100,100,100,1.8,180.0
151,Chris Conley,WR,KC,1,64,64,94,0,6,3,6,4.3,6.7
152,Geoff Swaim,TE,DAL,1,9,9,12,0,0,0,0,0.0,0.0
153,Michael Burton,RB,CHI,1,6,6,9,17,0,17,17,0.7,11.7
154,Damiere Byrd,WR,CAR,1,19,19,28,0,5,0,5,0.0,0.0
155,J.J. Nelson,WR,ARI,1,30,30,40,0,20,17,20,10.3,34.3
156,Tyrell Williams,WR,LAC,1,54,54,93,0,13,9,13,5.4,10.0
157,Raheem Mostert,RB,SF,1,1,1,2,0,0,0,0,0.0,0.0
158,Eric Tomlinson,TE,NYJ,1,13,13,22,0,15,15,15,2.5,19.2
159,Rod Smith,RB,DAL,1,2,2,3,0,0,0,0,0.0,0.0
160,Ross Travis,TE,KC,1,8,8,12,0,13,0,13,0.0,0.0
161,Laquon Treadwell,WR,MIN,1,36,36,55,0,3,3,3,0.7,1.9
162,Ezekiel Elliott,RB,DAL,1,60,60,81,40,8,48,48,14.0,23.3
163,Jared Goff,QB,LAR,1,60,60,92,2,0,50,50,16.4,27.3
164,Corey Coleman,WR,CLE,1,53,53,80,0,11,9,11,11.3,21.3
165,Josh Doctson,WR,WAS,1,20,20,32,0,0,0,0,0.0,0.0
166,Derrick Henry,RB,TEN,1,18,18,28,33,0,33,33,2.5,13.9
167,Carson Wentz,QB,PHI,1,69,69,100,6,0,62,62,18.9,27.4
168,Michael Thomas,WR,NO,1,58,58,94,0,14,9,14,4.5,7.8
169,Tyler Boyd,WR,CIN,1,42,42,69,0,10,2,10,1.1,2.6
170,Paul Perkins,RB,NYG,1,18,18,32,39,17,50,56,2.5,13.9
171,Pharoh Cooper,WR,LAR,1,22,22,34,0,5,0,5,0.0,0.0
172,Hunter Henry,TE,LAC,1,23,23,40,0,0,0,0,0.0,0.0
173,Sterling Shepard,WR,NYG,1,57,57,100,2,14,14,16,5.0,8.8
174,Austin Hooper,TE,ATL,1,47,47,80,0,4,4,4,18.8,40.0
175,Jordan Howard,RB,CHI,1,38,38,57,34,13,42,47,12.6,33.2
176,Dak Prescott,QB,DAL,1,74,74,100,4,0,57,57,17.1,23.1
177,C.J. Prosise,RB,SEA,1,16,16,33,25,0,25,25,1.1,6.9
178,Tyler Higbee,TE,LAR,1,53,53,82,0,6,4,6,1.7,3.2
179,Jacoby Brissett,QB,IND,1,9,9,18,0,0,33,33,2.0,22.2
180,Nick Vannett,TE,SEA,1,8,8,16,0,13,13,13,1.0,12.5
181,Tyler Ervin,RB,HOU,1,50,50,63,6,10,14,16,2.6,5.2
182,Demarcus Robinson,WR,KC,1,5,5,7,0,0,0,0,0.0,0.0
183,Seth DeValve,TE,CLE,1,31,31,47,0,16,13,16,4.2,13.5
184,Wendell Smallwood,RB,PHI,1,16,16,23,25,6,31,31,0.9,5.6
185,Robby Anderson,WR,NYJ,1,57,57,98,0,14,7,14,2.2,3.9
186,Cody Core,WR,CIN,1,10,10,16,0,20,0,20,0.0,0.0
187,Alex Erickson,WR,CIN,1,7,7,11,0,0,0,0,0.0,0.0
188,Stephen Anderson,TE,HOU,1,57,57,72,0,9,4,9,1.4,2.5
189,Andy Janovich,RB,DEN,1,16,16,24,0,0,0,0,0.0,0.0
190,Derek Watt,RB,LAC,1,7,7,12,0,0,0,0,0.0,0.0
191,Tyreek Hill,WR,KC,1,50,50,74,4,16,18,20,19.8,39.6
192,Johnny Holton,WR,OAK,1,1,1,2,0,0,0,0,0.0,0.0
193,DeAndre Washington,RB,OAK,1,16,16,24,19,13,31,31,2.2,13.8
194,Marcus Johnson,WR,PHI,1,7,7,10,0,0,0,0,0.0,0.0
195,Jerell Adams,TE,NYG,1,3,3,5,0,0,0,0,0.0,0.0
196,Jake Rudock,QB,DET,1,1,1,1,0,0,0,0,0.0,0.0
197,Dwayne Washington,RB,DET,1,14,14,19,43,0,43,43,2.2,15.7
198,Trevor Davis,WR,GB,1,6,6,7,0,0,0,0,0.0,0.0
199,Danny Vitale,RB,CLE,1,4,4,6,0,0,0,0,0.0,0.0
200,Jalen Richard,RB,OAK,1,14,14,21,36,7,43,43,2.8,20.0
201,Andy Jones,WR,HOU,1,1,1,1,0,0,0,0,0.0,0.0
202,C.J. Ham,RB,MIN,1,9,9,14,0,0,0,0,0.0,0.0
203,Tommylee Lewis,WR,NO,1,11,11,18,0,27,18,27,5.2,47.3
204,Elijhaa Penny,RB,ARI,1,1,1,1,0,0,0,0,0.0,0.0
205,Dalvin Cook,RB,MIN,1,51,51,78,43,10,49,53,13.7,26.9
206,Leonard Fournette,RB,JAC,1,39,39,61,67,8,74,74,18.4,47.2
207,Corey Davis,WR,TEN,1,42,42,66,0,24,14,24,6.9,16.4
208,DeShone Kizer,QB,CLE,1,66,66,100,8,0,53,53,18.6,28.2
209,Christian McCaffrey,RB,CAR,1,47,47,70,28,15,38,43,6.5,13.8
210,Deshaun Watson,QB,HOU,1,48,48,61,4,0,52,52,5.7,11.9
211,David Njoku,TE,CLE,1,29,29,44,0,7,7,7,2.0,6.9
212,D'Onta Foreman,RB,HOU,1,2,2,3,50,0,50,50,0.4,20.0
213,Evan Engram,TE,NYG,1,47,47,82,0,11,9,11,4.4,9.4
214,Joe Mixon,RB,CIN,1,22,22,36,36,14,50,50,2.4,10.9
215,Alvin Kamara,RB,NO,1,31,31,50,23,19,35,42,3.8,12.3
216,Jamaal Williams,RB,GB,1,6,6,7,33,0,33,33,0.9,15.0
217,Kareem Hunt,RB,KC,1,39,39,57,44,13,56,56,40.6,104.1
218,Taywan Taylor,WR,TEN,1,6,6,9,0,33,33,33,1.4,23.3
219,JuJu Smith-Schuster,WR,PIT,1,25,25,42,0,0,0,0,0.0,0.0
220,Chad Hansen,WR,NYJ,1,12,12,21,0,0,0,0,0.0,0.0
221,Zay Jones,WR,BUF,1,66,66,86,0,6,2,6,2.1,3.2
222,Cooper Kupp,WR,LAR,1,39,39,60,0,15,10,15,13.6,34.9
223,Curtis Samuel,WR,CAR,1,12,12,18,0,0,0,0,0.0,0.0
224,Amara Darboh,WR,SEA,1,5,5,10,0,20,0,20,0.0,0.0
225,Josh Reynolds,WR,LAR,1,17,17,26,0,0,0,0,0.0,0.0
226,Marlon Mack,RB,IND,1,17,17,34,59,6,65,65,10.5,61.8
227,James Conner,RB,PIT,1,8,8,13,50,0,50,50,1.1,13.8
228,Tarik Cohen,RB,CHI,1,28,28,42,18,43,46,61,17.3,61.8
229,Adam Shaheen,TE,CHI,1,8,8,12,0,0,0,0,0.0,0.0
230,Gerald Everett,TE,LAR,1,29,29,45,0,3,3,3,3.9,13.4
231,Jonnu Smith,TE,TEN,1,23,23,36,0,4,0,4,0.0,0.0
232,Austin Ekeler,RB,LAC,1,3,3,5,0,67,67,67,1.8,60.0
233,Kenny Golladay,WR,DET,1,44,44,61,0,16,9,16,18.9,43.0
234,Mack Hollins,WR,PHI,1,5,5,7,0,0,0,0,0.0,0.0
235,George Kittle,TE,SF,1,54,54,95,0,11,9,11,2.7,5.0
236,Trent Taylor,WR,SF,1,24,24,42,0,4,4,4,0.8,3.3
237,Darrell Daniels,TE,IND,1,13,13,26,0,0,0,0,0.0,0.0
238,Ryan Switzer,WR,DAL,1,2,2,3,0,0,0,0,0.0,0.0
239,Jamal Agnew,WR,DET,1,1,1,1,0,0,0,0,0.0,0.0
240,Eric Saubert,TE,ATL,1,2,2,3,0,0,0,0,0.0,0.0
241,Chris Carson,RB,SEA,1,26,26,53,23,4,27,27,4.9,18.8
242,Keelan Cole Sr.,WR,JAC,1,19,19,30,0,11,0,11,0.0,0.0
243,Sean Culkin,TE,LAC,1,11,11,19,0,0,0,0,0.0,0.0
244,Matt Breida,RB,SF,1,13,13,23,31,0,31,31,1.1,8.5
245,Kendrick Bourne,WR,SF,1,3,3,5,0,0,0,0,0.0,0.0
246,Patrick Ricard,RB,BAL,1,13,13,20,0,0,0,0,0.0,0.0
