,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,O.J. Howard(TB),6,6,98,16.3,33,2,2,0,0,0,0,1,21.8,21.8,1.2%
1,2,Jordan Reed(FA),8,10,64,8.0,20,1,2,0,0,0,0,1,18.4,18.4,19.0%
2,3,Zach Ertz(ARI),5,5,89,17.8,46,2,1,0,0,0,0,1,14.9,14.9,85.8%
3,4,Evan Engram(NYG),6,12,60,10.0,25,1,1,0,0,0,0,1,12.0,12.0,28.5%
4,5,Jason Witten(FA),4,4,54,13.5,18,0,1,0,0,0,0,1,11.4,11.4,0.1%
5,6,Jimmy Graham(CHI),3,6,51,17.0,29,2,1,0,0,0,0,1,11.1,11.1,0.8%
6,7,Jared Cook(LAC),6,7,107,17.8,28,2,0,0,0,0,0,1,10.7,10.7,50.2%
7,8,Travis Kelce(KC),4,5,33,8.3,10,0,1,0,0,0,0,1,9.3,9.3,100.0%
8,9,Marcedes Lewis(GB),2,3,29,14.5,24,1,1,0,0,0,0,1,8.9,8.9,0.2%
9,10,Anthony Fasano(FA),3,4,25,8.3,22,1,1,0,0,0,0,1,8.5,8.5,0.1%
10,11,Tyler Kroft(NYJ),4,4,23,5.8,10,0,1,0,0,0,0,1,8.3,8.3,0.2%
11,12,Logan Thomas(WAS),1,1,22,22.0,22,1,1,0,0,0,0,1,8.2,8.2,27.1%
12,13,Austin Seferian-Jenkins(FA),3,5,21,7.0,10,0,1,0,0,0,0,1,8.1,8.1,0.0%
13,14,Hunter Henry(NE),4,5,73,18.3,34,1,0,0,0,0,0,1,7.3,7.3,65.9%
14,15,Vernon Davis(FA),4,4,67,16.8,31,2,0,0,0,0,0,1,6.7,6.7,1.6%
15,16,Cameron Brate(TB),6,9,60,10.0,14,0,0,0,0,0,0,1,6.0,6.0,2.8%
16,17,Nick O'Leary(FA),2,2,58,29.0,32,2,0,0,0,0,0,1,5.8,5.8,0.0%
17,18,David Njoku(CLE),2,5,58,29.0,31,2,0,0,0,0,0,1,5.8,5.8,12.9%
18,19,Julius Thomas(FA),3,4,58,19.3,25,2,0,0,0,0,0,1,5.8,5.8,0.0%
19,20,Rob Gronkowski(TB),3,7,51,17.0,27,1,0,0,0,0,0,1,5.1,5.1,97.7%
20,21,A.J. Derby(FA),6,7,66,11.0,23,1,0,0,0,0,1,1,4.6,4.6,0.0%
21,22,Jack Doyle(IND),6,7,44,7.3,12,0,0,0,0,0,0,1,4.4,4.4,2.2%
22,23,Delanie Walker(FA),7,10,63,9.0,16,0,0,0,0,0,1,1,4.3,4.3,0.1%
23,24,Kyle Rudolph(NYG),5,7,43,8.6,19,0,0,0,0,0,0,1,4.3,4.3,0.3%
24,25,Benjamin Watson(FA),5,5,38,7.6,20,1,0,0,0,0,0,1,3.8,3.8,2.8%
25,26,Vance McDonald(FA),2,3,37,18.5,28,1,0,0,0,0,0,1,3.7,3.7,0.0%
26,27,Niles Paul(FA),1,1,32,32.0,32,1,0,0,0,0,0,1,3.2,3.2,0.0%
27,28,Zach Miller(FA),2,3,29,14.5,24,1,0,0,0,0,0,1,2.9,2.9,0.0%
28,29,Seth DeValve(FA),2,4,27,13.5,17,0,0,0,0,0,0,1,2.7,2.7,0.0%
29,30,Eric Tomlinson(BAL),1,1,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,0.0%
30,31,Coby Fleener(FA),2,3,22,11.0,17,0,0,0,0,0,0,1,2.2,2.2,0.0%
31,32,Jonnu Smith(NE),2,4,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2,22.7%
32,33,Ed Dickson(FA),3,5,18,6.0,11,0,0,0,0,0,0,1,1.8,1.8,0.0%
33,34,Jermaine Gresham(FA),1,3,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.0%
34,35,Martellus Bennett(FA),2,3,17,8.5,12,0,0,0,0,0,0,1,1.7,1.7,23.0%
35,36,George Kittle(SF),1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,99.7%
36,37,Demetrius Harris(ARI),2,3,16,8.0,12,0,0,0,0,0,0,1,1.6,1.6,0.1%
37,38,Tyler Higbee(LAR),3,3,13,4.3,5,0,0,0,0,0,0,1,1.3,1.3,77.4%
38,39,Luke Willson(FA),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%
39,40,Xavier Grimble(BAL),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%
40,41,Nick Vannett(NO),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.1%
41,42,Nick Boyle(BAL),2,3,12,6.0,8,0,0,0,0,0,0,1,1.2,1.2,0.1%
42,43,Chris Manhertz(JAC),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
43,44,Garrett Celek(FA),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
44,45,C.J. Uzomah(CIN),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,20.8%
45,46,Geoff Swaim(TEN),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.3%
46,47,Darrell Daniels(ARI),1,3,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
47,48,Virgil Green(FA),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
48,49,Trey Burton(FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
49,50,Ben Koyack(FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
50,51,Brandon Williams(FA),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
51,52,Austin Hooper(CLE),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,28.8%
52,53,Cole Hikutini(FA),1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
53,54,Antonio Gates(FA),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.2%
54,55,Brent Celek(FA),1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
55,56,Ross Travis(FA),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
56,57,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,58,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
58,59,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,60,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
60,61,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
61,62,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
62,63,Matt Sokol(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,64,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,65,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,66,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,67,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,68,Chris Myarick(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
68,69,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
69,70,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,71,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,72,Kyle Markway(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,73,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,74,Nick Bowers(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,75,Rysen John(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,76,Nakia Griffin-Stewart(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,77,Ryan Becker(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
77,78,Farrod Green(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
78,79,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
79,80,Brevin Jordan(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
80,81,Pat Freiermuth(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7%
81,82,Kyle Pitts(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4%
82,83,Tommy Hudson(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,84,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
84,85,Tyler Mabry(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,86,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
86,87,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,88,Thaddeus Moss(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,89,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,90,Charlie Taumoepeau(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,91,Charlie Woerner(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,92,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,93,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,94,Sean McKeon(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,95,Tyler Davis(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,96,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,97,Rashod Berry(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,98,Scotty Washington(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,99,Eli Wolf(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
99,100,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
