,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Rob Gronkowski(TB),5,8,82,16.4,21,3,2,0,0,0,0,1,20.2,20.2,97.7%
1,2,Kyle Rudolph(NYG),4,4,63,15.8,34,2,2,0,0,0,0,1,18.3,18.3,0.3%
2,3,Zach Ertz(ARI),10,12,103,10.3,22,1,1,0,0,0,0,1,16.3,16.3,85.8%
3,4,Hunter Henry(NE),5,5,76,15.2,27,2,1,0,0,0,0,1,13.6,13.6,65.9%
4,5,Ricky Seals-Jones(WAS),4,6,72,18.0,29,2,1,0,0,0,0,1,13.2,13.2,10.8%
5,6,Delanie Walker(FA),4,5,63,15.8,37,1,1,0,0,0,0,1,12.3,12.3,0.1%
6,7,Jimmy Graham(CHI),3,6,34,11.3,25,1,1,0,0,0,0,1,9.4,9.4,0.8%
7,8,Jack Doyle(IND),7,8,94,13.4,26,2,0,0,0,0,0,1,9.4,9.4,2.2%
8,9,Nick Vannett(NO),2,4,29,14.5,17,0,1,0,0,0,0,1,8.9,8.9,0.1%
9,10,Tyler Kroft(NYJ),3,4,14,4.7,8,0,1,0,0,0,0,1,7.4,7.4,0.2%
10,11,Xavier Grimble(BAL),1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.0%
11,12,Charles Clay(FA),4,4,60,15.0,33,1,0,0,0,0,0,1,6.0,6.0,0.0%
12,13,O.J. Howard(TB),3,4,52,17.3,29,1,0,0,0,0,0,1,5.2,5.2,1.2%
13,14,Julius Thomas(FA),5,6,52,10.4,17,0,0,0,0,0,0,1,5.2,5.2,0.0%
14,15,Tyler Higbee(LAR),3,3,48,16.0,38,1,0,0,0,0,0,1,4.8,4.8,77.4%
15,16,David Njoku(CLE),4,4,47,11.8,27,1,0,0,0,0,0,1,4.7,4.7,12.9%
16,17,Jason Witten(FA),7,7,44,6.3,8,0,0,0,0,0,0,1,4.4,4.4,0.1%
17,18,Travis Kelce(KC),3,4,39,13.0,25,1,0,0,0,0,0,1,3.9,3.9,100.0%
18,19,Austin Hooper(CLE),3,5,38,12.7,20,1,0,0,0,0,0,1,3.8,3.8,28.8%
19,20,C.J. Fiedorowicz(FA),4,8,37,9.3,10,0,0,0,0,0,0,1,3.7,3.7,0.0%
20,21,Eric Ebron(PIT),4,4,34,8.5,14,0,0,0,0,0,0,1,3.4,3.4,3.0%
21,22,Austin Traylor(FA),1,4,34,34.0,34,1,0,0,0,0,0,1,3.4,3.4,0.0%
