,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Jimmy Graham(CHI),7,11,58,8.3,12,0,1,0,0,0,0,1,13.8,13.8,0.8%
1,2,O.J. Howard(TB),3,4,52,17.3,24,2,1,0,0,0,0,1,11.2,11.2,1.2%
2,3,Adam Shaheen(MIA),4,4,41,10.3,22,1,1,0,0,0,0,1,10.1,10.1,0.0%
3,4,Delanie Walker(FA),6,9,92,15.3,42,1,0,0,0,0,0,1,9.2,9.2,0.1%
4,5,Coby Fleener(FA),5,5,91,18.2,29,3,0,0,0,0,0,1,9.1,9.1,0.0%
5,6,Levine Toilolo(NYG),2,2,31,15.5,25,1,1,0,0,0,0,1,9.1,9.1,0.0%
6,7,Travis Kelce(KC),8,14,109,13.6,32,3,0,0,0,0,0,1,8.9,8.9,100.0%
7,8,Marcedes Lewis(GB),2,2,26,13.0,16,0,1,0,0,0,0,1,8.6,8.6,0.2%
8,9,Jesse James(CHI),5,8,21,4.2,11,0,1,0,0,0,0,1,8.1,8.1,0.0%
9,10,Tyler Kroft(NYJ),2,3,12,6.0,11,0,1,0,0,0,0,1,7.2,7.2,0.2%
10,11,Jeremy Sprinkle(DAL),1,1,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.0%
11,12,Vernon Davis(FA),3,6,67,22.3,36,2,0,0,0,0,0,1,6.7,6.7,1.6%
12,13,Kyle Rudolph(NYG),5,7,58,11.6,28,1,0,0,0,0,0,1,5.8,5.8,0.3%
13,14,Josh Hill(FA),1,1,3,3.0,3,0,1,1,-8,0,0,1,5.5,5.5,0.0%
14,15,Eric Ebron(PIT),4,7,49,12.3,26,1,0,0,0,0,0,1,4.9,4.9,3.0%
15,16,Rob Gronkowski(TB),3,3,37,12.3,14,0,0,0,0,0,0,1,3.6,3.6,97.7%
16,17,Jared Cook(LAC),2,5,36,18.0,26,1,0,0,0,0,0,1,3.6,3.6,50.2%
17,18,Austin Traylor(FA),4,5,36,9.0,13,0,0,0,0,0,0,1,3.6,3.6,0.0%
18,19,Benjamin Watson(FA),1,1,33,33.0,33,1,0,0,0,0,0,1,3.3,3.3,2.8%
19,20,Julius Thomas(FA),4,4,30,7.5,11,0,0,0,0,0,0,1,3.0,3.0,0.0%
20,21,Brent Celek(FA),1,2,28,28.0,28,1,0,0,0,0,0,1,2.8,2.8,0.0%
21,22,Charles Clay(FA),3,4,27,9.0,16,0,0,0,0,0,0,1,2.7,2.7,0.0%
