Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,T.Y. Hilton(IND),5,9,175,35.0,80,3,2,0,0,0,0,1,29.5,29.5,16.8%
2,Marvin Jones Jr.(JAC),7,11,107,15.3,25,2,2,0,0,0,0,1,22.7,22.7,55.4%
3,Alshon Jeffery(FA),6,11,84,14.0,32,1,2,0,0,0,0,1,20.4,20.4,0.1%
4,Robert Woods(LAR),4,5,70,17.5,52,1,2,0,0,0,0,1,19.0,19.0,29.9%
5,Doug Baldwin(FA),7,12,108,15.4,30,3,1,0,0,0,0,1,16.8,16.8,0.0%
6,DeAndre Hopkins(ARI),6,16,86,14.3,34,1,1,0,0,0,0,1,14.6,14.6,69.3%
7,Cole Beasley(BUF),4,6,24,6.0,7,0,2,0,0,0,0,1,14.4,14.4,63.2%
8,Terrance Williams(FA),9,9,141,15.7,56,2,0,0,0,0,0,1,14.1,14.1,0.0%
9,Deonte Thompson(FA),7,10,81,11.6,26,1,1,0,0,0,0,1,14.1,14.1,0.0%
10,Marqise Lee(FA),8,12,75,9.4,19,0,1,0,0,0,0,1,13.5,13.5,0.0%
11,Tyreek Hill(KC),2,4,64,32.0,56,1,1,4,9,0,0,1,13.3,13.3,100.0%
12,Rishard Matthews(FA),4,7,70,17.5,29,1,1,0,0,0,0,1,13.0,13.0,0.0%
13,Demaryius Thomas(FA),8,12,70,8.8,14,0,1,0,0,0,0,1,13.0,13.0,0.1%
14,Sammy Watkins(BAL),1,2,67,67.0,67,1,1,0,0,0,0,1,12.7,12.7,7.0%
15,Ted Ginn Jr.(FA),4,5,59,14.8,36,1,1,0,0,0,0,1,11.9,11.9,0.0%
16,Julio Jones(TEN),6,12,118,19.7,34,3,0,0,0,0,0,1,11.8,11.8,60.7%
17,Golden Tate(FA),7,9,113,16.1,23,2,0,0,0,0,0,1,11.3,11.3,0.1%
18,Zay Jones(LV),6,7,53,8.8,12,0,1,0,0,0,0,1,11.3,11.3,6.0%
19,Robby Anderson(CAR),4,5,48,12.0,25,1,1,0,0,0,0,1,10.8,10.8,42.2%
20,Johnny Holton(FA),1,1,44,44.0,44,1,1,0,0,0,0,1,10.4,10.4,0.0%
21,Jeremy Maclin(FA),8,9,98,12.3,19,0,0,0,0,0,0,1,9.8,9.8,0.0%
22,Tavarres King(FA),3,6,33,11.0,14,0,1,0,0,0,0,1,9.3,9.3,0.0%
23,Jarvis Landry(CLE),6,7,32,5.3,11,0,1,0,0,0,0,1,9.2,9.2,72.5%
24,Devin Funchess(FA),5,7,86,17.2,33,2,0,0,0,0,0,1,8.6,8.6,0.0%
25,Mohamed Sanu Sr.(SF),3,3,23,7.7,10,0,1,0,0,0,0,1,8.3,8.3,0.1%
26,Eric Decker(FA),3,4,21,7.0,11,0,1,0,0,0,0,1,8.1,8.1,0.6%
27,Mike Wallace(FA),4,7,19,4.8,8,0,1,0,0,0,0,1,7.9,7.9,0.0%
28,DeVante Parker(MIA),5,8,76,15.2,26,1,0,0,0,0,0,1,7.6,7.6,64.3%
29,Dez Bryant(FA),6,11,73,12.2,21,1,0,0,0,0,0,1,7.3,7.3,2.6%
30,Sterling Shepard(NYG),5,9,70,14.0,37,1,0,0,0,0,0,1,7.0,7.0,23.7%
31,Larry Fitzgerald(FA),5,9,70,14.0,23,2,0,0,0,0,0,1,7.0,7.0,0.3%
32,Marquise Goodwin(CHI),2,8,68,34.0,55,1,0,0,0,0,0,1,6.8,6.8,0.3%
33,Michael Thomas(NO),8,11,65,8.1,24,1,0,0,0,0,0,1,6.5,6.5,20.6%
