Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,DeAndre Hopkins(ARI),8,11,224,28.0,72,6,1,0,0,0,0,1,28.4,28.4,69.3%
2,JuJu Smith-Schuster(FA),7,10,193,27.6,97,2,1,0,0,0,0,1,25.3,25.3,18.5%
3,William Fuller V(MIA),5,8,125,25.0,59,3,2,0,0,0,0,1,24.5,24.5,22.8%
4,Paul Richardson Jr.(FA),6,7,105,17.5,48,2,2,0,0,0,0,1,22.5,22.5,0.0%
5,Robby Anderson(CAR),6,6,104,17.3,32,3,1,1,1,0,0,1,16.5,16.5,42.2%
6,Adam Thielen(MIN),5,10,98,19.6,25,2,1,0,0,0,0,1,15.8,15.8,82.7%
7,Alshon Jeffery(FA),2,8,62,31.0,53,1,1,0,0,0,0,1,14.2,14.2,0.1%
8,Travis Benjamin(SF),5,9,64,12.8,24,1,1,2,14,0,0,1,13.8,13.8,0.0%
9,Jamison Crowder(NYJ),9,13,123,13.7,41,2,0,2,12,0,0,1,13.5,13.5,23.6%
10,Mohamed Sanu Sr.(SF),6,7,74,12.3,23,1,1,0,0,0,0,1,13.4,13.4,0.1%
11,Marvin Jones Jr.(JAC),6,11,128,21.3,43,2,0,0,0,0,0,1,12.8,12.8,55.4%
12,Tyler Lockett(SEA),6,8,121,20.2,54,2,0,1,-2,0,0,1,11.9,11.9,97.5%
13,Jeremy Maclin(FA),3,5,53,17.7,34,1,1,0,0,0,0,1,11.3,11.3,0.0%
14,Andre Holmes(FA),3,4,51,17.0,36,1,1,0,0,0,0,1,11.1,11.1,0.0%
15,Kelvin Benjamin(FA),3,7,39,13.0,25,1,1,0,0,0,0,1,9.9,9.9,0.1%
16,Josh Malone(TEN),2,3,35,17.5,25,1,1,0,0,0,0,1,9.5,9.5,0.0%
17,Tre McBride III(FA),3,5,92,30.7,45,3,0,0,0,0,0,1,9.2,9.2,0.0%
18,TJ Jones(FA),4,8,88,22.0,34,3,0,0,0,0,0,1,8.8,8.8,0.0%
19,A.J. Green(ARI),3,8,27,9.0,14,0,1,0,0,0,0,1,8.7,8.7,51.8%
20,Michael Crabtree(FA),5,10,83,16.6,40,2,0,0,0,0,0,1,8.3,8.3,0.0%
21,Michael Thomas(NO),7,8,77,11.0,23,2,0,0,0,0,0,1,7.7,7.7,20.6%
22,Julio Jones(TEN),3,6,74,24.7,53,1,0,0,0,0,0,1,7.4,7.4,60.7%
23,Antonio Brown(FA),5,10,70,14.0,40,1,0,0,0,0,0,1,7.0,7.0,84.1%
24,Ted Ginn Jr.(FA),2,4,68,34.0,53,1,0,0,0,0,0,1,6.8,6.8,0.0%
25,Golden Tate(FA),7,8,86,12.3,34,1,0,0,0,0,1,1,6.6,6.6,0.1%
26,Demaryius Thomas(FA),5,9,66,13.2,22,1,0,0,0,0,0,1,6.6,6.6,0.1%
27,Kenny Stills(NO),5,10,65,13.0,28,2,0,0,0,0,0,1,6.5,6.5,0.1%
28,Josh Doctson(FA),1,3,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.0%
29,Keenan Allen(LAC),4,5,61,15.3,18,0,0,0,0,0,0,1,6.1,6.1,99.3%
30,Chris Hogan(FA),5,7,60,12.0,19,0,0,0,0,0,0,1,6.0,6.0,0.0%
31,Mike Evans(TB),5,10,60,12.0,18,0,0,0,0,0,0,1,6.0,6.0,97.8%
32,Chris Moore(HOU),0,0,0,0,0,0,0,0,0,0,0,1,6.0,6.0,0.1%
33,Brandon Coleman(FA),1,1,54,54.0,54,1,0,0,0,0,0,1,5.4,5.4,0.0%
34,Doug Baldwin(FA),6,10,54,9.0,13,0,0,0,0,0,0,1,5.4,5.4,0.0%
35,Tanner McEvoy(FA),1,1,53,53.0,53,1,0,0,0,0,0,1,5.3,5.3,0.0%
36,Amari Cooper(DAL),5,10,48,9.6,18,0,0,1,4,0,0,1,5.2,5.2,97.7%
37,Leonte Carroo(FA),6,8,48,8.0,14,0,0,0,0,0,0,1,4.8,4.8,0.0%
38,Brandon LaFell(FA),4,5,44,11.0,17,0,0,0,0,0,0,1,4.4,4.4,0.0%
39,Ricardo Louis(FA),2,6,42,21.0,37,1,0,0,0,0,0,1,4.2,4.2,0.0%
40,Dez Bryant(FA),4,6,39,9.8,18,0,0,0,0,0,0,1,3.9,3.9,2.6%
41,Ryan Grant(FA),5,7,38,7.6,25,1,0,0,0,0,0,1,3.8,3.8,0.0%
42,DeSean Jackson(LV),3,8,37,12.3,19,0,0,0,0,0,0,1,3.7,3.7,4.4%
43,Terrance Williams(FA),2,3,36,18.0,25,1,0,0,0,0,0,1,3.6,3.6,0.0%
44,Bennie Fowler III(SF),2,6,35,17.5,29,1,0,0,0,0,0,1,3.5,3.5,0.0%
45,Jarvis Landry(CLE),5,12,33,6.6,14,0,0,0,0,0,0,1,3.3,3.3,72.5%
46,Trent Taylor(CIN),3,3,33,11.0,13,0,0,0,0,0,0,1,3.3,3.3,0.0%
47,Kamar Aiken(FA),2,5,33,16.5,21,1,0,0,0,0,0,1,3.3,3.3,0.0%
48,Zay Jones(LV),3,5,32,10.7,22,1,0,0,0,0,0,1,3.2,3.2,6.0%
49,Mack Hollins(MIA),2,3,30,15.0,24,1,0,0,0,0,0,1,3.0,3.0,0.2%
50,Brandin Cooks(HOU),5,8,26,5.2,9,0,0,0,0,0,0,1,2.6,2.6,92.7%
51,Nelson Agholor(NE),3,3,26,8.7,17,0,0,0,0,0,0,1,2.6,2.6,13.6%
52,Adam Humphries(WAS),4,6,26,6.5,11,0,0,0,0,0,0,1,2.6,2.6,0.8%
53,Stefon Diggs(BUF),4,6,27,6.8,10,0,0,1,-1,0,0,1,2.6,2.6,100.0%
54,Curtis Samuel(WAS),2,3,15,7.5,9,0,0,1,11,0,0,1,2.6,2.6,15.7%
55,Tyrell Williams(FA),1,6,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,4.8%
56,Brandon Tate(FA),1,1,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.0%
57,Kendall Wright(FA),2,8,23,11.5,13,0,0,0,0,0,0,1,2.3,2.3,0.0%
58,Jordan Matthews(SF),3,4,21,7.0,9,0,0,0,0,0,0,1,2.1,2.1,0.0%
59,Laquon Treadwell(JAC),1,4,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,2.5%
60,Tyreek Hill(KC),2,6,38,19.0,25,1,0,0,0,0,0,1,1.8,1.8,100.0%
61,Pierre Garcon(FA),2,4,17,8.5,13,0,0,0,0,0,0,1,1.7,1.7,0.0%
62,T.Y. Hilton(IND),2,7,15,7.5,17,0,0,0,0,0,0,1,1.5,1.5,16.8%
63,Cody Latimer(FA),2,3,15,7.5,11,0,0,0,0,0,0,1,1.5,1.5,0.0%
64,Rashard Higgins(CLE),1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.7%
65,Jermaine Kearse(FA),2,5,14,7.0,7,0,0,0,0,0,0,1,1.4,1.4,0.0%
66,Russell Shepard(FA),1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%
67,Danny Amendola(HOU),2,6,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,0.1%
68,Sammie Coates(FA),2,2,13,6.5,10,0,0,0,0,0,0,1,1.3,1.3,0.0%
69,Bruce Ellington(FA),1,4,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%
70,Devin Funchess(FA),2,6,11,5.5,9,0,0,0,0,0,0,1,1.1,1.1,0.0%
71,Chester Rogers(TEN),2,2,9,4.5,9,0,0,0,0,0,0,1,0.9,0.9,0.6%
72,Jordan Taylor(FA),1,3,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
73,Cole Beasley(BUF),2,3,8,4.0,4,0,0,0,0,0,0,1,0.8,0.8,63.2%
74,Chris Godwin(TB),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,67.1%
75,Mike Williams(LAC),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,91.9%
76,Cordarrelle Patterson(ATL),3,4,7,2.3,3,0,0,0,0,0,0,1,0.7,0.7,95.1%
77,Justin Hunter(FA),1,3,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
78,Ryan Switzer(CLE),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
79,Michael Floyd(FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
80,Deonte Thompson(FA),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
81,Demarcus Robinson(KC),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.8%
82,Quartney Davis(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,Thomas Ives(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,Steven Sims Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
86,Tarik Black(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,Lynn Bowden Jr.(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,Tyler Vaughns(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Marquez Callaway(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6%
90,Easop Winston Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,Van Jefferson(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1%
92,D.J. Montgomery(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,Jauan Jennings(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
94,Deonte Harty(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7%
95,Malik Henry(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,Alex Bachman(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,Nsimba Webster(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
