Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Tyler Higbee(LAR),5,5,54,10.8,28,0,3,0,0,0,0,1,23.4,23.4,77.4%
2,Jonnu Smith(NE),4,5,84,21.0,63,0,2,0,0,0,0,1,20.4,20.4,22.7%
3,Mike Gesicki(MIA),8,11,130,16.3,27,0,1,0,0,0,0,1,19.0,19.0,87.6%
4,Jordan Reed(FA),7,8,50,7.1,18,0,2,0,0,0,0,1,17.0,17.0,19.0%
5,Darren Waller(LV),12,16,105,8.8,18,0,1,0,0,0,0,1,16.5,16.5,92.6%
6,Travis Kelce(KC),9,14,90,10.0,20,0,1,0,0,0,0,1,15.0,15.0,100.0%
7,Noah Fant(SEA),4,5,57,14.3,22,0,1,0,0,0,0,1,13.7,13.7,80.3%
8,Hayden Hurst(ATL),5,8,72,14.4,42,0,1,0,0,0,0,1,13.2,13.2,0.9%
9,Dalton Schultz(DAL),9,10,88,9.8,18,0,1,0,0,0,1,1,12.8,12.8,89.9%
10,Mo Alie-Cox(IND),5,6,111,22.2,33,0,0,0,0,0,0,1,11.1,11.1,2.2%
11,C.J. Uzomah(CIN),4,6,42,10.5,23,0,1,0,0,0,0,1,10.2,10.2,20.8%
12,Tyler Eifert(FA),3,6,36,12.0,19,0,1,0,0,0,0,1,9.6,9.6,0.0%
13,Robert Tonyan(GB),2,3,25,12.5,14,0,1,0,0,0,0,1,8.5,8.5,18.6%
14,Hunter Henry(NE),6,8,83,13.8,22,0,0,0,0,0,0,1,8.3,8.3,65.9%
15,Darren Fells(FA),2,4,23,11.5,13,0,1,0,0,0,0,1,8.3,8.3,0.0%
16,Jared Cook(LAC),2,5,13,6.5,7,0,1,0,0,0,0,1,7.3,7.3,50.2%
17,Evan Engram(NYG),6,8,65,10.8,22,0,0,0,0,0,0,1,6.5,6.5,28.5%
18,T.J. Hockenson(DET),4,4,62,15.5,29,0,0,0,0,0,0,1,6.2,6.2,57.4%
19,Jordan Akins(HOU),7,7,55,7.9,12,0,0,0,0,0,0,1,5.5,5.5,0.3%
20,Drew Sample(CIN),7,9,45,6.4,10,0,0,0,0,0,0,1,4.5,4.5,0.1%
21,Anthony Firkser(TEN),4,4,45,11.3,16,0,0,0,0,0,0,1,4.5,4.5,3.7%
22,Eric Ebron(FA),3,5,43,14.3,21,0,0,0,0,0,0,1,4.3,4.3,3.0%
23,Zach Ertz(ARI),5,7,42,8.4,12,0,0,0,0,0,0,1,4.2,4.2,85.8%
