Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Travis Kelce(KC),8,10,136,17.0,32,0,1,0,0,0,0,1,19.6,19.6,100.0%
2,Mike Gesicki(MIA),5,6,65,13.0,29,0,2,0,0,0,0,1,18.5,18.5,87.6%
3,Irv Smith Jr.(MIN),4,4,63,15.8,25,0,1,0,0,0,0,1,12.3,12.3,7.3%
4,Foster Moreau(LV),1,2,47,47.0,47,0,1,0,0,0,0,1,10.7,10.7,23.7%
5,T.J. Hockenson(DET),6,11,43,7.2,16,0,1,0,0,0,0,1,10.3,10.3,57.4%
6,Jared Cook(LAC),3,4,37,12.3,20,0,1,0,0,0,0,1,9.7,9.7,50.2%
7,Robert Tonyan(GB),5,5,36,7.2,11,0,1,0,0,0,0,1,9.6,9.6,18.6%
8,Geoff Swaim(TEN),3,3,34,11.3,16,0,1,0,0,0,0,1,9.4,9.4,0.3%
9,Dan Arnold(JAC),2,4,27,13.5,20,0,1,0,0,0,0,1,8.7,8.7,6.7%
10,Will Dissly(SEA),2,2,23,11.5,13,0,1,0,0,0,0,1,8.3,8.3,0.2%
11,Jimmy Graham(CHI),4,4,23,5.8,12,0,1,0,0,0,0,1,8.3,8.3,0.8%
12,Nick Vannett(NO),4,4,20,5.0,8,0,1,0,0,0,0,1,8.0,8.0,0.1%
13,Mark Andrews(BAL),5,6,78,15.6,39,0,0,0,0,0,0,1,7.8,7.8,99.9%
14,Darren Waller(LV),7,10,75,10.7,29,0,0,0,0,0,0,1,7.5,7.5,92.6%
15,Rob Gronkowski(TB),1,2,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,97.7%
16,Troy Fumagalli(NE),4,5,53,13.3,29,0,0,0,0,0,0,1,5.3,5.3,0.0%
17,Eric Ebron(FA),2,5,30,15.0,17,0,0,0,0,0,0,1,5.0,5.0,3.0%
18,David Njoku(CLE),3,4,45,15.0,20,0,0,0,0,0,0,1,4.5,4.5,12.9%
19,Jack Doyle(FA),3,3,44,14.7,28,0,0,0,0,0,0,1,4.4,4.4,2.2%
20,Dallas Goedert(PHI),4,6,43,10.8,19,0,0,0,0,0,0,1,4.3,4.3,89.8%
21,Logan Thomas(WAS),6,7,43,7.2,12,0,0,0,0,0,0,1,4.3,4.3,27.1%
22,Hunter Henry(NE),6,8,41,6.8,15,0,0,0,0,0,0,1,4.1,4.1,65.9%
23,Cole Kmet(CHI),4,7,41,10.3,16,0,0,0,0,0,0,1,4.1,4.1,33.3%
24,Tyler Conklin(MIN),5,5,40,8.0,15,0,0,0,0,0,0,1,4.0,4.0,40.5%
25,Tyler Higbee(LAR),2,2,34,17.0,25,0,0,0,0,0,0,1,3.4,3.4,77.4%
26,Dalton Schultz(DAL),3,3,34,11.3,15,0,0,0,0,0,0,1,3.4,3.4,89.9%
27,Adam Shaheen(MIA),2,3,26,13.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%
