rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Greg Zuerlein,4.0,4.0,100.0,48.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,14.0,14.0,74.2,DAL,K,1,2013
2.0,Dan Bailey,3.0,3.0,100.0,45.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,13.0,13.0,0.0,FA,K,1,2013
3.0,Nick Folk,3.0,3.0,100.0,48.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,12.0,12.0,81.8,NE,K,1,2013
4.0,Stephen Gostkowski,3.0,3.0,100.0,48.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,12.0,12.0,0.1,FA,K,1,2013
5.0,Justin Tucker,2.0,2.0,100.0,30.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,98.0,BAL,K,1,2013
6.0,Robbie Gould,1.0,1.0,100.0,58.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,8.0,8.0,22.5,SF,K,1,2013
7.0,Randy Bullock,1.0,2.0,50.0,41.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,8.0,8.0,10.8,TEN,K,1,2013
8.0,Stephen Hauschka,2.0,2.0,100.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,FA,K,1,2013
9.0,Matt Prater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,7.0,7.0,52.8,ARI,K,1,2013
10.0,Ryan Succop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,57.4,TB,K,1,2013
11.0,Mason Crosby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,40.7,GB,K,1,2013
12.0,Mike Nugent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,FA,K,1,2013
13.0,Kai Forbath,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,LAR,K,1,2013
14.0,Graham Gano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,31.4,NYG,K,1,2013
24.0,Adam Vinatieri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.2,FA,K,1,2013
35.0,Jonathan Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,FA,K,1,2013
56.0,Phil Dawson,2.0,3.0,66.7,33.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.1,FA,K,1,2013
58.0,Rian Lindell,1.0,1.0,100.0,37.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,FA,K,1,2013
59.0,Rob Bironas,3.0,3.0,100.0,44.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,FA,K,1,2013
60.0,Sebastian Janikowski,1.0,2.0,50.0,38.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,20.0,FA,K,1,2013
61.0,Shaun Suisham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,FA,K,1,2013
64.0,Jay Feely,1.0,2.0,50.0,30.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,FA,K,1,2013
66.0,Billy Cundiff,1.0,1.0,100.0,39.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,FA,K,1,2013
68.0,Dan Carpenter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.2,FA,K,1,2013
69.0,David Akers,2.0,2.0,100.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,FA,K,1,2013
70.0,Garrett Hartley,3.0,3.0,100.0,48.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,FA,K,1,2013
73.0,Josh Brown,1.0,1.0,100.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,FA,K,1,2013
