rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
244.0,Darren McFadden,17.0,48.0,2.8,9.0,0.0,1.0,3.0,5.0,18.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,RB,1,2013,LV
247.0,Danny Woodhead,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,16.0,8.0,0.0,0.0,1.0,0.0,0.0,20.6,RB,1,2013,LAC
248.0,Chris Ogbonnaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,CLE
249.0,Chris Johnson,25.0,70.0,2.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,RB,1,2013,TEN
252.0,Shonn Greene,4.0,18.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,TEN
254.0,Ronnie Brown,5.0,27.0,5.4,12.0,0.0,0.0,2.0,2.0,24.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,LAC
255.0,Reggie Bush,21.0,90.0,4.3,12.0,0.0,0.0,4.0,8.0,101.0,25.3,1.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,DET
256.0,Steven Jackson,11.0,77.0,7.0,50.0,1.0,0.0,5.0,8.0,45.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,ATL
257.0,Ray Rice,12.0,36.0,3.0,12.0,0.0,1.0,8.0,11.0,35.0,4.4,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,BAL
258.0,Rashard Mendenhall,16.0,60.0,3.8,11.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,ARI
259.0,Rashad Jennings,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,LV
260.0,Pierre Thomas,9.0,43.0,4.8,11.0,0.0,0.0,4.0,4.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,NO
263.0,Ben Tate,9.0,55.0,6.1,14.0,0.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,HOU
265.0,Ryan Mathews,13.0,33.0,2.5,8.0,0.0,0.0,2.0,2.0,22.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,LAC
266.0,C.J. Spiller,17.0,41.0,2.4,9.0,0.0,0.0,5.0,6.0,14.0,2.8,0.0,1.0,1.0,0.0,0.0,0.1,RB,1,2013,BUF
268.0,Vonta Leach,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,12.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,BAL
270.0,Le'Ron McClain,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,LAC
271.0,Marcel Reece,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,LV
272.0,LaRod Stephens-Howling,6.0,19.0,3.2,5.0,0.0,0.0,2.0,3.0,11.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,PIT
276.0,Mike Tolbert,4.0,10.0,2.5,7.0,0.0,0.0,1.0,1.0,-6.0,-6.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,CAR
278.0,Michael Bush,6.0,15.0,2.5,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,CHI
279.0,Maurice Jones-Drew,15.0,45.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,JAC
281.0,Matt Forte,19.0,50.0,2.6,9.0,0.0,1.0,4.0,6.0,41.0,10.3,0.0,0.0,1.0,0.0,0.0,19.1,RB,1,2013,CHI
282.0,Marshawn Lynch,17.0,43.0,2.5,14.0,0.0,0.0,2.0,3.0,9.0,4.5,0.0,0.0,1.0,0.0,0.0,0.3,RB,1,2013,SEA
329.0,Tommy Bohanon,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,NYJ
333.0,Montee Ball,8.0,24.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,DEN
334.0,Andre Ellington,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2013,ARI
337.0,Zach Line,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2013,MIN
342.0,Derrick Coleman,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,30.0,10.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2013,SEA
1.0,Giovani Bernard,8.0,38.0,4.8,8.0,0.0,1.0,1.0,2.0,27.0,27.0,1.0,0.0,1.0,18.5,18.5,5.4,RB,2,2013,CIN
2.0,LeSean McCoy,11.0,53.0,4.8,17.0,0.0,0.0,5.0,6.0,114.0,22.8,0.0,0.0,1.0,16.7,16.7,2.0,RB,2,2013,PHI
3.0,Lamar Miller,14.0,69.0,4.9,14.0,0.0,1.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,13.5,13.5,0.0,RB,2,2013,MIA
4.0,Alfred Morris,13.0,107.0,8.2,32.0,2.0,0.0,2.0,2.0,13.0,6.5,0.0,0.0,1.0,12.0,12.0,0.0,RB,2,2013,WAS
5.0,Adrian Peterson,26.0,100.0,3.8,36.0,1.0,0.0,1.0,2.0,7.0,7.0,0.0,1.0,1.0,8.7,8.7,4.9,RB,2,2013,MIN
6.0,Frank Gore,9.0,16.0,1.8,5.0,0.0,0.0,1.0,3.0,14.0,14.0,0.0,0.0,1.0,3.0,3.0,12.2,RB,2,2013,SF
159.0,Stanley Havili,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,IND
161.0,Da'Rel Scott,5.0,2.0,0.4,4.0,0.0,0.0,2.0,4.0,30.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,NYG
162.0,Bruce Miller,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,22.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,SF
164.0,Bilal Powell,13.0,48.0,3.7,12.0,0.0,1.0,2.0,5.0,22.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,NYJ
168.0,Alfonso Smith,3.0,1.0,0.3,2.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,ARI
176.0,Roy Helu,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,WAS
177.0,Stevan Ridley,16.0,40.0,2.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,NE
178.0,Isaac Redman,3.0,4.0,1.3,2.0,0.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,PIT
179.0,Joique Bell,8.0,31.0,3.9,20.0,1.0,0.0,5.0,8.0,41.0,8.2,0.0,0.0,1.0,0.0,0.0,0.2,RB,2,2013,DET
181.0,Chris Ivory,12.0,52.0,4.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,NYJ
183.0,LeGarrette Blount,4.0,11.0,2.8,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2013,NE
184.0,James Starks,20.0,132.0,6.6,32.0,2.0,1.0,4.0,5.0,36.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,GB
185.0,Kendall Hunter,1.0,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,SF
186.0,DeMarco Murray,12.0,25.0,2.1,6.0,0.0,0.0,5.0,6.0,49.0,9.8,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2013,DAL
187.0,Jordan Todman,5.0,7.0,1.4,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,JAC
188.0,Jacquizz Rodgers,11.0,17.0,1.5,7.0,0.0,0.0,4.0,4.0,28.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,ATL
189.0,Daniel Thomas,8.0,30.0,3.8,12.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,MIA
193.0,Denard Robinson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,RB,2,2013,JAC
196.0,Will Ta'ufo'ou,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,JAC
208.0,Spencer Ware,3.0,10.0,3.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,SEA
209.0,Eddie Lacy,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,RB,2,2013,GB
210.0,Bernard Pierce,19.0,57.0,3.0,8.0,0.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,BAL
211.0,Ronnie Hillman,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,DEN
212.0,Isaiah Pead,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,18.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,LAR
214.0,Robert Turbin,6.0,31.0,5.2,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,SEA
215.0,Bradie Ewing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,ATL
217.0,Doug Martin,29.0,144.0,5.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,TB
218.0,David Wilson,7.0,17.0,2.4,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,NYG
219.0,Trent Richardson,18.0,58.0,3.2,9.0,0.0,0.0,5.0,5.0,21.0,4.2,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,CLE
221.0,Lance Dunbar,1.0,12.0,12.0,12.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,2,2013,DAL
222.0,Collin Mooney,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,TEN
225.0,Daryl Richardson,10.0,35.0,3.5,10.0,0.0,0.0,5.0,6.0,45.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,LAR
226.0,Bryce Brown,3.0,13.0,4.3,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,PHI
227.0,Anthony Dixon,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,SF
229.0,Jackie Battle,6.0,13.0,2.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,TEN
231.0,Fred Jackson,12.0,30.0,2.5,5.0,0.0,1.0,5.0,7.0,35.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,BUF
232.0,Felix Jones,10.0,37.0,3.7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,PIT
233.0,Donald Brown,7.0,30.0,4.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,IND
234.0,Jamaal Charles,16.0,55.0,3.4,16.0,0.0,0.0,8.0,10.0,48.0,6.0,1.0,0.0,1.0,0.0,0.0,0.1,RB,2,2013,KC
236.0,Justin Forsett,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,JAC
237.0,Jason Snelling,2.0,19.0,9.5,11.0,0.0,1.0,4.0,4.0,41.0,10.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,ATL
239.0,DeAngelo Williams,22.0,85.0,3.9,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2013,CAR
240.0,Knowshon Moreno,13.0,93.0,7.2,25.0,2.0,2.0,3.0,3.0,14.0,4.7,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,DEN
241.0,Brian Leonard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,TB
242.0,Brandon Jacobs,7.0,4.0,0.6,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,NYG
243.0,BenJarvus Green-Ellis,22.0,75.0,3.4,14.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,CIN
244.0,Arian Foster,19.0,79.0,4.2,16.0,0.0,1.0,1.0,4.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,HOU
246.0,Ahmad Bradshaw,15.0,65.0,4.3,9.0,0.0,1.0,3.0,3.0,19.0,6.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,IND
247.0,Darren Sproles,7.0,26.0,3.7,6.0,0.0,0.0,6.0,8.0,36.0,6.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2013,NO
248.0,Darren McFadden,19.0,129.0,6.8,30.0,4.0,0.0,4.0,4.0,28.0,7.0,0.0,1.0,1.0,0.0,0.0,7.0,RB,2,2013,LV
251.0,Danny Woodhead,9.0,27.0,3.0,8.0,0.0,0.0,8.0,9.0,37.0,4.6,0.0,0.0,1.0,0.0,0.0,20.6,RB,2,2013,LAC
252.0,Chris Ogbonnaya,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,24.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,CLE
253.0,Chris Johnson,25.0,96.0,3.8,16.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,RB,2,2013,TEN
255.0,Toby Gerhart,1.0,5.0,5.0,5.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,MIN
257.0,Ronnie Brown,3.0,15.0,5.0,8.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,LAC
258.0,Reggie Bush,9.0,25.0,2.8,8.0,0.0,0.0,3.0,3.0,44.0,14.7,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,DET
259.0,Steven Jackson,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,8.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,ATL
260.0,Ray Rice,13.0,36.0,2.8,14.0,0.0,0.0,3.0,3.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,2,2013,BAL
261.0,Rashard Mendenhall,15.0,66.0,4.4,11.0,0.0,1.0,2.0,2.0,28.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,ARI
262.0,Rashad Jennings,4.0,32.0,8.0,28.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,LV
263.0,Pierre Thomas,5.0,29.0,5.8,11.0,0.0,0.0,4.0,5.0,19.0,4.8,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,NO
264.0,Tashard Choice,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,BUF
266.0,Ben Tate,9.0,93.0,10.3,60.0,1.0,0.0,3.0,4.0,8.0,2.7,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,HOU
268.0,Ryan Mathews,16.0,73.0,4.6,20.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,2,2013,LAC
269.0,Jonathan Dwyer,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2013,PIT
270.0,C.J. Spiller,16.0,103.0,6.4,46.0,2.0,0.0,3.0,4.0,14.0,4.7,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2013,BUF
