rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
33.0,David Johnson,10.0,39.0,3.9,7.0,0.0,0.0,2.0,3.0,16.0,8.0,0.0,0.0,1.0,5.5,5.5,35.4,RB,12,2021,HOU
34.0,Brandon Bolden,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,54.0,13.5,0.0,0.0,1.0,5.4,5.4,10.7,RB,12,2021,NE
35.0,Rex Burkhead,12.0,27.0,2.3,10.0,0.0,0.0,3.0,3.0,27.0,9.0,0.0,0.0,1.0,5.4,5.4,31.5,RB,12,2021,HOU
36.0,Saquon Barkley,13.0,40.0,3.1,32.0,0.0,0.0,4.0,5.0,13.0,3.3,0.0,0.0,1.0,5.3,5.3,97.6,RB,12,2021,NYG
37.0,Devin Singletary,15.0,44.0,2.9,15.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,4.8,4.8,89.1,RB,12,2021,BUF
38.0,Rhamondre Stevenson,9.0,46.0,5.1,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.6,4.6,50.4,RB,12,2021,NE
39.0,Ty Montgomery,6.0,14.0,2.3,8.0,0.0,0.0,5.0,7.0,31.0,6.2,0.0,0.0,1.0,4.5,4.5,0.6,RB,12,2021,NO
40.0,Phillip Lindsay,12.0,42.0,3.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,4.2,9.0,RB,12,2021,MIA
41.0,Ty Johnson,6.0,42.0,7.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.2,4.2,15.8,RB,12,2021,NYJ
42.0,Mike Davis,5.0,16.0,3.2,6.0,0.0,0.0,3.0,4.0,25.0,8.3,0.0,0.0,1.0,4.1,4.1,49.7,RB,12,2021,ATL
43.0,Nick Chubb,8.0,16.0,2.0,5.0,0.0,0.0,2.0,4.0,23.0,11.5,0.0,0.0,1.0,3.9,3.9,99.8,RB,12,2021,CLE
44.0,Najee Harris,8.0,23.0,2.9,5.0,0.0,0.0,3.0,5.0,14.0,4.7,0.0,0.0,1.0,3.7,3.7,99.9,RB,12,2021,PIT
45.0,Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,37.0,18.5,0.0,0.0,1.0,3.7,3.7,1.0,RB,12,2021,SF
46.0,Christian McCaffrey,10.0,35.0,3.5,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,47.2,RB,12,2021,CAR
47.0,Kenneth Gainwell,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,32.0,10.7,0.0,0.0,1.0,3.2,3.2,12.8,RB,12,2021,PHI
48.0,DeeJay Dallas,3.0,4.0,1.3,3.0,0.0,0.0,5.0,5.0,27.0,5.4,0.0,0.0,1.0,3.1,3.1,2.3,RB,12,2021,SEA
49.0,Kenyan Drake,7.0,25.0,3.6,4.0,0.0,0.0,2.0,2.0,5.0,2.5,0.0,0.0,1.0,3.0,3.0,29.4,RB,12,2021,LV
50.0,Chris Evans,5.0,23.0,4.6,13.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,2.8,2.8,0.5,RB,12,2021,CIN
51.0,Devontae Booker,3.0,10.0,3.3,6.0,0.0,0.0,1.0,1.0,17.0,17.0,0.0,0.0,1.0,2.7,2.7,23.3,RB,12,2021,NYG
52.0,Kalen Ballage,3.0,21.0,7.0,13.0,0.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,1.0,2.7,2.7,0.1,RB,12,2021,PIT
53.0,Tony Jones Jr.,16.0,27.0,1.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,2.9,RB,12,2021,NO
54.0,Salvon Ahmed,5.0,17.0,3.4,16.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,2.6,2.6,1.6,RB,12,2021,MIA
55.0,Sony Michel,3.0,14.0,4.7,7.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,2.5,2.5,89.4,RB,12,2021,LAR
56.0,Ameer Abdullah,2.0,4.0,2.0,5.0,0.0,0.0,2.0,6.0,20.0,10.0,0.0,0.0,1.0,2.4,2.4,10.4,RB,12,2021,CAR
57.0,Aaron Jones,10.0,23.0,2.3,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,98.9,RB,12,2021,GB
58.0,Kareem Hunt,7.0,20.0,2.9,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,82.1,RB,12,2021,CLE
59.0,Joshua Kelley,1.0,5.0,5.0,5.0,0.0,0.0,2.0,3.0,15.0,7.5,0.0,0.0,1.0,2.0,2.0,1.1,RB,12,2021,LAC
60.0,Wayne Gallman Jr.,4.0,19.0,4.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,1.0,RB,12,2021,ATL
61.0,Carlos Hyde,6.0,16.0,2.7,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,6.9,RB,12,2021,JAC
62.0,C.J. Ham,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,0.0,0.0,1.0,1.6,1.6,0.1,RB,12,2021,MIN
63.0,Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,8.0,0.0,0.0,1.0,1.6,1.6,0.0,RB,12,2021,ATL
64.0,Samaje Perine,3.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,1.5,1.5,15.2,RB,12,2021,CIN
65.0,Latavius Murray,8.0,14.0,1.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,22.2,RB,12,2021,BAL
66.0,Anthony McFarland Jr.,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,1.3,1.3,0.2,RB,12,2021,PIT
67.0,Godwin Igwebuike,1.0,11.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,3.4,RB,12,2021,DET
68.0,Adam Prentice,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,RB,12,2021,NO
69.0,D'Andre Swift,3.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,9.0,3.0,0.0,0.0,1.0,0.9,0.9,97.2,RB,12,2021,DET
70.0,Khalil Herbert,4.0,9.0,2.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,13.4,RB,12,2021,CHI
71.0,Nyheim Hines,1.0,3.0,3.0,3.0,0.0,0.0,3.0,4.0,26.0,8.7,0.0,1.0,1.0,0.9,0.9,44.8,RB,12,2021,IND
72.0,Jeff Wilson Jr.,2.0,5.0,2.5,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.7,0.7,56.1,RB,12,2021,SF
73.0,Alex Collins,7.0,14.0,2.0,7.0,0.0,0.0,1.0,1.0,13.0,13.0,0.0,1.0,1.0,0.7,0.7,18.8,RB,12,2021,SEA
74.0,Chuba Hubbard,2.0,6.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,58.1,RB,12,2021,CAR
75.0,Benny Snell Jr.,2.0,5.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.9,RB,12,2021,PIT
76.0,Ty'Son Williams,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,5.2,RB,12,2021,BAL
87.0,Darius Bradwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,12,2021,LAC
96.0,Jermar Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.7,RB,12,2021,DET
101.0,Jaret Patterson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.7,RB,12,2021,WAS
103.0,Demetric Felton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,RB,12,2021,CLE
174.0,Tory Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,12,2021,TEN
175.0,Gary Brightwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,12,2021,NYG
204.0,Derek Watt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,12,2021,PIT
217.0,Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.1,RB,12,2021,JAC
218.0,Patrick Ricard,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,12,2021,BAL
220.0,Elijhaa Penny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,12,2021,NYG
237.0,Khari Blasingame,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4,-1.4,0.0,RB,12,2021,TEN
1.0,Jonathan Taylor,32.0,143.0,4.5,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.3,24.3,100.0,RB,13,2021,IND
2.0,Javonte Williams,23.0,102.0,4.4,14.0,0.0,0.0,6.0,9.0,76.0,12.7,1.0,0.0,1.0,23.8,23.8,92.7,RB,13,2021,DEN
3.0,David Montgomery,21.0,90.0,4.3,24.0,0.0,1.0,8.0,9.0,51.0,6.4,0.0,0.0,1.0,20.1,20.1,98.7,RB,13,2021,CHI
4.0,Sony Michel,24.0,121.0,5.0,25.0,0.0,1.0,3.0,4.0,8.0,2.7,0.0,0.0,1.0,18.9,18.9,89.4,RB,13,2021,LAR
5.0,Alexander Mattison,22.0,90.0,4.1,11.0,0.0,1.0,3.0,3.0,34.0,11.3,0.0,0.0,1.0,18.4,18.4,75.0,RB,13,2021,MIN
6.0,James Conner,20.0,75.0,3.8,21.0,0.0,0.0,2.0,2.0,36.0,18.0,1.0,0.0,1.0,17.1,17.1,94.6,RB,13,2021,ARI
7.0,Damien Harris,10.0,111.0,11.1,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.1,17.1,89.8,RB,13,2021,NE
8.0,Antonio Gibson,23.0,88.0,3.8,22.0,0.0,0.0,5.0,6.0,23.0,4.6,1.0,0.0,1.0,17.1,17.1,95.9,RB,13,2021,WAS
9.0,Devonta Freeman,14.0,52.0,3.7,18.0,0.0,1.0,5.0,8.0,45.0,9.0,0.0,0.0,1.0,15.7,15.7,74.2,RB,13,2021,BAL
10.0,Leonard Fournette,13.0,44.0,3.4,9.0,0.0,0.0,7.0,8.0,48.0,6.9,1.0,0.0,1.0,15.2,15.2,74.8,RB,13,2021,TB
11.0,Josh Jacobs,13.0,52.0,4.0,15.0,0.0,1.0,9.0,9.0,38.0,4.2,0.0,0.0,1.0,15.0,15.0,98.0,RB,13,2021,LV
12.0,Travis Homer,3.0,80.0,26.7,73.0,0.0,1.0,4.0,5.0,10.0,2.5,0.0,0.0,1.0,15.0,15.0,0.3,RB,13,2021,SEA
13.0,Kenneth Gainwell,12.0,54.0,4.5,18.0,0.0,1.0,5.0,5.0,33.0,6.6,0.0,0.0,1.0,14.7,14.7,12.8,RB,13,2021,PHI
14.0,Elijah Mitchell,22.0,66.0,3.0,9.0,0.0,1.0,3.0,3.0,18.0,6.0,0.0,0.0,1.0,14.4,14.4,88.5,RB,13,2021,SF
15.0,Miles Sanders,24.0,120.0,5.0,34.0,0.0,0.0,3.0,3.0,22.0,7.3,0.0,0.0,1.0,14.2,14.2,77.0,RB,13,2021,PHI
16.0,Tony Pollard,7.0,71.0,10.1,58.0,0.0,1.0,2.0,4.0,3.0,1.5,0.0,0.0,1.0,13.4,13.4,75.3,RB,13,2021,DAL
17.0,Mike Davis,4.0,32.0,8.0,17.0,0.0,1.0,4.0,4.0,37.0,9.3,0.0,0.0,1.0,12.9,12.9,49.7,RB,13,2021,ATL
18.0,Austin Ekeler,14.0,59.0,4.2,15.0,0.0,1.0,5.0,5.0,45.0,9.0,0.0,2.0,1.0,12.4,12.4,99.9,RB,13,2021,LAC
19.0,Najee Harris,21.0,71.0,3.4,13.0,0.0,0.0,5.0,5.0,36.0,7.2,0.0,0.0,1.0,10.7,10.7,99.9,RB,13,2021,PIT
20.0,Cordarrelle Patterson,13.0,78.0,6.0,39.0,0.0,0.0,3.0,5.0,18.0,6.0,0.0,0.0,1.0,9.6,9.6,95.1,RB,13,2021,ATL
21.0,Joe Mixon,19.0,54.0,2.8,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.4,9.4,98.1,RB,13,2021,CIN
22.0,Clyde Edwards-Helaire,14.0,54.0,3.9,10.0,0.0,0.0,3.0,3.0,28.0,9.3,0.0,0.0,1.0,8.2,8.2,86.8,RB,13,2021,KC
23.0,Darrel Williams,5.0,20.0,4.0,12.0,0.0,0.0,3.0,3.0,60.0,20.0,0.0,0.0,1.0,8.0,8.0,79.6,RB,13,2021,KC
24.0,Jamaal Williams,17.0,71.0,4.2,11.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,8.0,8.0,58.2,RB,13,2021,DET
25.0,Deon Jackson,6.0,19.0,3.2,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9,7.9,0.0,RB,13,2021,IND
26.0,Rhamondre Stevenson,24.0,78.0,3.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,50.4,RB,13,2021,NE
27.0,Tevin Coleman,11.0,58.0,5.3,17.0,0.0,0.0,3.0,4.0,19.0,6.3,0.0,0.0,1.0,7.7,7.7,18.5,RB,13,2021,NYJ
28.0,Adrian Peterson,11.0,16.0,1.5,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,7.6,4.9,RB,13,2021,SEA
29.0,Saquon Barkley,11.0,55.0,5.0,23.0,0.0,0.0,6.0,9.0,19.0,3.2,0.0,0.0,1.0,7.4,7.4,97.6,RB,13,2021,NYG
30.0,Carlos Hyde,9.0,24.0,2.7,10.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,6.3,6.3,6.9,RB,13,2021,JAC
31.0,Rashaad Penny,10.0,35.0,3.5,11.0,0.0,0.0,1.0,1.0,27.0,27.0,0.0,0.0,1.0,6.2,6.2,78.9,RB,13,2021,SEA
32.0,Nyheim Hines,3.0,24.0,8.0,10.0,0.0,0.0,3.0,4.0,32.0,10.7,0.0,0.0,1.0,5.6,5.6,44.8,RB,13,2021,IND
33.0,Brandon Bolden,4.0,28.0,7.0,16.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,5.5,5.5,10.7,RB,13,2021,NE
34.0,Mike Boone,4.0,35.0,8.8,16.0,0.0,0.0,1.0,1.0,19.0,19.0,0.0,0.0,1.0,5.4,5.4,1.5,RB,13,2021,DEN
35.0,Devontae Booker,6.0,36.0,6.0,17.0,0.0,0.0,4.0,4.0,18.0,4.5,0.0,0.0,1.0,5.4,5.4,23.3,RB,13,2021,NYG
36.0,Myles Gaskin,15.0,44.0,2.9,6.0,0.0,0.0,2.0,2.0,5.0,2.5,0.0,0.0,1.0,4.9,4.9,83.2,RB,13,2021,MIA
37.0,Ezekiel Elliott,13.0,45.0,3.5,10.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,4.7,4.7,99.7,RB,13,2021,DAL
38.0,Rex Burkhead,8.0,30.0,3.8,7.0,0.0,0.0,1.0,2.0,15.0,15.0,0.0,0.0,1.0,4.5,4.5,31.5,RB,13,2021,HOU
39.0,Samaje Perine,5.0,36.0,7.2,17.0,0.0,0.0,2.0,2.0,5.0,2.5,0.0,0.0,1.0,4.1,4.1,15.2,RB,13,2021,CIN
40.0,Devin Singletary,10.0,36.0,3.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,89.1,RB,13,2021,BUF
41.0,Latavius Murray,2.0,1.0,0.5,3.0,0.0,0.0,2.0,2.0,34.0,17.0,0.0,0.0,1.0,3.5,3.5,22.2,RB,13,2021,BAL
42.0,Zack Moss,8.0,21.0,2.6,4.0,0.0,0.0,2.0,3.0,12.0,6.0,0.0,0.0,1.0,3.3,3.3,36.8,RB,13,2021,BUF
43.0,Ty Montgomery,4.0,21.0,5.3,9.0,0.0,0.0,4.0,7.0,9.0,2.3,0.0,0.0,1.0,3.0,3.0,0.6,RB,13,2021,NO
44.0,Khalil Herbert,4.0,16.0,4.0,7.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,2.7,2.7,13.4,RB,13,2021,CHI
45.0,Mark Ingram II,10.0,28.0,2.8,9.0,0.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,1.0,2.6,2.6,39.1,RB,13,2021,NO
46.0,Wendell Smallwood,1.0,13.0,13.0,13.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,2.5,2.5,0.0,RB,13,2021,WAS
47.0,Salvon Ahmed,8.0,23.0,2.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,1.6,RB,13,2021,MIA
48.0,Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,21.0,10.5,0.0,0.0,1.0,2.1,2.1,1.0,RB,13,2021,SF
49.0,Godwin Igwebuike,2.0,8.0,4.0,6.0,0.0,0.0,1.0,2.0,13.0,13.0,0.0,0.0,1.0,2.1,2.1,3.4,RB,13,2021,DET
50.0,Justin Jackson,6.0,15.0,2.5,7.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,2.1,2.1,42.5,RB,13,2021,LAC
51.0,Royce Freeman,3.0,10.0,3.3,5.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,2.1,2.1,5.2,RB,13,2021,HOU
52.0,C.J. Ham,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,19.0,0.0,0.0,1.0,1.9,1.9,0.1,RB,13,2021,MIN
53.0,Jermar Jefferson,5.0,18.0,3.6,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,6.7,RB,13,2021,DET
54.0,Qadree Ollison,2.0,7.0,3.5,4.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,1.5,1.5,0.3,RB,13,2021,ATL
55.0,James Robinson,8.0,24.0,3.0,13.0,0.0,0.0,1.0,4.0,11.0,11.0,0.0,1.0,1.0,1.5,1.5,76.3,RB,13,2021,JAC
56.0,Ty Johnson,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,14.0,7.0,0.0,0.0,1.0,1.5,1.5,15.8,RB,13,2021,NYJ
57.0,Benny Snell Jr.,2.0,13.0,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.9,RB,13,2021,PIT
58.0,Eno Benjamin,2.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,1.3,1.3,1.2,RB,13,2021,ARI
59.0,Austin Walter,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,1.1,1.1,1.4,RB,13,2021,NYJ
60.0,Giovani Bernard,1.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,5.4,RB,13,2021,TB
61.0,Patrick Ricard,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,0.9,0.9,0.1,RB,13,2021,BAL
62.0,Matt Breida,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.8,0.8,8.2,RB,13,2021,BUF
63.0,Kenyan Drake,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,8.0,0.0,0.0,1.0,0.8,0.8,29.4,RB,13,2021,LV
64.0,Mekhi Sargent,2.0,5.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,RB,13,2021,LAR
65.0,Kene Nwangwu,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,0.4,0.4,1.0,RB,13,2021,MIN
66.0,Michael Burton,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.1,RB,13,2021,KC
67.0,Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.2,0.2,0.0,RB,13,2021,ATL
68.0,Jaret Patterson,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,23.7,RB,13,2021,WAS
69.0,Ronald Jones II,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,83.5,RB,13,2021,TB
70.0,Peyton Barber,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.2,0.2,1.2,RB,13,2021,LV
71.0,Jaylen Samuels,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.1,RB,13,2021,HOU
83.0,DeeJay Dallas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3,RB,13,2021,SEA
106.0,Jeff Wilson Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.1,RB,13,2021,SF
117.0,Boston Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.7,RB,13,2021,PHI
197.0,Derek Watt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,13,2021,PIT
237.0,Nate McCrary,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1,-0.1,0.0,RB,13,2021,BAL
1.0,Dalvin Cook,27.0,205.0,7.6,30.0,0.0,2.0,1.0,3.0,17.0,17.0,0.0,0.0,1.0,34.2,34.2,100.0,RB,14,2021,MIN
2.0,Rashaad Penny,16.0,137.0,8.6,47.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,25.8,25.8,78.9,RB,14,2021,SEA
3.0,James Conner,13.0,31.0,2.4,13.0,0.0,2.0,9.0,9.0,94.0,10.4,0.0,0.0,1.0,24.5,24.5,94.6,RB,14,2021,ARI
4.0,Melvin Gordon III,24.0,111.0,4.6,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.1,23.1,87.8,RB,14,2021,DEN
5.0,Najee Harris,20.0,94.0,4.7,23.0,0.0,1.0,3.0,3.0,10.0,3.3,1.0,0.0,1.0,22.4,22.4,99.9,RB,14,2021,PIT
6.0,Alvin Kamara,27.0,120.0,4.4,16.0,0.0,1.0,4.0,5.0,25.0,6.3,0.0,0.0,1.0,20.5,20.5,100.0,RB,14,2021,NO
7.0,Javonte Williams,15.0,73.0,4.9,9.0,0.0,1.0,1.0,2.0,10.0,10.0,1.0,0.0,1.0,20.3,20.3,92.7,RB,14,2021,DEN
8.0,Leonard Fournette,19.0,113.0,5.9,47.0,0.0,1.0,4.0,7.0,19.0,4.8,0.0,0.0,1.0,19.2,19.2,74.8,RB,14,2021,TB
9.0,Aaron Jones,5.0,35.0,7.0,15.0,0.0,1.0,3.0,3.0,30.0,10.0,1.0,0.0,1.0,18.5,18.5,98.9,RB,14,2021,GB
10.0,Clyde Edwards-Helaire,10.0,37.0,3.7,7.0,0.0,2.0,3.0,3.0,5.0,1.7,0.0,0.0,1.0,16.2,16.2,86.8,RB,14,2021,KC
11.0,Saquon Barkley,16.0,64.0,4.0,13.0,0.0,0.0,3.0,3.0,31.0,10.3,1.0,0.0,1.0,15.5,15.5,97.6,RB,14,2021,NYG
12.0,Derrick Gore,9.0,66.0,7.3,51.0,0.0,1.0,2.0,2.0,23.0,11.5,0.0,0.0,1.0,14.9,14.9,4.0,RB,14,2021,KC
13.0,Austin Ekeler,12.0,67.0,5.6,17.0,0.0,1.0,2.0,4.0,17.0,8.5,0.0,0.0,1.0,14.4,14.4,99.9,RB,14,2021,LAC
14.0,D'Onta Foreman,13.0,47.0,3.6,8.0,0.0,1.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,12.2,12.2,66.5,RB,14,2021,TEN
15.0,Cordarrelle Patterson,16.0,58.0,3.6,11.0,0.0,1.0,2.0,5.0,1.0,0.5,0.0,0.0,1.0,11.9,11.9,95.1,RB,14,2021,ATL
16.0,Craig Reynolds,11.0,83.0,7.5,35.0,0.0,0.0,2.0,2.0,16.0,8.0,0.0,0.0,1.0,9.9,9.9,12.7,RB,14,2021,DET
17.0,Darrel Williams,2.0,8.0,4.0,7.0,0.0,0.0,3.0,3.0,31.0,10.3,1.0,0.0,1.0,9.9,9.9,79.6,RB,14,2021,KC
18.0,Jonathan Williams,4.0,16.0,4.0,7.0,0.0,1.0,1.0,1.0,19.0,19.0,0.0,0.0,1.0,9.5,9.5,0.6,RB,14,2021,WAS
19.0,Chuba Hubbard,10.0,33.0,3.3,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.3,9.3,58.1,RB,14,2021,CAR
20.0,Elijhaa Penny,1.0,8.0,8.0,8.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,9.1,9.1,0.1,RB,14,2021,NYG
21.0,Devin Singletary,4.0,52.0,13.0,29.0,0.0,0.0,6.0,7.0,37.0,6.2,0.0,0.0,1.0,8.9,8.9,89.1,RB,14,2021,BUF
22.0,Mike Davis,11.0,44.0,4.0,11.0,0.0,0.0,5.0,6.0,42.0,8.4,0.0,0.0,1.0,8.6,8.6,49.7,RB,14,2021,ATL
23.0,Devontae Booker,8.0,56.0,7.0,9.0,0.0,0.0,4.0,5.0,28.0,7.0,0.0,0.0,1.0,8.4,8.4,23.3,RB,14,2021,NYG
24.0,David Montgomery,10.0,42.0,4.2,20.0,0.0,0.0,6.0,7.0,39.0,6.5,0.0,0.0,1.0,8.1,8.1,98.7,RB,14,2021,CHI
25.0,Ezekiel Elliott,12.0,45.0,3.8,7.0,0.0,0.0,1.0,6.0,15.0,15.0,0.0,0.0,1.0,8.0,8.0,99.7,RB,14,2021,DAL
