rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
12.0,Tyler Higbee,5.0,6.0,68.0,13.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,77.4,TE,1,2021,LAR
13.0,Pharaoh Brown,4.0,5.0,67.0,16.8,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7,6.7,0.1,TE,1,2021,HOU
14.0,Noah Fant,6.0,8.0,62.0,10.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2,6.2,80.3,TE,1,2021,DEN
15.0,Albert Okwuegbunam,3.0,3.0,16.0,5.3,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.6,5.6,1.0,TE,1,2021,DEN
16.0,Jared Cook,5.0,8.0,56.0,11.2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.6,50.2,TE,1,2021,LAC
17.0,Jonnu Smith,5.0,5.0,42.0,8.4,11.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,4.8,4.8,22.7,TE,1,2021,NE
18.0,James O'Shaughnessy,6.0,8.0,48.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,1.7,TE,1,2021,JAC
19.0,Dalton Schultz,6.0,6.0,45.0,7.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,89.9,TE,1,2021,DAL
20.0,Cole Kmet,5.0,7.0,42.0,8.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,4.2,33.3,TE,1,2021,CHI
21.0,Dawson Knox,4.0,4.0,41.0,10.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.1,87.2,TE,1,2021,BUF
22.0,Tyler Conklin,4.0,4.0,41.0,10.3,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.1,40.5,TE,1,2021,MIN
23.0,Will Dissly,3.0,3.0,37.0,12.3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.7,0.2,TE,1,2021,SEA
24.0,C.J. Uzomah,2.0,2.0,35.0,17.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,20.8,TE,1,2021,CIN
25.0,Zach Ertz,2.0,2.0,34.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,85.8,TE,1,2021,PHI
26.0,Kyle Pitts,4.0,8.0,31.0,7.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,97.4,TE,1,2021,ATL
27.0,Hunter Henry,3.0,3.0,31.0,10.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,65.9,TE,1,2021,NE
28.0,Hayden Hurst,4.0,4.0,28.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,0.9,TE,1,2021,ATL
29.0,Austin Hooper,3.0,3.0,27.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,28.8,TE,1,2021,CLE
30.0,Tyler Kroft,3.0,5.0,26.0,8.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.2,TE,1,2021,NYJ
31.0,Pat Freiermuth,1.0,1.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,56.7,TE,1,2021,PIT
32.0,Ryan Griffin,3.0,6.0,22.0,7.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,0.6,TE,1,2021,NYJ
33.0,Jack Doyle,3.0,4.0,21.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,2.2,TE,1,2021,IND
34.0,Blake Jarwin,3.0,3.0,20.0,6.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.7,TE,1,2021,DAL
35.0,Mark Andrews,3.0,5.0,20.0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,99.9,TE,1,2021,BAL
36.0,Marcedes Lewis,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.2,TE,1,2021,GB
37.0,Anthony Firkser,3.0,4.0,19.0,6.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,3.7,TE,1,2021,TEN
38.0,Eric Ebron,1.0,2.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,3.0,TE,1,2021,PIT
39.0,Adam Trautman,3.0,6.0,18.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,3.7,TE,1,2021,NO
40.0,Harrison Bryant,1.0,2.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,0.2,TE,1,2021,CLE
41.0,Ian Thomas,1.0,2.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,0.1,TE,1,2021,CAR
42.0,Jimmy Graham,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.8,TE,1,2021,CHI
43.0,Durham Smythe,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.1,TE,1,2021,MIA
44.0,Kyle Rudolph,2.0,5.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.3,TE,1,2021,NYG
45.0,Robert Tonyan,2.0,4.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,18.6,TE,1,2021,GB
46.0,Eric Saubert,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0,TE,1,2021,DEN
47.0,Dan Arnold,2.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,6.7,TE,1,2021,CAR
48.0,Blake Bell,1.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.5,0.5,0.2,TE,1,2021,KC
49.0,Darren Fells,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,TE,1,2021,DET
50.0,Stephen Anderson,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.2,TE,1,2021,LAC
96.0,Mike Gesicki,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.6,TE,1,2021,MIA
100.0,Jordan Akins,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,TE,1,2021,HOU
104.0,Chris Herndon IV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,1,2021,MIN
117.0,Donald Parham Jr.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,TE,1,2021,LAC
123.0,Kaden Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2021,NYG
130.0,Josh Oliver,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2021,BAL
135.0,Dominique Dafney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2021,GB
138.0,Tommy Tremble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,TE,1,2021,CAR
176.0,Demetrius Harris,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,1,2021,ARI
196.0,Eric Tomlinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2021,BAL
205.0,Mo Alie-Cox,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2,TE,1,2021,IND
206.0,Darrell Daniels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2021,ARI
208.0,Johnny Mundt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2021,LAR
216.0,Maxx Williams,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,TE,1,2021,ARI
220.0,Geoff Swaim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,TE,1,2021,TEN
222.0,Zach Gentry,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2,-0.2,0.2,TE,1,2021,PIT
1.0,Travis Kelce,7.0,8.0,109.0,15.6,46.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.9,16.9,100.0,TE,2,2021,KC
2.0,Rob Gronkowski,4.0,5.0,39.0,9.8,20.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,15.9,15.9,97.7,TE,2,2021,TB
3.0,T.J. Hockenson,8.0,9.0,66.0,8.3,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.6,12.6,57.4,TE,2,2021,DET
4.0,Robert Tonyan,3.0,3.0,52.0,17.3,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.2,11.2,18.6,TE,2,2021,GB
5.0,Maxx Williams,7.0,7.0,94.0,13.4,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.4,9.4,0.4,TE,2,2021,ARI
6.0,Foster Moreau,2.0,3.0,34.0,17.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.4,9.4,23.7,TE,2,2021,LV
7.0,Noah Fant,4.0,6.0,33.0,8.3,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.3,9.3,80.3,TE,2,2021,DEN
8.0,Jack Doyle,5.0,8.0,64.0,12.8,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,8.4,2.2,TE,2,2021,IND
9.0,Ricky Seals-Jones,1.0,1.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.9,7.9,10.8,TE,2,2021,WAS
10.0,Dawson Knox,2.0,3.0,17.0,8.5,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.7,7.7,87.2,TE,2,2021,BUF
11.0,Kyle Pitts,5.0,6.0,73.0,14.6,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,97.4,TE,2,2021,ATL
12.0,Darren Waller,5.0,7.0,65.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,92.6,TE,2,2021,LV
13.0,Mark Andrews,5.0,5.0,57.0,11.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7,5.7,99.9,TE,2,2021,BAL
14.0,Dan Arnold,3.0,4.0,55.0,18.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,6.7,TE,2,2021,CAR
15.0,Harrison Bryant,4.0,4.0,49.0,12.3,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.9,0.2,TE,2,2021,CLE
16.0,Logan Thomas,5.0,7.0,45.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,27.1,TE,2,2021,WAS
17.0,MyCole Pruitt,3.0,3.0,43.0,14.3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,0.0,TE,2,2021,TEN
18.0,Hunter Henry,2.0,4.0,42.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,4.2,65.9,TE,2,2021,NE
19.0,Mike Gesicki,3.0,6.0,41.0,13.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.1,87.6,TE,2,2021,MIA
20.0,Austin Hooper,5.0,5.0,40.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,28.8,TE,2,2021,CLE
21.0,Blake Jarwin,3.0,4.0,37.0,12.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.7,2.7,TE,2,2021,DAL
22.0,Pat Freiermuth,4.0,4.0,36.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,56.7,TE,2,2021,PIT
23.0,Jonnu Smith,4.0,5.0,28.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,22.7,TE,2,2021,NE
24.0,Jared Cook,3.0,5.0,28.0,9.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,50.2,TE,2,2021,LAC
25.0,Kyle Rudolph,2.0,2.0,25.0,12.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.3,TE,2,2021,NYG
26.0,James O'Shaughnessy,1.0,1.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,1.7,TE,2,2021,JAC
27.0,Kaden Smith,2.0,2.0,24.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.0,TE,2,2021,NYG
28.0,Dallas Goedert,2.0,2.0,24.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,89.8,TE,2,2021,PHI
29.0,Albert Okwuegbunam,4.0,4.0,24.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,1.0,TE,2,2021,DEN
30.0,Juwan Johnson,1.0,3.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,1.9,TE,2,2021,NO
31.0,O.J. Howard,1.0,1.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,1.2,TE,2,2021,TB
32.0,Blake Bell,1.0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.2,TE,2,2021,KC
33.0,Mo Alie-Cox,1.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,2.2,TE,2,2021,IND
34.0,David Njoku,2.0,3.0,18.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,12.9,TE,2,2021,CLE
35.0,Dalton Schultz,2.0,2.0,18.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,89.9,TE,2,2021,DAL
36.0,George Kittle,4.0,4.0,17.0,4.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,99.7,TE,2,2021,SF
37.0,Jordan Akins,1.0,2.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,0.3,TE,2,2021,HOU
38.0,Tyler Conklin,2.0,4.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,40.5,TE,2,2021,MIN
39.0,Tommy Hudson,1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.0,TE,2,2021,TEN
40.0,Derek Carrier,2.0,2.0,13.0,6.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.0,TE,2,2021,LV
41.0,Geoff Swaim,2.0,2.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3,TE,2,2021,TEN
42.0,Ryan Griffin,2.0,2.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,TE,2,2021,NYJ
43.0,Lee Smith,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,TE,2,2021,ATL
44.0,Stephen Anderson,2.0,2.0,9.0,4.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.2,TE,2,2021,LAC
45.0,Josh Oliver,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,TE,2,2021,BAL
46.0,Cameron Brate,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,2.8,TE,2,2021,TB
47.0,Tyler Kroft,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.2,TE,2,2021,NYJ
48.0,Tyler Higbee,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,77.4,TE,2,2021,LAR
49.0,Cethan Carter,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,TE,2,2021,MIA
50.0,Ian Thomas,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.1,TE,2,2021,CAR
51.0,Eric Saubert,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0,TE,2,2021,DEN
52.0,Zach Ertz,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,85.8,TE,2,2021,PHI
53.0,Hayden Hurst,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.9,TE,2,2021,ATL
54.0,Luke Farrell,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.0,TE,2,2021,JAC
55.0,C.J. Uzomah,2.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,20.8,TE,2,2021,CIN
56.0,Gerald Everett,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,35.7,TE,2,2021,SEA
65.0,Parker Hesse,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2021,ATL
80.0,Donald Parham Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,TE,2,2021,LAC
82.0,Cole Kmet,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.3,TE,2,2021,CHI
85.0,Giovanni Ricci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2021,CAR
99.0,Ben Ellefson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2021,MIN
123.0,Durham Smythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,2,2021,MIA
124.0,Pharaoh Brown,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,2,2021,HOU
157.0,John Bates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,TE,2,2021,WAS
159.0,Jack Stoll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2021,PHI
180.0,Demetrius Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,2,2021,ARI
203.0,Adam Shaheen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2021,MIA
208.0,Darrell Daniels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2021,ARI
217.0,Eric Ebron,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,TE,2,2021,PIT
222.0,Chris Manhertz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2021,JAC
1.0,Dalton Schultz,6.0,7.0,80.0,13.3,22.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,89.9,TE,3,2021,DAL
2.0,Tyler Conklin,7.0,8.0,70.0,10.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,40.5,TE,3,2021,MIN
3.0,Zach Ertz,4.0,7.0,53.0,13.3,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,85.8,TE,3,2021,PHI
4.0,Mark Andrews,5.0,7.0,109.0,21.8,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.9,10.9,99.9,TE,3,2021,BAL
5.0,Dawson Knox,4.0,5.0,49.0,12.3,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.9,10.9,87.2,TE,3,2021,BUF
6.0,Travis Kelce,7.0,11.0,104.0,14.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.4,10.4,100.0,TE,3,2021,KC
7.0,George Kittle,7.0,9.0,92.0,13.1,39.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,10.1,10.1,99.7,TE,3,2021,SF
8.0,Tyler Higbee,5.0,5.0,40.0,8.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,77.4,TE,3,2021,LAR
9.0,Tommy Tremble,1.0,1.0,30.0,30.0,30.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,9.7,9.7,0.3,TE,3,2021,CAR
10.0,Mike Gesicki,10.0,12.0,86.0,8.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,8.6,87.6,TE,3,2021,MIA
11.0,Pat Freiermuth,3.0,5.0,22.0,7.3,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.2,8.2,56.7,TE,3,2021,PIT
12.0,Logan Thomas,4.0,4.0,42.0,10.5,15.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8.2,8.2,27.1,TE,3,2021,WAS
13.0,Austin Hooper,2.0,3.0,19.0,9.5,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.9,7.9,28.8,TE,3,2021,CLE
14.0,Lee Smith,3.0,3.0,7.0,2.3,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.7,6.7,0.0,TE,3,2021,ATL
15.0,Dallas Goedert,2.0,4.0,66.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,6.6,89.8,TE,3,2021,PHI
16.0,Rob Gronkowski,4.0,7.0,55.0,13.8,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,97.7,TE,3,2021,TB
17.0,Gerald Everett,5.0,5.0,54.0,10.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,35.7,TE,3,2021,SEA
18.0,Darren Waller,5.0,7.0,54.0,10.8,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,92.6,TE,3,2021,LV
19.0,Will Dissly,1.0,1.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,0.2,TE,3,2021,SEA
20.0,Hunter Henry,5.0,6.0,36.0,7.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,65.9,TE,3,2021,NE
21.0,Cameron Brate,4.0,5.0,35.0,8.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,2.8,TE,3,2021,TB
22.0,Kyle Pitts,2.0,3.0,35.0,17.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,97.4,TE,3,2021,ATL
23.0,Darren Fells,2.0,3.0,35.0,17.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,0.0,TE,3,2021,DET
24.0,Jordan Akins,4.0,5.0,32.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,0.3,TE,3,2021,HOU
25.0,Geoff Swaim,3.0,4.0,27.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.3,TE,3,2021,TEN
26.0,Jared Cook,2.0,3.0,27.0,13.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,50.2,TE,3,2021,LAC
27.0,Dan Arnold,2.0,4.0,23.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,6.7,TE,3,2021,CAR
