Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Blaine Gabbert,QB,TEN,8,211,26,43,3,0,51,51,33.0,15.6
Julio Jones,WR,ATL,16,818,51,77,0,21,14,21,212.8,26.0
Cam Newton,QB,CAR,14,885,63,98,11,0,65,65,282.6,31.9
Mark Ingram II,RB,NO,12,350,29,45,39,8,45,47,121.5,34.7
Randall Cobb,WR,GB,9,465,52,78,0,13,8,13,48.4,10.4
Kyle Rudolph,TE,MIN,16,925,58,88,0,9,7,9,87.4,9.4
Andy Dalton,QB,CIN,11,627,57,90,3,0,61,61,174.5,27.8
Lance Kendricks,TE,GB,16,315,20,29,0,8,6,8,23.0,7.3
Luke Stocker,TE,TEN,16,480,30,49,0,4,3,5,28.5,5.9
Anthony Sherman,RB,KC,16,98,6,9,1,9,9,10,15.8,16.1
Dion Lewis,RB,TEN,16,600,38,61,26,11,36,37,101.7,17.0
Lee Smith,TE,OAK,16,283,18,27,0,4,4,4,25.3,8.9
Dwayne Harris,WR,OAK,15,54,4,5,4,11,15,15,5.2,9.6
Tyrod Taylor,QB,CLE,4,185,46,61,9,0,55,55,41.4,22.4
Virgil Green,TE,LAC,16,674,42,67,0,4,3,4,27.0,4.0
Robert Griffin III,QB,BAL,3,21,7,9,0,0,29,29,0.8,3.8
Ryan Tannehill,QB,MIA,11,580,53,97,6,0,53,53,142.0,24.5
Nick Foles,QB,PHI,5,357,71,97,3,0,57,57,75.2,21.1
Kirk Cousins,QB,MIN,16,"1,051",66,99,4,0,62,62,282.1,26.8
Russell Wilson,QB,SEA,16,"1,069",67,100,6,0,46,46,298.4,27.9
Lamar Miller,RB,HOU,14,619,44,65,34,6,38,40,147.6,23.8
Alshon Jeffery,WR,PHI,13,770,59,89,0,12,8,12,120.3,15.6
Mohamed Sanu Sr.,WR,ATL,16,830,52,78,1,11,9,12,116.4,14.0
T.Y. Hilton,WR,IND,14,763,55,77,0,16,10,16,163.0,21.4
Travis Benjamin,WR,LAC,12,278,23,36,3,9,7,11,28.7,10.3
Marvin Jones Jr.,WR,DET,9,538,60,88,0,12,7,12,80.8,15.0
Rhett Ellison,TE,NYG,14,559,40,62,0,6,4,6,35.2,6.3
Alfred Morris,RB,SF,12,250,21,31,44,6,48,50,60.1,24.0
Brandon Bolden,RB,MIA,16,25,2,3,32,12,44,44,26.4,105.6
Derek Carrier,TE,OAK,16,232,15,22,0,5,3,5,12.7,5.5
Case Keenum,QB,DEN,16,"1,073",67,100,2,0,57,57,215.0,20.0
Josh Gordon,WR,NE,12,634,53,72,0,11,6,11,97.7,15.4
Cole Beasley,WR,DAL,16,712,45,66,0,12,9,12,85.2,12.0
Chris Hogan,WR,NE,16,804,50,72,0,7,4,7,71.2,8.9
Garrett Celek,TE,SF,15,278,19,28,0,3,2,3,21.0,7.6
Jermaine Kearse,WR,NYJ,14,626,45,70,0,12,6,12,43.1,6.9
Josh Bellamy,WR,CHI,16,323,20,30,0,8,4,8,19.7,6.1
Travis Kelce,TE,KC,16,993,62,94,0,15,10,15,191.6,19.3
Marquise Goodwin,WR,SF,11,436,40,63,1,10,6,11,64.4,14.8
Russell Shepard,WR,NYG,12,183,15,24,0,10,5,10,30.8,16.8
DeAndre Hopkins,WR,HOU,16,"1,084",68,99,0,15,11,15,218.5,20.2
Robert Woods,WR,LAR,16,"1,042",65,94,2,13,10,14,179.6,17.2
Kenny Stills,WR,MIA,15,744,50,87,0,9,5,9,97.4,13.1
Cordarrelle Patterson,RB,NE,15,230,15,22,18,12,27,30,69.5,30.2
Keenan Allen,WR,LAC,16,793,50,79,1,17,13,18,163.1,20.6
Tavon Austin,WR,DAL,7,115,16,25,5,11,12,17,31.5,27.4
Giovani Bernard,RB,CIN,12,330,28,43,17,15,28,32,60.9,18.5
Theo Riddick,RB,DET,14,415,30,43,10,18,24,28,55.5,13.4
Chris Thompson,RB,WAS,10,310,31,49,14,18,27,32,50.6,16.3
Rex Burkhead,RB,NE,8,151,19,28,38,13,47,51,35.7,23.6
Kenjon Barner,RB,CAR,9,47,5,7,40,2,43,43,7.4,15.7
Mike Glennon,QB,ARI,2,26,13,21,0,0,81,81,10.9,41.9
Matt Barkley,QB,BUF,1,73,73,100,4,0,38,38,17.1,23.4
Geno Smith,QB,LAC,5,32,6,10,25,0,38,38,-1.5,-4.7
Zach Ertz,TE,PHI,16,"1,000",63,91,0,16,12,16,164.3,16.4
Jordan Reed,TE,WAS,13,512,39,60,0,16,11,16,65.8,12.9
Tyler Eifert,TE,CIN,4,133,33,49,0,14,11,14,23.9,18.0
Levine Toilolo,TE,DET,16,528,33,49,0,5,4,5,32.3,6.1
Vance McDonald,TE,PIT,15,564,38,55,0,13,9,13,83.0,14.7
Kyle Juszczyk,RB,SF,16,664,42,63,1,6,6,7,37.4,5.6
Luke Willson,TE,DET,14,425,30,46,0,4,3,4,8.7,2.0
Latavius Murray,RB,MIN,16,461,29,44,30,6,35,36,109.9,23.8
Ryan Griffin,TE,HOU,14,743,53,76,0,6,3,6,30.5,4.1
Demetrius Harris,TE,KC,15,371,25,37,0,7,3,7,34.4,9.3
Zach Line,RB,NO,16,226,14,21,4,4,6,8,17.5,7.7
James Develin,RB,NE,16,398,25,35,2,5,5,6,30.9,7.8
Jack Doyle,TE,IND,6,333,56,81,0,10,8,10,34.5,10.4
Patrick DiMarco,RB,BUF,16,168,11,16,1,2,2,3,7.1,4.2
Teddy Bridgewater,QB,NO,5,71,14,22,15,0,48,48,7.2,10.1
Blake Bortles,QB,JAC,13,776,60,90,7,0,59,59,173.3,22.3
AJ McCarron,QB,OAK,2,12,6,10,25,0,50,50,0.1,0.8
Derek Carr,QB,OAK,16,"1,030",64,98,2,0,56,56,215.8,21.0
Logan Thomas,TE,BUF,12,286,24,36,0,6,5,6,8.3,2.9
Carlos Hyde,RB,JAC,14,385,28,39,45,4,47,49,88.4,23.0
Devonta Freeman,RB,ATL,2,67,34,47,21,10,28,31,9.1,13.6
Sammy Watkins,WR,KC,10,459,46,69,1,12,10,13,75.1,16.4
Mike Evans,WR,TB,16,940,59,84,0,15,9,15,198.4,21.1
Brandin Cooks,WR,LAR,16,990,62,90,1,12,9,13,163.2,16.5
Davante Adams,WR,GB,15,952,63,93,0,18,12,18,218.6,23.0
Jordan Matthews,WR,PHI,14,346,25,37,0,8,6,8,42.0,12.1
Donte Moncrief,WR,JAC,16,817,51,78,0,11,6,11,82.8,10.1
Allen Robinson II,WR,CHI,13,765,59,85,0,12,7,12,98.3,12.8
Odell Beckham Jr.,WR,NYG,12,716,60,93,1,17,12,18,153.4,21.4
Jarvis Landry,WR,CLE,16,958,60,87,0,16,9,16,136.1,14.2
Paul Richardson Jr.,WR,WAS,7,371,53,76,1,9,6,10,39.1,10.5
Eric Ebron,TE,IND,16,636,40,56,0,17,11,18,156.2,24.6
Trey Burton,TE,CHI,16,860,54,79,0,9,6,9,93.1,10.8
James White,RB,NE,16,601,38,54,16,20,30,36,189.6,31.5
Cody Latimer,WR,NYG,6,209,35,52,0,8,5,8,25.0,12.0
Jimmy Garoppolo,QB,SF,3,196,65,99,4,0,49,49,47.9,24.4
John Brown,WR,BAL,16,757,47,63,0,13,6,13,101.9,13.5
Richard Rodgers,TE,PHI,7,42,6,9,0,2,2,2,0.7,1.7
Ryan Grant,WR,IND,14,562,40,57,0,9,6,9,39.4,7.0
Garrett Gilbert,QB,CAR,1,13,13,18,0,0,23,23,1.6,12.3
Damien Williams,RB,KC,16,207,13,20,24,12,35,36,75.6,36.5
Albert Wilson,WR,MIA,7,232,33,56,3,15,15,19,70.8,30.5
Taylor Gabriel,WR,CHI,16,830,52,76,1,11,9,12,84.9,10.2
Willie Snead IV,WR,BAL,16,821,51,69,0,12,8,12,72.4,8.8
Allen Hurns,WR,DAL,16,451,28,42,0,8,4,8,41.5,9.2
Bennie Fowler III,WR,NYG,10,369,37,57,0,7,4,7,25.9,7.0
Dontrelle Inman,WR,IND,9,371,41,59,0,11,8,11,48.4,13.0
Keith Smith,RB,OAK,16,161,10,15,1,4,4,5,2.3,1.4
Adam Thielen,WR,MIN,16,"1,011",63,96,0,15,12,16,194.3,19.2
Cameron Brate,TE,TB,16,535,33,48,0,9,6,9,62.9,11.8
Roosevelt Nix,RB,PIT,16,112,7,10,1,5,4,6,4.2,3.8
Josh Hill,TE,NO,16,654,41,62,0,4,2,4,24.5,3.7
Darren Fells,TE,CLE,16,422,26,38,0,3,3,3,29.7,7.0
Seth Roberts,WR,OAK,15,569,38,59,1,11,8,12,61.9,10.9
Marcus Mariota,QB,TEN,14,775,55,88,8,0,51,51,175.0,22.6
Jameis Winston,QB,TB,11,689,63,88,7,0,62,62,196.0,28.4
Amari Cooper,WR,DAL,15,834,56,79,0,13,9,13,140.4,16.8
DeVante Parker,WR,MIA,11,411,37,65,0,11,6,11,36.9,9.0
Kevin White,WR,CHI,9,170,19,27,0,5,2,5,9.2,5.4
Melvin Gordon III,RB,LAC,12,524,44,69,33,13,43,46,225.5,43.0
Todd Gurley II,RB,LAR,14,826,59,86,31,10,38,41,313.1,37.9
Devin Funchess,WR,CAR,14,622,44,67,0,13,7,13,78.9,12.7
Maxx Williams,TE,BAL,13,379,29,39,1,4,5,5,21.1,5.6
Ameer Abdullah,RB,MIN,10,17,2,3,6,24,24,29,0.9,5.3
Tevin Coleman,RB,ATL,16,581,36,54,29,8,34,36,161.6,27.8
Sean Mannion,QB,LAR,3,36,12,18,19,0,28,28,0.0,0.0
Taylor Heinicke,QB,CAR,6,92,15,22,5,0,67,67,13.9,15.1
Duke Johnson Jr.,RB,CLE,16,461,29,42,9,13,19,22,85.0,18.4
Jay Ajayi,RB,PHI,4,120,30,42,38,5,42,43,38.4,32.0
T.J. Yeldon,RB,JAC,14,507,36,54,21,15,31,36,118.1,23.3
Mike Davis,RB,SEA,15,390,26,38,29,11,37,39,102.8,26.4
David Johnson,RB,ARI,16,748,47,79,34,10,41,45,196.7,26.3
Malcolm Brown,RB,LAR,12,123,10,15,35,6,39,41,34.4,28.0
Clive Walford,TE,NYJ,1,2,2,4,0,0,0,0,0.0,0.0
Nick O'Leary,TE,MIA,12,372,31,53,0,3,2,3,14.6,3.9
Jesse James,TE,PIT,16,563,35,50,0,7,5,7,54.3,9.6
Tyler Kroft,TE,CIN,5,118,24,35,0,5,3,5,3.6,3.1
Nick Boyle,TE,BAL,16,654,41,55,0,6,4,6,21.3,3.3
MyCole Pruitt,TE,TEN,15,192,13,21,0,6,5,6,16.2,8.4
Blake Bell,TE,JAC,10,220,22,34,0,5,4,5,6.7,3.0
Nelson Agholor,WR,PHI,16,982,61,90,0,10,7,10,101.4,10.3
Justin Hardy,WR,ATL,16,223,14,21,0,10,6,10,25.3,11.3
Tyler Lockett,WR,SEA,16,907,57,84,1,8,8,9,165.4,18.2
Breshad Perriman,WR,CLE,10,218,22,35,2,11,9,13,46.2,21.2
Jamison Crowder,WR,WAS,9,430,48,77,1,12,8,13,53.8,12.5
Ty Montgomery,RB,BAL,13,264,20,28,16,15,25,31,46.2,17.5
Phillip Dorsett II,WR,NE,16,399,25,36,1,11,9,12,49.9,12.5
Stefon Diggs,WR,MIN,15,874,58,87,1,17,13,18,164.3,18.8
Chris Manhertz,TE,CAR,16,348,22,33,0,1,1,1,11.2,3.2
Jake Kumerow,WR,GB,5,136,27,38,0,8,6,8,16.3,12.0
C.J. Uzomah,TE,CIN,16,841,53,84,0,8,5,8,61.9,7.4
DeAndre Carter,WR,HOU,14,284,20,29,0,9,8,9,20.3,7.1
Darren Waller,TE,OAK,4,42,11,17,2,14,17,17,9.6,22.9
James O'Shaughnessy,TE,JAC,14,533,38,58,0,7,5,7,21.4,4.0
Chris Conley,WR,KC,16,802,50,76,0,6,4,6,59.4,7.4
Geoff Swaim,TE,DAL,9,512,57,88,0,6,5,6,30.2,5.9
Michael Burton,RB,CHI,8,49,6,9,0,2,2,2,0.6,1.2
Damiere Byrd,WR,CAR,8,44,6,9,0,5,2,5,0.8,1.8
J.J. Nelson,WR,ARI,14,214,15,26,2,9,5,11,6.4,3.0
Matt LaCosse,TE,DEN,15,417,28,41,0,9,6,9,31.0,7.4
Tyrell Williams,WR,LAC,16,760,48,76,0,8,6,9,96.8,12.7
Raheem Mostert,RB,SF,9,90,10,15,38,8,44,46,32.6,36.2
Eric Tomlinson,TE,NYJ,15,355,24,37,0,4,2,4,7.2,2.0
Rod Smith,RB,DAL,16,150,9,14,29,8,35,37,24.7,16.5
Darius Jennings,WR,TEN,16,179,11,18,1,8,7,9,11.1,6.2
Daniel Brown,TE,CHI,14,23,2,2,0,0,0,0,0.0,0.0
Adam Humphries,WR,TB,16,781,49,70,0,13,10,14,112.7,14.4
Laquon Treadwell,WR,MIN,15,543,36,55,0,10,6,10,36.2,6.7
Ezekiel Elliott,RB,DAL,15,890,59,89,34,11,43,45,252.2,28.3
Jared Goff,QB,LAR,16,"1,065",67,97,4,0,57,57,310.3,29.1
Corey Coleman,WR,NYG,8,132,17,26,1,6,5,7,7.6,5.8
Josh Doctson,WR,WAS,15,848,57,88,0,9,5,9,65.2,7.7
Derrick Henry,RB,TEN,16,401,25,41,54,4,58,59,186.3,46.5
Carson Wentz,QB,PHI,11,724,66,99,5,0,60,60,192.4,26.6
Michael Thomas,WR,NO,16,929,58,88,0,16,13,16,190.5,20.5
Alex Collins,RB,BAL,10,312,31,41,37,7,41,43,93.6,30.0
Tyler Boyd,WR,CIN,14,774,55,85,0,14,10,14,145.1,18.7
Devontae Booker,RB,DEN,16,318,20,30,11,16,23,27,49.8,15.7
Pharoh Cooper,WR,ARI,7,6,1,1,0,17,0,17,0.0,0.0
Sterling Shepard,WR,NYG,16,934,58,90,0,11,7,12,116.5,12.5
Austin Hooper,TE,ATL,16,809,51,76,0,11,9,11,92.0,11.4
Jordan Howard,RB,CHI,16,624,39,57,40,4,43,44,160.0,25.6
Rashard Higgins,WR,CLE,13,484,37,54,0,11,8,11,79.2,16.4
Tajae Sharpe,WR,TEN,16,591,37,60,0,8,5,8,45.2,7.6
Dak Prescott,QB,DAL,16,"1,070",67,99,7,0,56,56,285.7,26.7
Jonathan Williams,RB,NO,3,18,6,9,17,6,22,22,0.1,0.6
C.J. Prosise,RB,SEA,5,30,6,9,3,10,13,13,1.9,6.3
Jeff Driskel,QB,CIN,9,373,41,69,7,0,54,54,85.1,22.8
Tyler Higbee,TE,LAR,16,789,49,72,0,4,3,4,41.2,5.2
William Fuller V,WR,HOU,7,375,54,77,0,12,9,12,74.3,19.8
Kenyan Drake,RB,MIA,16,545,34,59,22,13,32,35,153.2,28.1
Jacoby Brissett,QB,IND,4,18,5,7,39,0,61,61,-0.6,-3.3
Nick Vannett,TE,SEA,15,530,35,53,0,8,5,8,44.9,8.5
Chris Moore,WR,BAL,16,472,30,40,1,5,5,6,27.3,5.8
Tyler Ervin,RB,HOU,9,77,9,12,0,5,4,5,3.5,4.5
Demarcus Robinson,WR,KC,16,418,26,40,0,8,5,8,52.8,12.6
Seth DeValve,TE,CLE,13,98,8,11,0,7,5,7,13.4,13.7
Wendell Smallwood,RB,PHI,16,324,20,30,27,11,35,38,89.4,27.6
Jakeem Grant Sr.,WR,MIA,10,282,28,47,0,12,8,12,39.3,13.9
Robby Anderson,WR,NYJ,14,682,49,76,0,14,8,14,106.4,15.6
Cody Core,WR,CIN,14,311,22,36,0,9,4,9,24.0,7.7
Alex Erickson,WR,CIN,16,364,23,36,1,8,6,9,16.9,4.6
Andy Janovich,RB,DEN,16,240,15,22,1,4,4,5,17.7,7.4
Derek Watt,RB,LAC,16,146,9,15,3,1,3,3,1.3,0.9
Tyreek Hill,WR,KC,16,905,57,86,2,15,12,18,241.0,26.6
Johnny Holton,WR,OAK,1,5,5,9,0,20,0,20,0.0,0.0
DeAndre Washington,RB,OAK,10,70,7,11,43,1,44,44,10.4,14.9
Darius Jackson,RB,DAL,4,18,5,7,33,6,33,39,1.6,8.9
Marcus Johnson,WR,IND,5,95,19,26,1,8,7,9,16.0,16.8
Nate Sudfeld,QB,PHI,2,11,6,7,18,0,36,36,4.7,42.7
Ben Braunecker,TE,CHI,15,119,8,12,0,4,3,4,4.2,3.5
Dwayne Washington,RB,NO,13,46,4,5,59,0,59,59,15.4,33.5
Geronimo Allison,WR,GB,5,240,48,71,0,13,8,13,42.3,17.6
Danny Vitale,RB,GB,5,19,4,5,0,11,5,11,0.2,1.1
Temarrick Hemingway,TE,DEN,5,4,1,1,0,0,0,0,0.0,0.0
Peyton Barber,RB,TB,16,617,39,55,38,5,41,43,130.3,21.1
Chester Rogers,WR,IND,16,593,37,52,0,12,9,12,64.1,10.8
Alex Ellis,TE,KC,2,11,6,9,0,0,0,0,0.0,0.0
Marvin Hall,WR,ATL,16,186,12,17,1,10,6,11,20.9,11.2
Jaydon Mickens,WR,JAC,6,3,1,1,0,0,0,0,0.0,0.0
Jalen Richard,RB,OAK,16,413,26,39,13,20,30,33,88.6,21.5
Andy Jones,WR,DET,8,256,32,47,0,9,4,9,14.0,5.5
C.J. Ham,RB,MIN,15,139,9,14,4,11,12,15,9.3,6.7
J.D. McKissic,RB,SEA,5,9,2,3,33,11,33,44,0.8,8.9
Joshua Perkins,TE,PHI,9,95,11,15,0,12,5,12,6.7,7.1
Tommylee Lewis,WR,NO,7,70,10,16,3,4,7,7,11.0,15.7
Elijhaa Penny,RB,NYG,14,124,9,14,6,7,12,13,7.5,6.0
Dalvin Cook,RB,MIN,11,491,45,69,27,10,35,37,112.0,22.8
Mike Williams,WR,LAC,16,622,39,62,1,11,8,12,137.2,22.1
Leonard Fournette,RB,JAC,8,280,35,51,48,9,55,57,98.4,35.1
O.J. Howard,TE,TB,10,435,44,61,0,11,8,11,86.5,19.9
Mitchell Trubisky,QB,CHI,14,928,66,98,7,0,54,54,262.9,28.3
Corey Davis,WR,TEN,16,872,55,88,1,13,8,14,118.6,13.6
John Ross,WR,CIN,13,603,46,74,1,10,4,10,63.9,10.6
DeShone Kizer,QB,GB,3,62,21,34,8,0,76,76,5.4,8.7
Christian McCaffrey,RB,CAR,16,966,60,91,23,13,34,36,278.5,28.8
Deshaun Watson,QB,HOU,16,"1,093",68,99,9,0,55,55,331.9,30.4
David Njoku,TE,CLE,16,871,54,79,0,10,6,10,87.9,10.1
Chris Godwin,WR,TB,16,719,45,64,0,13,8,13,126.2,17.6
D'Onta Foreman,RB,HOU,1,31,31,47,23,6,29,29,8.7,28.1
Evan Engram,TE,NYG,11,475,43,66,1,13,10,14,81.3,17.1
Patrick Mahomes II,QB,KC,16,"1,032",65,98,6,0,62,62,417.0,40.4
Nathan Peterman,QB,BUF,4,148,37,52,7,0,61,61,12.8,8.6
Chad Kelly,QB,DEN,1,1,1,2,100,0,100,100,-0.1,-10.0
Joshua Dobbs,QB,PIT,5,30,6,9,13,0,53,53,0.9,3.0
C.J. Beathard,QB,SF,6,341,57,83,6,0,55,55,75.0,22.0
Joe Mixon,RB,CIN,14,595,43,69,40,9,47,49,200.4,33.7
Alvin Kamara,RB,NO,15,660,44,66,29,16,42,45,273.2,41.4
Wayne Gallman Jr.,RB,NYG,15,155,10,16,33,14,42,47,30.5,19.7
Samaje Perine,RB,WAS,5,30,6,10,27,13,37,40,3.7,12.3
Jamaal Williams,RB,GB,16,522,33,48,23,8,28,31,87.4,16.7
Kareem Hunt,RB,KC,11,503,46,70,36,7,41,43,204.2,40.6
Taywan Taylor,WR,TEN,13,446,34,56,0,13,8,13,50.6,11.3
JuJu Smith-Schuster,WR,PIT,16,959,60,86,0,17,12,17,185.9,19.4
Zay Jones,WR,BUF,16,941,59,88,0,11,6,11,109.2,11.6
Isaiah Ford,WR,MIA,1,13,13,23,0,8,0,8,0.0,0.0
Cooper Kupp,WR,LAR,8,440,55,82,1,13,10,13,95.1,21.6
Curtis Samuel,WR,CAR,13,467,36,54,2,14,10,16,97.8,20.9
Dede Westbrook,WR,JAC,16,807,50,77,1,13,9,14,107.6,13.3
Josh Reynolds,WR,LAR,16,611,38,55,0,9,5,9,71.0,11.6
Noah Brown,WR,DAL,8,102,13,18,0,8,5,8,5.4,5.3
Marlon Mack,RB,IND,12,444,37,54,44,6,48,50,161.1,36.3
Jeremy McNichols,RB,IND,1,2,2,2,100,0,100,100,0.4,20.0
Corey Clement,RB,PHI,11,238,22,32,29,11,38,39,59.1,24.8
James Conner,RB,PIT,13,718,55,78,30,10,38,40,225.0,31.3
Brian Hill,RB,ATL,10,66,7,10,30,3,32,33,14.6,22.1
Tarik Cohen,RB,CHI,16,494,31,45,20,18,35,38,162.9,33.0
Elijah McGuire,RB,NYJ,8,318,40,63,29,10,35,39,66.9,21.0
Jake Butt,TE,DEN,3,97,32,47,0,13,8,13,8.5,8.8
Adam Shaheen,TE,CHI,6,159,27,38,0,4,3,4,12.8,8.1
Gerald Everett,TE,LAR,16,380,24,34,1,13,9,14,53.6,14.1
Jonnu Smith,TE,TEN,13,611,47,75,0,5,3,5,43.8,7.2
Jeremy Sprinkle,TE,WAS,16,364,23,35,0,2,1,2,10.1,2.8
Cooper Rush,QB,DAL,1,6,6,8,0,0,0,0,0.0,0.0
T.J. Logan,RB,ARI,10,21,2,3,10,33,43,43,3.9,18.6
Austin Ekeler,RB,LAC,14,347,25,40,31,15,42,46,129.8,37.4
Kenny Golladay,WR,DET,15,904,60,90,0,13,8,13,137.1,15.2
George Kittle,TE,SF,16,928,58,88,0,15,10,15,170.7,18.4
Antony Auclair,TE,TB,16,340,21,30,0,2,2,2,4.8,1.4
Robert Tonyan,TE,GB,16,67,4,6,0,9,6,9,13.7,20.4
Trent Taylor,WR,SF,14,321,23,34,0,12,8,12,29.5,9.2
Jacob Hollister,TE,NE,8,59,7,10,0,8,7,8,5.2,8.8
Austin Carr,WR,NO,14,274,20,30,0,5,3,5,21.7,7.9
Josh Malone,WR,CIN,9,68,8,12,0,7,1,7,1.2,1.8
Mason Schreck,TE,CIN,6,21,4,6,0,0,0,0,0.0,0.0
Tim Patrick,WR,DEN,16,394,25,37,1,10,7,11,37.2,9.4
Mo Alie-Cox,TE,IND,9,241,27,38,0,6,3,6,25.3,10.5
Darrell Daniels,TE,ARI,11,89,8,12,0,2,0,2,0.0,0.0
Isaiah McKenzie,WR,BUF,8,225,28,41,4,13,12,18,34.5,15.3
Gehrig Dieter,WR,KC,4,32,8,12,0,9,3,9,2.2,6.9
Ryan Switzer,WR,PIT,16,303,19,27,2,15,14,17,33.4,11.0
Blake Jarwin,TE,DAL,16,386,24,36,0,9,7,9,48.7,12.6
Jamal Agnew,WR,DET,6,3,1,1,33,0,33,33,0.0,0.0
Aaron Jones,RB,GB,12,376,31,47,35,9,42,45,145.5,38.7
Eric Saubert,TE,ATL,16,179,11,17,0,5,3,5,4.8,2.7
Alex Armah Jr.,RB,CAR,16,116,7,11,8,1,9,9,14.0,12.1
Nick Mullens,QB,SF,8,519,65,100,3,0,56,56,123.5,23.8
Chad Williams,WR,ARI,10,429,43,74,0,11,4,11,24.0,5.6
Ricky Seals-Jones,TE,ARI,15,537,36,61,0,13,6,13,40.3,7.5
Johnny Mundt,TE,LAR,10,40,4,6,0,3,3,3,0.5,1.3
Chris Carson,RB,SEA,14,456,33,49,54,5,59,59,181.4,39.8
David Moore,WR,SEA,16,620,39,58,0,8,4,9,75.0,12.1
Jason Croom,TE,BUF,15,387,26,39,0,9,6,9,27.9,7.2
Anthony Firkser,TE,TEN,12,180,15,25,0,11,11,11,28.5,15.8
Taquan Mizzell,RB,CHI,9,70,8,12,13,14,24,27,15.4,22.0
Keelan Cole Sr.,WR,JAC,16,688,43,66,0,10,6,10,51.1,7.4
Dare Ogunbowale,RB,TB,2,2,1,1,0,0,0,0,0.0,0.0
Sean Culkin,TE,LAC,13,191,15,24,0,1,1,1,2.4,1.3
Marcus Kemp,WR,KC,16,35,2,3,0,6,3,6,0.7,2.0
Zach Pascal,WR,IND,16,530,33,47,0,9,5,9,39.8,7.5
Matt Breida,RB,SF,14,365,26,39,42,8,49,50,135.5,37.1
Victor Bolden Jr.,WR,BUF,6,68,11,17,0,6,1,6,1.0,1.5
