Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Jake Luton,QB,JAC,3,191,64,100,1,0,58,58,34.3,18.0
Antonio Gibson,RB,WAS,14,405,29,43,42,11,51,53,166.2,41.0
JaMycal Hasty,RB,SF,8,97,12,18,40,8,47,48,24.1,24.8
James Robinson,RB,JAC,14,617,44,69,39,10,47,49,201.4,32.6
Rico Dowdle,RB,DAL,15,14,1,1,50,0,50,50,2.4,17.1
Jason Huntley,RB,PHI,5,31,6,9,16,6,19,23,1.9,6.1
Charlie Woerner,TE,SF,14,119,9,12,0,3,3,3,3.6,3.0
Tyrie Cleveland,WR,DEN,10,72,7,11,0,13,8,13,6.3,8.8
Noah Togiai,TE,IND,4,72,18,27,0,1,0,1,0.0,0.0
Austin Mack,WR,NYG,11,192,17,28,0,6,4,6,9.1,4.7
Ben Ellefson,TE,JAC,7,134,19,30,0,3,1,3,3.0,2.2
Lawrence Cager,WR,NYJ,2,39,20,28,0,15,5,15,3.5,9.0
Quez Watkins,WR,PHI,6,119,20,28,0,11,6,11,16.6,13.9
Sean McKeon,TE,DAL,14,65,5,7,0,0,0,0,0.0,0.0
Freddie Swain,WR,SEA,16,351,22,33,0,6,4,6,27.9,7.9
Ja'Marcus Bradley,WR,CLE,3,92,31,39,0,12,5,12,6.0,6.5
Dezmon Patmon,WR,IND,1,2,2,3,0,0,0,0,0.0,0.0
Malcolm Perry,WR,MIA,9,156,17,26,2,8,8,10,15.7,10.1
Nick Westbrook-Ikhine,WR,TEN,14,157,11,17,0,5,2,5,5.3,3.4
Kirk Merritt,WR,MIA,1,1,1,2,0,0,0,0,0.0,0.0
Chris Streveler,QB,ARI,4,30,8,11,13,0,67,67,8.7,29.0
Isaiah Coulter,WR,HOU,1,6,6,9,0,0,0,0,0.0,0.0
Darnell Mooney,WR,CHI,15,731,49,72,1,12,8,13,87.1,11.9
Tyler Davis,TE,JAC,8,33,4,7,0,6,0,6,0.0,0.0
Ben DiNucci,QB,DAL,3,94,31,41,6,0,52,52,7.0,7.4
Tommy Stevens,QB,CAR,1,5,5,8,80,0,80,80,2.4,48.0
Antonio Williams,RB,BUF,1,28,28,44,43,4,46,46,20.3,72.5
Reggie Gilliam,RB,BUF,14,81,6,8,0,2,2,2,7.6,9.4
Isaiah Zuber,WR,NE,3,17,6,9,6,12,18,18,4.2,24.7
Kristian Wilkerson,WR,NE,1,2,2,2,0,0,0,0,0.0,0.0
Kendall Hinton,WR,DEN,1,24,24,56,8,0,46,46,-0.8,-3.3
DeMichael Harris,WR,IND,7,82,12,16,7,12,20,20,12.5,15.2
Farrod Green,TE,IND,1,5,5,7,0,0,0,0,0.0,0.0
Gabe Nabers,RB,LAC,16,129,8,11,2,5,5,7,15.2,11.8
Jake Bargas,TE,MIN,1,7,7,11,0,0,0,0,0.0,0.0
Dominique Dafney,TE,GB,5,68,14,23,0,3,3,3,8.6,12.6
