rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Stephen Gostkowski,4,5,80.0,43,0,0,2,2,0,3,3,1,17.0,17.0,0.1,FA,K,15,2015
2,Stephen Hauschka,3,3,100.0,49,0,1,1,1,0,3,3,1,13.0,13.0,0.0,FA,K,15,2015
3,Connor Barth,3,3,100.0,53,0,1,1,0,1,2,2,1,13.0,13.0,0.0,FA,K,15,2015
4,Mason Crosby,3,4,75.0,33,0,2,1,0,0,3,3,1,12.0,12.0,40.7,GB,K,15,2015
5,Cairo Santos,2,2,100.0,53,0,0,1,0,1,4,4,1,12.0,12.0,2.1,CHI,K,15,2015
6,Dan Bailey,3,3,100.0,50,0,1,1,0,1,1,1,1,12.0,12.0,0.0,FA,K,15,2015
7,Shayne Graham,3,3,100.0,46,0,0,2,1,0,2,2,1,12.0,12.0,0.0,FA,K,15,2015
8,Nick Novak,3,4,75.0,46,0,1,1,1,0,1,1,1,11.0,11.0,0.1,FA,K,15,2015
9,Chris Boswell,2,2,100.0,41,0,1,0,1,0,4,4,1,11.0,11.0,51.0,PIT,K,15,2015
10,Chandler Catanzaro,2,2,100.0,38,0,1,1,0,0,4,5,1,10.0,10.0,0.0,FA,K,15,2015
11,Blair Walsh,1,1,100.0,53,0,0,0,0,1,5,5,1,10.0,10.0,0.1,FA,K,15,2015
12,Kai Forbath,2,2,100.0,45,0,1,0,1,0,3,3,1,10.0,10.0,3.0,LAR,K,15,2015
13,Graham Gano,1,2,50.0,43,0,0,0,1,0,5,5,1,9.0,9.0,31.4,NYG,K,15,2015
14,Randy Bullock,2,3,66.7,40,0,0,1,1,0,1,2,1,8.0,8.0,10.8,TEN,K,15,2015
15,Sebastian Janikowski,2,2,100.0,30,0,1,1,0,0,2,2,1,8.0,8.0,20.0,FA,K,15,2015
16,Travis Coons,2,2,100.0,37,0,0,2,0,0,1,1,1,7.0,7.0,1.1,FA,K,15,2015
17,Robbie Gould,1,1,100.0,51,0,0,0,0,1,2,2,1,7.0,7.0,22.5,SF,K,15,2015
18,Greg Zuerlein,1,1,100.0,19,1,0,0,0,0,4,4,1,7.0,7.0,74.2,DAL,K,15,2015
19,Mike Nugent,1,1,100.0,22,0,1,0,0,0,3,3,1,6.0,6.0,1.0,FA,K,15,2015
20,Jason Myers,1,1,100.0,42,0,0,0,1,0,2,2,1,6.0,6.0,22.1,SEA,K,15,2015
21,Josh Lambo,1,2,50.0,28,0,1,0,0,0,3,4,1,6.0,6.0,3.2,FA,K,15,2015
22,Dan Carpenter,1,1,100.0,32,0,0,1,0,0,2,2,1,5.0,5.0,0.2,FA,K,15,2015
23,Ryan Succop,1,1,100.0,49,0,0,0,1,0,1,2,1,5.0,5.0,57.4,TB,K,15,2015
24,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,14.5,LAC,K,15,2015
25,Caleb Sturgis,1,1,100.0,36,0,0,1,0,0,2,2,1,5.0,5.0,0.0,FA,K,15,2015
26,Josh Brown,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,0.0,FA,K,15,2015
27,Matt Prater,0,1,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,52.8,ARI,K,15,2015
28,Adam Vinatieri,1,1,100.0,29,0,1,0,0,0,1,1,1,4.0,4.0,0.2,FA,K,15,2015
29,Brandon McManus,0,0,0.0,0,0,0,0,0,0,3,4,1,3.0,3.0,44.3,DEN,K,15,2015
30,Justin Tucker,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,98.0,BAL,K,15,2015
31,Phil Dawson,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.1,FA,K,15,2015
32,Andrew Franks,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.0,FA,K,15,2015
33,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,15,2015
34,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,15,2015
35,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,15,2015
36,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,15,2015
37,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,15,2015
38,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,15,2015
39,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,15,2015
40,Jonathan Brown,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1,FA,K,15,2015
41,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,15,2015
42,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,15,2015
43,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,15,2015
44,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,15,2015
45,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,15,2015
46,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,15,2015
47,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,15,2015
48,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,15,2015
49,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,15,2015
50,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,15,2015
51,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,15,2015
52,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,15,2015
53,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,15,2015
