rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Caleb Sturgis,4,4,100.0,41,0,2,1,1,0,3,4,1,16.0,16.0,0.0,FA,K,5,2015
2,Stephen Gostkowski,3,3,100.0,57,0,0,1,1,1,3,3,1,15.0,15.0,0.1,FA,K,5,2015
3,Travis Coons,4,4,100.0,43,0,0,2,2,0,1,1,1,15.0,15.0,1.1,FA,K,5,2015
4,Connor Barth,3,3,100.0,47,0,0,1,2,0,3,3,1,14.0,14.0,0.0,FA,K,5,2015
5,Josh Brown,3,3,100.0,41,0,2,0,1,0,3,3,1,13.0,13.0,0.0,FA,K,5,2015
6,Brandon McManus,3,3,100.0,52,0,2,0,0,1,1,1,1,12.0,12.0,44.3,DEN,K,5,2015
7,Adam Vinatieri,2,2,100.0,48,0,0,0,2,0,3,3,1,11.0,11.0,0.2,FA,K,5,2015
8,Josh Lambo,2,3,66.7,54,0,0,0,1,1,2,2,1,11.0,11.0,3.2,FA,K,5,2015
9,Phil Dawson,2,2,100.0,43,0,1,0,1,0,3,3,1,10.0,10.0,0.1,FA,K,5,2015
10,Mike Nugent,2,2,100.0,42,0,0,1,1,0,3,3,1,10.0,10.0,1.0,FA,K,5,2015
11,Dustin Hopkins,2,3,66.7,52,0,1,0,0,1,1,1,1,9.0,9.0,14.5,LAC,K,5,2015
12,Nick Novak,2,2,100.0,49,0,0,1,1,0,2,2,1,9.0,9.0,0.1,FA,K,5,2015
13,Matt Bryant,2,4,50.0,42,0,1,0,1,0,1,1,1,8.0,8.0,1.1,FA,K,5,2015
14,Ryan Succop,2,2,100.0,41,0,1,0,1,0,1,1,1,8.0,8.0,57.4,TB,K,5,2015
15,Dan Bailey,2,2,100.0,51,0,1,0,0,1,0,0,1,8.0,8.0,0.0,FA,K,5,2015
16,Jason Myers,1,1,100.0,31,0,0,1,0,0,4,4,1,7.0,7.0,22.1,SEA,K,5,2015
17,Chris Boswell,1,1,100.0,47,0,0,0,1,0,3,3,1,7.0,7.0,51.0,PIT,K,5,2015
18,Robbie Gould,2,2,100.0,44,0,0,1,1,0,0,0,1,7.0,7.0,22.5,SF,K,5,2015
19,Matt Prater,1,1,100.0,40,0,0,0,1,0,2,2,1,6.0,6.0,52.8,ARI,K,5,2015
20,Chandler Catanzaro,0,0,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,0.0,FA,K,5,2015
21,Sebastian Janikowski,1,3,33.3,50,0,0,0,0,1,1,1,1,6.0,6.0,20.0,FA,K,5,2015
22,Justin Tucker,1,2,50.0,23,0,1,0,0,0,3,3,1,6.0,6.0,98.0,BAL,K,5,2015
23,Stephen Hauschka,1,1,100.0,24,0,1,0,0,0,3,3,1,6.0,6.0,0.0,FA,K,5,2015
24,Mason Crosby,1,1,100.0,35,0,0,1,0,0,3,3,1,6.0,6.0,40.7,GB,K,5,2015
25,Zach Hocker,1,1,100.0,21,0,1,0,0,0,2,2,1,5.0,5.0,0.0,FA,K,5,2015
26,Cairo Santos,1,3,33.3,35,0,0,1,0,0,2,2,1,5.0,5.0,2.1,CHI,K,5,2015
27,Greg Zuerlein,1,4,25.0,42,0,0,0,1,0,1,1,1,5.0,5.0,74.2,DAL,K,5,2015
28,Dan Carpenter,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.2,FA,K,5,2015
29,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,5,2015
