rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Stephen Gostkowski,4,4,100.0,50,0,2,0,1,1,4,4,1,19.0,19.0,0.1,FA,K,2,2015
2,Kyle Brindza,4,5,80.0,55,0,1,2,0,1,2,2,1,16.0,16.0,0.0,FA,K,2,2015
3,Mason Crosby,4,4,100.0,54,1,1,0,1,1,1,1,1,16.0,16.0,40.7,GB,K,2,2015
4,Sebastian Janikowski,3,3,100.0,48,0,1,0,2,0,4,4,1,15.0,15.0,20.0,FA,K,2,2015
5,Justin Tucker,4,4,100.0,37,0,2,2,0,0,3,3,1,15.0,15.0,98.0,BAL,K,2,2015
6,Robbie Gould,3,3,100.0,51,0,1,0,1,1,2,2,1,14.0,14.0,22.5,SF,K,2,2015
7,Jason Myers,3,3,100.0,58,0,2,0,0,1,2,2,1,13.0,13.0,22.1,SEA,K,2,2015
8,Andrew Franks,2,3,66.7,48,0,0,0,2,0,2,2,1,10.0,10.0,0.0,FA,K,2,2015
9,Josh Brown,2,2,100.0,44,0,0,1,1,0,2,2,1,9.0,9.0,0.0,FA,K,2,2015
10,Nick Folk,2,3,66.7,46,0,0,1,1,0,2,2,1,9.0,9.0,81.8,NE,K,2,2015
11,Brandon McManus,1,1,100.0,54,0,0,0,0,1,4,4,1,9.0,9.0,44.3,DEN,K,2,2015
12,Josh Lambo,2,3,66.7,40,0,0,1,1,0,1,1,1,8.0,8.0,3.2,FA,K,2,2015
13,Dan Bailey,2,2,100.0,28,0,2,0,0,0,2,2,1,8.0,8.0,0.0,FA,K,2,2015
14,Blair Walsh,2,2,100.0,28,0,2,0,0,0,2,3,1,8.0,8.0,0.1,FA,K,2,2015
15,Matt Bryant,1,1,100.0,42,0,0,0,1,0,3,3,1,7.0,7.0,1.1,FA,K,2,2015
16,Dustin Hopkins,1,1,100.0,46,0,0,0,1,0,3,3,1,7.0,7.0,14.5,LAC,K,2,2015
17,Stephen Hauschka,1,1,100.0,54,0,0,0,0,1,2,2,1,7.0,7.0,0.0,FA,K,2,2015
18,Graham Gano,1,2,50.0,28,0,1,0,0,0,3,3,1,6.0,6.0,31.4,NYG,K,2,2015
19,Cairo Santos,1,1,100.0,35,0,0,1,0,0,3,3,1,6.0,6.0,2.1,CHI,K,2,2015
20,Greg Zuerlein,1,1,100.0,52,0,0,0,0,1,1,1,1,6.0,6.0,74.2,DAL,K,2,2015
21,Chandler Catanzaro,0,0,0.0,0,0,0,0,0,0,6,7,1,6.0,6.0,0.0,FA,K,2,2015
22,Randy Bullock,1,1,100.0,43,0,0,0,1,0,2,2,1,6.0,6.0,10.8,TEN,K,2,2015
23,Mike Nugent,1,2,50.0,21,0,1,0,0,0,3,3,1,6.0,6.0,1.0,FA,K,2,2015
24,Cody Parkey,1,1,100.0,46,0,0,0,1,0,1,1,1,5.0,5.0,0.4,FA,K,2,2015
25,Phil Dawson,1,1,100.0,47,0,0,0,1,0,1,1,1,5.0,5.0,0.1,FA,K,2,2015
26,Travis Coons,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,1.1,FA,K,2,2015
27,Matt Prater,1,1,100.0,26,0,1,0,0,0,1,1,1,4.0,4.0,52.8,ARI,K,2,2015
28,Josh Scobee,0,0,0.0,0,0,0,0,0,0,3,4,1,3.0,3.0,0.0,FA,K,2,2015
29,Dan Carpenter,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,2.0,0.2,FA,K,2,2015
30,Ryan Succop,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,57.4,TB,K,2,2015
31,Zach Hocker,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.0,FA,K,2,2015
32,Adam Vinatieri,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.2,FA,K,2,2015
33,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,2,2015
34,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,2,2015
35,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,2,2015
36,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,2,2015
37,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,2,2015
38,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,2,2015
39,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,2,2015
40,Jonathan Brown,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1,FA,K,2,2015
41,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,2,2015
42,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,2,2015
43,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,2,2015
44,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,2,2015
45,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,2,2015
46,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,2,2015
47,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,2,2015
48,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,2,2015
49,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,2,2015
50,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,2,2015
51,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,2,2015
52,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,2,2015
53,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,2,2015
54,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,2,2015
