rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Blair Walsh,5,5,100.0,53,0,2,1,0,2,4,5,1,23.0,23.0,0.1,FA,K,16,2015
2,Robbie Gould,4,4,100.0,50,0,2,1,0,1,2,2,1,16.0,16.0,22.5,SF,K,16,2015
3,Matt Prater,4,4,100.0,38,0,0,4,0,0,2,2,1,14.0,14.0,52.8,ARI,K,16,2015
4,Josh Lambo,2,3,66.7,47,0,0,0,2,0,2,2,1,10.0,10.0,3.2,FA,K,16,2015
5,Shayne Graham,2,3,66.7,54,0,0,1,0,1,2,2,1,10.0,10.0,0.0,FA,K,16,2015
6,Nick Novak,2,2,100.0,36,0,1,1,0,0,4,4,1,10.0,10.0,0.1,FA,K,16,2015
7,Justin Tucker,2,2,100.0,50,0,0,1,0,1,2,2,1,10.0,10.0,98.0,BAL,K,16,2015
8,Sebastian Janikowski,2,2,100.0,50,0,0,1,0,1,1,1,1,9.0,9.0,20.0,FA,K,16,2015
9,Stephen Gostkowski,2,2,100.0,44,0,0,1,1,0,2,2,1,9.0,9.0,0.1,FA,K,16,2015
10,Randy Bullock,2,2,100.0,49,0,0,1,1,0,2,2,1,9.0,9.0,10.8,TEN,K,16,2015
11,Kai Forbath,1,3,33.3,37,0,0,1,0,0,5,5,1,8.0,8.0,3.0,LAR,K,16,2015
12,Chandler Catanzaro,1,1,100.0,19,1,0,0,0,0,5,5,1,8.0,8.0,0.0,FA,K,16,2015
13,Brandon McManus,2,3,66.7,37,0,1,1,0,0,2,2,1,8.0,8.0,44.3,DEN,K,16,2015
14,Travis Coons,2,3,66.7,45,0,0,1,1,0,1,1,1,8.0,8.0,1.1,FA,K,16,2015
15,Graham Gano,2,2,100.0,47,0,0,1,1,0,1,1,1,8.0,8.0,31.4,NYG,K,16,2015
16,Mike Nugent,1,2,50.0,52,0,0,0,0,1,2,2,1,7.0,7.0,1.0,FA,K,16,2015
17,Dan Bailey,2,3,66.7,46,0,1,0,1,0,0,0,1,7.0,7.0,0.0,FA,K,16,2015
18,Caleb Sturgis,1,1,100.0,34,0,0,1,0,0,3,3,1,6.0,6.0,0.0,FA,K,16,2015
19,Dustin Hopkins,1,1,100.0,28,0,1,0,0,0,3,4,1,6.0,6.0,14.5,LAC,K,16,2015
20,Cairo Santos,1,1,100.0,40,0,0,0,1,0,2,2,1,6.0,6.0,2.1,CHI,K,16,2015
21,Andrew Franks,2,2,100.0,33,0,1,1,0,0,0,0,1,6.0,6.0,0.0,FA,K,16,2015
22,Phil Dawson,1,2,50.0,40,0,0,0,1,0,2,2,1,6.0,6.0,0.1,FA,K,16,2015
23,Greg Zuerlein,1,1,100.0,42,0,0,0,1,0,2,3,1,6.0,6.0,74.2,DAL,K,16,2015
24,Stephen Hauschka,1,1,100.0,26,0,1,0,0,0,2,2,1,5.0,5.0,0.0,FA,K,16,2015
25,Chris Boswell,1,1,100.0,34,0,0,1,0,0,2,2,1,5.0,5.0,51.0,PIT,K,16,2015
26,Josh Brown,1,1,100.0,27,0,1,0,0,0,2,2,1,5.0,5.0,0.0,FA,K,16,2015
27,Adam Vinatieri,1,1,100.0,38,0,0,1,0,0,1,2,1,4.0,4.0,0.2,FA,K,16,2015
28,Dan Carpenter,1,1,100.0,32,0,0,1,0,0,1,2,1,4.0,4.0,0.2,FA,K,16,2015
29,Connor Barth,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.0,FA,K,16,2015
30,Jason Myers,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,22.1,SEA,K,16,2015
31,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,16,2015
32,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,16,2015
33,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,16,2015
34,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,16,2015
35,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,16,2015
36,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,16,2015
37,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,16,2015
38,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,16,2015
39,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,16,2015
40,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,16,2015
41,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,16,2015
42,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,16,2015
43,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,16,2015
44,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,16,2015
45,Jonathan Brown,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1,FA,K,16,2015
46,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,16,2015
47,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,16,2015
48,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,16,2015
49,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,16,2015
50,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,16,2015
51,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,16,2015
52,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,16,2015
53,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,16,2015
54,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,16,2015
55,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,16,2015
56,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,16,2015
57,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,16,2015
58,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,16,2015
59,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,16,2015
60,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,16,2015
61,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,16,2015
62,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,16,2015
63,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,16,2015
64,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,16,2015
65,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,16,2015
66,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,16,2015
67,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,16,2015
68,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,16,2015
69,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,16,2015
70,Ryan Succop,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,57.4,TB,K,16,2015
71,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,16,2015
72,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,16,2015
73,Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,81.8,NE,K,16,2015
74,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,16,2015
75,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,16,2015
76,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,16,2015
77,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,16,2015
78,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,16,2015
79,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,16,2015
80,Mason Crosby,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,40.7,GB,K,16,2015
81,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,16,2015
82,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,16,2015
83,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,16,2015
84,Jordan Gay,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,16,2015
85,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,16,2015
86,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,16,2015
87,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,16,2015
88,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,16,2015
89,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,16,2015
