rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Brandon McManus,4,4,100.0,57,0,0,1,1,2,1,1,1,18.0,18.0,44.3,DEN,K,1,2015
2,Josh Brown,4,4,100.0,50,1,0,1,1,1,2,2,1,17.0,17.0,0.0,FA,K,1,2015
3,Matt Bryant,4,4,100.0,47,0,0,1,3,0,2,2,1,17.0,17.0,1.1,FA,K,1,2015
4,Robbie Gould,3,3,100.0,50,0,1,0,1,1,2,2,1,14.0,14.0,22.5,SF,K,1,2015
5,Zach Hocker,4,4,100.0,45,0,1,2,1,0,1,1,1,14.0,14.0,0.0,FA,K,1,2015
6,Stephen Hauschka,3,3,100.0,35,0,2,1,0,0,2,2,1,11.0,11.0,0.0,FA,K,1,2015
7,Dan Carpenter,2,2,100.0,45,0,0,0,2,0,3,3,1,11.0,11.0,0.2,FA,K,1,2015
8,Graham Gano,2,4,50.0,47,0,0,0,2,0,2,2,1,10.0,10.0,31.4,NYG,K,1,2015
9,Justin Tucker,2,2,100.0,52,0,0,0,1,1,1,1,1,10.0,10.0,98.0,BAL,K,1,2015
10,Greg Zuerlein,2,2,100.0,37,0,0,2,0,0,4,4,1,10.0,10.0,74.2,DAL,K,1,2015
11,Cairo Santos,2,3,66.7,48,0,1,0,1,0,3,3,1,10.0,10.0,2.1,CHI,K,1,2015
12,Dan Bailey,2,2,100.0,32,0,1,1,0,0,3,3,1,9.0,9.0,0.0,FA,K,1,2015
13,Josh Lambo,2,2,100.0,32,0,1,1,0,0,3,4,1,9.0,9.0,3.2,FA,K,1,2015
14,Mike Nugent,2,2,100.0,35,0,0,2,0,0,3,3,1,9.0,9.0,1.0,FA,K,1,2015
15,Phil Dawson,2,3,66.7,30,0,1,1,0,0,2,2,1,8.0,8.0,0.1,FA,K,1,2015
16,Chandler Catanzaro,1,1,100.0,43,0,0,0,1,0,4,4,1,8.0,8.0,0.0,FA,K,1,2015
17,Josh Scobee,2,4,50.0,44,0,1,0,1,0,1,1,1,8.0,8.0,0.0,FA,K,1,2015
18,Mason Crosby,1,1,100.0,37,0,0,1,0,0,4,4,1,7.0,7.0,40.7,GB,K,1,2015
19,Randy Bullock,2,2,100.0,47,0,0,1,1,0,0,1,1,7.0,7.0,10.8,TEN,K,1,2015
20,Nick Folk,1,1,100.0,34,0,0,1,0,0,4,4,1,7.0,7.0,81.8,NE,K,1,2015
21,Ryan Succop,0,0,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,57.4,TB,K,1,2015
22,Cody Parkey,1,2,50.0,29,0,1,0,0,0,3,3,1,6.0,6.0,0.4,FA,K,1,2015
23,Andrew Franks,1,1,100.0,22,0,1,0,0,0,2,2,1,5.0,5.0,0.0,FA,K,1,2015
24,Matt Prater,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,52.8,ARI,K,1,2015
25,Travis Coons,1,1,100.0,26,0,1,0,0,0,1,1,1,4.0,4.0,1.1,FA,K,1,2015
26,Stephen Gostkowski,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.1,FA,K,1,2015
27,Jason Myers,1,2,50.0,22,0,1,0,0,0,0,1,1,3.0,3.0,22.1,SEA,K,1,2015
28,Blair Walsh,1,2,50.0,37,0,0,1,0,0,0,0,1,3.0,3.0,0.1,FA,K,1,2015
29,Kyle Brindza,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.0,FA,K,1,2015
30,Sebastian Janikowski,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,20.0,FA,K,1,2015
31,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,1,2015
32,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,1,2015
33,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,1,2015
34,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,1,2015
35,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,1,2015
36,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,1,2015
37,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,1,2015
38,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,1,2015
39,Jonathan Brown,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1,FA,K,1,2015
40,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,1,2015
41,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,1,2015
42,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,1,2015
43,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,1,2015
44,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,1,2015
45,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,1,2015
46,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,1,2015
47,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,1,2015
48,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,1,2015
49,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,1,2015
50,Adam Vinatieri,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2,FA,K,1,2015
51,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,1,2015
52,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,1,2015
53,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,1,2015
54,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,1,2015
55,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,1,2015
56,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,1,2015
57,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,1,2015
