rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Blair Walsh,5,5,100.0,53,0,1,2,0,2,1,2,1,20.0,20.0,0.1,FA,K,7,2015
2,Sebastian Janikowski,3,3,100.0,32,0,1,2,0,0,4,4,1,13.0,13.0,20.0,FA,K,7,2015
3,Connor Barth,3,3,100.0,45,0,2,0,1,0,3,3,1,13.0,13.0,0.0,FA,K,7,2015
4,Nick Folk,3,3,100.0,55,0,1,1,0,1,2,2,1,13.0,13.0,81.8,NE,K,7,2015
5,Stephen Gostkowski,3,3,100.0,46,0,1,1,1,0,3,3,1,13.0,13.0,0.1,FA,K,7,2015
6,Caleb Sturgis,3,4,75.0,52,0,2,0,0,1,1,1,1,12.0,12.0,0.0,FA,K,7,2015
7,Cairo Santos,3,4,75.0,30,0,2,1,0,0,2,2,1,11.0,11.0,2.1,CHI,K,7,2015
8,Dan Carpenter,3,3,100.0,38,0,1,2,0,0,2,2,1,11.0,11.0,0.2,FA,K,7,2015
9,Josh Brown,2,2,100.0,47,0,0,1,1,0,3,3,1,10.0,10.0,0.0,FA,K,7,2015
10,Stephen Hauschka,2,2,100.0,49,0,0,0,2,0,2,2,1,10.0,10.0,0.0,FA,K,7,2015
11,Andrew Franks,1,1,100.0,53,0,0,0,0,1,5,6,1,10.0,10.0,0.0,FA,K,7,2015
12,Dan Bailey,2,2,100.0,48,0,0,1,1,0,2,2,1,9.0,9.0,0.0,FA,K,7,2015
13,Graham Gano,2,2,100.0,35,0,1,1,0,0,3,3,1,9.0,9.0,31.4,NYG,K,7,2015
14,Josh Lambo,2,2,100.0,44,0,0,0,2,0,1,1,1,9.0,9.0,3.2,FA,K,7,2015
15,Chandler Catanzaro,2,3,66.7,21,0,2,0,0,0,2,3,1,8.0,8.0,0.0,FA,K,7,2015
16,Matt Prater,1,1,100.0,52,0,0,0,0,1,2,2,1,7.0,7.0,52.8,ARI,K,7,2015
17,Dustin Hopkins,1,1,100.0,35,0,0,1,0,0,4,4,1,7.0,7.0,14.5,LAC,K,7,2015
18,Travis Coons,2,2,100.0,44,0,1,0,1,0,0,0,1,7.0,7.0,1.1,FA,K,7,2015
19,Chris Boswell,2,2,100.0,36,0,1,1,0,0,1,1,1,7.0,7.0,51.0,PIT,K,7,2015
20,Greg Zuerlein,1,3,33.3,39,0,0,1,0,0,3,3,1,6.0,6.0,74.2,DAL,K,7,2015
21,Justin Tucker,1,1,100.0,44,0,0,0,1,0,1,1,1,5.0,5.0,98.0,BAL,K,7,2015
22,Matt Bryant,1,2,50.0,27,0,1,0,0,0,1,1,1,4.0,4.0,1.1,FA,K,7,2015
23,Jason Myers,0,0,0.0,0,0,0,0,0,0,4,5,1,4.0,4.0,22.1,SEA,K,7,2015
24,Phil Dawson,1,1,100.0,35,0,0,1,0,0,0,0,1,3.0,3.0,0.1,FA,K,7,2015
25,Kai Forbath,0,0,0.0,0,0,0,0,0,0,3,4,1,3.0,3.0,3.0,LAR,K,7,2015
26,Adam Vinatieri,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.2,FA,K,7,2015
27,Nick Novak,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,2.0,0.1,FA,K,7,2015
28,Ryan Succop,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,57.4,TB,K,7,2015
29,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,7,2015
30,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,7,2015
31,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,7,2015
32,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,7,2015
33,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,7,2015
34,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,7,2015
35,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,7,2015
