rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Cairo Santos,7,7,100.0,51,0,2,1,2,2,0,0,1,27.0,27.0,2.1,CHI,K,4,2015
2,Chandler Catanzaro,5,5,100.0,42,0,3,1,1,0,1,1,1,17.0,17.0,0.0,FA,K,4,2015
3,Justin Tucker,3,3,100.0,52,0,0,0,2,1,2,2,1,15.0,15.0,98.0,BAL,K,4,2015
4,Josh Lambo,3,3,100.0,46,0,0,1,2,0,3,3,1,14.0,14.0,3.2,FA,K,4,2015
5,Travis Coons,4,4,100.0,40,0,1,2,1,0,1,1,1,14.0,14.0,1.1,FA,K,4,2015
6,Graham Gano,3,3,100.0,27,0,3,0,0,0,4,4,1,13.0,13.0,31.4,NYG,K,4,2015
7,Robbie Gould,3,3,100.0,54,1,0,0,1,1,1,1,1,13.0,13.0,22.5,SF,K,4,2015
8,Brandon McManus,3,3,100.0,47,0,0,2,1,0,2,2,1,12.0,12.0,44.3,DEN,K,4,2015
9,Adam Vinatieri,3,3,100.0,54,0,1,1,0,1,1,1,1,12.0,12.0,0.2,FA,K,4,2015
10,Dustin Hopkins,3,3,100.0,38,0,1,2,0,0,2,2,1,11.0,11.0,14.5,LAC,K,4,2015
11,Stephen Hauschka,2,2,100.0,52,0,0,0,0,2,1,1,1,11.0,11.0,0.0,FA,K,4,2015
12,Nick Folk,2,3,66.7,48,0,1,0,1,0,3,3,1,10.0,10.0,81.8,NE,K,4,2015
13,Zach Hocker,2,3,66.7,51,0,1,0,0,1,2,2,1,10.0,10.0,0.0,FA,K,4,2015
14,Josh Scobee,2,4,50.0,45,0,0,1,1,0,2,2,1,9.0,9.0,0.0,FA,K,4,2015
15,Sebastian Janikowski,2,2,100.0,41,0,1,0,1,0,2,2,1,9.0,9.0,20.0,FA,K,4,2015
16,Blair Walsh,2,3,66.7,38,0,0,2,0,0,2,2,1,8.0,8.0,0.1,FA,K,4,2015
17,Dan Bailey,2,2,100.0,38,0,0,2,0,0,2,2,1,8.0,8.0,0.0,FA,K,4,2015
18,Jason Myers,2,4,50.0,32,0,1,1,0,0,1,1,1,7.0,7.0,22.1,SEA,K,4,2015
19,Kyle Brindza,1,3,33.3,42,0,0,0,1,0,2,3,1,6.0,6.0,0.0,FA,K,4,2015
20,Dan Carpenter,1,2,50.0,51,0,0,0,0,1,1,1,1,6.0,6.0,0.2,FA,K,4,2015
21,Greg Zuerlein,1,1,100.0,30,0,0,1,0,0,3,3,1,6.0,6.0,74.2,DAL,K,4,2015
22,Matt Bryant,0,0,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,1.1,FA,K,4,2015
23,Mason Crosby,1,2,50.0,31,0,0,1,0,0,2,2,1,5.0,5.0,40.7,GB,K,4,2015
