rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Cincinnati Bengals,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,24.0,24.0,14.7,CIN,DST,8,2013
2.0,Denver Broncos,3.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,20.0,20.0,48.5,DEN,DST,8,2013
3.0,New York Giants,4.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,17.0,17.0,4.5,NYG,DST,8,2013
4.0,Arizona Cardinals,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,60.9,ARI,DST,8,2013
5.0,New England Patriots,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,14.0,93.2,NE,DST,8,2013
6.0,San Francisco 49ers,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,12.0,79.5,SF,DST,8,2013
7.0,Washington Commanders,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,12.0,27.5,WAS,DST,8,2013
8.0,New Orleans Saints,4.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,11.0,11.0,79.3,NO,DST,8,2013
9.0,Seattle Seahawks,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,39.4,SEA,DST,8,2013
10.0,Philadelphia Eagles,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,10.0,52.5,PHI,DST,8,2013
11.0,Carolina Panthers,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,27.8,CAR,DST,8,2013
12.0,Pittsburgh Steelers,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,8.0,44.6,PIT,DST,8,2013
13.0,Dallas Cowboys,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,8.0,8.0,82.9,DAL,DST,8,2013
14.0,Cleveland Browns,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,40.8,CLE,DST,8,2013
15.0,Miami Dolphins,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,60.2,MIA,DST,8,2013
16.0,Atlanta Falcons,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,5.8,ATL,DST,8,2013
17.0,Kansas City Chiefs,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,45.7,KC,DST,8,2013
18.0,Tampa Bay Buccaneers,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,98.0,TB,DST,8,2013
19.0,Green Bay Packers,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,60.6,GB,DST,8,2013
20.0,Houston Texans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,HOU,DST,8,2013
21.0,Buffalo Bills,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.9,BUF,DST,8,2013
22.0,Las Vegas Raiders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,LV,DST,8,2013
23.0,Indianapolis Colts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,IND,DST,8,2013
24.0,Los Angeles Chargers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3,LAC,DST,8,2013
25.0,Chicago Bears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,CHI,DST,8,2013
26.0,Baltimore Ravens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9,BAL,DST,8,2013
27.0,Los Angeles Rams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,LAR,DST,8,2013
28.0,Tennessee Titans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4,TEN,DST,8,2013
29.0,New York Jets,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,3.3,NYJ,DST,8,2013
30.0,Detroit Lions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.1,DET,DST,8,2013
31.0,Minnesota Vikings,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,-2.0,28.0,MIN,DST,8,2013
32.0,Jacksonville Jaguars,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,6.9,JAC,DST,8,2013
