Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Rob Gronkowski(TB),8,8,90,11.3,20,0,2,0,0,0,0,1,21.0,21.0,97.7%
2,Travis Kelce(KC),6,7,76,12.7,19,0,2,0,0,0,0,1,19.6,19.6,100.0%
3,T.J. Hockenson(DET),8,11,97,12.1,23,0,1,0,0,0,0,1,17.7,17.7,57.4%
4,Darren Waller(LV),10,19,105,10.5,24,0,1,0,0,0,0,1,16.5,16.5,92.6%
5,Juwan Johnson(NO),3,3,21,7.0,12,0,2,0,0,0,0,1,14.1,14.1,1.9%
6,Dallas Goedert(PHI),4,5,42,10.5,13,0,1,0,0,0,0,1,10.2,10.2,89.8%
7,Logan Thomas(WAS),3,3,30,10.0,12,0,1,0,0,0,0,1,9.0,9.0,27.1%
8,Chris Manhertz(JAC),1,1,22,22.0,22,0,1,0,0,0,0,1,8.2,8.2,0.0%
9,Gerald Everett(FA),2,2,20,10.0,11,0,1,0,0,0,0,1,8.0,8.0,35.7%
10,George Kittle(SF),4,5,78,19.5,35,0,0,0,0,0,0,1,7.8,7.8,99.7%
11,David Njoku(CLE),3,5,76,25.3,43,0,0,0,0,0,0,1,7.6,7.6,12.9%
12,Tyler Higbee(LAR),5,6,68,13.6,37,0,0,0,0,0,0,1,6.8,6.8,77.4%
13,Pharaoh Brown(HOU),4,5,67,16.8,29,0,0,0,0,0,0,1,6.7,6.7,0.1%
14,Noah Fant(SEA),6,8,62,10.3,25,0,0,0,0,0,0,1,6.2,6.2,80.3%
15,Albert Okwuegbunam(DEN),3,3,16,5.3,6,0,1,0,0,0,1,1,5.6,5.6,1.0%
16,Jared Cook(LAC),5,8,56,11.2,23,0,0,0,0,0,0,1,5.6,5.6,50.2%
17,James O'Shaughnessy(JAC),6,8,48,8.0,22,0,0,0,0,0,0,1,4.8,4.8,1.7%
18,Jonnu Smith(NE),5,5,42,8.4,11,0,0,1,6,0,0,1,4.8,4.8,22.7%
19,Dalton Schultz(DAL),6,6,45,7.5,16,0,0,0,0,0,0,1,4.5,4.5,89.9%
20,Cole Kmet(CHI),5,7,42,8.4,10,0,0,0,0,0,0,1,4.2,4.2,33.3%
21,Dawson Knox(BUF),4,4,41,10.3,13,0,0,0,0,0,0,1,4.1,4.1,87.2%
22,Tyler Conklin(MIN),4,4,41,10.3,27,0,0,0,0,0,0,1,4.1,4.1,40.5%
23,Will Dissly(SEA),3,3,37,12.3,22,0,0,0,0,0,0,1,3.7,3.7,0.2%
24,C.J. Uzomah(CIN),2,2,35,17.5,32,0,0,0,0,0,0,1,3.5,3.5,20.8%
25,Zach Ertz(ARI),2,2,34,17.0,28,0,0,0,0,0,0,1,3.4,3.4,85.8%
26,Hunter Henry(NE),3,3,31,10.3,16,0,0,0,0,0,0,1,3.1,3.1,65.9%
27,Kyle Pitts(ATL),4,8,31,7.8,18,0,0,0,0,0,0,1,3.1,3.1,97.4%
28,Hayden Hurst(ATL),4,4,28,7.0,9,0,0,0,0,0,0,1,2.8,2.8,0.9%
29,Austin Hooper(CLE),3,3,27,9.0,14,0,0,0,0,0,0,1,2.7,2.7,28.8%
30,Tyler Kroft(NYJ),3,5,26,8.7,10,0,0,0,0,0,0,1,2.6,2.6,0.2%
31,Pat Freiermuth(PIT),1,1,24,24.0,24,0,0,0,0,0,0,1,2.4,2.4,56.7%
32,Ryan Griffin(NYJ),3,6,22,7.3,8,0,0,0,0,0,0,1,2.2,2.2,0.6%
33,Jack Doyle(FA),3,4,21,7.0,9,0,0,0,0,0,0,1,2.1,2.1,2.2%
