Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Tyler Higbee(LAR),6,8,55,9.2,15,0,2,0,0,0,0,1,17.5,17.5,77.4%
2,Dalton Schultz(DAL),3,3,21,7.0,10,0,2,0,0,0,0,1,14.1,14.1,89.9%
3,Rob Gronkowski(TB),7,10,137,19.6,42,0,0,0,0,0,0,1,13.7,13.7,97.7%
4,Josiah Deguara(GB),3,4,66,22.0,62,0,1,0,0,0,0,1,12.6,12.6,0.4%
5,Anthony Firkser(TEN),4,4,56,14.0,24,0,1,0,0,0,0,1,11.6,11.6,3.7%
6,Brock Wright(DET),2,2,51,25.5,36,0,1,0,0,0,0,1,11.1,11.1,0.1%
7,Travis Kelce(KC),4,5,34,8.5,12,0,1,0,0,0,0,1,9.4,9.4,100.0%
8,Hunter Henry(NE),5,6,86,17.2,35,0,0,0,0,0,0,1,8.6,8.6,65.9%
9,Mark Andrews(BAL),8,15,85,10.6,28,0,0,1,0,0,0,1,8.5,8.5,99.9%
10,Zach Ertz(ARI),7,10,84,12.0,19,0,0,0,0,0,0,1,8.4,8.4,85.8%
11,Tyree Jackson(PHI),3,5,22,7.3,13,0,1,0,0,0,0,1,8.2,8.2,0.1%
12,Jared Cook(LAC),4,7,80,20.0,42,0,0,0,0,0,0,1,8.0,8.0,50.2%
13,Adam Trautman(NO),1,1,18,18.0,18,0,1,0,0,0,0,1,7.8,7.8,3.7%
14,Juwan Johnson(NO),1,2,5,5.0,5,0,1,0,0,0,0,1,6.5,6.5,1.9%
15,Pat Freiermuth(PIT),6,9,53,8.8,14,0,0,0,0,0,0,1,5.3,5.3,56.7%
16,Dawson Knox(BUF),3,5,49,16.3,28,0,0,0,4,0,0,1,5.3,5.3,87.2%
17,Foster Moreau(LV),2,2,50,25.0,44,0,0,0,0,0,0,1,5.0,5.0,23.7%
18,Cole Kmet(CHI),4,5,48,12.0,20,0,0,0,0,0,0,1,4.8,4.8,33.3%
19,Zach Gentry(PIT),4,5,39,9.8,25,0,0,0,0,0,0,1,3.9,3.9,0.2%
20,Hayden Hurst(ATL),1,1,33,33.0,33,0,0,0,0,0,0,1,3.3,3.3,0.9%
