,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Chris Godwin(TB),12,14,172,14.3,30,1,2,0,0,0,0,1,29.2,29.2,67.1%
1,2,A.J. Brown(TEN),3,3,94,31.3,55,2,2,0,0,0,0,1,21.4,21.4,97.8%
2,3,Kenny Golladay(NYG),5,9,67,13.4,33,1,2,0,0,0,0,1,18.7,18.7,51.8%
3,4,Courtland Sutton(DEN),6,9,62,10.3,27,1,2,0,0,0,0,1,18.2,18.2,67.5%
4,5,Davante Adams(GB),10,15,180,18.0,58,2,0,0,0,0,0,1,18.0,18.0,100.0%
5,6,Cooper Kupp(LAR),9,15,121,13.4,29,3,1,1,-2,0,0,1,17.9,17.9,100.0%
6,7,Jarvis Landry(CLE),8,10,167,20.9,65,2,0,0,0,0,0,1,16.7,16.7,72.5%
7,8,Robert Woods(LAR),13,15,164,12.6,37,1,0,0,0,0,0,1,16.4,16.4,29.9%
8,9,Corey Davis(NYJ),5,6,91,18.2,23,2,1,0,0,0,0,1,15.1,15.1,29.9%
9,10,Mike Evans(TB),4,7,89,22.3,67,1,1,0,0,0,0,1,14.9,14.9,97.8%
10,11,Trevor Davis(FA),0,0,0,0,0,0,0,2,74,1,0,1,13.4,13.4,0.0%
11,12,DeVante Parker(MIA),4,4,70,17.5,34,1,1,0,0,0,0,1,13.0,13.0,64.3%
12,13,Willie Snead IV(FA),2,2,61,30.5,50,1,1,0,0,0,0,1,12.1,12.1,0.1%
13,14,Geronimo Allison(FA),3,4,52,17.3,31,1,1,1,7,0,0,1,11.9,11.9,0.0%
14,15,Diontae Johnson(PIT),6,6,77,12.8,43,1,1,0,0,0,1,1,11.7,11.7,98.1%
15,16,Chester Rogers(TEN),3,6,48,16.0,27,1,1,0,0,0,0,1,10.8,10.8,0.6%
16,17,Emmanuel Sanders(BUF),5,9,104,20.8,39,2,0,0,0,0,0,1,10.4,10.4,46.6%
17,18,Sterling Shepard(NYG),7,9,76,10.9,23,1,0,1,23,0,0,1,9.9,9.9,23.7%
18,19,Alshon Jeffery(FA),3,9,38,12.7,16,0,1,0,0,0,0,1,9.8,9.8,0.1%
19,20,Tyrell Williams(FA),3,7,36,12.0,19,0,1,0,0,0,0,1,9.6,9.6,4.8%
20,21,Michael Thomas(NO),9,9,95,10.6,20,1,0,0,0,0,0,1,9.5,9.5,20.6%
21,22,Miles Boykin(BAL),3,3,32,10.7,18,0,1,0,0,0,0,1,9.2,9.2,0.0%
22,23,Mohamed Sanu Sr.(SF),9,12,91,10.1,28,1,0,0,0,0,0,1,9.1,9.1,0.1%
