Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Deshaun Watson(HOU),16,20,80.0,239,12.0,5,0,0,1,14,0,0,1,31.0,31.0,5.0%
2,Cam Newton(CAR),21,29,72.4,219,7.6,2,0,0,10,52,1,0,1,28.0,28.0,20.3%
3,Derek Carr(LV),21,28,75.0,244,8.7,3,0,0,2,0,1,0,1,27.8,27.8,58.1%
4,Jared Goff(DET),19,35,54.3,295,8.4,3,0,5,5,7,0,0,1,26.5,26.5,5.3%
5,Patrick Mahomes II(KC),24,34,70.6,303,8.9,4,1,2,2,-1,0,0,1,26.0,26.0,100.0%
6,Russell Wilson(DEN),14,17,82.4,248,14.6,3,0,2,2,15,0,0,1,23.4,23.4,90.4%
7,Andrew Luck(FA),22,31,71.0,239,7.7,3,0,0,2,-2,0,0,1,23.4,23.4,2.2%
8,Carson Wentz(WAS),21,30,70.0,286,9.5,3,1,4,6,28,0,1,1,22.6,22.6,44.0%
9,Mitchell Trubisky(BUF),16,29,55.2,220,7.6,2,0,2,6,51,0,0,1,21.9,21.9,0.4%
10,Kirk Cousins(MIN),31,41,75.6,359,8.8,2,1,4,2,3,0,0,1,20.7,20.7,70.7%
11,Andy Dalton(CHI),21,34,61.8,280,8.2,2,0,2,3,10,0,0,1,20.2,20.2,1.6%
12,Blake Bortles(NO),24,41,58.5,286,7.0,1,0,4,8,43,0,0,1,19.7,19.7,0.1%
13,Ryan Fitzpatrick(WAS),11,15,73.3,194,12.9,2,0,1,1,18,0,0,1,19.6,19.6,6.1%
14,Josh Rosen(ATL),23,40,57.5,252,6.3,2,1,3,2,12,0,0,1,19.3,19.3,0.0%
15,Matthew Stafford(LAR),27,40,67.5,310,7.8,2,1,3,1,6,0,1,1,17.0,17.0,97.2%
16,Ben Roethlisberger(FA),24,36,66.7,257,7.1,2,1,1,2,6,0,0,1,16.9,16.9,23.8%
17,Aaron Rodgers(GB),18,30,60.0,286,9.5,1,0,3,1,5,0,0,1,15.9,15.9,97.4%
18,Case Keenum(CLE),23,34,67.6,262,7.7,2,1,5,1,9,0,1,1,15.4,15.4,0.9%
19,Baker Mayfield(CLE),22,36,61.1,180,5.0,2,1,2,1,9,0,0,1,14.1,14.1,26.4%
20,Tom Brady(FA),29,45,64.4,324,7.2,0,0,2,1,8,0,0,1,13.8,13.8,99.1%
21,Eli Manning(FA),30,47,63.8,316,6.7,1,2,7,0,0,0,0,1,12.6,12.6,2.3%
22,C.J. Beathard(JAC),14,28,50.0,190,6.8,1,0,4,5,9,0,0,1,12.5,12.5,0.0%
23,Alex Smith(FA),20,32,62.5,178,5.6,1,0,0,3,13,0,0,1,12.4,12.4,5.0%
24,Sam Darnold(CAR),14,29,48.3,153,5.3,1,0,1,5,22,0,0,1,12.3,12.3,5.5%
25,Joe Flacco(NYJ),22,39,56.4,192,4.9,1,2,2,2,14,0,0,1,9.1,9.1,0.3%
26,Jameis Winston(NO),18,35,51.4,276,7.9,1,4,5,3,18,0,0,1,8.8,8.8,5.2%
27,Lamar Jackson(BAL),4,5,80.0,46,9.2,1,0,0,3,26,0,0,1,8.4,8.4,94.0%
28,Brock Osweiler(FA),21,37,56.8,241,6.5,0,1,2,0,0,0,0,1,7.6,7.6,0.0%
29,Derek Anderson(FA),22,39,56.4,290,7.4,0,1,3,1,-1,0,1,1,7.5,7.5,0.0%
30,Drew Brees(FA),18,23,78.3,120,5.2,1,1,0,0,0,0,0,1,6.8,6.8,35.7%
31,Taysom Hill(NO),1,1,100.0,44,44.0,0,0,0,3,-2,0,0,1,2.1,2.1,53.2%
32,Nathan Peterman(FA),2,2,100.0,23,11.5,0,0,0,0,0,0,0,1,0.9,0.9,0.1%
33,Taylor Heinicke(WAS),1,1,100.0,13,13.0,0,0,0,2,-2,0,0,1,0.3,0.3,21.2%
34,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
35,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
36,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
37,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
38,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
39,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
40,Kurt Benkert(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
41,Kyle Allen(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
42,Dwayne Haskins(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
43,Drew Lock(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
44,David Blough(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
45,Joe Burrow(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3%
46,John Lovett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
47,John Wolford(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
48,Daniel Jones(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6%
