Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Jordan Reed(FA),10,12,95,9.5,33,1,2,0,0,0,0,1,21.5,21.5,19.0%
2,Tyler Eifert(FA),5,11,68,13.6,25,2,1,0,0,0,0,1,12.8,12.8,0.0%
3,Dion Sims(FA),4,4,53,13.3,23,1,1,0,0,0,0,1,11.3,11.3,0.0%
4,Lance Kendricks(FA),4,7,51,12.8,24,1,1,0,0,0,0,1,11.1,11.1,0.0%
5,Delanie Walker(FA),3,4,50,16.7,38,1,1,0,0,0,0,1,11.0,11.0,0.1%
6,Clive Walford(FA),3,4,43,14.3,17,0,1,0,0,0,0,1,10.3,10.3,0.0%
7,Travis Kelce(KC),8,15,101,12.6,21,1,0,0,0,0,0,1,10.1,10.1,100.0%
8,Jermaine Gresham(FA),5,10,35,7.0,15,0,1,0,0,0,0,1,9.5,9.5,0.0%
9,Daniel Brown(NYJ),3,4,24,8.0,9,0,1,0,0,0,0,1,8.4,8.4,0.0%
10,Hunter Henry(NE),2,3,20,10.0,12,0,1,0,0,0,0,1,8.0,8.0,65.9%
11,Josh Hill(FA),6,6,74,12.3,35,2,0,0,0,0,0,1,7.4,7.4,0.0%
12,Vernon Davis(FA),5,7,68,13.6,26,2,0,0,0,0,0,1,6.8,6.8,1.6%
13,Ladarius Green(FA),2,3,67,33.5,35,2,0,0,0,0,0,1,6.7,6.7,0.0%
14,Kyle Rudolph(FA),9,10,64,7.1,18,0,0,0,0,0,0,1,6.4,6.4,0.3%
15,Vance McDonald(FA),4,8,60,15.0,35,1,0,0,0,0,0,1,6.0,6.0,0.0%
16,Coby Fleener(FA),4,4,59,14.8,31,1,0,0,0,0,0,1,5.9,5.9,0.0%
17,Garrett Celek(FA),2,3,19,9.5,15,0,1,0,0,0,1,1,5.9,5.9,0.0%
18,Cameron Brate(TB),4,5,49,12.3,27,1,0,0,0,0,0,1,4.9,4.9,2.8%
19,Dwayne Allen(FA),5,6,49,9.8,13,0,0,0,0,0,0,1,4.9,4.9,0.0%
20,Jimmy Graham(CHI),6,7,67,11.2,21,1,0,0,0,0,1,1,4.7,4.7,0.8%
21,Greg Olsen(FA),4,5,45,11.3,20,1,0,0,0,0,0,1,4.5,4.5,7.0%
22,A.J. Derby(FA),4,4,43,10.8,13,0,0,0,0,0,0,1,4.3,4.3,0.0%
23,C.J. Fiedorowicz(FA),4,6,42,10.5,16,0,0,0,0,0,0,1,4.2,4.2,0.0%
24,Seth DeValve(FA),3,4,39,13.0,21,1,0,0,0,0,0,1,3.9,3.9,0.0%
25,Ryan Griffin(NYJ),4,5,36,9.0,15,0,0,0,0,0,0,1,3.6,3.6,0.6%
26,Zach Ertz(ARI),3,6,36,12.0,16,0,0,0,0,0,0,1,3.6,3.6,85.8%
27,Erik Swoope(FA),1,2,35,35.0,35,1,0,0,0,0,0,1,3.5,3.5,0.0%
28,Dennis Pitta(FA),3,5,34,11.3,18,0,0,0,0,0,0,1,3.4,3.4,0.0%
29,Jason Witten(FA),3,3,33,11.0,21,1,0,0,0,0,0,1,3.3,3.3,0.1%
30,Martellus Bennett(FA),3,5,22,7.3,12,0,0,1,4,0,0,1,2.6,2.6,23.0%
31,Jack Doyle(FA),2,2,25,12.5,18,0,0,0,0,0,0,1,2.5,2.5,2.2%
32,Ben Koyack(FA),2,2,23,11.5,17,0,0,0,0,0,0,1,2.3,2.3,0.0%
33,Rhett Ellison(FA),1,2,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.0%
34,Demetrius Harris(ARI),0,1,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.1%
35,Levine Toilolo(NYG),1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.0%
36,Charles Clay(FA),2,4,17,8.5,10,0,0,0,0,0,0,1,1.7,1.7,0.0%
37,Darren Waller(LV),2,2,14,7.0,8,0,0,0,0,0,0,1,1.4,1.4,92.6%
38,Brandon Bostick(FA),2,2,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,0.2%
39,Ben Braunecker(FA),1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%
40,Mychal Rivera(FA),2,2,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3,0.2%
41,MarQueis Gray(FA),2,2,12,6.0,7,0,0,0,0,0,0,1,1.2,1.2,0.0%
42,Will Tye(FA),2,2,12,6.0,7,0,0,0,0,0,0,1,1.2,1.2,0.0%
43,Gary Barnidge(FA),1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.1%
44,Luke Willson(FA),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
45,Trey Burton(FA),3,4,10,3.3,9,0,0,0,0,0,0,1,1.0,1.0,0.0%
46,Austin Seferian-Jenkins(FA),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
47,Stephen Anderson(LAC),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.2%
48,Austin Hooper(CLE),2,2,8,4.0,5,0,0,0,0,0,0,1,0.8,0.8,28.8%
49,Jared Cook(LAC),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,50.2%
50,Ryan Hewitt(FA),1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
51,Derek Carrier(LV),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
52,Luke Stocker(MIN),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
53,Chris Myarick(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,Kyle Markway(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,Charlie Taumoepeau(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,Charlie Woerner(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
