Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Jack Doyle(FA),3,4,35,11.7,16,0,2,0,0,0,0,1,15.5,15.5,2.2%
2,Dwayne Allen(FA),4,6,53,13.3,19,0,1,0,0,0,0,1,13.3,13.3,0.0%
3,Julius Thomas(FA),5,5,64,12.8,22,1,1,0,0,0,0,1,12.4,12.4,0.0%
4,Eric Ebron(FA),5,5,46,9.2,13,0,1,0,0,0,0,1,10.6,10.6,3.0%
5,Austin Seferian-Jenkins(FA),1,1,30,30.0,30,1,1,0,0,0,0,1,9.0,9.0,0.0%
6,Larry Donnell(FA),1,2,15,15.0,15,0,1,0,0,0,0,1,7.5,7.5,0.0%
7,Travis Kelce(KC),6,7,74,12.3,20,1,0,0,0,0,0,1,7.4,7.4,100.0%
8,Vance McDonald(FA),2,3,14,7.0,8,0,1,0,0,0,0,1,7.4,7.4,0.0%
9,Greg Olsen(FA),7,9,73,10.4,18,0,0,0,0,0,0,1,7.3,7.3,7.0%
10,Jason Witten(FA),9,14,66,7.3,17,0,0,0,0,0,0,1,6.6,6.6,0.1%
11,Kyle Rudolph(FA),4,8,65,16.3,21,1,0,0,0,0,0,1,6.5,6.5,0.3%
12,Jordan Reed(FA),7,11,64,9.1,14,0,0,0,0,0,0,1,6.4,6.4,19.0%
13,Brandon Myers(FA),1,1,4,4.0,4,0,1,0,0,0,0,1,6.4,6.4,0.0%
14,C.J. Uzomah(CIN),2,5,59,29.5,54,1,0,0,0,0,0,1,5.9,5.9,20.8%
15,Zach Ertz(ARI),6,7,58,9.7,15,0,0,0,0,0,0,1,5.8,5.8,85.8%
16,Jacob Tamme(FA),6,8,51,8.5,19,0,0,0,0,0,0,1,5.1,5.1,0.0%
17,Marcedes Lewis(GB),2,2,48,24.0,37,1,0,0,0,0,0,1,4.8,4.8,0.2%
18,Delanie Walker(FA),3,5,42,14.0,26,1,0,0,0,0,0,1,4.2,4.2,0.1%
19,Jermaine Gresham(FA),4,4,41,10.3,15,0,0,0,0,0,0,1,4.1,4.1,0.0%
20,Charles Clay(FA),2,3,40,20.0,33,1,0,0,0,0,0,1,4.0,4.0,0.0%
21,Dennis Pitta(FA),3,4,39,13.0,27,1,0,0,0,0,0,1,3.9,3.9,0.0%
22,Jesse James(CHI),5,7,31,6.2,8,0,0,0,0,0,0,1,3.1,3.1,0.0%
23,Cameron Brate(TB),3,3,30,10.0,17,0,0,0,0,0,0,1,3.0,3.0,2.8%
24,Virgil Green(FA),4,5,28,7.0,13,0,0,0,0,0,0,1,2.8,2.8,0.0%
25,Luke Willson(FA),2,4,26,13.0,19,0,0,0,0,0,0,1,2.6,2.6,0.0%
26,Clive Walford(FA),3,5,25,8.3,18,0,0,0,0,0,0,1,2.5,2.5,0.0%
27,Stephen Anderson(LAC),3,3,25,8.3,12,0,0,0,0,0,0,1,2.5,2.5,0.2%
28,Richard Rodgers(PHI),1,3,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.0%
29,Geoff Swaim(TEN),1,1,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.3%
30,Demetrius Harris(ARI),2,3,20,10.0,13,0,0,0,0,0,0,1,2.0,2.0,0.1%
31,Antonio Gates(FA),3,4,20,6.7,8,0,0,0,0,0,0,1,2.0,2.0,0.2%
32,Vernon Davis(FA),1,1,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,1.6%
33,Hunter Henry(NE),1,2,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,65.9%
34,Ryan Griffin(NYJ),2,2,17,8.5,12,0,0,0,0,0,0,1,1.7,1.7,0.6%
35,Will Tye(FA),3,3,16,5.3,7,0,0,0,0,0,0,1,1.6,1.6,0.0%
36,Lance Kendricks(FA),2,3,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,0.0%
37,Garrett Celek(FA),1,4,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%
38,Zach Miller(FA),3,4,14,4.7,5,0,0,0,0,0,0,1,1.4,1.4,0.0%
39,Austin Hooper(CLE),1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,28.8%
